slot_person_name,slot_item_name,slot_finds_per_day,slot_finds_per_day_abs_log1p,slot_finds_per_day_is_even,slot_finds_per_day_mod3,slot_finds_per_day_mod5,slot_finds_per_day_mod7,slot_finds_per_day_mod10,slot_per_item_cents,slot_per_item_cents_abs_log1p,slot_per_item_cents_is_even,slot_per_item_cents_mod3,slot_per_item_cents_mod7,slot_per_item_cents_mod10,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_currency_symbol,slot_per_item_value_text,slot_period_label,gcd_all,n_multiple_pairs,y
7,0,14,2.70805020110221,1,2,4,0,4,75,4.330733340286331,0,0,5,5,31,3.4657359027997265,0,1,1,3,1,2,32,0,1,0,325.5
3,2,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,17,2.8903717578961645,0,2,2,3,7,1,31,1,1,0,54.4
7,6,34,3.5553480614894135,1,1,4,6,4,100,4.61512051684126,1,1,2,0,15,2.772588722239781,0,0,0,1,5,1,8,2,1,0,510.0
3,1,11,2.4849066497880004,0,2,1,4,1,150,5.017279836814924,1,0,3,0,20,3.044522437723423,1,2,0,6,0,0,19,5,1,0,330.0
6,6,35,3.58351893845611,0,2,0,0,5,150,5.017279836814924,1,0,3,0,33,3.5263605246161616,0,0,3,5,3,1,1,1,1,0,1732.5
0,4,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,15,2.772588722239781,0,0,0,1,5,2,22,6,1,0,25.5
7,2,16,2.833213344056216,1,1,1,2,6,200,5.303304908059076,1,2,4,0,19,2.995732273553991,0,1,4,5,9,0,0,1,1,0,608.0
4,1,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,9,2,3,2,13.5
3,6,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,3,0,5,1.791759469228055,0,2,0,5,5,2,22,4,1,1,13.0
2,6,19,2.995732273553991,0,1,4,5,9,150,5.017279836814924,1,0,3,0,14,2.70805020110221,1,2,4,0,4,2,4,6,1,0,399.0
5,4,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,0,20,4,3,1,81.0
1,7,24,3.2188758248682006,1,0,4,3,4,125,4.836281906951478,0,2,6,5,10,2.3978952727983707,1,1,0,3,0,0,7,3,1,0,300.0
7,5,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,1,2,4,0,26,3.295836866004329,1,2,1,5,6,1,25,2,1,0,780.0
0,6,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,1,1,0,1,0,102.0
5,6,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,27,3.332204510175204,0,0,2,6,7,1,24,4,1,0,75.6
6,7,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,6,0,16,2.833213344056216,1,1,1,2,6,1,31,6,4,0,76.8
7,4,16,2.833213344056216,1,1,1,2,6,40,3.713572066704308,1,1,5,0,15,2.772588722239781,0,0,0,1,5,2,15,4,1,0,96.0
1,6,22,3.1354942159291497,1,1,2,1,2,50,3.9318256327243257,1,2,1,0,32,3.4965075614664802,1,2,2,4,2,1,27,5,2,0,352.0
3,7,17,2.8903717578961645,0,2,2,3,7,200,5.303304908059076,1,2,4,0,35,3.58351893845611,0,2,0,0,5,0,0,1,1,0,1190.0
6,6,27,3.332204510175204,0,0,2,6,7,40,3.713572066704308,1,1,5,0,32,3.4965075614664802,1,2,2,4,2,2,15,6,1,0,345.6
0,4,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,38,3.6635616461296463,1,2,3,3,8,2,23,4,1,0,22.8
5,7,38,3.6635616461296463,1,2,3,3,8,25,3.258096538021482,0,1,4,5,14,2.70805020110221,1,2,4,0,4,1,26,5,1,0,133.0
0,0,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,5,5,10,2.3978952727983707,1,1,0,3,0,0,3,4,1,1,18.0
2,5,33,3.5263605246161616,0,0,3,5,3,75,4.330733340286331,0,0,5,5,9,2.302585092994046,0,0,4,2,9,1,9,5,3,0,222.75
5,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,5,1.791759469228055,0,2,0,5,5,1,16,2,1,1,3.0
5,3,24,3.2188758248682006,1,0,4,3,4,125,4.836281906951478,0,2,6,5,33,3.5263605246161616,0,0,3,5,3,1,6,3,1,0,990.0
1,0,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,4,5,21,3.091042453358316,0,0,1,0,1,1,26,2,1,0,126.0
5,3,38,3.6635616461296463,1,2,3,3,8,50,3.9318256327243257,1,2,1,0,35,3.58351893845611,0,2,0,0,5,0,2,5,1,0,665.0
2,6,12,2.5649493574615367,1,0,2,5,2,80,4.394449154672439,1,2,3,0,16,2.833213344056216,1,1,1,2,6,2,38,0,4,1,153.6
5,6,40,3.713572066704308,1,1,0,5,0,200,5.303304908059076,1,2,4,0,21,3.091042453358316,0,0,1,0,1,2,37,3,1,1,1680.0
6,4,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,34,3.5553480614894135,1,1,4,6,4,0,17,4,1,0,47.6
6,3,20,3.044522437723423,1,2,0,6,0,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,0,0,2,0,0,2,3,10,0,300.0
0,6,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,3,0,33,3.5263605246161616,0,0,3,5,3,0,35,2,1,1,33.0
7,5,39,3.6888794541139363,0,0,4,4,9,25,3.258096538021482,0,1,4,5,35,3.58351893845611,0,2,0,0,5,1,26,5,1,0,341.25
4,7,29,3.4011973816621555,0,2,4,1,9,80,4.394449154672439,1,2,3,0,30,3.4339872044851463,1,0,0,2,0,1,5,0,1,0,696.0
5,4,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,2,23,4,1,0,40.8
7,5,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,3,0,19,2.995732273553991,0,1,4,5,9,1,16,4,1,0,55.1
3,0,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,5,0,34,3.5553480614894135,1,1,4,6,4,1,24,3,2,1,544.0
1,6,37,3.6375861597263857,0,1,2,2,7,20,3.044522437723423,1,2,6,0,31,3.4657359027997265,0,1,1,3,1,1,31,1,1,0,229.4
0,0,34,3.5553480614894135,1,1,4,6,4,10,2.3978952727983707,1,1,3,0,36,3.6109179126442243,1,0,1,1,6,0,35,6,2,0,122.4
7,5,18,2.9444389791664403,1,0,3,4,8,100,4.61512051684126,1,1,2,0,29,3.4011973816621555,0,2,4,1,9,2,34,4,1,0,522.0
3,5,23,3.1780538303479458,0,2,3,2,3,20,3.044522437723423,1,2,6,0,25,3.258096538021482,0,1,0,4,5,0,17,2,1,0,115.0
5,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,33,3.5263605246161616,0,0,3,5,3,2,29,4,1,1,33.0
7,0,39,3.6888794541139363,0,0,4,4,9,75,4.330733340286331,0,0,5,5,21,3.091042453358316,0,0,1,0,1,0,13,6,3,0,614.25
1,6,29,3.4011973816621555,0,2,4,1,9,125,4.836281906951478,0,2,6,5,10,2.3978952727983707,1,1,0,3,0,1,6,0,1,0,362.5
5,6,36,3.6109179126442243,1,0,1,1,6,40,3.713572066704308,1,1,5,0,35,3.58351893845611,0,2,0,0,5,1,24,1,1,0,504.0
0,0,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,6,0,14,2.70805020110221,1,2,4,0,4,0,17,0,2,0,50.4
3,4,34,3.5553480614894135,1,1,4,6,4,50,3.9318256327243257,1,2,1,0,7,2.0794415416798357,0,1,2,0,7,0,2,1,1,0,119.0
2,6,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,33,3.5263605246161616,0,0,3,5,3,2,22,1,1,1,16.5
0,7,11,2.4849066497880004,0,2,1,4,1,80,4.394449154672439,1,2,3,0,17,2.8903717578961645,0,2,2,3,7,0,36,4,1,0,149.6
7,0,21,3.091042453358316,0,0,1,0,1,40,3.713572066704308,1,1,5,0,11,2.4849066497880004,0,2,1,4,1,1,24,5,1,0,92.4
4,5,13,2.6390573296152584,0,1,3,6,3,200,5.303304908059076,1,2,4,0,15,2.772588722239781,0,0,0,1,5,1,25,5,1,0,390.0
4,3,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,1,2,0,24,3.2188758248682006,1,0,4,3,4,0,30,0,1,0,216.0
5,0,28,3.367295829986474,1,1,3,0,8,15,2.772588722239781,0,0,1,5,5,1.791759469228055,0,2,0,5,5,0,20,0,1,1,21.0
2,4,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,13,2.6390573296152584,0,1,3,6,3,2,29,2,1,0,41.6
3,3,32,3.4965075614664802,1,2,2,4,2,75,4.330733340286331,0,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,32,3,1,0,168.0
5,4,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,12,2.5649493574615367,1,0,2,5,2,1,27,2,1,0,42.0
7,7,26,3.295836866004329,1,2,1,5,6,100,4.61512051684126,1,1,2,0,37,3.6375861597263857,0,1,2,2,7,0,30,5,1,0,962.0
0,7,23,3.1780538303479458,0,2,3,2,3,100,4.61512051684126,1,1,2,0,40,3.713572066704308,1,1,0,5,0,0,30,0,1,0,920.0
0,6,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,3,0,30,3.4339872044851463,1,0,0,2,0,0,35,0,1,1,57.0
5,3,26,3.295836866004329,1,2,1,5,6,150,5.017279836814924,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,1,3,2,0,312.0
0,4,18,2.9444389791664403,1,0,3,4,8,100,4.61512051684126,1,1,2,0,36,3.6109179126442243,1,0,1,1,6,2,34,5,2,1,648.0
4,1,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,6,1.9459101490553132,1,0,1,6,6,2,29,2,2,1,4.8
1,5,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,5,0,11,2.4849066497880004,0,2,1,4,1,2,15,5,1,0,154.0
7,2,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,9,2.302585092994046,0,0,4,2,9,2,15,5,1,1,18.0
1,7,17,2.8903717578961645,0,2,2,3,7,200,5.303304908059076,1,2,4,0,7,2.0794415416798357,0,1,2,0,7,1,25,4,1,0,238.0
1,6,21,3.091042453358316,0,0,1,0,1,80,4.394449154672439,1,2,3,0,30,3.4339872044851463,1,0,0,2,0,1,5,5,1,0,504.0
4,0,13,2.6390573296152584,0,1,3,6,3,150,5.017279836814924,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,1,1,4,1,0,351.0
0,7,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,5,5,21,3.091042453358316,0,0,1,0,1,1,9,3,1,0,126.0
3,7,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,1,5,19,2.995732273553991,0,1,4,5,9,2,23,2,1,0,37.05
0,7,27,3.332204510175204,0,0,2,6,7,200,5.303304908059076,1,2,4,0,6,1.9459101490553132,1,0,1,6,6,2,37,0,1,0,324.0
0,5,34,3.5553480614894135,1,1,4,6,4,75,4.330733340286331,0,0,5,5,36,3.6109179126442243,1,0,1,1,6,0,13,3,1,0,918.0
0,5,28,3.367295829986474,1,1,3,0,8,150,5.017279836814924,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,2,4,2,2,0,1428.0
3,1,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,1,0,32,3.4965075614664802,1,2,2,4,2,0,2,4,1,1,400.0
7,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,8,2.1972245773362196,1,2,3,1,8,2,15,0,1,2,16.0
0,6,30,3.4339872044851463,1,0,0,2,0,80,4.394449154672439,1,2,3,0,14,2.70805020110221,1,2,4,0,4,2,38,3,2,0,336.0
0,4,22,3.1354942159291497,1,1,2,1,2,100,4.61512051684126,1,1,2,0,9,2.302585092994046,0,0,4,2,9,1,8,6,1,0,198.0
1,6,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,6,0,32,3.4965075614664802,1,2,2,4,2,2,29,1,4,0,179.2
5,1,15,2.772588722239781,0,0,0,1,5,80,4.394449154672439,1,2,3,0,9,2.302585092994046,0,0,4,2,9,2,38,4,1,0,108.0
2,4,21,3.091042453358316,0,0,1,0,1,200,5.303304908059076,1,2,4,0,9,2.302585092994046,0,0,4,2,9,0,0,6,1,0,378.0
0,2,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,24,3.2188758248682006,1,0,4,3,4,1,27,6,1,0,108.0
4,4,8,2.1972245773362196,1,2,3,1,8,150,5.017279836814924,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,4,1,2,1,120.0
3,3,9,2.302585092994046,0,0,4,2,9,80,4.394449154672439,1,2,3,0,8,2.1972245773362196,1,2,3,1,8,2,38,0,1,1,57.6
2,5,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,1,0,33,3.5263605246161616,0,0,3,5,3,1,27,0,1,0,132.0
7,2,29,3.4011973816621555,0,2,4,1,9,75,4.330733340286331,0,0,5,5,5,1.791759469228055,0,2,0,5,5,0,13,5,1,1,108.75
2,1,9,2.302585092994046,0,0,4,2,9,125,4.836281906951478,0,2,6,5,36,3.6109179126442243,1,0,1,1,6,2,21,2,1,1,405.0
1,1,26,3.295836866004329,1,2,1,5,6,15,2.772588722239781,0,0,1,5,19,2.995732273553991,0,1,4,5,9,1,14,0,1,0,74.1
3,2,34,3.5553480614894135,1,1,4,6,4,75,4.330733340286331,0,0,5,5,35,3.58351893845611,0,2,0,0,5,0,13,2,1,0,892.5
5,3,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,4,5,10,2.3978952727983707,1,1,0,3,0,1,26,2,1,0,65.0
6,4,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,5,0,35,3.58351893845611,0,2,0,0,5,0,10,5,5,1,560.0
7,6,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,5,5,37,3.6375861597263857,0,1,2,2,7,1,9,0,1,0,555.0
1,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,25,3.258096538021482,0,1,0,4,5,1,16,1,1,0,15.0
6,1,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,5,5,18,2.9444389791664403,1,0,3,4,8,2,33,2,1,1,22.5
4,4,36,3.6109179126442243,1,0,1,1,6,125,4.836281906951478,0,2,6,5,40,3.713572066704308,1,1,0,5,0,1,6,5,1,0,1800.0
7,5,9,2.302585092994046,0,0,4,2,9,200,5.303304908059076,1,2,4,0,7,2.0794415416798357,0,1,2,0,7,2,37,6,1,0,126.0
5,4,3,1.3862943611198906,0,0,3,3,3,100,4.61512051684126,1,1,2,0,26,3.295836866004329,1,2,1,5,6,0,30,1,1,0,78.0
4,0,24,3.2188758248682006,1,0,4,3,4,200,5.303304908059076,1,2,4,0,17,2.8903717578961645,0,2,2,3,7,1,25,3,1,0,816.0
4,6,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,3,0,20,3.044522437723423,1,2,0,6,0,1,16,4,2,1,36.0
6,5,7,2.0794415416798357,0,1,2,0,7,80,4.394449154672439,1,2,3,0,30,3.4339872044851463,1,0,0,2,0,1,5,5,1,0,168.0
0,1,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,3,0,8,2.1972245773362196,1,2,3,1,8,0,35,6,2,1,24.0
3,0,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,1,5,33,3.5263605246161616,0,0,3,5,3,2,23,2,1,0,99.0
6,7,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,5,5,17,2.8903717578961645,0,2,2,3,7,1,12,6,1,1,34.0
0,3,34,3.5553480614894135,1,1,4,6,4,75,4.330733340286331,0,0,5,5,32,3.4965075614664802,1,2,2,4,2,1,9,0,1,0,816.0
4,4,40,3.713572066704308,1,1,0,5,0,10,2.3978952727983707,1,1,3,0,35,3.58351893845611,0,2,0,0,5,2,22,1,5,1,140.0
2,5,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,5,0,36,3.6109179126442243,1,0,1,1,6,0,10,3,4,0,403.2
4,6,12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,1,0,38,3.6635616461296463,1,2,3,3,8,2,28,2,2,0,228.0
4,6,27,3.332204510175204,0,0,2,6,7,15,2.772588722239781,0,0,1,5,37,3.6375861597263857,0,1,2,2,7,1,14,1,1,0,149.85
1,4,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,5,5,24,3.2188758248682006,1,0,4,3,4,1,12,6,1,1,36.0
6,3,34,3.5553480614894135,1,1,4,6,4,125,4.836281906951478,0,2,6,5,16,2.833213344056216,1,1,1,2,6,0,7,6,1,0,680.0
5,6,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,1,5,15,2.772588722239781,0,0,0,1,5,1,14,3,3,1,13.5
6,6,17,2.8903717578961645,0,2,2,3,7,75,4.330733340286331,0,0,5,5,36,3.6109179126442243,1,0,1,1,6,0,13,6,1,0,459.0
1,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,2,0,6,0,1,31,3,5,3,20.0
7,6,7,2.0794415416798357,0,1,2,0,7,200,5.303304908059076,1,2,4,0,21,3.091042453358316,0,0,1,0,1,0,0,6,1,1,294.0
3,2,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,2,23,6,1,0,35.7
2,0,12,2.5649493574615367,1,0,2,5,2,100,4.61512051684126,1,1,2,0,18,2.9444389791664403,1,0,3,4,8,1,8,1,2,0,216.0
1,1,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,2,4,0,1,0,138.0
2,1,40,3.713572066704308,1,1,0,5,0,125,4.836281906951478,0,2,6,5,20,3.044522437723423,1,2,0,6,0,0,7,6,5,1,1000.0
5,6,38,3.6635616461296463,1,2,3,3,8,150,5.017279836814924,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,2,4,6,1,0,399.0
2,4,11,2.4849066497880004,0,2,1,4,1,100,4.61512051684126,1,1,2,0,14,2.70805020110221,1,2,4,0,4,2,34,0,1,0,154.0
6,6,17,2.8903717578961645,0,2,2,3,7,200,5.303304908059076,1,2,4,0,30,3.4339872044851463,1,0,0,2,0,0,0,3,1,0,1020.0
3,3,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,1,2,0,22,3.1354942159291497,1,1,2,1,2,1,8,0,1,0,198.0
2,5,29,3.4011973816621555,0,2,4,1,9,75,4.330733340286331,0,0,5,5,27,3.332204510175204,0,0,2,6,7,1,9,1,1,0,587.25
3,4,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,4,5,11,2.4849066497880004,0,2,1,4,1,2,11,1,1,0,71.5
3,7,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,6,0,28,3.367295829986474,1,1,3,0,8,0,17,4,2,1,78.4
3,7,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,6,0,23,3.1780538303479458,0,2,3,2,3,2,29,4,1,0,78.2
0,5,10,2.3978952727983707,1,1,0,3,0,200,5.303304908059076,1,2,4,0,29,3.4011973816621555,0,2,4,1,9,1,25,0,1,1,580.0
0,0,34,3.5553480614894135,1,1,4,6,4,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,0,0,2,0,1,27,3,2,0,510.0
4,3,10,2.3978952727983707,1,1,0,3,0,80,4.394449154672439,1,2,3,0,19,2.995732273553991,0,1,4,5,9,0,36,2,1,1,152.0
1,7,29,3.4011973816621555,0,2,4,1,9,200,5.303304908059076,1,2,4,0,16,2.833213344056216,1,1,1,2,6,2,37,2,1,0,928.0
2,3,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,24,3.2188758248682006,1,0,4,3,4,0,17,4,1,1,14.4
0,6,30,3.4339872044851463,1,0,0,2,0,80,4.394449154672439,1,2,3,0,20,3.044522437723423,1,2,0,6,0,1,5,4,10,1,480.0
5,1,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,3,0,9,2.302585092994046,0,0,4,2,9,2,22,4,1,0,13.5
3,5,7,2.0794415416798357,0,1,2,0,7,75,4.330733340286331,0,0,5,5,19,2.995732273553991,0,1,4,5,9,0,13,3,1,0,99.75
2,0,31,3.4657359027997265,0,1,1,3,1,50,3.9318256327243257,1,2,1,0,22,3.1354942159291497,1,1,2,1,2,2,28,6,1,0,341.0
2,5,3,1.3862943611198906,0,0,3,3,3,200,5.303304908059076,1,2,4,0,38,3.6635616461296463,1,2,3,3,8,0,0,6,1,0,228.0
5,2,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,6,0,32,3.4965075614664802,1,2,2,4,2,2,29,6,4,0,76.8
3,4,36,3.6109179126442243,1,0,1,1,6,80,4.394449154672439,1,2,3,0,28,3.367295829986474,1,1,3,0,8,2,38,5,4,0,806.4
5,6,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,34,3.5553480614894135,1,1,4,6,4,0,10,2,1,0,40.8
7,2,36,3.6109179126442243,1,0,1,1,6,125,4.836281906951478,0,2,6,5,27,3.332204510175204,0,0,2,6,7,0,7,3,1,0,1215.0
6,2,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,2,23,1,1,0,51.0
5,2,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,1,0,35,3.58351893845611,0,2,0,0,5,0,2,5,5,1,612.5
5,0,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,6,0,21,3.091042453358316,0,0,1,0,1,0,17,3,1,0,134.4
2,6,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,6,0,8,2.1972245773362196,1,2,3,1,8,1,31,0,4,0,19.2
6,4,12,2.5649493574615367,1,0,2,5,2,125,4.836281906951478,0,2,6,5,22,3.1354942159291497,1,1,2,1,2,1,6,2,1,0,330.0
2,0,32,3.4965075614664802,1,2,2,4,2,10,2.3978952727983707,1,1,3,0,34,3.5553480614894135,1,1,4,6,4,2,22,0,2,0,108.8
2,6,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,3,0,13,2.6390573296152584,0,1,3,6,3,2,22,0,1,0,32.5
5,1,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,6,0,15,2.772588722239781,0,0,0,1,5,0,17,0,5,1,90.0
1,4,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,1,2,3,0,16,2.833213344056216,1,1,1,2,6,2,38,5,4,2,256.0
0,6,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,5,0,28,3.367295829986474,1,1,3,0,8,2,15,0,2,1,112.0
7,7,14,2.70805020110221,1,2,4,0,4,125,4.836281906951478,0,2,6,5,18,2.9444389791664403,1,0,3,4,8,2,21,4,1,0,315.0
4,2,40,3.713572066704308,1,1,0,5,0,10,2.3978952727983707,1,1,3,0,24,3.2188758248682006,1,0,4,3,4,2,22,0,2,1,96.0
5,4,37,3.6375861597263857,0,1,2,2,7,100,4.61512051684126,1,1,2,0,25,3.258096538021482,0,1,0,4,5,1,8,4,1,1,925.0
2,0,36,3.6109179126442243,1,0,1,1,6,200,5.303304908059076,1,2,4,0,14,2.70805020110221,1,2,4,0,4,0,0,6,2,0,1008.0
3,5,33,3.5263605246161616,0,0,3,5,3,40,3.713572066704308,1,1,5,0,15,2.772588722239781,0,0,0,1,5,0,10,3,1,0,198.0
3,5,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,1,5,31,3.4657359027997265,0,1,1,3,1,2,23,1,1,0,134.85
0,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,5,5,40,3.713572066704308,1,1,0,5,0,2,33,6,5,3,10.0
7,1,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,40,3.713572066704308,1,1,0,5,0,1,26,6,1,0,90.0
5,5,34,3.5553480614894135,1,1,4,6,4,25,3.258096538021482,0,1,4,5,30,3.4339872044851463,1,0,0,2,0,1,26,3,1,0,255.0
2,6,20,3.044522437723423,1,2,0,6,0,100,4.61512051684126,1,1,2,0,35,3.58351893845611,0,2,0,0,5,1,8,3,5,1,700.0
5,5,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,5,5,20,3.044522437723423,1,2,0,6,0,2,33,3,5,3,20.0
2,2,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,1,5,14,2.70805020110221,1,2,4,0,4,0,20,2,1,0,69.3
1,7,28,3.367295829986474,1,1,3,0,8,75,4.330733340286331,0,0,5,5,28,3.367295829986474,1,1,3,0,8,1,9,5,1,1,588.0
4,0,25,3.258096538021482,0,1,0,4,5,100,4.61512051684126,1,1,2,0,28,3.367295829986474,1,1,3,0,8,2,34,3,1,1,700.0
3,7,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,3,0,12,2.5649493574615367,1,0,2,5,2,0,35,3,1,0,34.8
5,7,12,2.5649493574615367,1,0,2,5,2,40,3.713572066704308,1,1,5,0,26,3.295836866004329,1,2,1,5,6,1,24,4,2,0,124.8
3,1,3,1.3862943611198906,0,0,3,3,3,100,4.61512051684126,1,1,2,0,6,1.9459101490553132,1,0,1,6,6,0,30,3,1,1,18.0
4,1,23,3.1780538303479458,0,2,3,2,3,150,5.017279836814924,1,0,3,0,28,3.367295829986474,1,1,3,0,8,0,19,2,1,0,966.0
3,3,25,3.258096538021482,0,1,0,4,5,40,3.713572066704308,1,1,5,0,15,2.772588722239781,0,0,0,1,5,0,10,0,5,0,150.0
4,3,32,3.4965075614664802,1,2,2,4,2,125,4.836281906951478,0,2,6,5,31,3.4657359027997265,0,1,1,3,1,2,21,5,1,0,1240.0
2,3,38,3.6635616461296463,1,2,3,3,8,15,2.772588722239781,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,1,14,4,1,0,102.6
2,5,19,2.995732273553991,0,1,4,5,9,150,5.017279836814924,1,0,3,0,16,2.833213344056216,1,1,1,2,6,0,19,0,1,0,456.0
0,1,23,3.1780538303479458,0,2,3,2,3,25,3.258096538021482,0,1,4,5,7,2.0794415416798357,0,1,2,0,7,2,11,6,1,0,40.25
3,6,37,3.6375861597263857,0,1,2,2,7,40,3.713572066704308,1,1,5,0,19,2.995732273553991,0,1,4,5,9,0,10,3,1,0,281.2
2,3,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,16,2.833213344056216,1,1,1,2,6,1,31,3,4,2,12.8
7,2,10,2.3978952727983707,1,1,0,3,0,150,5.017279836814924,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,1,4,1,1,135.0
7,6,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,17,2.8903717578961645,0,2,2,3,7,2,11,0,1,0,38.25
