slot_person_name,slot_item,slot_container_singular,slot_container_plural,slot_servings_per_container,slot_servings_per_container_abs_log1p,slot_servings_per_container_is_even,slot_servings_per_container_mod3,slot_servings_per_container_mod5,slot_servings_per_container_mod7,slot_servings_per_container_mod10,slot_servings_per_day,slot_servings_per_day_abs_log1p,slot_servings_per_day_is_even,slot_servings_per_day_mod3,slot_servings_per_day_mod5,slot_servings_per_day_mod7,slot_servings_per_day_mod10,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_is_even,slot_price_per_container_mod3,slot_price_per_container_mod5,slot_price_per_container_mod7,slot_price_per_container_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
4,6,6,6,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,154,5.043425116919247,1,1,4,0,4,7,2.0794415416798357,0,1,2,0,7,0,1,2,98.0
7,6,0,0,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,108,4.6913478822291435,1,0,3,3,8,15,2.772588722239781,0,0,0,1,5,2,1,4,45.0
9,9,1,1,34,3.5553480614894135,1,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,136,4.919980925828125,1,1,1,3,6,2,1.0986122886681098,1,2,2,2,2,2,1,3,24.0
0,9,4,4,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,92,4.532599493153256,1,2,2,1,2,8,2.1972245773362196,1,2,3,1,8,0,2,3,64.0
4,9,5,5,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,74,4.31748811353631,1,2,4,4,4,13,2.6390573296152584,0,1,3,6,3,0,1,1,130.0
2,0,0,0,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,74,4.31748811353631,1,2,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,1,1,88.0
3,7,7,7,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,156,5.056245805348308,1,0,1,2,6,14,2.70805020110221,1,2,4,0,4,0,1,1,280.0
9,8,6,6,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,1,3,3,60.0
8,8,7,7,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,74,4.31748811353631,1,2,4,4,4,14,2.70805020110221,1,2,4,0,4,2,1,1,112.0
9,3,8,8,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,91,4.5217885770490405,0,1,1,0,1,10,2.3978952727983707,1,1,0,3,0,1,1,4,70.0
5,0,8,8,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,171,5.147494476813453,0,0,1,3,1,14,2.70805020110221,1,2,4,0,4,0,1,4,126.0
8,2,4,4,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,1,1,2,28.0
7,8,0,0,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,0,5,6,25.0
2,7,5,5,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,78,4.3694478524670215,1,0,3,1,8,11,2.4849066497880004,0,2,1,4,1,1,1,4,33.0
8,2,2,2,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,175,5.170483995038151,0,1,0,0,5,5,1.791759469228055,0,2,0,5,5,0,1,3,50.0
4,9,4,4,39,3.6888794541139363,0,0,4,4,9,1,0.6931471805599453,0,1,1,1,1,117,4.770684624465665,0,0,2,5,7,9,2.302585092994046,0,0,4,2,9,0,1,5,27.0
6,6,7,7,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,6,1.9459101490553132,1,0,1,6,6,0,3,3,42.0
3,2,8,8,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,62,4.143134726391533,1,2,2,6,2,10,2.3978952727983707,1,1,0,3,0,2,1,1,80.0
8,9,5,5,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,156,5.056245805348308,1,0,1,2,6,9,2.302585092994046,0,0,4,2,9,0,1,3,108.0
9,4,3,3,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,1,5,5,85.0
6,5,3,3,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,43,3.784189633918261,0,1,3,1,3,9,2.302585092994046,0,0,4,2,9,2,1,2,27.0
9,5,7,7,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,114,4.74493212836325,1,0,4,2,4,4,1.6094379124341003,1,1,4,4,4,0,2,2,48.0
6,7,3,3,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,33,3.5263605246161616,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,1,1,1,108.0
5,1,6,6,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,4,1.6094379124341003,1,1,4,4,4,0,1,3,64.0
0,9,7,7,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,95,4.564348191467836,0,2,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,1,1,40.0
7,9,0,0,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,2,2,5,10.0
4,4,0,0,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,70,4.2626798770413155,1,1,0,0,0,13,2.6390573296152584,0,1,3,6,3,0,1,1,260.0
8,3,6,6,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,2,1,3,165.0
6,2,4,4,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,169,5.135798437050262,0,1,4,1,9,3,1.3862943611198906,0,0,3,3,3,0,1,1,39.0
9,1,8,8,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,1,1,2,50.0
4,7,7,7,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,95,4.564348191467836,0,2,0,4,5,10,2.3978952727983707,1,1,0,3,0,0,5,3,190.0
2,7,3,3,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,1,1,1,60.0
5,5,7,7,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,69,4.248495242049359,0,0,4,6,9,6,1.9459101490553132,1,0,1,6,6,1,1,2,18.0
5,5,1,1,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,105,4.663439094112067,0,0,0,0,5,13,2.6390573296152584,0,1,3,6,3,1,1,1,156.0
6,1,3,3,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,91,4.5217885770490405,0,1,1,0,1,5,1.791759469228055,0,2,0,5,5,2,1,3,65.0
8,6,8,8,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,156,5.056245805348308,1,0,1,2,6,7,2.0794415416798357,0,1,2,0,7,2,1,4,42.0
3,5,3,3,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,11,2.4849066497880004,0,2,1,4,1,2,1,2,99.0
9,3,3,3,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,14,2.70805020110221,1,2,4,0,4,1,1,1,28.0
7,7,7,7,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,175,5.170483995038151,0,1,0,0,5,9,2.302585092994046,0,0,4,2,9,1,1,4,45.0
9,7,8,8,34,3.5553480614894135,1,1,4,6,4,1,0.6931471805599453,0,1,1,1,1,170,5.14166355650266,1,2,0,2,0,14,2.70805020110221,1,2,4,0,4,0,1,4,70.0
6,7,8,8,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,5,1.791759469228055,0,2,0,5,5,0,1,3,90.0
5,3,5,5,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,161,5.087596335232384,0,2,1,0,1,11,2.4849066497880004,0,2,1,4,1,1,1,0,154.0
4,2,2,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,75,4.330733340286331,0,0,0,5,5,4,1.6094379124341003,1,1,4,4,4,0,1,2,40.0
9,0,5,5,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,94,4.553876891600541,1,1,4,3,4,5,1.791759469228055,0,2,0,5,5,0,1,1,40.0
4,6,6,6,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,174,5.1647859739235145,1,0,4,6,4,12,2.5649493574615367,1,0,2,5,2,2,1,3,144.0
1,1,5,5,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,91,4.5217885770490405,0,1,1,0,1,2,1.0986122886681098,1,2,2,2,2,0,1,4,14.0
0,9,7,7,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,7,2.0794415416798357,0,1,2,0,7,2,1,3,42.0
8,1,8,8,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,76,4.343805421853684,1,1,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,1,4,40.0
9,9,3,3,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,52,3.970291913552122,1,1,2,3,2,15,2.772588722239781,0,0,0,1,5,1,1,2,195.0
1,9,2,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,0,5,9,2.302585092994046,0,0,4,2,9,1,1,2,135.0
9,4,6,6,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,51,3.9512437185814275,0,0,1,2,1,11,2.4849066497880004,0,2,1,4,1,0,1,2,99.0
1,5,1,1,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,161,5.087596335232384,0,2,1,0,1,7,2.0794415416798357,0,1,2,0,7,2,1,1,98.0
8,3,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,38,3.6635616461296463,1,2,3,3,8,13,2.6390573296152584,0,1,3,6,3,0,1,1,247.0
2,3,4,4,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,168,5.1298987149230735,1,0,3,0,8,5,1.791759469228055,0,2,0,5,5,0,1,4,40.0
9,8,8,8,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,63,4.1588830833596715,0,0,3,0,3,5,1.791759469228055,0,2,0,5,5,2,1,3,45.0
6,8,0,0,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,12,2.5649493574615367,1,0,2,5,2,1,2,3,96.0
8,3,1,1,43,3.784189633918261,0,1,3,1,3,4,1.6094379124341003,1,1,4,4,4,86,4.465908118654584,1,2,1,2,6,3,1.3862943611198906,0,0,3,3,3,2,1,1,24.0
6,2,2,2,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,150,5.017279836814924,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,1,6,30.0
2,0,2,2,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,126,4.844187086458591,1,0,1,0,6,5,1.791759469228055,0,2,0,5,5,2,1,2,75.0
4,7,8,8,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,150,5.017279836814924,1,0,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,1,6,15.0
4,8,3,3,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,87,4.477336814478207,0,0,2,3,7,10,2.3978952727983707,1,1,0,3,0,1,1,1,120.0
0,7,8,8,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,85,4.454347296253507,0,1,0,1,5,10,2.3978952727983707,1,1,0,3,0,1,1,1,170.0
1,1,0,0,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,144,4.976733742420574,1,0,4,4,4,2,1.0986122886681098,1,2,2,2,2,0,2,5,36.0
8,7,1,1,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,2,1,2,48.0
8,3,1,1,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,88,4.48863636973214,1,1,3,4,8,14,2.70805020110221,1,2,4,0,4,2,1,4,56.0
0,1,2,2,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,87,4.477336814478207,0,0,2,3,7,8,2.1972245773362196,1,2,3,1,8,2,1,2,96.0
4,4,3,3,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,153,5.0369526024136295,0,0,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,1,3,34.0
6,9,3,3,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,143,4.969813299576001,0,2,3,3,3,2,1.0986122886681098,1,2,2,2,2,0,1,3,26.0
3,1,5,5,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,99,4.605170185988092,0,0,4,1,9,8,2.1972245773362196,1,2,3,1,8,2,1,2,72.0
1,4,7,7,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,72,4.290459441148391,1,0,2,2,2,15,2.772588722239781,0,0,0,1,5,2,1,4,120.0
9,4,6,6,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,160,5.081404364984463,1,1,0,6,0,10,2.3978952727983707,1,1,0,3,0,1,2,5,160.0
4,3,8,8,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,126,4.844187086458591,1,0,1,0,6,15,2.772588722239781,0,0,0,1,5,1,3,4,270.0
9,5,2,2,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,126,4.844187086458591,1,0,1,0,6,8,2.1972245773362196,1,2,3,1,8,0,1,3,144.0
8,0,2,2,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,144,4.976733742420574,1,0,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,1,6,48.0
1,2,4,4,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,114,4.74493212836325,1,0,4,2,4,9,2.302585092994046,0,0,4,2,9,1,1,1,135.0
5,9,2,2,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,128,4.859812404361672,1,2,3,2,8,15,2.772588722239781,0,0,0,1,5,2,1,2,180.0
7,4,8,8,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,94,4.553876891600541,1,1,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,1,2,12.0
4,7,4,4,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,2,5,3,70.0
5,8,0,0,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,155,5.049856007249537,0,2,0,1,5,14,2.70805020110221,1,2,4,0,4,2,1,1,210.0
2,9,8,8,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,43,3.784189633918261,0,1,3,1,3,15,2.772588722239781,0,0,0,1,5,0,1,2,45.0
4,8,7,7,46,3.8501476017100584,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,92,4.532599493153256,1,2,2,1,2,3,1.3862943611198906,0,0,3,3,3,0,1,4,6.0
9,2,1,1,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,92,4.532599493153256,1,2,2,1,2,15,2.772588722239781,0,0,0,1,5,2,1,4,60.0
9,0,0,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,84,4.442651256490317,1,0,4,0,4,13,2.6390573296152584,0,1,3,6,3,1,1,3,182.0
5,9,8,8,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,132,4.890349128221754,1,0,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,2,5,44.0
3,6,3,3,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,162,5.093750200806762,1,0,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,1,4,36.0
8,6,4,4,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,77,4.356708826689592,0,2,2,0,7,12,2.5649493574615367,1,0,2,5,2,1,1,4,84.0
5,5,8,8,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,85,4.454347296253507,0,1,0,1,5,12,2.5649493574615367,1,0,2,5,2,0,1,1,120.0
6,1,4,4,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,171,5.147494476813453,0,0,1,3,1,10,2.3978952727983707,1,1,0,3,0,1,1,2,190.0
6,2,5,5,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,164,5.10594547390058,1,2,4,3,4,15,2.772588722239781,0,0,0,1,5,1,1,2,180.0
5,0,2,2,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,155,5.049856007249537,0,2,0,1,5,13,2.6390573296152584,0,1,3,6,3,1,1,4,65.0
1,2,4,4,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,58,4.07753744390572,1,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,2,1,1,80.0
9,3,6,6,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,117,4.770684624465665,0,0,2,5,7,14,2.70805020110221,1,2,4,0,4,0,1,1,182.0
1,3,6,6,41,3.7376696182833684,0,2,1,6,1,1,0.6931471805599453,0,1,1,1,1,123,4.820281565605037,0,0,3,4,3,10,2.3978952727983707,1,1,0,3,0,0,1,4,30.0
9,7,1,1,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,2,1,4,24.0
3,2,7,7,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,132,4.890349128221754,1,0,2,6,2,6,1.9459101490553132,1,0,1,6,6,0,1,2,90.0
3,2,1,1,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,0,5,13,2.6390573296152584,0,1,3,6,3,0,1,1,65.0
7,1,0,0,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,108,4.6913478822291435,1,0,3,3,8,3,1.3862943611198906,0,0,3,3,3,0,1,3,54.0
8,2,1,1,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,88,4.48863636973214,1,1,3,4,8,10,2.3978952727983707,1,1,0,3,0,1,2,2,110.0
4,2,7,7,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,2,2,4,128.0
3,6,0,0,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,99,4.605170185988092,0,0,4,1,9,12,2.5649493574615367,1,0,2,5,2,2,1,1,132.0
6,0,7,7,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,52,3.970291913552122,1,1,2,3,2,11,2.4849066497880004,0,2,1,4,1,0,1,1,110.0
8,9,1,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,160,5.081404364984463,1,1,0,6,0,2,1.0986122886681098,1,2,2,2,2,0,1,6,40.0
3,6,2,2,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,129,4.867534450455582,0,0,4,3,9,8,2.1972245773362196,1,2,3,1,8,0,1,1,120.0
3,4,8,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,34,3.5553480614894135,1,1,4,6,4,9,2.302585092994046,0,0,4,2,9,1,1,1,153.0
4,6,5,5,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,135,4.912654885736052,0,0,0,2,5,6,1.9459101490553132,1,0,1,6,6,2,3,4,54.0
6,6,7,7,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,143,4.969813299576001,0,2,3,3,3,8,2.1972245773362196,1,2,3,1,8,0,1,4,104.0
7,4,8,8,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,39,3.6888794541139363,0,0,4,4,9,10,2.3978952727983707,1,1,0,3,0,1,1,2,130.0
5,6,4,4,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,95,4.564348191467836,0,2,0,4,5,5,1.791759469228055,0,2,0,5,5,1,1,3,95.0
3,9,3,3,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,104,4.653960350157523,1,2,4,6,4,2,1.0986122886681098,1,2,2,2,2,2,1,3,40.0
9,8,5,5,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,62,4.143134726391533,1,2,2,6,2,11,2.4849066497880004,0,2,1,4,1,2,1,2,44.0
0,8,1,1,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,114,4.74493212836325,1,0,4,2,4,15,2.772588722239781,0,0,0,1,5,0,1,3,135.0
1,8,1,1,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,132,4.890349128221754,1,0,2,6,2,6,1.9459101490553132,1,0,1,6,6,2,1,2,120.0
8,7,1,1,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,145,4.983606621708336,0,1,0,5,5,11,2.4849066497880004,0,2,1,4,1,0,1,1,220.0
1,8,5,5,43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,172,5.153291594497779,1,1,2,4,2,9,2.302585092994046,0,0,4,2,9,2,1,2,72.0
8,0,5,5,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,85,4.454347296253507,0,1,0,1,5,10,2.3978952727983707,1,1,0,3,0,2,1,1,150.0
8,8,5,5,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,1,1,3,27.0
6,5,8,8,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,102,4.634728988229636,1,0,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,2,6,12.0
5,5,0,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,0,1,5,8.0
8,9,6,6,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,91,4.5217885770490405,0,1,1,0,1,4,1.6094379124341003,1,1,4,4,4,1,1,4,28.0
2,5,2,2,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,153,5.0369526024136295,0,0,3,6,3,15,2.772588722239781,0,0,0,1,5,2,1,4,255.0
9,6,4,4,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,161,5.087596335232384,0,2,1,0,1,6,1.9459101490553132,1,0,1,6,6,1,1,2,42.0
6,1,4,4,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,94,4.553876891600541,1,1,4,3,4,8,2.1972245773362196,1,2,3,1,8,1,1,2,64.0
6,8,7,7,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,171,5.147494476813453,0,0,1,3,1,10,2.3978952727983707,1,1,0,3,0,1,1,4,90.0
9,7,8,8,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,4,14.0
9,6,8,8,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,11,2.4849066497880004,0,2,1,4,1,0,1,2,44.0
8,3,2,2,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,1,1,1,40.0
5,4,3,3,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,3,5,36.0
6,4,8,8,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,153,5.0369526024136295,0,0,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,1,1,34.0
7,2,4,4,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,104,4.653960350157523,1,2,4,6,4,8,2.1972245773362196,1,2,3,1,8,2,2,4,128.0
5,7,3,3,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,81,4.406719247264253,0,0,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,1,3,18.0
0,2,5,5,39,3.6888794541139363,0,0,4,4,9,1,0.6931471805599453,0,1,1,1,1,78,4.3694478524670215,1,0,3,1,8,11,2.4849066497880004,0,2,1,4,1,2,1,4,22.0
0,8,1,1,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,77,4.356708826689592,0,2,2,0,7,13,2.6390573296152584,0,1,3,6,3,0,1,1,143.0
4,6,1,1,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,81,4.406719247264253,0,0,1,4,1,8,2.1972245773362196,1,2,3,1,8,0,1,2,96.0
1,6,7,7,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,13,2.6390573296152584,0,1,3,6,3,1,1,2,117.0
5,3,0,0,41,3.7376696182833684,0,2,1,6,1,1,0.6931471805599453,0,1,1,1,1,123,4.820281565605037,0,0,3,4,3,11,2.4849066497880004,0,2,1,4,1,1,1,4,33.0
