slot_walker_name,slot_rect_label,slot_length,slot_length_abs_log1p,slot_length_frac,slot_width,slot_width_abs_log1p,slot_width_frac,slot_distance_unit,slot_speed,slot_speed_abs_log1p,slot_speed_unit,y
2,6,19.5,3.0204248861443626,0.5,1.5,0.9162907318741551,0.5,3,1.0,0.6931471805599453,0,42.0
5,5,8.5,2.2512917986064953,0.5,1.5,0.9162907318741551,0.5,3,4.0,1.6094379124341003,0,5.0
0,0,19.5,3.0204248861443626,0.5,20.0,3.044522437723423,0.0,1,1.0,0.6931471805599453,1,79.0
1,0,18.5,2.970414465569701,0.5,19.5,3.0204248861443626,0.5,2,19.0,2.995732273553991,1,4.0
1,4,4.5,1.7047480922384253,0.5,19.5,3.0204248861443626,0.5,0,3.0,1.3862943611198906,3,16.0
6,1,18.5,2.970414465569701,0.5,6.5,2.0149030205422647,0.5,0,10.0,2.3978952727983707,3,5.0
6,2,12.0,2.5649493574615367,0.0,5.0,1.791759469228055,0.0,2,34.0,3.5553480614894135,2,1.0
2,6,13.5,2.6741486494265287,0.5,4.5,1.7047480922384253,0.5,0,2.0,1.0986122886681098,3,18.0
0,5,17.5,2.917770732084279,0.5,10.5,2.4423470353692043,0.5,3,2.0,1.0986122886681098,3,28.0
0,6,14.0,2.70805020110221,0.0,1.5,0.9162907318741551,0.5,0,31.0,3.4657359027997265,3,1.0
5,4,8.5,2.2512917986064953,0.5,16.0,2.833213344056216,0.0,1,7.0,2.0794415416798357,1,7.0
4,5,8.5,2.2512917986064953,0.5,9.5,2.3513752571634776,0.5,2,12.0,2.5649493574615367,2,3.0
6,5,18.5,2.970414465569701,0.5,13.0,2.6390573296152584,0.0,2,3.0,1.3862943611198906,2,21.0
3,7,18.0,2.9444389791664403,0.0,1.5,0.9162907318741551,0.5,1,1.0,0.6931471805599453,2,39.0
3,2,4.0,1.6094379124341003,0.0,1.0,0.6931471805599453,0.0,0,2.0,1.0986122886681098,3,5.0
7,1,8.5,2.2512917986064953,0.5,17.0,2.8903717578961645,0.0,2,17.0,2.8903717578961645,2,3.0
6,7,2.0,1.0986122886681098,0.0,15.5,2.803360380906535,0.5,2,7.0,2.0794415416798357,1,5.0
6,6,7.5,2.1400661634962708,0.5,19.5,3.0204248861443626,0.5,1,1.0,0.6931471805599453,1,54.0
3,1,8.5,2.2512917986064953,0.5,7.0,2.0794415416798357,0.0,3,1.0,0.6931471805599453,0,31.0
6,3,2.0,1.0986122886681098,0.0,15.0,2.772588722239781,0.0,2,1.0,0.6931471805599453,1,34.0
5,5,7.5,2.1400661634962708,0.5,2.5,1.252762968495368,0.5,3,10.0,2.3978952727983707,3,2.0
0,5,8.5,2.2512917986064953,0.5,5.5,1.8718021769015913,0.5,3,1.0,0.6931471805599453,0,28.0
4,0,19.5,3.0204248861443626,0.5,12.5,2.6026896854443837,0.5,2,64.0,4.174387269895637,1,1.0
6,6,18.0,2.9444389791664403,0.0,9.0,2.302585092994046,0.0,2,6.0,1.9459101490553132,2,9.0
1,6,9.5,2.3513752571634776,0.5,1.5,0.9162907318741551,0.5,1,22.0,3.1354942159291497,2,1.0
3,7,1.0,0.6931471805599453,0.0,2.5,1.252762968495368,0.5,0,1.0,0.6931471805599453,0,7.0
7,7,12.0,2.5649493574615367,0.0,11.0,2.4849066497880004,0.0,3,46.0,3.8501476017100584,3,1.0
2,1,7.5,2.1400661634962708,0.5,16.5,2.8622008809294686,0.5,3,4.0,1.6094379124341003,0,12.0
0,3,9.0,2.302585092994046,0.0,4.5,1.7047480922384253,0.5,1,27.0,3.332204510175204,1,1.0
1,5,3.0,1.3862943611198906,0.0,16.5,2.8622008809294686,0.5,0,3.0,1.3862943611198906,0,13.0
4,2,14.0,2.70805020110221,0.0,16.5,2.8622008809294686,0.5,2,1.0,0.6931471805599453,2,61.0
1,4,4.0,1.6094379124341003,0.0,8.0,2.1972245773362196,0.0,1,2.0,1.0986122886681098,2,12.0
3,7,15.0,2.772588722239781,0.0,7.0,2.0794415416798357,0.0,2,44.0,3.8066624897703196,1,1.0
6,4,19.5,3.0204248861443626,0.5,20.0,3.044522437723423,0.0,1,1.0,0.6931471805599453,1,79.0
3,6,12.0,2.5649493574615367,0.0,3.0,1.3862943611198906,0.0,3,3.0,1.3862943611198906,0,10.0
6,7,7.5,2.1400661634962708,0.5,15.0,2.772588722239781,0.0,1,15.0,2.772588722239781,2,3.0
7,4,15.5,2.803360380906535,0.5,18.0,2.9444389791664403,0.0,3,67.0,4.219507705176107,0,1.0
5,6,7.5,2.1400661634962708,0.5,14.5,2.740840023925201,0.5,1,11.0,2.4849066497880004,2,4.0
7,2,16.5,2.8622008809294686,0.5,17.5,2.917770732084279,0.5,1,1.0,0.6931471805599453,1,68.0
1,7,14.0,2.70805020110221,0.0,3.5,1.5040773967762742,0.5,3,7.0,2.0794415416798357,0,5.0
6,1,8.0,2.1972245773362196,0.0,16.0,2.833213344056216,0.0,3,6.0,1.9459101490553132,3,8.0
5,0,18.0,2.9444389791664403,0.0,14.5,2.740840023925201,0.5,2,65.0,4.189654742026425,2,1.0
0,0,19.5,3.0204248861443626,0.5,8.5,2.2512917986064953,0.5,0,4.0,1.6094379124341003,0,14.0
4,5,6.0,1.9459101490553132,0.0,4.0,1.6094379124341003,0.0,0,10.0,2.3978952727983707,3,2.0
4,6,3.0,1.3862943611198906,0.0,3.5,1.5040773967762742,0.5,0,13.0,2.6390573296152584,0,1.0
6,2,9.0,2.302585092994046,0.0,6.5,2.0149030205422647,0.5,0,31.0,3.4657359027997265,3,1.0
5,0,18.0,2.9444389791664403,0.0,10.5,2.4423470353692043,0.5,3,3.0,1.3862943611198906,3,19.0
5,0,20.0,3.044522437723423,0.0,8.0,2.1972245773362196,0.0,3,7.0,2.0794415416798357,0,8.0
2,1,12.5,2.6026896854443837,0.5,3.5,1.5040773967762742,0.5,2,16.0,2.833213344056216,1,2.0
4,4,12.0,2.5649493574615367,0.0,8.0,2.1972245773362196,0.0,1,2.0,1.0986122886681098,2,20.0
7,6,13.5,2.6741486494265287,0.5,9.0,2.302585092994046,0.0,2,5.0,1.791759469228055,2,9.0
4,4,6.5,2.0149030205422647,0.5,12.5,2.6026896854443837,0.5,1,38.0,3.6635616461296463,1,1.0
7,1,18.5,2.970414465569701,0.5,3.5,1.5040773967762742,0.5,2,11.0,2.4849066497880004,1,4.0
0,5,15.0,2.772588722239781,0.0,15.5,2.803360380906535,0.5,2,61.0,4.127134385045092,1,1.0
6,6,13.0,2.6390573296152584,0.0,19.5,3.0204248861443626,0.5,1,13.0,2.6390573296152584,2,5.0
5,7,11.5,2.5257286443082556,0.5,11.0,2.4849066497880004,0.0,0,15.0,2.772588722239781,3,3.0
2,3,18.5,2.970414465569701,0.5,7.0,2.0794415416798357,0.0,1,17.0,2.8903717578961645,1,3.0
2,3,19.5,3.0204248861443626,0.5,16.5,2.8622008809294686,0.5,2,3.0,1.3862943611198906,1,24.0
2,6,6.5,2.0149030205422647,0.5,4.0,1.6094379124341003,0.0,3,3.0,1.3862943611198906,0,7.0
7,4,13.0,2.6390573296152584,0.0,6.0,1.9459101490553132,0.0,2,1.0,0.6931471805599453,1,38.0
7,5,7.5,2.1400661634962708,0.5,15.5,2.803360380906535,0.5,1,2.0,1.0986122886681098,1,23.0
4,0,12.5,2.6026896854443837,0.5,6.0,1.9459101490553132,0.0,1,1.0,0.6931471805599453,1,37.0
7,1,18.5,2.970414465569701,0.5,9.0,2.302585092994046,0.0,2,11.0,2.4849066497880004,1,5.0
0,1,18.5,2.970414465569701,0.5,18.5,2.970414465569701,0.5,3,2.0,1.0986122886681098,0,37.0
5,1,5.0,1.791759469228055,0.0,20.0,3.044522437723423,0.0,3,10.0,2.3978952727983707,0,5.0
4,7,6.5,2.0149030205422647,0.5,6.5,2.0149030205422647,0.5,1,2.0,1.0986122886681098,1,13.0
5,3,14.5,2.740840023925201,0.5,20.0,3.044522437723423,0.0,1,23.0,3.1780538303479458,1,3.0
0,2,19.5,3.0204248861443626,0.5,1.5,0.9162907318741551,0.5,2,2.0,1.0986122886681098,2,21.0
1,2,5.0,1.791759469228055,0.0,10.0,2.3978952727983707,0.0,0,6.0,1.9459101490553132,0,5.0
5,2,11.0,2.4849066497880004,0.0,2.5,1.252762968495368,0.5,0,3.0,1.3862943611198906,3,9.0
5,1,4.0,1.6094379124341003,0.0,11.0,2.4849066497880004,0.0,2,15.0,2.772588722239781,1,2.0
7,0,5.0,1.791759469228055,0.0,11.0,2.4849066497880004,0.0,2,32.0,3.4965075614664802,2,1.0
7,7,15.5,2.803360380906535,0.5,18.5,2.970414465569701,0.5,1,68.0,4.23410650459726,1,1.0
3,5,4.5,1.7047480922384253,0.5,11.5,2.5257286443082556,0.5,0,4.0,1.6094379124341003,0,8.0
2,6,19.5,3.0204248861443626,0.5,5.0,1.791759469228055,0.0,3,7.0,2.0794415416798357,0,7.0
5,0,9.0,2.302585092994046,0.0,5.5,1.8718021769015913,0.5,1,1.0,0.6931471805599453,2,29.0
5,1,10.0,2.3978952727983707,0.0,7.0,2.0794415416798357,0.0,3,2.0,1.0986122886681098,0,17.0
6,0,5.0,1.791759469228055,0.0,12.5,2.6026896854443837,0.5,3,1.0,0.6931471805599453,0,35.0
2,7,15.0,2.772588722239781,0.0,3.0,1.3862943611198906,0.0,3,12.0,2.5649493574615367,0,3.0
2,6,2.5,1.252762968495368,0.5,5.0,1.791759469228055,0.0,0,15.0,2.772588722239781,3,1.0
4,7,9.5,2.3513752571634776,0.5,18.0,2.9444389791664403,0.0,3,5.0,1.791759469228055,0,11.0
5,3,12.5,2.6026896854443837,0.5,9.5,2.3513752571634776,0.5,3,1.0,0.6931471805599453,3,44.0
3,5,20.0,3.044522437723423,0.0,17.5,2.917770732084279,0.5,0,15.0,2.772588722239781,0,5.0
1,0,13.5,2.6741486494265287,0.5,10.5,2.4423470353692043,0.5,3,6.0,1.9459101490553132,3,8.0
2,6,6.5,2.0149030205422647,0.5,6.0,1.9459101490553132,0.0,2,25.0,3.258096538021482,2,1.0
0,4,15.5,2.803360380906535,0.5,3.5,1.5040773967762742,0.5,3,38.0,3.6635616461296463,3,1.0
2,7,12.0,2.5649493574615367,0.0,10.0,2.3978952727983707,0.0,1,2.0,1.0986122886681098,1,22.0
0,7,2.5,1.252762968495368,0.5,13.5,2.6741486494265287,0.5,1,16.0,2.833213344056216,1,2.0
7,4,10.5,2.4423470353692043,0.5,3.0,1.3862943611198906,0.0,1,9.0,2.302585092994046,1,3.0
3,3,14.5,2.740840023925201,0.5,13.5,2.6741486494265287,0.5,1,8.0,2.1972245773362196,2,7.0
1,3,3.5,1.5040773967762742,0.5,9.5,2.3513752571634776,0.5,1,1.0,0.6931471805599453,1,26.0
5,7,17.0,2.8903717578961645,0.0,11.0,2.4849066497880004,0.0,2,4.0,1.6094379124341003,1,14.0
2,7,4.0,1.6094379124341003,0.0,18.5,2.970414465569701,0.5,1,15.0,2.772588722239781,1,3.0
3,3,18.5,2.970414465569701,0.5,15.0,2.772588722239781,0.0,0,67.0,4.219507705176107,3,1.0
4,7,18.0,2.9444389791664403,0.0,14.5,2.740840023925201,0.5,1,5.0,1.791759469228055,1,13.0
0,4,15.5,2.803360380906535,0.5,6.5,2.0149030205422647,0.5,0,1.0,0.6931471805599453,3,44.0
0,2,10.0,2.3978952727983707,0.0,14.5,2.740840023925201,0.5,1,1.0,0.6931471805599453,2,49.0
0,5,5.5,1.8718021769015913,0.5,7.0,2.0794415416798357,0.0,3,5.0,1.791759469228055,0,5.0
2,4,16.5,2.8622008809294686,0.5,12.5,2.6026896854443837,0.5,2,58.0,4.07753744390572,2,1.0
0,1,18.5,2.970414465569701,0.5,14.0,2.70805020110221,0.0,2,65.0,4.189654742026425,2,1.0
2,2,19.5,3.0204248861443626,0.5,9.5,2.3513752571634776,0.5,1,58.0,4.07753744390572,1,1.0
4,7,4.0,1.6094379124341003,0.0,6.0,1.9459101490553132,0.0,1,2.0,1.0986122886681098,2,10.0
3,3,8.5,2.2512917986064953,0.5,11.0,2.4849066497880004,0.0,1,3.0,1.3862943611198906,2,13.0
2,0,15.5,2.803360380906535,0.5,2.0,1.0986122886681098,0.0,0,35.0,3.58351893845611,0,1.0
6,1,14.0,2.70805020110221,0.0,6.5,2.0149030205422647,0.5,2,1.0,0.6931471805599453,1,41.0
2,3,4.5,1.7047480922384253,0.5,16.5,2.8622008809294686,0.5,3,21.0,3.091042453358316,3,2.0
3,3,1.5,0.9162907318741551,0.5,15.5,2.803360380906535,0.5,2,1.0,0.6931471805599453,1,34.0
6,2,6.5,2.0149030205422647,0.5,16.5,2.8622008809294686,0.5,3,23.0,3.1780538303479458,0,2.0
0,7,20.0,3.044522437723423,0.0,11.0,2.4849066497880004,0.0,1,62.0,4.143134726391533,1,1.0
7,1,20.0,3.044522437723423,0.0,8.5,2.2512917986064953,0.5,0,1.0,0.6931471805599453,0,57.0
5,5,13.5,2.6741486494265287,0.5,18.5,2.970414465569701,0.5,3,2.0,1.0986122886681098,3,32.0
5,0,3.0,1.3862943611198906,0.0,2.0,1.0986122886681098,0.0,0,2.0,1.0986122886681098,3,5.0
0,2,4.5,1.7047480922384253,0.5,12.5,2.6026896854443837,0.5,3,34.0,3.5553480614894135,0,1.0
7,6,4.0,1.6094379124341003,0.0,1.0,0.6931471805599453,0.0,3,1.0,0.6931471805599453,0,10.0
5,3,9.0,2.302585092994046,0.0,12.5,2.6026896854443837,0.5,0,43.0,3.784189633918261,0,1.0
4,7,1.5,0.9162907318741551,0.5,13.5,2.6741486494265287,0.5,2,5.0,1.791759469228055,1,6.0
2,6,11.5,2.5257286443082556,0.5,16.0,2.833213344056216,0.0,2,11.0,2.4849066497880004,2,5.0
1,1,15.0,2.772588722239781,0.0,6.0,1.9459101490553132,0.0,3,1.0,0.6931471805599453,3,42.0
6,0,10.5,2.4423470353692043,0.5,18.5,2.970414465569701,0.5,0,29.0,3.4011973816621555,3,2.0
3,1,6.0,1.9459101490553132,0.0,13.5,2.6741486494265287,0.5,2,3.0,1.3862943611198906,2,13.0
6,0,8.0,2.1972245773362196,0.0,13.5,2.6741486494265287,0.5,0,1.0,0.6931471805599453,3,43.0
6,5,3.0,1.3862943611198906,0.0,7.5,2.1400661634962708,0.5,3,1.0,0.6931471805599453,3,21.0
0,1,12.5,2.6026896854443837,0.5,12.0,2.5649493574615367,0.0,0,7.0,2.0794415416798357,0,7.0
2,1,12.0,2.5649493574615367,0.0,10.5,2.4423470353692043,0.5,2,15.0,2.772588722239781,2,3.0
1,3,6.0,1.9459101490553132,0.0,7.5,2.1400661634962708,0.5,1,9.0,2.302585092994046,1,3.0
6,3,5.0,1.791759469228055,0.0,8.5,2.2512917986064953,0.5,0,1.0,0.6931471805599453,0,27.0
0,6,17.0,2.8903717578961645,0.0,16.0,2.833213344056216,0.0,3,66.0,4.204692619390966,0,1.0
3,6,5.0,1.791759469228055,0.0,11.5,2.5257286443082556,0.5,3,1.0,0.6931471805599453,0,33.0
1,6,14.5,2.740840023925201,0.5,14.5,2.740840023925201,0.5,3,29.0,3.4011973816621555,0,2.0
0,3,2.5,1.252762968495368,0.5,11.5,2.5257286443082556,0.5,0,4.0,1.6094379124341003,0,7.0
0,3,8.0,2.1972245773362196,0.0,3.0,1.3862943611198906,0.0,2,11.0,2.4849066497880004,2,2.0
1,5,9.0,2.302585092994046,0.0,19.0,2.995732273553991,0.0,3,2.0,1.0986122886681098,3,28.0
6,6,7.0,2.0794415416798357,0.0,7.0,2.0794415416798357,0.0,2,7.0,2.0794415416798357,2,4.0
3,7,1.0,0.6931471805599453,0.0,17.0,2.8903717578961645,0.0,1,36.0,3.6109179126442243,1,1.0
1,7,1.0,0.6931471805599453,0.0,4.0,1.6094379124341003,0.0,1,5.0,1.791759469228055,1,2.0
0,1,1.5,0.9162907318741551,0.5,8.0,2.1972245773362196,0.0,0,1.0,0.6931471805599453,0,19.0
6,3,3.0,1.3862943611198906,0.0,9.0,2.302585092994046,0.0,0,8.0,2.1972245773362196,3,3.0
7,7,18.0,2.9444389791664403,0.0,6.0,1.9459101490553132,0.0,3,8.0,2.1972245773362196,3,6.0
1,6,19.5,3.0204248861443626,0.5,3.5,1.5040773967762742,0.5,3,23.0,3.1780538303479458,0,2.0
6,1,17.0,2.8903717578961645,0.0,15.0,2.772588722239781,0.0,1,4.0,1.6094379124341003,2,16.0
2,4,5.0,1.791759469228055,0.0,18.0,2.9444389791664403,0.0,2,23.0,3.1780538303479458,2,2.0
5,5,18.0,2.9444389791664403,0.0,7.0,2.0794415416798357,0.0,0,5.0,1.791759469228055,3,10.0
4,4,7.0,2.0794415416798357,0.0,15.0,2.772588722239781,0.0,2,2.0,1.0986122886681098,2,22.0
3,2,7.5,2.1400661634962708,0.5,9.5,2.3513752571634776,0.5,3,1.0,0.6931471805599453,0,34.0
7,3,13.5,2.6741486494265287,0.5,1.5,0.9162907318741551,0.5,3,1.0,0.6931471805599453,0,30.0
5,6,7.5,2.1400661634962708,0.5,4.5,1.7047480922384253,0.5,1,1.0,0.6931471805599453,2,24.0
7,5,3.0,1.3862943611198906,0.0,2.5,1.252762968495368,0.5,2,11.0,2.4849066497880004,1,1.0
1,6,2.0,1.0986122886681098,0.0,11.0,2.4849066497880004,0.0,1,1.0,0.6931471805599453,2,26.0
1,7,7.5,2.1400661634962708,0.5,2.5,1.252762968495368,0.5,0,1.0,0.6931471805599453,3,20.0
0,1,5.5,1.8718021769015913,0.5,8.5,2.2512917986064953,0.5,1,4.0,1.6094379124341003,2,7.0
1,0,4.0,1.6094379124341003,0.0,17.0,2.8903717578961645,0.0,0,14.0,2.70805020110221,3,3.0
2,3,14.5,2.740840023925201,0.5,4.5,1.7047480922384253,0.5,0,19.0,2.995732273553991,0,2.0
3,0,12.0,2.5649493574615367,0.0,5.5,1.8718021769015913,0.5,3,7.0,2.0794415416798357,3,5.0
6,0,5.0,1.791759469228055,0.0,13.5,2.6741486494265287,0.5,1,37.0,3.6375861597263857,2,1.0
4,7,19.5,3.0204248861443626,0.5,12.0,2.5649493574615367,0.0,2,9.0,2.302585092994046,1,7.0
3,2,14.5,2.740840023925201,0.5,15.5,2.803360380906535,0.5,2,60.0,4.110873864173311,2,1.0
0,0,10.0,2.3978952727983707,0.0,3.0,1.3862943611198906,0.0,0,1.0,0.6931471805599453,3,26.0
2,2,4.5,1.7047480922384253,0.5,19.0,2.995732273553991,0.0,2,1.0,0.6931471805599453,2,47.0
0,0,5.0,1.791759469228055,0.0,19.5,3.0204248861443626,0.5,1,7.0,2.0794415416798357,2,7.0
0,3,3.5,1.5040773967762742,0.5,19.5,3.0204248861443626,0.5,2,23.0,3.1780538303479458,1,2.0
5,3,2.0,1.0986122886681098,0.0,15.5,2.803360380906535,0.5,2,1.0,0.6931471805599453,2,35.0
3,3,5.5,1.8718021769015913,0.5,3.5,1.5040773967762742,0.5,1,3.0,1.3862943611198906,1,6.0
5,0,15.0,2.772588722239781,0.0,15.5,2.803360380906535,0.5,2,1.0,0.6931471805599453,2,61.0
6,0,19.5,3.0204248861443626,0.5,13.0,2.6390573296152584,0.0,0,65.0,4.189654742026425,3,1.0
7,2,5.0,1.791759469228055,0.0,13.5,2.6741486494265287,0.5,1,37.0,3.6375861597263857,2,1.0
0,3,13.0,2.6390573296152584,0.0,12.5,2.6026896854443837,0.5,0,17.0,2.8903717578961645,3,3.0
5,1,3.0,1.3862943611198906,0.0,5.0,1.791759469228055,0.0,0,2.0,1.0986122886681098,3,8.0
0,6,18.5,2.970414465569701,0.5,13.0,2.6390573296152584,0.0,2,63.0,4.1588830833596715,2,1.0
6,0,7.5,2.1400661634962708,0.5,13.0,2.6390573296152584,0.0,0,1.0,0.6931471805599453,0,41.0
6,6,6.0,1.9459101490553132,0.0,18.5,2.970414465569701,0.5,3,7.0,2.0794415416798357,3,7.0
2,0,5.5,1.8718021769015913,0.5,4.5,1.7047480922384253,0.5,0,20.0,3.044522437723423,3,1.0
4,4,17.0,2.8903717578961645,0.0,11.5,2.5257286443082556,0.5,0,3.0,1.3862943611198906,0,19.0
1,5,19.5,3.0204248861443626,0.5,14.0,2.70805020110221,0.0,3,1.0,0.6931471805599453,0,67.0
6,6,13.0,2.6390573296152584,0.0,12.0,2.5649493574615367,0.0,1,10.0,2.3978952727983707,2,5.0
2,0,7.0,2.0794415416798357,0.0,10.0,2.3978952727983707,0.0,0,1.0,0.6931471805599453,3,34.0
3,5,7.5,2.1400661634962708,0.5,10.5,2.4423470353692043,0.5,3,18.0,2.9444389791664403,0,2.0
4,3,19.0,2.995732273553991,0.0,14.0,2.70805020110221,0.0,2,3.0,1.3862943611198906,1,22.0
7,0,8.0,2.1972245773362196,0.0,9.0,2.302585092994046,0.0,2,2.0,1.0986122886681098,1,17.0
3,7,16.5,2.8622008809294686,0.5,5.5,1.8718021769015913,0.5,0,4.0,1.6094379124341003,3,11.0
2,4,1.5,0.9162907318741551,0.5,14.0,2.70805020110221,0.0,2,1.0,0.6931471805599453,1,31.0
1,7,11.0,2.4849066497880004,0.0,9.0,2.302585092994046,0.0,1,2.0,1.0986122886681098,2,20.0
4,1,14.0,2.70805020110221,0.0,20.0,3.044522437723423,0.0,2,68.0,4.23410650459726,2,1.0
4,6,18.5,2.970414465569701,0.5,18.5,2.970414465569701,0.5,1,37.0,3.6375861597263857,1,2.0
7,0,7.0,2.0794415416798357,0.0,18.0,2.9444389791664403,0.0,3,50.0,3.9318256327243257,0,1.0
2,5,19.5,3.0204248861443626,0.5,11.5,2.5257286443082556,0.5,0,1.0,0.6931471805599453,0,62.0
5,4,13.0,2.6390573296152584,0.0,16.0,2.833213344056216,0.0,0,29.0,3.4011973816621555,3,2.0
1,4,10.0,2.3978952727983707,0.0,15.0,2.772588722239781,0.0,2,10.0,2.3978952727983707,1,5.0
1,0,11.0,2.4849066497880004,0.0,10.0,2.3978952727983707,0.0,1,42.0,3.7612001156935624,1,1.0
2,0,6.5,2.0149030205422647,0.5,3.0,1.3862943611198906,0.0,3,19.0,2.995732273553991,0,1.0
7,1,19.0,2.995732273553991,0.0,8.0,2.1972245773362196,0.0,1,54.0,4.007333185232471,1,1.0
4,5,16.5,2.8622008809294686,0.5,13.5,2.6741486494265287,0.5,0,2.0,1.0986122886681098,3,30.0
1,6,3.0,1.3862943611198906,0.0,15.0,2.772588722239781,0.0,3,4.0,1.6094379124341003,0,9.0
2,1,8.0,2.1972245773362196,0.0,18.5,2.970414465569701,0.5,3,1.0,0.6931471805599453,0,53.0
5,3,17.5,2.917770732084279,0.5,15.5,2.803360380906535,0.5,3,33.0,3.5263605246161616,3,2.0
2,3,12.0,2.5649493574615367,0.0,5.0,1.791759469228055,0.0,3,2.0,1.0986122886681098,3,17.0
2,7,1.0,0.6931471805599453,0.0,14.0,2.70805020110221,0.0,3,10.0,2.3978952727983707,3,3.0
3,6,15.5,2.803360380906535,0.5,6.5,2.0149030205422647,0.5,0,22.0,3.1354942159291497,3,2.0
7,7,12.5,2.6026896854443837,0.5,15.5,2.803360380906535,0.5,0,2.0,1.0986122886681098,0,28.0
2,4,11.5,2.5257286443082556,0.5,15.5,2.803360380906535,0.5,0,54.0,4.007333185232471,3,1.0
7,6,10.0,2.3978952727983707,0.0,6.5,2.0149030205422647,0.5,3,33.0,3.5263605246161616,0,1.0
6,6,6.5,2.0149030205422647,0.5,6.0,1.9459101490553132,0.0,1,1.0,0.6931471805599453,1,25.0
3,0,12.0,2.5649493574615367,0.0,13.0,2.6390573296152584,0.0,3,5.0,1.791759469228055,3,10.0
3,1,11.0,2.4849066497880004,0.0,4.0,1.6094379124341003,0.0,3,1.0,0.6931471805599453,3,30.0
0,1,18.0,2.9444389791664403,0.0,16.5,2.8622008809294686,0.5,1,1.0,0.6931471805599453,1,69.0
5,5,13.0,2.6390573296152584,0.0,15.5,2.803360380906535,0.5,1,3.0,1.3862943611198906,2,19.0
0,2,12.5,2.6026896854443837,0.5,10.0,2.3978952727983707,0.0,3,1.0,0.6931471805599453,0,45.0
6,5,16.0,2.833213344056216,0.0,19.0,2.995732273553991,0.0,3,10.0,2.3978952727983707,0,7.0
6,4,15.0,2.772588722239781,0.0,5.0,1.791759469228055,0.0,2,1.0,0.6931471805599453,1,40.0
7,7,7.0,2.0794415416798357,0.0,14.0,2.70805020110221,0.0,0,21.0,3.091042453358316,0,2.0
1,5,8.0,2.1972245773362196,0.0,8.5,2.2512917986064953,0.5,3,11.0,2.4849066497880004,0,3.0
6,1,15.0,2.772588722239781,0.0,10.0,2.3978952727983707,0.0,0,25.0,3.258096538021482,3,2.0
2,5,12.0,2.5649493574615367,0.0,16.0,2.833213344056216,0.0,3,14.0,2.70805020110221,0,4.0
6,4,8.0,2.1972245773362196,0.0,16.0,2.833213344056216,0.0,1,24.0,3.2188758248682006,1,2.0
1,3,12.0,2.5649493574615367,0.0,6.5,2.0149030205422647,0.5,2,37.0,3.6375861597263857,2,1.0
5,6,14.5,2.740840023925201,0.5,8.5,2.2512917986064953,0.5,3,2.0,1.0986122886681098,0,23.0
6,6,16.5,2.8622008809294686,0.5,16.5,2.8622008809294686,0.5,1,11.0,2.4849066497880004,1,6.0
2,0,10.0,2.3978952727983707,0.0,14.0,2.70805020110221,0.0,3,24.0,3.2188758248682006,3,2.0
5,2,2.0,1.0986122886681098,0.0,2.0,1.0986122886681098,0.0,1,1.0,0.6931471805599453,2,8.0
0,2,1.5,0.9162907318741551,0.5,8.0,2.1972245773362196,0.0,0,1.0,0.6931471805599453,3,19.0
5,7,8.5,2.2512917986064953,0.5,12.0,2.5649493574615367,0.0,2,41.0,3.7376696182833684,2,1.0
5,2,3.5,1.5040773967762742,0.5,1.5,0.9162907318741551,0.5,3,2.0,1.0986122886681098,0,5.0
4,1,16.0,2.833213344056216,0.0,12.0,2.5649493574615367,0.0,3,56.0,4.04305126783455,3,1.0
3,7,18.5,2.970414465569701,0.5,3.5,1.5040773967762742,0.5,1,44.0,3.8066624897703196,2,1.0
4,3,2.5,1.252762968495368,0.5,15.0,2.772588722239781,0.0,0,35.0,3.58351893845611,0,1.0
1,1,12.5,2.6026896854443837,0.5,16.0,2.833213344056216,0.0,1,1.0,0.6931471805599453,1,57.0
3,1,20.0,3.044522437723423,0.0,17.5,2.917770732084279,0.5,1,15.0,2.772588722239781,2,5.0
6,6,11.0,2.4849066497880004,0.0,8.5,2.2512917986064953,0.5,2,39.0,3.6888794541139363,2,1.0
6,2,13.5,2.6741486494265287,0.5,17.0,2.8903717578961645,0.0,3,1.0,0.6931471805599453,0,61.0
1,1,12.0,2.5649493574615367,0.0,19.0,2.995732273553991,0.0,3,62.0,4.143134726391533,3,1.0
3,5,13.0,2.6390573296152584,0.0,5.0,1.791759469228055,0.0,1,4.0,1.6094379124341003,1,9.0
3,4,19.5,3.0204248861443626,0.5,14.0,2.70805020110221,0.0,3,67.0,4.219507705176107,3,1.0
5,1,18.5,2.970414465569701,0.5,8.5,2.2512917986064953,0.5,3,9.0,2.302585092994046,3,6.0
5,4,9.5,2.3513752571634776,0.5,16.5,2.8622008809294686,0.5,0,2.0,1.0986122886681098,0,26.0
3,7,18.5,2.970414465569701,0.5,16.5,2.8622008809294686,0.5,0,14.0,2.70805020110221,3,5.0
7,7,7.5,2.1400661634962708,0.5,16.0,2.833213344056216,0.0,2,47.0,3.871201010907891,1,1.0
1,3,9.0,2.302585092994046,0.0,11.0,2.4849066497880004,0.0,1,2.0,1.0986122886681098,1,20.0
0,5,6.5,2.0149030205422647,0.5,13.5,2.6741486494265287,0.5,0,1.0,0.6931471805599453,3,40.0
2,4,14.5,2.740840023925201,0.5,4.0,1.6094379124341003,0.0,1,37.0,3.6375861597263857,2,1.0
5,7,8.0,2.1972245773362196,0.0,5.5,1.8718021769015913,0.5,1,27.0,3.332204510175204,2,1.0
