slot_person_name,slot_service_name,slot_period_label,slot_num_periods,slot_num_periods_abs_log1p,slot_num_periods_is_even,slot_num_periods_mod3,slot_num_periods_mod5,slot_num_periods_mod7,slot_num_periods_mod10,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_pricing_unit1,slot_pricing_unit2,slot_pricing_unit3,slot_count_unit1,slot_count_unit2,slot_count_unit3,slot_price1,slot_price1_abs_log1p,slot_price2,slot_price2_abs_log1p,slot_price3,slot_price3_abs_log1p,slot_currency_symbol,gcd_all,n_multiple_pairs,y
1,0,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,8,7,3,8,7,3,9.0,2.302585092994046,15.0,2.772588722239781,7.0,2.0794415416798357,0,1,6,208.0
7,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,9,2,8,9,2,8.0,2.1972245773362196,5.0,1.791759469228055,9.0,2.302585092994046,0,1,2,122.0
0,0,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,0,8,5,0,8,13.0,2.6390573296152584,19.0,2.995732273553991,20.0,3.044522437723423,0,1,5,480.0
7,4,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,11,3,8,11,3,7.0,2.0794415416798357,9.0,2.302585092994046,4.0,1.6094379124341003,2,1,2,132.0
2,4,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,3,5,3,3,20.0,3.044522437723423,19.0,2.995732273553991,8.0,2.1972245773362196,2,1,2,860.0
4,0,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,9,10,3,9,10,16.0,2.833213344056216,15.0,2.772588722239781,20.0,3.044522437723423,2,1,6,412.0
2,4,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,9,0,11,9,0,11,6.0,1.9459101490553132,10.0,2.3978952727983707,8.0,2.1972245773362196,2,1,3,656.0
1,1,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,6,8,3,6,8,19.0,2.995732273553991,8.0,2.1972245773362196,14.0,2.70805020110221,2,1,2,624.0
0,3,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,2,5,3,2,5,9.0,2.302585092994046,13.0,2.6390573296152584,19.0,2.995732273553991,1,3,6,486.0
2,3,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,8,4,6,8,4,12.0,2.5649493574615367,12.0,2.5649493574615367,7.0,2.0794415416798357,2,2,6,440.0
7,3,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,0,7,4,0,7,8.0,2.1972245773362196,17.0,2.8903717578961645,3.0,1.3862943611198906,2,1,4,516.0
3,3,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,6,8,3,6,8,8.0,2.1972245773362196,3.0,1.3862943611198906,15.0,2.772588722239781,2,1,3,176.0
6,1,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,8,10,5,8,10,13.0,2.6390573296152584,7.0,2.0794415416798357,6.0,1.9459101490553132,2,2,2,568.0
4,3,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,10,10,8,10,10,8,3.0,1.3862943611198906,20.0,3.044522437723423,3.0,1.3862943611198906,1,2,6,184.0
6,3,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,7,6,7,7,6,18.0,2.9444389791664403,8.0,2.1972245773362196,15.0,2.772588722239781,0,1,6,160.0
4,3,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,0,7,6,0,7,6,7.0,2.0794415416798357,11.0,2.4849066497880004,3.0,1.3862943611198906,2,1,3,420.0
6,2,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,8,0,5,8,0,20.0,3.044522437723423,14.0,2.70805020110221,15.0,2.772588722239781,2,1,6,456.0
7,4,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,0,2,3,0,2,3,3.0,1.3862943611198906,5.0,1.791759469228055,5.0,1.791759469228055,0,1,5,186.0
4,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,8,8,6,8,8,6,7.0,2.0794415416798357,10.0,2.3978952727983707,20.0,3.044522437723423,2,1,5,216.0
6,2,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,0,3,10,0,3,10,5.0,1.791759469228055,18.0,2.9444389791664403,9.0,2.302585092994046,0,1,5,728.0
4,3,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,11,9,8,11,9,5.0,1.791759469228055,17.0,2.8903717578961645,18.0,2.9444389791664403,1,1,4,768.0
0,1,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,0,10,1,0,10,1,4.0,1.6094379124341003,12.0,2.5649493574615367,14.0,2.70805020110221,2,1,4,770.0
0,3,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,9,4,5,9,4,11.0,2.4849066497880004,12.0,2.5649493574615367,7.0,2.0794415416798357,2,1,4,534.0
5,2,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,11,6,4,11,8.0,2.1972245773362196,9.0,2.302585092994046,15.0,2.772588722239781,2,1,4,258.0
5,0,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,7,6,9,7,6,9,9.0,2.302585092994046,8.0,2.1972245773362196,6.0,1.9459101490553132,2,1,1,693.0
2,2,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,11,1,1,11,1,19.0,2.995732273553991,4.0,1.6094379124341003,10.0,2.3978952727983707,2,1,3,714.0
5,3,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,9,0,2,9,0,6.0,1.9459101490553132,6.0,1.9459101490553132,20.0,3.044522437723423,0,1,1,456.0
5,0,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,10,9,1,10,9,1,14.0,2.70805020110221,15.0,2.772588722239781,15.0,2.772588722239781,0,1,3,435.0
3,4,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,9,10,0,9,10,0,16.0,2.833213344056216,8.0,2.1972245773362196,3.0,1.3862943611198906,1,2,5,236.0
3,0,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,6,3,5,6,3,15.0,2.772588722239781,5.0,1.791759469228055,8.0,2.1972245773362196,0,1,3,216.0
7,2,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,8,6,4,8,6,4,20.0,3.044522437723423,18.0,2.9444389791664403,5.0,1.791759469228055,2,1,3,1505.0
7,4,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,2,0,3,2,0,10.0,2.3978952727983707,14.0,2.70805020110221,17.0,2.8903717578961645,0,1,1,1272.0
4,0,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,0,0,6,0,0,19.0,2.995732273553991,19.0,2.995732273553991,9.0,2.302585092994046,2,1,3,1030.0
7,1,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,6,2,9,6,2,11.0,2.4849066497880004,9.0,2.302585092994046,6.0,1.9459101490553132,1,1,5,100.0
1,2,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,6,3,2,6,3,16.0,2.833213344056216,3.0,1.3862943611198906,12.0,2.5649493574615367,2,2,6,444.0
3,4,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,0,5,2,0,5,20.0,3.044522437723423,18.0,2.9444389791664403,7.0,2.0794415416798357,0,1,5,819.0
4,4,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,9,0,7,9,0,7,17.0,2.8903717578961645,13.0,2.6390573296152584,15.0,2.772588722239781,0,1,3,930.0
1,0,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,6,5,7,6,5,7,16.0,2.833213344056216,16.0,2.833213344056216,4.0,1.6094379124341003,2,1,3,296.0
6,1,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7,3,11,7,3,11,19.0,2.995732273553991,19.0,2.995732273553991,7.0,2.0794415416798357,0,1,3,444.0
5,3,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6,5,4,6,5,4,19.0,2.995732273553991,3.0,1.3862943611198906,14.0,2.70805020110221,1,1,5,1160.0
5,1,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,9,2,1,9,2,20.0,3.044522437723423,5.0,1.791759469228055,8.0,2.1972245773362196,1,1,1,973.0
4,3,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,7,3,10,7,3,10,19.0,2.995732273553991,20.0,3.044522437723423,18.0,2.9444389791664403,0,1,4,306.0
6,4,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,5,2,6,5,2,8.0,2.1972245773362196,8.0,2.1972245773362196,13.0,2.6390573296152584,1,2,6,348.0
4,4,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,3,3,4,3,3,4.0,1.6094379124341003,9.0,2.302585092994046,5.0,1.791759469228055,0,1,1,406.0
7,2,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,2,0,5,2,0,20.0,3.044522437723423,9.0,2.302585092994046,5.0,1.791759469228055,1,1,5,396.0
7,3,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,11,1,10,11,1,10,10.0,2.3978952727983707,12.0,2.5649493574615367,14.0,2.70805020110221,0,1,5,530.0
4,0,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1,0,5,1,0,20.0,3.044522437723423,12.0,2.5649493574615367,7.0,2.0794415416798357,2,2,4,392.0
0,3,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,10,7,5,10,7,10.0,2.3978952727983707,12.0,2.5649493574615367,16.0,2.833213344056216,1,1,1,1274.0
6,2,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7,4,0,7,4,0,17.0,2.8903717578961645,6.0,1.9459101490553132,12.0,2.5649493574615367,1,1,3,973.0
6,1,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,3,8,8,3,8,5.0,1.791759469228055,20.0,3.044522437723423,15.0,2.772588722239781,1,1,4,560.0
4,4,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,4,2,2,4,2,9.0,2.302585092994046,4.0,1.6094379124341003,12.0,2.5649493574615367,1,1,2,415.0
0,0,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,11,8,5,11,8,3.0,1.3862943611198906,5.0,1.791759469228055,3.0,1.3862943611198906,1,1,3,186.0
0,0,1,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,9,3,1,9,3,20.0,3.044522437723423,4.0,1.6094379124341003,19.0,2.995732273553991,0,1,5,441.0
5,3,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,11,6,3,11,6,3,18.0,2.9444389791664403,17.0,2.8903717578961645,14.0,2.70805020110221,0,1,2,996.0
3,0,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,0,6,2,0,6,7.0,2.0794415416798357,19.0,2.995732273553991,12.0,2.5649493574615367,1,1,1,1464.0
1,2,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,2,3,8,2,3,4.0,1.6094379124341003,17.0,2.8903717578961645,15.0,2.772588722239781,0,1,4,500.0
2,4,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,10,10,1,10,10,1,16.0,2.833213344056216,16.0,2.833213344056216,15.0,2.772588722239781,2,1,6,880.0
2,0,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,8,4,8,8,4,8,13.0,2.6390573296152584,16.0,2.833213344056216,12.0,2.5649493574615367,1,1,3,1098.0
5,3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,11,9,7,11,9,7,3.0,1.3862943611198906,19.0,2.995732273553991,18.0,2.9444389791664403,0,1,4,250.0
6,2,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,10,4,4,10,4,4,10.0,2.3978952727983707,14.0,2.70805020110221,5.0,1.791759469228055,0,1,3,655.0
7,0,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,2,1,1,2,1,4.0,1.6094379124341003,7.0,2.0794415416798357,9.0,2.302585092994046,0,1,3,416.0
5,0,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,8,4,1,8,4,13.0,2.6390573296152584,10.0,2.3978952727983707,3.0,1.3862943611198906,1,1,3,176.0
0,1,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,11,3,1,11,3,5.0,1.791759469228055,15.0,2.772588722239781,3.0,1.3862943611198906,1,1,5,266.0
2,0,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,10,1,1,10,1,1,13.0,2.6390573296152584,4.0,1.6094379124341003,4.0,1.6094379124341003,1,4,6,336.0
2,3,1,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,3,2,8,3,2,8.0,2.1972245773362196,9.0,2.302585092994046,16.0,2.833213344056216,0,1,1,1036.0
3,1,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,11,6,7,11,6,7,3.0,1.3862943611198906,18.0,2.9444389791664403,6.0,1.9459101490553132,0,1,6,792.0
6,3,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,0,4,8,0,4,8,15.0,2.772588722239781,13.0,2.6390573296152584,17.0,2.8903717578961645,2,1,4,980.0
5,4,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,6,7,5,6,7,5.0,1.791759469228055,5.0,1.791759469228055,19.0,2.995732273553991,2,1,4,216.0
6,0,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,0,10,9,0,10,9,11.0,2.4849066497880004,12.0,2.5649493574615367,5.0,1.791759469228055,0,1,6,320.0
7,4,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,8,3,4,8,3,4,5.0,1.791759469228055,7.0,2.0794415416798357,19.0,2.995732273553991,2,1,3,210.0
4,4,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,11,0,4,11,0,4,10.0,2.3978952727983707,20.0,3.044522437723423,19.0,2.995732273553991,1,2,3,1872.0
2,4,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,10,6,5,10,6,12.0,2.5649493574615367,15.0,2.772588722239781,16.0,2.833213344056216,2,1,6,258.0
2,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,10,11,3,10,11,3,16.0,2.833213344056216,9.0,2.302585092994046,12.0,2.5649493574615367,1,1,1,776.0
5,0,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1,1,5,1,1,3.0,1.3862943611198906,11.0,2.4849066497880004,16.0,2.833213344056216,0,1,1,948.0
1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,9,7,0,9,7,0,6.0,1.9459101490553132,11.0,2.4849066497880004,11.0,2.4849066497880004,1,1,2,303.0
5,4,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,8,10,2,8,10,2,4.0,1.6094379124341003,7.0,2.0794415416798357,6.0,1.9459101490553132,0,1,2,350.0
2,3,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,8,9,10,8,9,10,16.0,2.833213344056216,4.0,1.6094379124341003,7.0,2.0794415416798357,0,1,5,236.0
6,0,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,0,5,5,0,5,5,5.0,1.791759469228055,11.0,2.4849066497880004,10.0,2.3978952727983707,0,1,6,450.0
1,4,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,11,6,0,11,6,0,10.0,2.3978952727983707,16.0,2.833213344056216,13.0,2.6390573296152584,1,2,6,284.0
1,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,11,9,0,11,9,10.0,2.3978952727983707,10.0,2.3978952727983707,20.0,3.044522437723423,2,1,3,510.0
4,4,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,6,10,4,6,10,4,10.0,2.3978952727983707,11.0,2.4849066497880004,3.0,1.3862943611198906,1,1,1,575.0
6,4,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,8,4,11,8,4,11,15.0,2.772588722239781,17.0,2.8903717578961645,13.0,2.6390573296152584,2,1,3,1190.0
7,4,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,2,9,3,2,9,17.0,2.8903717578961645,5.0,1.791759469228055,13.0,2.6390573296152584,0,1,3,318.0
1,3,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5,8,0,5,8,0,17.0,2.8903717578961645,17.0,2.8903717578961645,5.0,1.791759469228055,2,1,4,720.0
4,3,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,0,10,5,0,10,4.0,1.6094379124341003,13.0,2.6390573296152584,5.0,1.791759469228055,1,1,2,432.0
4,4,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,3,2,6,3,2,12.0,2.5649493574615367,12.0,2.5649493574615367,13.0,2.6390573296152584,1,1,1,438.0
7,0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,4,8,6,4,8,4.0,1.6094379124341003,7.0,2.0794415416798357,11.0,2.4849066497880004,0,1,3,162.0
0,0,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,8,1,6,8,7.0,2.0794415416798357,10.0,2.3978952727983707,13.0,2.6390573296152584,0,1,2,201.0
5,1,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,0,2,3,0,2,3,9.0,2.302585092994046,16.0,2.833213344056216,10.0,2.3978952727983707,0,1,3,603.0
4,4,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,7,2,2,7,2,2,18.0,2.9444389791664403,3.0,1.3862943611198906,6.0,1.9459101490553132,1,1,2,528.0
