slot_person,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_brand1,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_brand2,slot_last_week_qty,slot_last_week_qty_abs_log1p,slot_last_week_qty_is_even,slot_last_week_qty_mod3,slot_last_week_qty_mod5,slot_last_week_qty_mod7,slot_last_week_qty_mod10,slot_unit,slot_category,gcd_all,n_multiple_pairs,y
1,10,2.3978952727983707,1,1,0,3,0,9,12,2.5649493574615367,1,0,2,5,2,5,18,2.9444389791664403,1,0,3,4,8,2,3,2,0,4.0
9,18,2.9444389791664403,1,0,3,4,8,0,18,2.9444389791664403,1,0,3,4,8,13,34,3.5553480614894135,1,1,4,6,4,4,0,2,1,2.0
1,6,1.9459101490553132,1,0,1,6,6,15,18,2.9444389791664403,1,0,3,4,8,11,9,2.302585092994046,0,0,4,2,9,3,6,3,2,15.0
7,9,2.302585092994046,0,0,4,2,9,30,2,1.0986122886681098,1,2,2,2,2,28,10,2.3978952727983707,1,1,0,3,0,2,0,1,1,1.0
1,4,1.6094379124341003,1,1,4,4,4,15,10,2.3978952727983707,1,1,0,3,0,31,2,1.0986122886681098,1,2,2,2,2,3,6,2,2,12.0
9,11,2.4849066497880004,0,2,1,4,1,16,5,1.791759469228055,0,2,0,5,5,16,11,2.4849066497880004,0,2,1,4,1,4,4,1,1,5.0
4,7,2.0794415416798357,0,1,2,0,7,17,6,1.9459101490553132,1,0,1,6,6,5,9,2.302585092994046,0,0,4,2,9,3,3,1,0,4.0
2,20,3.044522437723423,1,2,0,6,0,32,6,1.9459101490553132,1,0,1,6,6,32,9,2.302585092994046,0,0,4,2,9,5,4,1,0,17.0
9,14,2.70805020110221,1,2,4,0,4,21,9,2.302585092994046,0,0,4,2,9,20,22,3.1354942159291497,1,1,2,1,2,0,5,1,0,1.0
0,5,1.791759469228055,0,2,0,5,5,5,7,2.0794415416798357,0,1,2,0,7,9,9,2.302585092994046,0,0,4,2,9,0,3,1,0,3.0
3,9,2.302585092994046,0,0,4,2,9,16,12,2.5649493574615367,1,0,2,5,2,10,19,2.995732273553991,0,1,4,5,9,5,4,1,0,2.0
4,7,2.0794415416798357,0,1,2,0,7,29,15,2.772588722239781,0,0,0,1,5,33,15,2.772588722239781,0,0,0,1,5,0,5,1,1,7.0
4,4,1.6094379124341003,1,1,4,4,4,33,20,3.044522437723423,1,2,0,6,0,32,14,2.70805020110221,1,2,4,0,4,5,4,2,1,10.0
8,17,2.8903717578961645,0,2,2,3,7,5,11,2.4849066497880004,0,2,1,4,1,14,24,3.2188758248682006,1,0,4,3,4,0,3,1,0,4.0
0,3,1.3862943611198906,0,0,3,3,3,29,19,2.995732273553991,0,1,4,5,9,20,14,2.70805020110221,1,2,4,0,4,3,5,1,0,8.0
2,10,2.3978952727983707,1,1,0,3,0,13,8,2.1972245773362196,1,2,3,1,8,18,11,2.4849066497880004,0,2,1,4,1,3,6,1,0,7.0
4,4,1.6094379124341003,1,1,4,4,4,28,12,2.5649493574615367,1,0,2,5,2,1,4,1.6094379124341003,1,1,4,4,4,0,1,4,3,12.0
6,16,2.833213344056216,1,1,1,2,6,7,12,2.5649493574615367,1,0,2,5,2,20,26,3.295836866004329,1,2,1,5,6,0,5,2,0,2.0
6,4,1.6094379124341003,1,1,4,4,4,30,18,2.9444389791664403,1,0,3,4,8,13,21,3.091042453358316,0,0,1,0,1,4,0,1,0,1.0
9,5,1.791759469228055,0,2,0,5,5,14,19,2.995732273553991,0,1,4,5,9,34,12,2.5649493574615367,1,0,2,5,2,3,3,1,0,12.0
2,17,2.8903717578961645,0,2,2,3,7,4,3,1.3862943611198906,0,0,3,3,3,17,2,1.0986122886681098,1,2,2,2,2,5,2,1,0,18.0
5,6,1.9459101490553132,1,0,1,6,6,11,8,2.1972245773362196,1,2,3,1,8,10,3,1.3862943611198906,0,0,3,3,3,5,4,1,1,11.0
8,4,1.6094379124341003,1,1,4,4,4,10,18,2.9444389791664403,1,0,3,4,8,15,1,0.6931471805599453,0,1,1,1,1,0,0,1,2,21.0
6,8,2.1972245773362196,1,2,3,1,8,11,4,1.6094379124341003,1,1,4,4,4,27,9,2.302585092994046,0,0,4,2,9,4,4,1,1,3.0
6,9,2.302585092994046,0,0,4,2,9,25,11,2.4849066497880004,0,2,1,4,1,19,7,2.0794415416798357,0,1,2,0,7,2,1,1,0,13.0
3,5,1.791759469228055,0,2,0,5,5,12,16,2.833213344056216,1,1,1,2,6,33,8,2.1972245773362196,1,2,3,1,8,4,5,1,1,13.0
2,9,2.302585092994046,0,0,4,2,9,9,20,3.044522437723423,1,2,0,6,0,34,2,1.0986122886681098,1,2,2,2,2,2,3,1,1,27.0
9,16,2.833213344056216,1,1,1,2,6,32,4,1.6094379124341003,1,1,4,4,4,10,12,2.5649493574615367,1,0,2,5,2,5,4,4,2,8.0
8,20,3.044522437723423,1,2,0,6,0,1,19,2.995732273553991,0,1,4,5,9,24,35,3.58351893845611,0,2,0,0,5,2,1,1,0,4.0
5,16,2.833213344056216,1,1,1,2,6,28,13,2.6390573296152584,0,1,3,6,3,1,6,1.9459101490553132,1,0,1,6,6,2,1,1,0,23.0
0,11,2.4849066497880004,0,2,1,4,1,25,6,1.9459101490553132,1,0,1,6,6,19,1,0.6931471805599453,0,1,1,1,1,2,1,1,2,16.0
4,4,1.6094379124341003,1,1,4,4,4,8,7,2.0794415416798357,0,1,2,0,7,9,1,0.6931471805599453,0,1,1,1,1,0,3,1,2,10.0
7,2,1.0986122886681098,1,2,2,2,2,14,16,2.833213344056216,1,1,1,2,6,30,6,1.9459101490553132,1,0,1,6,6,0,3,2,2,12.0
5,12,2.5649493574615367,1,0,2,5,2,6,8,2.1972245773362196,1,2,3,1,8,27,11,2.4849066497880004,0,2,1,4,1,4,4,1,0,9.0
8,5,1.791759469228055,0,2,0,5,5,9,14,2.70805020110221,1,2,4,0,4,30,16,2.833213344056216,1,1,1,2,6,2,3,1,0,3.0
0,4,1.6094379124341003,1,1,4,4,4,17,16,2.833213344056216,1,1,1,2,6,30,13,2.6390573296152584,0,1,3,6,3,2,3,1,1,7.0
6,18,2.9444389791664403,1,0,3,4,8,32,17,2.8903717578961645,0,2,2,3,7,10,5,1.791759469228055,0,2,0,5,5,3,4,1,0,30.0
1,3,1.3862943611198906,0,0,3,3,3,14,20,3.044522437723423,1,2,0,6,0,9,18,2.9444389791664403,1,0,3,4,8,3,3,1,1,5.0
2,18,2.9444389791664403,1,0,3,4,8,34,5,1.791759469228055,0,2,0,5,5,21,14,2.70805020110221,1,2,4,0,4,0,5,1,0,9.0
2,4,1.6094379124341003,1,1,4,4,4,29,19,2.995732273553991,0,1,4,5,9,33,5,1.791759469228055,0,2,0,5,5,4,5,1,0,18.0
9,5,1.791759469228055,0,2,0,5,5,19,8,2.1972245773362196,1,2,3,1,8,24,2,1.0986122886681098,1,2,2,2,2,2,1,1,1,11.0
1,19,2.995732273553991,0,1,4,5,9,22,5,1.791759469228055,0,2,0,5,5,0,9,2.302585092994046,0,0,4,2,9,4,0,1,0,15.0
5,3,1.3862943611198906,0,0,3,3,3,6,6,1.9459101490553132,1,0,1,6,6,27,6,1.9459101490553132,1,0,1,6,6,5,4,3,3,3.0
0,13,2.6390573296152584,0,1,3,6,3,4,6,1.9459101490553132,1,0,1,6,6,6,15,2.772588722239781,0,0,0,1,5,6,2,1,0,4.0
0,8,2.1972245773362196,1,2,3,1,8,3,14,2.70805020110221,1,2,4,0,4,6,6,1.9459101490553132,1,0,1,6,6,3,2,2,0,16.0
8,4,1.6094379124341003,1,1,4,4,4,13,4,1.6094379124341003,1,1,4,4,4,18,2,1.0986122886681098,1,2,2,2,2,0,6,2,3,6.0
4,4,1.6094379124341003,1,1,4,4,4,1,6,1.9459101490553132,1,0,1,6,6,1,2,1.0986122886681098,1,2,2,2,2,2,1,2,2,8.0
4,14,2.70805020110221,1,2,4,0,4,7,3,1.3862943611198906,0,0,3,3,3,8,1,0.6931471805599453,0,1,1,1,1,4,5,1,2,16.0
3,18,2.9444389791664403,1,0,3,4,8,26,8,2.1972245773362196,1,2,3,1,8,18,18,2.9444389791664403,1,0,3,4,8,3,6,2,1,8.0
4,4,1.6094379124341003,1,1,4,4,4,28,3,1.3862943611198906,0,0,3,3,3,2,1,0.6931471805599453,0,1,1,1,1,2,1,1,2,6.0
3,11,2.4849066497880004,0,2,1,4,1,2,13,2.6390573296152584,0,1,3,6,3,19,6,1.9459101490553132,1,0,1,6,6,2,1,1,0,18.0
9,16,2.833213344056216,1,1,1,2,6,28,20,3.044522437723423,1,2,0,6,0,2,20,3.044522437723423,1,2,0,6,0,2,1,4,1,16.0
8,19,2.995732273553991,0,1,4,5,9,28,9,2.302585092994046,0,0,4,2,9,19,23,3.1780538303479458,0,2,3,2,3,0,1,1,0,5.0
0,10,2.3978952727983707,1,1,0,3,0,23,20,3.044522437723423,1,2,0,6,0,4,22,3.1354942159291497,1,1,2,1,2,6,2,2,1,8.0
7,10,2.3978952727983707,1,1,0,3,0,19,13,2.6390573296152584,0,1,3,6,3,2,12,2.5649493574615367,1,0,2,5,2,2,1,1,0,11.0
8,15,2.772588722239781,0,0,0,1,5,11,5,1.791759469228055,0,2,0,5,5,27,1,0.6931471805599453,0,1,1,1,1,5,4,1,3,19.0
2,16,2.833213344056216,1,1,1,2,6,6,18,2.9444389791664403,1,0,3,4,8,10,6,1.9459101490553132,1,0,1,6,6,5,4,2,1,28.0
7,8,2.1972245773362196,1,2,3,1,8,12,16,2.833213344056216,1,1,1,2,6,21,3,1.3862943611198906,0,0,3,3,3,0,5,1,1,21.0
1,20,3.044522437723423,1,2,0,6,0,5,15,2.772588722239781,0,0,0,1,5,5,2,1.0986122886681098,1,2,2,2,2,3,3,1,1,33.0
8,7,2.0794415416798357,0,1,2,0,7,24,4,1.6094379124341003,1,1,4,4,4,28,2,1.0986122886681098,1,2,2,2,2,3,0,1,1,9.0
4,4,1.6094379124341003,1,1,4,4,4,28,4,1.6094379124341003,1,1,4,4,4,19,5,1.791759469228055,0,2,0,5,5,2,1,1,1,3.0
7,11,2.4849066497880004,0,2,1,4,1,29,4,1.6094379124341003,1,1,4,4,4,21,14,2.70805020110221,1,2,4,0,4,3,5,1,0,1.0
0,9,2.302585092994046,0,0,4,2,9,24,15,2.772588722239781,0,0,0,1,5,0,17,2.8903717578961645,0,2,2,3,7,3,0,1,0,7.0
6,8,2.1972245773362196,1,2,3,1,8,21,11,2.4849066497880004,0,2,1,4,1,21,5,1.791759469228055,0,2,0,5,5,0,5,1,0,14.0
7,11,2.4849066497880004,0,2,1,4,1,4,9,2.302585092994046,0,0,4,2,9,17,6,1.9459101490553132,1,0,1,6,6,3,2,1,0,14.0
5,14,2.70805020110221,1,2,4,0,4,14,11,2.4849066497880004,0,2,1,4,1,14,18,2.9444389791664403,1,0,3,4,8,0,3,1,0,7.0
9,14,2.70805020110221,1,2,4,0,4,14,15,2.772588722239781,0,0,0,1,5,30,11,2.4849066497880004,0,2,1,4,1,2,3,1,0,18.0
3,14,2.70805020110221,1,2,4,0,4,21,9,2.302585092994046,0,0,4,2,9,20,15,2.772588722239781,0,0,0,1,5,0,5,1,0,8.0
1,4,1.6094379124341003,1,1,4,4,4,14,19,2.995732273553991,0,1,4,5,9,9,20,3.044522437723423,1,2,0,6,0,3,3,1,1,3.0
8,11,2.4849066497880004,0,2,1,4,1,15,4,1.6094379124341003,1,1,4,4,4,11,11,2.4849066497880004,0,2,1,4,1,0,6,1,1,4.0
2,5,1.791759469228055,0,2,0,5,5,12,20,3.044522437723423,1,2,0,6,0,12,18,2.9444389791664403,1,0,3,4,8,3,5,1,1,7.0
7,7,2.0794415416798357,0,1,2,0,7,20,7,2.0794415416798357,0,1,2,0,7,17,7,2.0794415416798357,0,1,2,0,7,6,2,7,3,7.0
8,4,1.6094379124341003,1,1,4,4,4,7,10,2.3978952727983707,1,1,0,3,0,8,13,2.6390573296152584,0,1,3,6,3,4,5,1,0,1.0
1,2,1.0986122886681098,1,2,2,2,2,31,11,2.4849066497880004,0,2,1,4,1,6,2,1.0986122886681098,1,2,2,2,2,3,2,1,1,11.0
6,10,2.3978952727983707,1,1,0,3,0,32,18,2.9444389791664403,1,0,3,4,8,16,1,0.6931471805599453,0,1,1,1,1,4,4,1,2,27.0
1,11,2.4849066497880004,0,2,1,4,1,32,9,2.302585092994046,0,0,4,2,9,7,8,2.1972245773362196,1,2,3,1,8,3,4,1,0,12.0
1,20,3.044522437723423,1,2,0,6,0,21,20,3.044522437723423,1,2,0,6,0,20,4,1.6094379124341003,1,1,4,4,4,0,5,4,3,36.0
3,5,1.791759469228055,0,2,0,5,5,23,10,2.3978952727983707,1,1,0,3,0,17,11,2.4849066497880004,0,2,1,4,1,5,2,1,1,4.0
9,14,2.70805020110221,1,2,4,0,4,24,4,1.6094379124341003,1,1,4,4,4,23,15,2.772588722239781,0,0,0,1,5,4,0,1,0,3.0
1,11,2.4849066497880004,0,2,1,4,1,0,14,2.70805020110221,1,2,4,0,4,13,8,2.1972245773362196,1,2,3,1,8,3,0,1,0,17.0
8,3,1.3862943611198906,0,0,3,3,3,2,19,2.995732273553991,0,1,4,5,9,24,13,2.6390573296152584,0,1,3,6,3,1,1,1,0,9.0
1,15,2.772588722239781,0,0,0,1,5,8,11,2.4849066497880004,0,2,1,4,1,9,6,1.9459101490553132,1,0,1,6,6,2,3,1,0,20.0
7,3,1.3862943611198906,0,0,3,3,3,0,14,2.70805020110221,1,2,4,0,4,15,3,1.3862943611198906,0,0,3,3,3,2,0,1,1,14.0
9,6,1.9459101490553132,1,0,1,6,6,3,2,1.0986122886681098,1,2,2,2,2,26,3,1.3862943611198906,0,0,3,3,3,5,2,1,2,5.0
7,12,2.5649493574615367,1,0,2,5,2,18,11,2.4849066497880004,0,2,1,4,1,11,16,2.833213344056216,1,1,1,2,6,2,6,1,0,7.0
6,4,1.6094379124341003,1,1,4,4,4,17,5,1.791759469228055,0,2,0,5,5,9,7,2.0794415416798357,0,1,2,0,7,3,3,1,0,2.0
2,5,1.791759469228055,0,2,0,5,5,14,12,2.5649493574615367,1,0,2,5,2,34,7,2.0794415416798357,0,1,2,0,7,3,3,1,0,10.0
0,11,2.4849066497880004,0,2,1,4,1,3,4,1.6094379124341003,1,1,4,4,4,17,8,2.1972245773362196,1,2,3,1,8,5,2,1,1,7.0
5,6,1.9459101490553132,1,0,1,6,6,3,11,2.4849066497880004,0,2,1,4,1,3,12,2.5649493574615367,1,0,2,5,2,5,2,1,1,5.0
4,13,2.6390573296152584,0,1,3,6,3,12,5,1.791759469228055,0,2,0,5,5,33,6,1.9459101490553132,1,0,1,6,6,0,5,1,0,12.0
2,7,2.0794415416798357,0,1,2,0,7,1,18,2.9444389791664403,1,0,3,4,8,2,12,2.5649493574615367,1,0,2,5,2,2,1,1,0,13.0
6,6,1.9459101490553132,1,0,1,6,6,18,10,2.3978952727983707,1,1,0,3,0,18,10,2.3978952727983707,1,1,0,3,0,0,6,2,1,6.0
6,9,2.302585092994046,0,0,4,2,9,15,3,1.3862943611198906,0,0,3,3,3,22,8,2.1972245773362196,1,2,3,1,8,0,6,1,1,4.0
6,15,2.772588722239781,0,0,0,1,5,4,13,2.6390573296152584,0,1,3,6,3,26,22,3.1354942159291497,1,1,2,1,2,5,2,1,0,6.0
5,5,1.791759469228055,0,2,0,5,5,17,5,1.791759469228055,0,2,0,5,5,9,9,2.302585092994046,0,0,4,2,9,0,3,1,1,1.0
4,11,2.4849066497880004,0,2,1,4,1,5,9,2.302585092994046,0,0,4,2,9,9,8,2.1972245773362196,1,2,3,1,8,0,3,1,0,12.0
5,20,3.044522437723423,1,2,0,6,0,2,6,1.9459101490553132,1,0,1,6,6,25,22,3.1354942159291497,1,1,2,1,2,1,1,2,0,4.0
7,3,1.3862943611198906,0,0,3,3,3,12,15,2.772588722239781,0,0,0,1,5,33,1,0.6931471805599453,0,1,1,1,1,3,5,1,3,17.0
1,17,2.8903717578961645,0,2,2,3,7,22,6,1.9459101490553132,1,0,1,6,6,28,20,3.044522437723423,1,2,0,6,0,4,0,1,0,3.0
9,2,1.0986122886681098,1,2,2,2,2,1,16,2.833213344056216,1,1,1,2,6,19,4,1.6094379124341003,1,1,4,4,4,2,1,2,3,14.0
3,9,2.302585092994046,0,0,4,2,9,9,14,2.70805020110221,1,2,4,0,4,14,6,1.9459101490553132,1,0,1,6,6,3,3,1,0,17.0
4,13,2.6390573296152584,0,1,3,6,3,8,7,2.0794415416798357,0,1,2,0,7,14,2,1.0986122886681098,1,2,2,2,2,2,3,1,0,18.0
4,16,2.833213344056216,1,1,1,2,6,17,18,2.9444389791664403,1,0,3,4,8,30,21,3.091042453358316,0,0,1,0,1,2,3,1,0,13.0
6,7,2.0794415416798357,0,1,2,0,7,3,15,2.772588722239781,0,0,0,1,5,6,15,2.772588722239781,0,0,0,1,5,5,2,1,1,7.0
0,8,2.1972245773362196,1,2,3,1,8,6,6,1.9459101490553132,1,0,1,6,6,27,5,1.791759469228055,0,2,0,5,5,5,4,1,0,9.0
8,16,2.833213344056216,1,1,1,2,6,4,18,2.9444389791664403,1,0,3,4,8,6,32,3.4965075614664802,1,2,2,4,2,3,2,2,1,2.0
1,4,1.6094379124341003,1,1,4,4,4,14,7,2.0794415416798357,0,1,2,0,7,9,6,1.9459101490553132,1,0,1,6,6,2,3,1,0,5.0
0,13,2.6390573296152584,0,1,3,6,3,26,11,2.4849066497880004,0,2,1,4,1,31,20,3.044522437723423,1,2,0,6,0,2,6,1,0,4.0
7,17,2.8903717578961645,0,2,2,3,7,32,5,1.791759469228055,0,2,0,5,5,16,18,2.9444389791664403,1,0,3,4,8,3,4,1,0,4.0
0,3,1.3862943611198906,0,0,3,3,3,13,18,2.9444389791664403,1,0,3,4,8,11,9,2.302585092994046,0,0,4,2,9,3,6,3,3,12.0
8,17,2.8903717578961645,0,2,2,3,7,25,5,1.791759469228055,0,2,0,5,5,25,20,3.044522437723423,1,2,0,6,0,0,1,1,1,2.0
4,2,1.0986122886681098,1,2,2,2,2,6,18,2.9444389791664403,1,0,3,4,8,7,16,2.833213344056216,1,1,1,2,6,4,4,2,2,4.0
3,12,2.5649493574615367,1,0,2,5,2,30,5,1.791759469228055,0,2,0,5,5,23,2,1.0986122886681098,1,2,2,2,2,0,0,1,1,15.0
1,5,1.791759469228055,0,2,0,5,5,18,10,2.3978952727983707,1,1,0,3,0,11,14,2.70805020110221,1,2,4,0,4,3,6,1,1,1.0
4,20,3.044522437723423,1,2,0,6,0,24,10,2.3978952727983707,1,1,0,3,0,0,14,2.70805020110221,1,2,4,0,4,4,0,2,1,16.0
8,3,1.3862943611198906,0,0,3,3,3,32,9,2.302585092994046,0,0,4,2,9,32,4,1.6094379124341003,1,1,4,4,4,5,4,1,1,8.0
2,10,2.3978952727983707,1,1,0,3,0,2,4,1.6094379124341003,1,1,4,4,4,19,10,2.3978952727983707,1,1,0,3,0,1,1,2,1,4.0
0,19,2.995732273553991,0,1,4,5,9,0,16,2.833213344056216,1,1,1,2,6,15,21,3.091042453358316,0,0,1,0,1,2,0,1,0,14.0
4,11,2.4849066497880004,0,2,1,4,1,18,5,1.791759469228055,0,2,0,5,5,11,2,1.0986122886681098,1,2,2,2,2,3,6,1,0,14.0
5,20,3.044522437723423,1,2,0,6,0,13,12,2.5649493574615367,1,0,2,5,2,29,26,3.295836866004329,1,2,1,5,6,3,6,2,0,6.0
3,9,2.302585092994046,0,0,4,2,9,9,18,2.9444389791664403,1,0,3,4,8,34,5,1.791759469228055,0,2,0,5,5,0,3,1,1,22.0
2,20,3.044522437723423,1,2,0,6,0,9,8,2.1972245773362196,1,2,3,1,8,30,8,2.1972245773362196,1,2,3,1,8,2,3,4,1,20.0
2,20,3.044522437723423,1,2,0,6,0,18,11,2.4849066497880004,0,2,1,4,1,11,1,0.6931471805599453,0,1,1,1,1,2,6,1,2,30.0
3,2,1.0986122886681098,1,2,2,2,2,14,18,2.9444389791664403,1,0,3,4,8,9,19,2.995732273553991,0,1,4,5,9,0,3,1,1,1.0
4,14,2.70805020110221,1,2,4,0,4,20,16,2.833213344056216,1,1,1,2,6,3,29,3.4011973816621555,0,2,4,1,9,5,2,1,0,1.0
9,2,1.0986122886681098,1,2,2,2,2,1,16,2.833213344056216,1,1,1,2,6,19,8,2.1972245773362196,1,2,3,1,8,2,1,2,3,10.0
9,2,1.0986122886681098,1,2,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,19,10,2.3978952727983707,1,1,0,3,0,2,1,2,3,2.0
6,17,2.8903717578961645,0,2,2,3,7,0,14,2.70805020110221,1,2,4,0,4,13,27,3.332204510175204,0,0,2,6,7,4,0,1,0,4.0
5,15,2.772588722239781,0,0,0,1,5,17,6,1.9459101490553132,1,0,1,6,6,34,14,2.70805020110221,1,2,4,0,4,3,3,1,0,7.0
2,8,2.1972245773362196,1,2,3,1,8,9,8,2.1972245773362196,1,2,3,1,8,30,12,2.5649493574615367,1,0,2,5,2,0,3,4,1,4.0
0,4,1.6094379124341003,1,1,4,4,4,17,9,2.302585092994046,0,0,4,2,9,34,9,2.302585092994046,0,0,4,2,9,3,3,1,1,4.0
0,6,1.9459101490553132,1,0,1,6,6,4,12,2.5649493574615367,1,0,2,5,2,17,3,1.3862943611198906,0,0,3,3,3,3,2,3,3,15.0
2,3,1.3862943611198906,0,0,3,3,3,28,7,2.0794415416798357,0,1,2,0,7,1,3,1.3862943611198906,0,0,3,3,3,2,1,1,1,7.0
3,7,2.0794415416798357,0,1,2,0,7,30,13,2.6390573296152584,0,1,3,6,3,28,2,1.0986122886681098,1,2,2,2,2,3,0,1,0,18.0
0,6,1.9459101490553132,1,0,1,6,6,1,10,2.3978952727983707,1,1,0,3,0,24,10,2.3978952727983707,1,1,0,3,0,0,1,2,1,6.0
8,10,2.3978952727983707,1,1,0,3,0,23,12,2.5649493574615367,1,0,2,5,2,4,8,2.1972245773362196,1,2,3,1,8,3,2,2,0,14.0
2,12,2.5649493574615367,1,0,2,5,2,8,16,2.833213344056216,1,1,1,2,6,14,19,2.995732273553991,0,1,4,5,9,2,3,1,0,9.0
1,8,2.1972245773362196,1,2,3,1,8,19,19,2.995732273553991,0,1,4,5,9,2,2,1.0986122886681098,1,2,2,2,2,1,1,1,1,25.0
6,12,2.5649493574615367,1,0,2,5,2,29,4,1.6094379124341003,1,1,4,4,4,12,15,2.772588722239781,0,0,0,1,5,4,5,1,1,1.0
7,5,1.791759469228055,0,2,0,5,5,33,6,1.9459101490553132,1,0,1,6,6,27,2,1.0986122886681098,1,2,2,2,2,5,4,1,1,9.0
2,18,2.9444389791664403,1,0,3,4,8,6,6,1.9459101490553132,1,0,1,6,6,10,16,2.833213344056216,1,1,1,2,6,5,4,2,1,8.0
1,19,2.995732273553991,0,1,4,5,9,33,19,2.995732273553991,0,1,4,5,9,7,27,3.332204510175204,0,0,2,6,7,3,4,1,1,11.0
4,9,2.302585092994046,0,0,4,2,9,23,9,2.302585092994046,0,0,4,2,9,6,6,1.9459101490553132,1,0,1,6,6,6,2,3,1,12.0
4,8,2.1972245773362196,1,2,3,1,8,0,5,1.791759469228055,0,2,0,5,5,15,1,0.6931471805599453,0,1,1,1,1,2,0,1,2,12.0
2,14,2.70805020110221,1,2,4,0,4,12,7,2.0794415416798357,0,1,2,0,7,12,20,3.044522437723423,1,2,0,6,0,4,5,1,1,1.0
7,13,2.6390573296152584,0,1,3,6,3,6,13,2.6390573296152584,0,1,3,6,3,27,11,2.4849066497880004,0,2,1,4,1,3,4,1,1,15.0
4,11,2.4849066497880004,0,2,1,4,1,16,19,2.995732273553991,0,1,4,5,9,16,26,3.295836866004329,1,2,1,5,6,3,4,1,0,4.0
3,13,2.6390573296152584,0,1,3,6,3,10,4,1.6094379124341003,1,1,4,4,4,0,11,2.4849066497880004,0,2,1,4,1,2,0,1,0,6.0
2,4,1.6094379124341003,1,1,4,4,4,30,7,2.0794415416798357,0,1,2,0,7,15,3,1.3862943611198906,0,0,3,3,3,0,0,1,0,8.0
1,13,2.6390573296152584,0,1,3,6,3,21,20,3.044522437723423,1,2,0,6,0,20,13,2.6390573296152584,0,1,3,6,3,3,5,1,1,20.0
7,13,2.6390573296152584,0,1,3,6,3,13,11,2.4849066497880004,0,2,1,4,1,22,18,2.9444389791664403,1,0,3,4,8,0,6,1,0,6.0
2,13,2.6390573296152584,0,1,3,6,3,12,10,2.3978952727983707,1,1,0,3,0,33,7,2.0794415416798357,0,1,2,0,7,4,5,1,0,16.0
6,9,2.302585092994046,0,0,4,2,9,26,19,2.995732273553991,0,1,4,5,9,31,18,2.9444389791664403,1,0,3,4,8,3,6,1,1,10.0
5,16,2.833213344056216,1,1,1,2,6,25,2,1.0986122886681098,1,2,2,2,2,24,7,2.0794415416798357,0,1,2,0,7,2,1,1,1,11.0
6,16,2.833213344056216,1,1,1,2,6,10,10,2.3978952727983707,1,1,0,3,0,13,16,2.833213344056216,1,1,1,2,6,3,0,2,1,10.0
4,17,2.8903717578961645,0,2,2,3,7,22,10,2.3978952727983707,1,1,0,3,0,23,24,3.2188758248682006,1,0,4,3,4,0,0,1,0,3.0
4,2,1.0986122886681098,1,2,2,2,2,28,12,2.5649493574615367,1,0,2,5,2,1,6,1.9459101490553132,1,0,1,6,6,1,1,2,3,8.0
0,10,2.3978952727983707,1,1,0,3,0,20,7,2.0794415416798357,0,1,2,0,7,26,3,1.3862943611198906,0,0,3,3,3,5,2,1,0,14.0
5,4,1.6094379124341003,1,1,4,4,4,18,19,2.995732273553991,0,1,4,5,9,29,22,3.1354942159291497,1,1,2,1,2,0,6,1,0,1.0
8,13,2.6390573296152584,0,1,3,6,3,34,5,1.791759469228055,0,2,0,5,5,20,4,1.6094379124341003,1,1,4,4,4,4,5,1,0,14.0
8,16,2.833213344056216,1,1,1,2,6,5,16,2.833213344056216,1,1,1,2,6,5,5,1.791759469228055,0,2,0,5,5,0,3,1,1,27.0
2,4,1.6094379124341003,1,1,4,4,4,28,16,2.833213344056216,1,1,1,2,6,2,3,1.3862943611198906,0,0,3,3,3,1,1,1,1,17.0
8,12,2.5649493574615367,1,0,2,5,2,15,13,2.6390573296152584,0,1,3,6,3,11,19,2.995732273553991,0,1,4,5,9,0,6,1,0,6.0
8,15,2.772588722239781,0,0,0,1,5,21,13,2.6390573296152584,0,1,3,6,3,8,16,2.833213344056216,1,1,1,2,6,0,5,1,0,12.0
5,11,2.4849066497880004,0,2,1,4,1,25,19,2.995732273553991,0,1,4,5,9,25,1,0.6931471805599453,0,1,1,1,1,2,1,1,2,29.0
3,19,2.995732273553991,0,1,4,5,9,32,15,2.772588722239781,0,0,0,1,5,10,8,2.1972245773362196,1,2,3,1,8,3,4,1,0,26.0
0,17,2.8903717578961645,0,2,2,3,7,29,10,2.3978952727983707,1,1,0,3,0,21,16,2.833213344056216,1,1,1,2,6,3,5,1,0,11.0
7,14,2.70805020110221,1,2,4,0,4,14,10,2.3978952727983707,1,1,0,3,0,34,20,3.044522437723423,1,2,0,6,0,2,3,2,1,4.0
9,20,3.044522437723423,1,2,0,6,0,22,9,2.302585092994046,0,0,4,2,9,0,8,2.1972245773362196,1,2,3,1,8,2,0,1,0,21.0
1,12,2.5649493574615367,1,0,2,5,2,30,18,2.9444389791664403,1,0,3,4,8,28,22,3.1354942159291497,1,1,2,1,2,3,0,2,0,8.0
0,19,2.995732273553991,0,1,4,5,9,24,13,2.6390573296152584,0,1,3,6,3,15,8,2.1972245773362196,1,2,3,1,8,3,0,1,0,24.0
