slot_owner_name,slot_animal,slot_daily_eggs,slot_daily_eggs_abs_log1p,slot_daily_eggs_is_even,slot_daily_eggs_mod3,slot_daily_eggs_mod5,slot_daily_eggs_mod7,slot_daily_eggs_mod10,slot_pack_name,slot_group_size,slot_group_size_abs_log1p,slot_group_size_is_even,slot_group_size_mod3,slot_group_size_mod5,slot_group_size_mod7,slot_group_size_mod10,slot_price_per_pack,slot_price_per_pack_abs_log1p,slot_price_per_pack_is_even,slot_price_per_pack_mod3,slot_price_per_pack_mod5,slot_price_per_pack_mod7,slot_price_per_pack_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
6,0,240,5.484796933490655,1,0,0,2,0,0,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,0,1,1,2380.0
7,2,600,6.398594934535208,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,1,2,2,560.0
6,2,318,5.765191102784844,1,0,3,3,8,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,0,2,1,1484.0
3,3,150,5.017279836814924,1,0,0,3,0,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,1,1225.0
2,3,696,6.546785410760524,1,0,1,3,6,0,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,0,3,1,1827.0
7,2,300,5.707110264748875,1,0,0,6,0,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,2,1,1,2450.0
4,1,350,5.860786223465865,1,2,0,0,0,4,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,2,5,1,3675.0
3,0,648,6.47543271670409,1,0,3,4,8,2,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,0,1,1,2457.0
1,3,204,5.3230099791384085,1,0,4,1,4,3,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,4,1,952.0
7,2,120,4.795790545596741,1,0,0,1,0,0,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0,5,3,140.0
3,1,216,5.37989735354046,1,0,1,6,6,3,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,2,1,3,126.0
6,1,370,5.916202062607435,1,1,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,1,2,1,3108.0
6,2,740,6.608000625296087,1,2,0,5,0,1,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,0,10,3,2590.0
3,0,288,5.666426688112432,1,0,3,1,8,1,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,0,3,1,5040.0
4,2,150,5.017279836814924,1,0,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,1,2,1,560.0
4,1,480,6.175867270105761,1,0,0,4,0,2,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,0,8,3,1120.0
6,3,420,6.042632833682381,1,0,0,0,0,0,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,1,1,1,3136.0
7,3,126,4.844187086458591,1,0,1,0,6,4,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,1,2,1,490.0
0,0,198,5.293304824724492,1,0,3,2,8,2,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,2,1,1,385.0
7,0,570,6.3473892096560105,1,0,0,3,0,4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,5,3,1995.0
6,1,672,6.511745329644728,1,0,2,0,2,1,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,0,3,1,5880.0
7,1,414,6.028278520230698,1,0,4,1,4,4,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,1,1,1,1771.0
4,0,198,5.293304824724492,1,0,3,2,8,2,18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,2,1,1,1463.0
0,3,900,6.803505257608338,1,0,0,4,0,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,2,1,1,2205.0
2,3,360,5.8888779583328805,1,0,0,3,0,4,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,0,1,2,2268.0
1,2,100,4.61512051684126,1,1,0,2,0,0,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,1,1,1,455.0
3,1,180,5.198497031265826,1,0,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,10,3,1260.0
2,2,90,4.51085950651685,1,0,0,6,0,2,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,2,1,1,588.0
3,0,510,6.236369590203704,1,0,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,0,1,1,4641.0
5,0,480,6.175867270105761,1,0,0,4,0,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,1,10,3,6720.0
4,3,342,5.8377304471659395,1,0,2,6,2,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1,1,1995.0
6,3,102,4.634728988229636,1,0,2,4,2,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,1,595.0
1,1,126,4.844187086458591,1,0,1,0,6,4,18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,0,1,1,931.0
5,3,738,6.6052979209482015,1,0,3,3,8,4,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,1,1,1,3157.0
1,0,288,5.666426688112432,1,0,3,1,8,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,3,672.0
6,0,384,5.953243334287785,1,0,4,6,4,1,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,1,3,1,3360.0
6,2,828,6.720220155135295,1,0,3,2,8,4,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,2,1,3,322.0
5,0,50,3.9318256327243257,1,2,0,1,0,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,0,2,3,70.0
2,0,252,5.53338948872752,1,0,2,0,2,4,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,2,1,1,3234.0
3,1,780,6.660575149839686,1,0,0,3,0,0,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,2,4,1,4368.0
4,1,180,5.198497031265826,1,0,0,5,0,0,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,2,1,1008.0
3,3,360,5.8888779583328805,1,0,0,3,0,0,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,2,1,1,1848.0
6,0,234,5.459585514144159,1,0,4,3,4,4,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,0,2,1,910.0
1,3,204,5.3230099791384085,1,0,4,1,4,1,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,2,6,3,2856.0
4,1,204,5.3230099791384085,1,0,4,1,4,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,3,3,714.0
6,0,810,6.698268054115413,1,0,0,5,0,2,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,2,9,3,2835.0
7,0,840,6.734591659972948,1,0,0,0,0,0,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,0,1,1,2156.0
3,3,246,5.5093883366279774,1,0,1,1,6,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,1,3,287.0
7,0,288,5.666426688112432,1,0,3,1,8,0,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,0,1,1,420.0
7,2,330,5.802118375377063,1,0,0,1,0,4,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,2,1,1,7315.0
1,1,40,3.713572066704308,1,1,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,0,5,3,140.0
0,2,792,6.675823221634848,1,0,2,1,2,2,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,2,3,1,3465.0
1,1,660,6.493753839851686,1,0,0,2,0,0,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,2,1,1,2926.0
6,1,495,6.206575926724928,0,0,0,5,5,0,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,1,1,1,3927.0
2,2,240,5.484796933490655,1,0,0,2,0,0,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,0,6,1,1008.0
4,2,216,5.37989735354046,1,0,1,6,6,4,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,1,3,1,1890.0
4,1,340,5.831882477283517,1,1,0,4,0,1,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,2,2,1,1666.0
1,2,560,6.329720905522696,1,2,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,2,3,784.0
6,0,90,4.51085950651685,1,0,0,6,0,0,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,2,1,1,546.0
3,1,390,5.968707559985366,1,0,0,5,0,2,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,2,1,2,1183.0
2,0,270,5.602118820879701,1,0,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,1,3465.0
3,3,360,5.8888779583328805,1,0,0,3,0,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,882.0
3,3,765,6.641182169740591,0,0,0,2,5,0,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,0,1,1,4998.0
3,3,885,6.786716950605081,0,0,0,3,5,2,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,2,1,1,5782.0
7,1,744,6.61338421837956,1,0,4,2,4,2,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,0,2,1,2170.0
3,0,738,6.6052979209482015,1,0,3,3,8,4,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,0,2,1,4018.0
1,3,84,4.442651256490317,1,0,4,0,4,1,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,1,1,245.0
6,3,108,4.6913478822291435,1,0,3,3,8,1,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,1,1,1,2142.0
3,1,370,5.916202062607435,1,1,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,0,2,1,4662.0
7,0,144,4.976733742420574,1,0,4,4,4,4,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,1,3,56.0
2,1,42,3.7612001156935624,1,0,2,0,2,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,0,2,3,98.0
2,1,198,5.293304824724492,1,0,3,2,8,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,3,462.0
2,2,870,6.769641976852503,1,0,0,2,0,0,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,2,3,1,4872.0
7,2,430,6.066108090103747,1,1,0,3,0,0,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,2107.0
5,3,624,6.437751649736401,1,0,4,1,4,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,0,6,3,2184.0
2,2,900,6.803505257608338,1,0,0,4,0,0,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,1,1,1,5355.0
7,2,108,4.6913478822291435,1,0,3,3,8,0,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,0,12,3,756.0
4,3,84,4.442651256490317,1,0,4,0,4,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,6,3,294.0
4,2,690,6.53813982376767,1,0,0,4,0,0,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,1,2,1,1288.0
0,2,195,5.278114659230517,0,0,0,6,5,0,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,1,1,1,1456.0
6,3,750,6.621405651764134,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,2,3,350.0
3,2,480,6.175867270105761,1,0,0,4,0,2,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,0,3,1,4032.0
3,3,240,5.484796933490655,1,0,0,2,0,0,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,1,2,3,140.0
4,2,96,4.574710978503383,1,0,1,5,6,3,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,2,4,1,1120.0
3,0,330,5.802118375377063,1,0,0,1,0,0,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,2,1,1,1463.0
7,1,432,6.07073772800249,1,0,2,5,2,0,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,2,1,1,1386.0
5,1,456,6.124683390894205,1,0,1,1,6,1,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,0,3,1,3990.0
0,0,66,4.204692619390966,1,0,1,3,6,4,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,1,2,1,1232.0
4,2,528,6.270988431858299,1,0,3,3,8,0,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,1,2,1,3080.0
2,2,810,6.698268054115413,1,0,0,5,0,2,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,1,5,3,945.0
1,0,864,6.762729506931879,1,0,4,3,4,0,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,0,12,3,3024.0
6,1,260,5.564520407322694,1,2,0,1,0,0,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,1,1,1,3458.0
6,0,168,5.1298987149230735,1,0,3,0,8,0,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,0,8,1,784.0
1,0,840,6.734591659972948,1,0,0,0,0,1,20,3.044522437723423,1,2,0,6,0,17,2.8903717578961645,0,2,2,3,7,0,1,1,4998.0
1,2,660,6.493753839851686,1,0,0,2,0,1,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,0,10,3,2310.0
0,3,540,6.293419278846481,1,0,0,1,0,4,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,2,1,1,1470.0
6,2,520,6.255750041753367,1,1,0,2,0,1,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,2,2,2912.0
2,3,110,4.709530201312334,1,2,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,1,1,231.0
6,3,216,5.37989735354046,1,0,1,6,6,1,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,2,4,3,504.0
1,2,306,5.726847747587197,1,0,1,5,6,4,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,2,1,1,1309.0
1,2,456,6.124683390894205,1,0,1,1,6,3,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,0,1,1,2926.0
0,3,396,5.983936280687191,1,0,1,4,6,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,1,1,1617.0
5,2,660,6.493753839851686,1,0,0,2,0,0,30,3.4339872044851463,1,0,0,2,0,17,2.8903717578961645,0,2,2,3,7,2,1,1,2618.0
0,0,282,5.645446897643238,1,0,2,2,2,4,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,2,1,2632.0
4,0,80,4.394449154672439,1,2,0,3,0,0,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,2,2,1,392.0
5,3,720,6.580639137284949,1,0,0,6,0,0,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,2,8,2,3360.0
5,1,468,6.150602768446279,1,0,3,6,8,4,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,2,2,1,1820.0
1,1,630,6.447305862541213,1,0,0,0,0,0,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,2,5,3,1470.0
1,3,264,5.579729825986222,1,0,4,5,4,4,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,0,3,1,2310.0
1,1,300,5.707110264748875,1,0,0,6,0,2,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,0,1,1,770.0
5,1,720,6.580639137284949,1,0,0,6,0,0,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,2,5,3,1260.0
6,2,288,5.666426688112432,1,0,3,1,8,1,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,0,2,1,4704.0
1,2,396,5.983936280687191,1,0,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,2,1,3,154.0
2,1,648,6.47543271670409,1,0,3,4,8,4,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,2,1,1,1764.0
7,0,340,5.831882477283517,1,1,0,4,0,4,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,2,2,952.0
4,3,560,6.329720905522696,1,2,0,0,0,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,0,4,3,784.0
0,0,264,5.579729825986222,1,0,4,5,4,2,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,2,6,3,462.0
2,0,66,4.204692619390966,1,0,1,3,6,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,2,2,1,770.0
0,0,738,6.6052979209482015,1,0,3,3,8,2,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,2,2,1,4018.0
7,0,60,4.110873864173311,1,0,0,4,0,1,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,1,2,1,588.0
6,1,306,5.726847747587197,1,0,1,5,6,4,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,2,2,1,2380.0
2,1,615,6.423246963533519,0,0,0,6,5,2,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,1,3,1,2583.0
3,3,480,6.175867270105761,1,0,0,4,0,1,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,1,1,1,2184.0
1,1,560,6.329720905522696,1,2,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,0,1,1,7448.0
3,2,648,6.47543271670409,1,0,3,4,8,2,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,0,2,1,1890.0
1,0,430,6.066108090103747,1,1,0,3,0,4,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,0,10,3,3010.0
1,3,348,5.855071922202427,1,0,3,5,8,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,6,3,2436.0
3,3,360,5.8888779583328805,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,588.0
5,1,420,6.042632833682381,1,0,0,0,0,4,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,1,2,2,1764.0
5,2,432,6.07073772800249,1,0,2,5,2,1,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,1,12,3,3024.0
2,1,882,6.78332520060396,1,0,2,0,2,4,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,2,6,1,4116.0
1,0,108,4.6913478822291435,1,0,3,3,8,4,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,0,12,3,756.0
2,0,645,6.470799503782602,0,0,0,1,5,0,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,0,1,1,4214.0
0,2,336,5.820082930352362,1,0,1,0,6,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,2,1,3920.0
0,3,270,5.602118820879701,1,0,0,4,0,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,10,3,1890.0
2,2,636,6.456769655572163,1,0,1,6,6,4,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,2,1,1,4823.0
1,3,140,4.948759890378168,1,2,0,0,0,1,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,1,1,1,441.0
2,1,708,6.5638555265321274,1,0,3,1,8,0,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,2,1,4130.0
7,1,765,6.641182169740591,0,0,0,2,5,0,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,1,1,1,3927.0
6,0,636,6.456769655572163,1,0,1,6,6,1,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,4,1,2968.0
2,1,430,6.066108090103747,1,1,0,3,0,4,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,2,1,1,2107.0
3,3,468,6.150602768446279,1,0,3,6,8,3,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,6,3,1638.0
1,0,420,6.042632833682381,1,0,0,0,0,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,2,4,3,980.0
2,0,285,5.655991810819852,0,0,0,5,5,2,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,1,1,2,2527.0
4,2,888,6.790097235513905,1,0,3,6,8,2,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,0,1,1,2849.0
6,2,360,5.8888779583328805,1,0,0,3,0,4,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,2,2,1,1960.0
0,3,840,6.734591659972948,1,0,0,0,0,1,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,0,1,1,3822.0
7,1,840,6.734591659972948,1,0,0,0,0,1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,4,3,1176.0
3,0,288,5.666426688112432,1,0,3,1,8,1,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,0,4,1,3360.0
7,0,90,4.51085950651685,1,0,0,6,0,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,3,3,315.0
1,3,60,4.110873864173311,1,0,0,4,0,1,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,2,2,1,490.0
0,2,600,6.398594934535208,1,0,0,5,0,4,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,2,1,1,2940.0
0,0,600,6.398594934535208,1,0,0,5,0,0,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,0,2,1,2450.0
2,3,225,5.420534999272286,0,0,0,1,5,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,1,1,210.0
1,1,450,6.111467339502679,1,0,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,2,1,1,735.0
5,0,390,5.968707559985366,1,0,0,5,0,4,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,1,2,819.0
3,0,165,5.111987788356544,0,0,0,4,5,0,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,1,15,3,1155.0
3,2,186,5.231108616854587,1,0,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1,1,1085.0
2,3,720,6.580639137284949,1,0,0,6,0,2,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,0,8,2,3360.0
4,2,570,6.3473892096560105,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,0,3,1,1197.0
4,0,624,6.437751649736401,1,0,4,1,4,0,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,1,4,1,3640.0
2,1,705,6.559615237493242,0,0,0,5,5,0,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,2,1,1,6251.0
4,3,210,5.351858133476067,1,0,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,2,1,1176.0
7,1,828,6.720220155135295,1,0,3,2,8,2,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,0,1,1,3542.0
5,2,795,6.679599185844383,0,0,0,4,5,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,0,5,1,7420.0
4,0,180,5.198497031265826,1,0,0,5,0,2,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,0,1,2,336.0
6,3,120,4.795790545596741,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,1,10,2,560.0
3,3,50,3.9318256327243257,1,2,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,0,5,3,175.0
3,3,318,5.765191102784844,1,0,3,3,8,1,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,0,3,1,3339.0
7,1,320,5.771441123130016,1,2,0,5,0,0,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,2,1,1,2128.0
1,0,270,5.602118820879701,1,0,0,4,0,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,2,1,2520.0
4,2,78,4.3694478524670215,1,0,3,1,8,1,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,2,3,1,1365.0
1,3,180,5.198497031265826,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,2,10,3,420.0
3,3,180,5.198497031265826,1,0,0,5,0,1,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,2,2,378.0
