slot_person_name,slot_item_plural,slot_target_color,slot_other_color,slot_shade_a,slot_shade_b,slot_target_count_a,slot_target_count_a_abs_log1p,slot_target_count_a_is_even,slot_target_count_a_mod3,slot_target_count_a_mod5,slot_target_count_a_mod7,slot_target_count_a_mod10,slot_target_count_b,slot_target_count_b_abs_log1p,slot_target_count_b_is_even,slot_target_count_b_mod3,slot_target_count_b_mod5,slot_target_count_b_mod7,slot_target_count_b_mod10,slot_other_count_a,slot_other_count_a_abs_log1p,slot_other_count_a_is_even,slot_other_count_a_mod3,slot_other_count_a_mod5,slot_other_count_a_mod7,slot_other_count_a_mod10,slot_other_count_b,slot_other_count_b_abs_log1p,slot_other_count_b_is_even,slot_other_count_b_mod3,slot_other_count_b_mod5,slot_other_count_b_mod7,slot_other_count_b_mod10,gcd_all,n_multiple_pairs,y
9,5,0,0,5,1,111,4.718498871295094,0,0,1,6,1,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,0,2,0,94,4.553876891600541,1,1,4,3,4,1,0,50.0
1,7,3,0,2,7,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,4,50.0
5,8,6,6,0,4,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,0,1,4,5,9,12,2.5649493574615367,1,0,2,5,2,1,0,50.0
0,1,0,2,6,9,127,4.852030263919617,0,1,2,1,7,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,37,3.6375861597263857,0,1,2,2,7,1,0,80.0
3,6,2,0,8,4,53,3.9889840465642745,0,2,3,4,3,14,2.70805020110221,1,2,4,0,4,63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,1,0,50.0
0,8,5,1,4,7,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,1,0,45.0
0,8,6,6,7,8,111,4.718498871295094,0,0,1,6,1,81,4.406719247264253,0,0,1,4,1,7,2.0794415416798357,0,1,2,0,7,57,4.060443010546419,0,0,2,1,7,1,0,75.0
3,0,0,5,2,2,33,3.5263605246161616,0,0,3,5,3,44,3.8066624897703196,1,2,4,2,4,1,0.6931471805599453,0,1,1,1,1,76,4.343805421853684,1,1,1,6,6,1,3,50.0
3,10,6,3,7,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,96,4.574710978503383,1,0,1,5,6,21,3.091042453358316,0,0,1,0,1,1,2,10.0
1,0,7,5,5,4,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,1,1,75.0
2,6,7,2,1,4,39,3.6888794541139363,0,0,4,4,9,33,3.5263605246161616,0,0,3,5,3,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,1,2,75.0
1,3,8,0,3,6,114,4.74493212836325,1,0,4,2,4,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,26,3.295836866004329,1,2,1,5,6,1,0,75.0
8,11,8,5,7,1,33,3.5263605246161616,0,0,3,5,3,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,15,2.772588722239781,0,0,0,1,5,1,0,58.0
7,9,1,5,3,5,16,2.833213344056216,1,1,1,2,6,51,3.9512437185814275,0,0,1,2,1,7,2.0794415416798357,0,1,2,0,7,194,5.272999558563747,1,2,4,5,4,1,0,25.0
3,11,1,4,5,0,106,4.672828834461906,1,1,1,1,6,32,3.4965075614664802,1,2,2,4,2,15,2.772588722239781,0,0,0,1,5,31,3.4657359027997265,0,1,1,3,1,1,0,75.0
5,5,1,3,5,7,90,4.51085950651685,1,0,0,6,0,42,3.7612001156935624,1,0,2,0,2,94,4.553876891600541,1,1,4,3,4,38,3.6635616461296463,1,2,3,3,8,2,0,50.0
0,5,0,5,2,8,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,1,50.0
9,11,7,0,2,3,48,3.8918202981106265,1,0,3,6,8,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,58,4.07753744390572,1,1,3,2,8,2,1,50.0
8,9,5,7,5,0,60,4.110873864173311,1,0,0,4,0,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,1,1,75.0
0,5,5,4,4,9,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,27,3.332204510175204,0,0,2,6,7,1,4,30.0
4,4,2,6,3,7,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,49,3.912023005428146,0,1,4,0,9,98,4.59511985013459,1,2,3,0,8,1,1,25.0
6,5,3,7,9,8,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,2,1,40.0
1,1,3,8,7,3,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,1,0,46.0
2,11,7,5,0,1,3,1.3862943611198906,0,0,3,3,3,39,3.6888794541139363,0,0,4,4,9,99,4.605170185988092,0,0,4,1,9,69,4.248495242049359,0,0,4,6,9,3,3,20.0
5,8,6,5,2,4,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,0,1,5,37,3.6375861597263857,0,1,2,2,7,14,2.70805020110221,1,2,4,0,4,1,1,25.0
4,5,2,7,0,1,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,41,3.7376696182833684,0,2,1,6,1,1,1,50.0
2,10,4,4,6,7,42,3.7612001156935624,1,0,2,0,2,41,3.7376696182833684,0,2,1,6,1,42,3.7612001156935624,1,0,2,0,2,41,3.7376696182833684,0,2,1,6,1,1,2,50.0
7,6,5,5,4,8,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,1,1,50.0
9,8,8,5,3,7,119,4.787491742782046,0,2,4,0,9,4,1.6094379124341003,1,1,4,4,4,61,4.127134385045092,0,1,1,5,1,62,4.143134726391533,1,2,2,6,2,1,0,50.0
0,7,7,0,9,9,130,4.875197323201151,1,1,0,4,0,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,2,3,75.0
0,2,6,2,8,9,41,3.7376696182833684,0,2,1,6,1,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,71,4.276666119016055,0,2,1,1,1,1,1,50.0
9,9,4,2,4,0,43,3.784189633918261,0,1,3,1,3,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,0,5,189,5.247024072160486,0,0,4,0,9,1,0,20.0
0,6,5,6,4,5,13,2.6390573296152584,0,1,3,6,3,18,2.9444389791664403,1,0,3,4,8,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,1,0,50.0
5,1,6,0,8,4,55,4.02535169073515,0,1,0,6,5,28,3.367295829986474,1,1,3,0,8,34,3.5553480614894135,1,1,4,6,4,49,3.912023005428146,0,1,4,0,9,1,0,50.0
8,3,0,3,6,5,52,3.970291913552122,1,1,2,3,2,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,1,1,75.0
4,1,0,8,3,0,23,3.1780538303479458,0,2,3,2,3,61,4.127134385045092,0,1,1,5,1,51,3.9512437185814275,0,0,1,2,1,33,3.5263605246161616,0,0,3,5,3,1,0,50.0
2,11,2,7,0,3,47,3.871201010907891,0,2,2,5,7,169,5.135798437050262,0,1,4,1,9,45,3.828641396489095,0,0,0,3,5,27,3.332204510175204,0,0,2,6,7,1,0,75.0
2,8,7,4,4,7,4,1.6094379124341003,1,1,4,4,4,139,4.941642422609304,0,1,4,6,9,73,4.30406509320417,0,1,3,3,3,70,4.2626798770413155,1,1,0,0,0,1,0,50.0
6,0,2,6,1,4,39,3.6888794541139363,0,0,4,4,9,83,4.430816798843313,0,2,3,6,3,77,4.356708826689592,0,2,2,0,7,45,3.828641396489095,0,0,0,3,5,1,0,50.0
8,11,2,7,1,0,14,2.70805020110221,1,2,4,0,4,64,4.174387269895637,1,1,4,1,4,53,3.9889840465642745,0,2,3,4,3,25,3.258096538021482,0,1,0,4,5,1,0,50.0
2,11,7,1,9,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,1,2,25.0
1,4,5,0,0,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,26,3.295836866004329,1,2,1,5,6,1,4,25.0
0,8,8,6,0,3,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,1,75.0
6,9,7,4,0,3,18,2.9444389791664403,1,0,3,4,8,91,4.5217885770490405,0,1,1,0,1,89,4.499809670330265,0,2,4,5,9,20,3.044522437723423,1,2,0,6,0,1,0,50.0
2,9,1,2,6,7,33,3.5263605246161616,0,0,3,5,3,59,4.0943445622221,0,2,4,3,9,55,4.02535169073515,0,1,0,6,5,83,4.430816798843313,0,2,3,6,3,1,0,40.0
6,3,8,2,4,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,27,3.332204510175204,0,0,2,6,7,1,4,20.0
6,6,0,3,3,4,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,1,0,75.0
0,10,1,7,6,1,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,44,3.8066624897703196,1,2,4,2,4,13,2.6390573296152584,0,1,3,6,3,1,1,25.0
7,10,0,8,3,5,21,3.091042453358316,0,0,1,0,1,100,4.61512051684126,1,1,0,2,0,96,4.574710978503383,1,0,1,5,6,25,3.258096538021482,0,1,0,4,5,1,1,50.0
5,10,0,0,8,5,22,3.1354942159291497,1,1,2,1,2,84,4.442651256490317,1,0,4,0,4,73,4.30406509320417,0,1,3,3,3,33,3.5263605246161616,0,0,3,5,3,1,0,50.0
1,9,7,5,6,5,17,2.8903717578961645,0,2,2,3,7,37,3.6375861597263857,0,1,2,2,7,1,0.6931471805599453,0,1,1,1,1,35,3.58351893845611,0,2,0,0,5,1,3,60.0
5,2,3,2,1,6,45,3.828641396489095,0,0,0,3,5,104,4.653960350157523,1,2,4,6,4,94,4.553876891600541,1,1,4,3,4,55,4.02535169073515,0,1,0,6,5,1,0,50.0
2,5,6,2,0,8,5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,1,1,40.0
9,4,4,6,5,7,55,4.02535169073515,0,1,0,6,5,32,3.4965075614664802,1,2,2,4,2,59,4.0943445622221,0,2,4,3,9,28,3.367295829986474,1,1,3,0,8,1,0,50.0
8,3,2,2,3,4,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,123,4.820281565605037,0,0,3,4,3,9,2.302585092994046,0,0,4,2,9,1,1,25.0
4,2,4,2,1,3,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,1,0,50.0
5,1,8,6,8,6,2,1.0986122886681098,1,2,2,2,2,61,4.127134385045092,0,1,1,5,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,3,84.0
8,6,2,2,4,5,110,4.709530201312334,1,2,0,5,0,8,2.1972245773362196,1,2,3,1,8,155,5.049856007249537,0,2,0,1,5,22,3.1354942159291497,1,1,2,1,2,1,1,40.0
0,6,0,7,2,3,28,3.367295829986474,1,1,3,0,8,74,4.31748811353631,1,2,4,4,4,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,2,1,75.0
2,2,4,0,0,1,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,22,3.1354942159291497,1,1,2,1,2,32,3.4965075614664802,1,2,2,4,2,1,1,28.0
8,8,7,4,2,6,13,2.6390573296152584,0,1,3,6,3,110,4.709530201312334,1,2,0,5,0,27,3.332204510175204,0,0,2,6,7,96,4.574710978503383,1,0,1,5,6,1,0,50.0
0,1,3,1,1,0,92,4.532599493153256,1,2,2,1,2,29,3.4011973816621555,0,2,4,1,9,108,4.6913478822291435,1,0,3,3,8,13,2.6390573296152584,0,1,3,6,3,1,0,50.0
0,7,4,0,2,8,20,3.044522437723423,1,2,0,6,0,96,4.574710978503383,1,0,1,5,6,85,4.454347296253507,0,1,0,1,5,31,3.4657359027997265,0,1,1,3,1,1,0,50.0
6,10,0,4,9,8,78,4.3694478524670215,1,0,3,1,8,24,3.2188758248682006,1,0,4,3,4,125,4.836281906951478,0,2,0,6,5,28,3.367295829986474,1,1,3,0,8,1,0,40.0
6,4,0,5,1,8,9,2.302585092994046,0,0,4,2,9,33,3.5263605246161616,0,0,3,5,3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,0,75.0
8,7,3,4,5,6,42,3.7612001156935624,1,0,2,0,2,49,3.912023005428146,0,1,4,0,9,26,3.295836866004329,1,2,1,5,6,65,4.189654742026425,0,2,0,2,5,1,0,50.0
6,5,4,1,7,0,77,4.356708826689592,0,2,2,0,7,37,3.6375861597263857,0,1,2,2,7,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,1,0,76.0
8,10,5,6,0,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,3,5,25.0
9,9,2,7,6,9,52,3.970291913552122,1,1,2,3,2,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,213,5.365976015021851,0,0,3,3,3,1,0,25.0
3,2,1,6,1,7,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,0,5,5,46,3.8501476017100584,1,1,1,4,6,37,3.6375861597263857,0,1,2,2,7,1,0,50.0
8,9,8,5,3,4,27,3.332204510175204,0,0,2,6,7,96,4.574710978503383,1,0,1,5,6,55,4.02535169073515,0,1,0,6,5,27,3.332204510175204,0,0,2,6,7,1,1,60.0
8,6,4,5,2,5,27,3.332204510175204,0,0,2,6,7,64,4.174387269895637,1,1,4,1,4,43,3.784189633918261,0,1,3,1,3,48,3.8918202981106265,1,0,3,6,8,1,0,50.0
0,3,1,5,7,2,162,5.093750200806762,1,0,2,1,2,36,3.6109179126442243,1,0,1,1,6,34,3.5553480614894135,1,1,4,6,4,32,3.4965075614664802,1,2,2,4,2,2,0,75.0
7,7,4,8,0,8,46,3.8501476017100584,1,1,1,4,6,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,1,1,75.0
1,8,4,0,5,5,46,3.8501476017100584,1,1,1,4,6,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,0,5,24,3.2188758248682006,1,0,4,3,4,1,0,50.0
9,8,1,8,4,7,50,3.9318256327243257,1,2,0,1,0,81,4.406719247264253,0,0,1,4,1,77,4.356708826689592,0,2,2,0,7,54,4.007333185232471,1,0,4,5,4,1,0,50.0
7,10,0,2,8,7,25,3.258096538021482,0,1,0,4,5,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,148,5.003946305945459,1,1,3,1,8,1,1,20.0
4,1,8,3,4,0,35,3.58351893845611,0,2,0,0,5,78,4.3694478524670215,1,0,3,1,8,108,4.6913478822291435,1,0,3,3,8,5,1.791759469228055,0,2,0,5,5,1,1,50.0
9,3,1,6,8,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,4,20.0
8,10,1,5,2,5,39,3.6888794541139363,0,0,4,4,9,52,3.970291913552122,1,1,2,3,2,73,4.30406509320417,0,1,3,3,3,18,2.9444389791664403,1,0,3,4,8,1,0,50.0
0,0,5,1,0,3,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,1,0,50.0
0,8,5,7,2,9,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,17,2.8903717578961645,0,2,2,3,7,1,1,50.0
4,4,2,2,0,9,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,0,1,5,1,0,50.0
0,10,0,3,0,2,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,67,4.219507705176107,0,1,2,4,7,1,3,20.0
2,1,4,8,2,3,82,4.418840607796598,1,1,2,5,2,51,3.9512437185814275,0,0,1,2,1,84,4.442651256490317,1,0,4,0,4,49,3.912023005428146,0,1,4,0,9,1,0,50.0
1,3,0,3,2,4,9,2.302585092994046,0,0,4,2,9,43,3.784189633918261,0,1,3,1,3,1,0.6931471805599453,0,1,1,1,1,77,4.356708826689592,0,2,2,0,7,1,3,40.0
5,10,7,7,9,2,6,1.9459101490553132,1,0,1,6,6,97,4.584967478670572,0,1,2,6,7,20,3.044522437723423,1,2,0,6,0,83,4.430816798843313,0,2,3,6,3,1,0,50.0
3,9,6,1,3,7,124,4.8283137373023015,1,1,4,5,4,50,3.9318256327243257,1,2,0,1,0,27,3.332204510175204,0,0,2,6,7,31,3.4657359027997265,0,1,1,3,1,1,1,75.0
8,2,7,7,2,5,79,4.382026634673881,0,1,4,2,9,34,3.5553480614894135,1,1,4,6,4,76,4.343805421853684,1,1,1,6,6,37,3.6375861597263857,0,1,2,2,7,1,0,50.0
3,5,1,2,2,2,56,4.04305126783455,1,2,1,0,6,17,2.8903717578961645,0,2,2,3,7,27,3.332204510175204,0,0,2,6,7,46,3.8501476017100584,1,1,1,4,6,1,0,50.0
2,8,5,0,6,4,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,75.0
1,2,2,2,9,0,41,3.7376696182833684,0,2,1,6,1,83,4.430816798843313,0,2,3,6,3,21,3.091042453358316,0,0,1,0,1,103,4.6443908991413725,0,1,3,5,3,1,0,50.0
6,7,5,6,4,8,19,2.995732273553991,0,1,4,5,9,74,4.31748811353631,1,2,4,4,4,47,3.871201010907891,0,2,2,5,7,46,3.8501476017100584,1,1,1,4,6,1,0,50.0
9,7,0,7,5,9,141,4.955827057601261,0,0,1,1,1,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,0,5,0,102,4.634728988229636,1,0,2,4,2,1,3,50.0
1,7,1,7,0,6,121,4.804021044733257,0,1,1,2,1,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,1,1,80.0
2,10,2,7,4,0,26,3.295836866004329,1,2,1,5,6,43,3.784189633918261,0,1,3,1,3,57,4.060443010546419,0,0,2,1,7,12,2.5649493574615367,1,0,2,5,2,1,0,50.0
2,11,1,8,2,5,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,4,60.0
9,4,3,8,2,2,160,5.081404364984463,1,1,0,6,0,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,8,4,75.0
3,11,8,2,4,1,91,4.5217885770490405,0,1,1,0,1,38,3.6635616461296463,1,2,3,3,8,51,3.9512437185814275,0,0,1,2,1,35,3.58351893845611,0,2,0,0,5,1,0,60.0
3,2,6,2,7,2,19,2.995732273553991,0,1,4,5,9,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,1,1,50.0
6,5,5,7,1,4,42,3.7612001156935624,1,0,2,0,2,24,3.2188758248682006,1,0,4,3,4,59,4.0943445622221,0,2,4,3,9,7,2.0794415416798357,0,1,2,0,7,1,1,50.0
5,9,1,1,7,4,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,1,50.0
4,10,0,6,9,2,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,49,3.912023005428146,0,1,4,0,9,1,0,50.0
9,6,4,2,5,0,12,2.5649493574615367,1,0,2,5,2,71,4.276666119016055,0,2,1,1,1,43,3.784189633918261,0,1,3,1,3,40,3.713572066704308,1,1,0,5,0,1,0,50.0
2,11,5,0,0,1,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,2,1,50.0
5,8,8,4,2,5,9,2.302585092994046,0,0,4,2,9,74,4.31748811353631,1,2,4,4,4,46,3.8501476017100584,1,1,1,4,6,37,3.6375861597263857,0,1,2,2,7,1,1,50.0
8,1,3,3,4,8,111,4.718498871295094,0,0,1,6,1,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,117,4.770684624465665,0,0,2,5,7,1,1,50.0
3,7,3,0,2,5,63,4.1588830833596715,0,0,3,0,3,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,53,3.9889840465642745,0,2,3,4,3,1,0,60.0
1,10,4,1,5,1,2,1.0986122886681098,1,2,2,2,2,85,4.454347296253507,0,1,0,1,5,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,1,1,75.0
1,9,2,4,1,8,37,3.6375861597263857,0,1,2,2,7,21,3.091042453358316,0,0,1,0,1,172,5.153291594497779,1,1,2,4,2,2,1.0986122886681098,1,2,2,2,2,1,1,25.0
5,10,2,1,0,1,121,4.804021044733257,0,1,1,2,1,10,2.3978952727983707,1,1,0,3,0,57,4.060443010546419,0,0,2,1,7,74,4.31748811353631,1,2,4,4,4,1,0,50.0
3,4,7,4,3,6,11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,66,4.204692619390966,1,0,1,3,6,81,4.406719247264253,0,0,1,4,1,1,1,16.0
3,10,6,5,8,4,56,4.04305126783455,1,2,1,0,6,91,4.5217885770490405,0,1,1,0,1,146,4.990432586778736,1,2,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,3,50.0
2,0,4,8,1,1,250,5.5254529391317835,1,1,0,5,0,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0,96.0
6,2,2,1,0,0,124,4.8283137373023015,1,1,4,5,4,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,0,1,0,77,4.356708826689592,0,2,2,0,7,1,0,50.0
5,1,0,3,2,2,15,2.772588722239781,0,0,0,1,5,22,3.1354942159291497,1,1,2,1,2,51,3.9512437185814275,0,0,1,2,1,60,4.110873864173311,1,0,0,4,0,1,1,25.0
4,0,6,6,7,7,25,3.258096538021482,0,1,0,4,5,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,1,75.0
9,5,3,8,1,0,71,4.276666119016055,0,2,1,1,1,127,4.852030263919617,0,1,2,1,7,15,2.772588722239781,0,0,0,1,5,51,3.9512437185814275,0,0,1,2,1,1,0,75.0
8,10,6,8,4,3,104,4.653960350157523,1,2,4,6,4,39,3.6888794541139363,0,0,4,4,9,139,4.941642422609304,0,1,4,6,9,4,1.6094379124341003,1,1,4,4,4,1,1,50.0
5,4,0,5,5,0,34,3.5553480614894135,1,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,24,3.2188758248682006,1,0,4,3,4,1,1,50.0
3,8,5,0,3,1,95,4.564348191467836,0,2,0,4,5,11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,83,4.430816798843313,0,2,3,6,3,1,0,50.0
6,8,0,3,9,8,22,3.1354942159291497,1,1,2,1,2,27,3.332204510175204,0,0,2,6,7,13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,1,0,70.0
1,1,1,2,3,7,28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,0,5,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,1,75.0
4,4,2,1,7,6,52,3.970291913552122,1,1,2,3,2,31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,0,1,0,4,5,58,4.07753744390572,1,1,3,2,8,1,0,50.0
5,7,7,0,6,2,47,3.871201010907891,0,2,2,5,7,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,143,4.969813299576001,0,2,3,3,3,1,0,40.0
7,9,0,5,8,6,14,2.70805020110221,1,2,4,0,4,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,104,4.653960350157523,1,2,4,6,4,2,1,25.0
3,7,7,1,1,5,52,3.970291913552122,1,1,2,3,2,26,3.295836866004329,1,2,1,5,6,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,2,1,75.0
4,8,8,3,3,9,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,4,60.0
3,10,0,6,8,9,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,0,40.0
9,8,1,4,7,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,1,4,25.0
1,7,4,8,8,6,106,4.672828834461906,1,1,1,1,6,16,2.833213344056216,1,1,1,2,6,49,3.912023005428146,0,1,4,0,9,73,4.30406509320417,0,1,3,3,3,1,0,50.0
7,4,4,2,9,8,48,3.8918202981106265,1,0,3,6,8,11,2.4849066497880004,0,2,1,4,1,140,4.948759890378168,1,2,0,0,0,96,4.574710978503383,1,0,1,5,6,1,1,20.0
6,10,0,7,0,1,48,3.8918202981106265,1,0,3,6,8,126,4.844187086458591,1,0,1,0,6,19,2.995732273553991,0,1,4,5,9,39,3.6888794541139363,0,0,4,4,9,1,0,75.0
