slot_seller_name,slot_venue,slot_currency_symbol,slot_item1_name_plural,slot_item2_name_plural,slot_item3_name_plural,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_price1,slot_price1_abs_log1p,slot_price1_frac,slot_price1_n_decimals,slot_price2,slot_price2_abs_log1p,slot_price2_frac,slot_price2_n_decimals,slot_price3,slot_price3_abs_log1p,slot_price3_frac,slot_price3_n_decimals,gcd_all,n_multiple_pairs,y
0,0,1,12,7,9,33,3.5263605246161616,0,0,3,5,3,20,3.044522437723423,1,2,0,6,0,31,3.4657359027997265,0,1,1,3,1,2.75,1.3217558399823195,0.75,2,8.25,2.224623551524334,0.25,2,6.75,2.0476928433652555,0.75,2,1,0,465.0
0,2,1,5,3,4,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,3.0,1.3862943611198906,0.0,1,3.0,1.3862943611198906,0.0,1,4.5,1.7047480922384253,0.5,1,1,0,160.5
2,0,2,10,13,4,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,8.0,2.1972245773362196,0.0,1,1.5,0.9162907318741551,0.5,1,8.75,2.277267285009756,0.75,2,2,1,301.5
6,2,0,1,11,1,34,3.5553480614894135,1,1,4,6,4,11,2.4849066497880004,0,2,1,4,1,38,3.6635616461296463,1,2,3,3,8,7.0,2.0794415416798357,0.0,1,8.75,2.277267285009756,0.75,2,2.5,1.252762968495368,0.5,1,1,0,429.25
0,4,2,7,7,1,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,3.5,1.5040773967762742,0.5,1,2.75,1.3217558399823195,0.75,2,3.0,1.3862943611198906,0.0,1,6,1,247.5
4,3,0,13,2,1,21,3.091042453358316,0,0,1,0,1,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,9.25,2.327277705584417,0.25,2,0.5,0.4054651081081644,0.5,1,0.25,0.22314355131420976,0.25,2,7,3,206.5
0,4,0,12,9,7,28,3.367295829986474,1,1,3,0,8,37,3.6375861597263857,0,1,2,2,7,14,2.70805020110221,1,2,4,0,4,4.75,1.749199854809259,0.75,2,1.75,1.0116009116784799,0.75,2,4.5,1.7047480922384253,0.5,1,1,1,260.75
0,1,2,2,2,1,34,3.5553480614894135,1,1,4,6,4,16,2.833213344056216,1,1,1,2,6,21,3.091042453358316,0,0,1,0,1,3.0,1.3862943611198906,0.0,1,3.75,1.55814461804655,0.75,2,5.25,1.8325814637483102,0.25,2,1,0,272.25
10,2,2,9,13,12,20,3.044522437723423,1,2,0,6,0,31,3.4657359027997265,0,1,1,3,1,10,2.3978952727983707,1,1,0,3,0,7.0,2.0794415416798357,0.0,1,4.0,1.6094379124341003,0.0,1,0.5,0.4054651081081644,0.5,1,1,1,269.0
4,0,2,3,3,12,14,2.70805020110221,1,2,4,0,4,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,10.0,2.3978952727983707,0.0,1,2.5,1.252762968495368,0.5,1,9.25,2.327277705584417,0.25,2,1,1,286.25
8,5,2,0,11,8,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,1.5,0.9162907318741551,0.5,1,3.0,1.3862943611198906,0.0,1,0.25,0.22314355131420976,0.25,2,1,1,52.5
10,5,0,14,14,4,5,1.791759469228055,0,2,0,5,5,37,3.6375861597263857,0,1,2,2,7,18,2.9444389791664403,1,0,3,4,8,5.25,1.8325814637483102,0.25,2,4.75,1.749199854809259,0.75,2,2.0,1.0986122886681098,0.0,1,1,0,238.0
6,4,2,8,0,5,13,2.6390573296152584,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,19,2.995732273553991,0,1,4,5,9,1.75,1.0116009116784799,0.75,2,6.75,2.0476928433652555,0.75,2,4.5,1.7047480922384253,0.5,1,1,0,263.5
8,4,0,10,14,9,11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,28,3.367295829986474,1,1,3,0,8,0.5,0.4054651081081644,0.5,1,4.75,1.749199854809259,0.75,2,10.0,2.3978952727983707,0.0,1,1,0,409.0
5,3,1,0,4,1,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,16,2.833213344056216,1,1,1,2,6,4.25,1.6582280766035324,0.25,2,4.25,1.6582280766035324,0.25,2,7.75,2.169053700369523,0.75,2,2,0,285.5
2,3,1,13,14,7,29,3.4011973816621555,0,2,4,1,9,13,2.6390573296152584,0,1,3,6,3,25,3.258096538021482,0,1,0,4,5,0.5,0.4054651081081644,0.5,1,7.5,2.1400661634962708,0.5,1,9.0,2.302585092994046,0.0,1,1,0,337.0
8,4,2,0,0,0,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,3.5,1.5040773967762742,0.5,1,5.5,1.8718021769015913,0.5,1,2.25,1.1786549963416462,0.25,2,1,0,101.25
5,3,2,14,10,6,13,2.6390573296152584,0,1,3,6,3,29,3.4011973816621555,0,2,4,1,9,17,2.8903717578961645,0,2,2,3,7,2.5,1.252762968495368,0.5,1,4.75,1.749199854809259,0.75,2,6.25,1.9810014688665833,0.25,2,1,0,276.5
0,0,0,3,14,5,6,1.9459101490553132,1,0,1,6,6,29,3.4011973816621555,0,2,4,1,9,31,3.4657359027997265,0,1,1,3,1,7.25,2.1102132003465894,0.25,2,5.75,1.9095425048844386,0.75,2,6.5,2.0149030205422647,0.5,1,1,0,411.75
3,5,1,9,6,12,25,3.258096538021482,0,1,0,4,5,23,3.1780538303479458,0,2,3,2,3,37,3.6375861597263857,0,1,2,2,7,0.75,0.5596157879354227,0.75,2,5.0,1.791759469228055,0.0,1,5.5,1.8718021769015913,0.5,1,1,0,337.25
11,2,0,0,0,3,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,5.5,1.8718021769015913,0.5,1,4.5,1.7047480922384253,0.5,1,9.75,2.3749057545736716,0.75,2,3,3,262.5
1,3,1,7,1,0,38,3.6635616461296463,1,2,3,3,8,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,1.25,0.8109302162163288,0.25,2,6.75,2.0476928433652555,0.75,2,3.25,1.4469189829363254,0.25,2,1,1,218.0
10,3,0,12,10,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,3.75,1.55814461804655,0.75,2,3.75,1.55814461804655,0.75,2,4.5,1.7047480922384253,0.5,1,1,1,54.0
10,0,0,12,7,10,39,3.6888794541139363,0,0,4,4,9,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,8.25,2.224623551524334,0.25,2,0.75,0.5596157879354227,0.75,2,8.75,2.277267285009756,0.75,2,1,0,402.75
4,2,0,6,5,1,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,33,3.5263605246161616,0,0,3,5,3,7.25,2.1102132003465894,0.25,2,6.0,1.9459101490553132,0.0,1,2.5,1.252762968495368,0.5,1,1,0,240.0
9,2,1,5,10,12,17,2.8903717578961645,0,2,2,3,7,37,3.6375861597263857,0,1,2,2,7,37,3.6375861597263857,0,1,2,2,7,5.5,1.8718021769015913,0.5,1,8.75,2.277267285009756,0.75,2,10.0,2.3978952727983707,0.0,1,1,1,787.25
11,5,0,14,10,2,8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,29,3.4011973816621555,0,2,4,1,9,5.25,1.8325814637483102,0.25,2,6.75,2.0476928433652555,0.75,2,7.0,2.0794415416798357,0.0,1,1,0,359.75
8,5,1,1,9,0,4,1.6094379124341003,1,1,4,4,4,39,3.6888794541139363,0,0,4,4,9,36,3.6109179126442243,1,0,1,1,6,2.5,1.252762968495368,0.5,1,8.75,2.277267285009756,0.75,2,10.0,2.3978952727983707,0.0,1,1,1,711.25
10,5,1,0,1,6,39,3.6888794541139363,0,0,4,4,9,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,9.75,2.3749057545736716,0.75,2,6.25,1.9810014688665833,0.25,2,7.25,2.1102132003465894,0.25,2,1,0,602.25
1,4,2,9,3,8,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,3.25,1.4469189829363254,0.25,2,5.5,1.8718021769015913,0.5,1,6.25,1.9810014688665833,0.25,2,1,0,251.75
0,5,1,14,14,13,22,3.1354942159291497,1,1,2,1,2,21,3.091042453358316,0,0,1,0,1,28,3.367295829986474,1,1,3,0,8,10.0,2.3978952727983707,0.0,1,5.0,1.791759469228055,0.0,1,2.5,1.252762968495368,0.5,1,1,0,395.0
6,3,1,5,0,8,10,2.3978952727983707,1,1,0,3,0,38,3.6635616461296463,1,2,3,3,8,16,2.833213344056216,1,1,1,2,6,0.25,0.22314355131420976,0.25,2,9.75,2.3749057545736716,0.75,2,2.0,1.0986122886681098,0.0,1,2,0,405.0
11,1,0,11,9,11,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0.5,0.4054651081081644,0.5,1,0.25,0.22314355131420976,0.25,2,8.75,2.277267285009756,0.75,2,1,1,55.25
1,5,1,12,2,14,13,2.6390573296152584,0,1,3,6,3,34,3.5553480614894135,1,1,4,6,4,23,3.1780538303479458,0,2,3,2,3,6.75,2.0476928433652555,0.75,2,2.0,1.0986122886681098,0.0,1,7.75,2.169053700369523,0.75,2,1,0,334.0
8,0,1,3,8,2,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,4.75,1.749199854809259,0.75,2,0.75,0.5596157879354227,0.75,2,9.0,2.302585092994046,0.0,1,1,0,316.75
10,2,0,14,4,1,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,29,3.4011973816621555,0,2,4,1,9,4.75,1.749199854809259,0.75,2,8.25,2.224623551524334,0.25,2,9.5,2.3513752571634776,0.5,1,1,1,488.0
5,2,1,4,2,14,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,3.5,1.5040773967762742,0.5,1,5.75,1.9095425048844386,0.75,2,6.75,2.0476928433652555,0.75,2,1,1,241.0
8,2,2,13,14,4,30,3.4339872044851463,1,0,0,2,0,33,3.5263605246161616,0,0,3,5,3,38,3.6635616461296463,1,2,3,3,8,1.75,1.0116009116784799,0.75,2,4.5,1.7047480922384253,0.5,1,1.0,0.6931471805599453,0.0,1,1,0,239.0
7,1,1,11,8,3,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,5.25,1.8325814637483102,0.25,2,7.0,2.0794415416798357,0.0,1,8.25,2.224623551524334,0.25,2,2,2,308.0
11,1,2,0,10,6,33,3.5263605246161616,0,0,3,5,3,32,3.4965075614664802,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,8.0,2.1972245773362196,0.0,1,4.0,1.6094379124341003,0.0,1,8.5,2.2512917986064953,0.5,1,1,1,528.0
7,2,1,9,0,13,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,4.25,1.6582280766035324,0.25,2,8.5,2.2512917986064953,0.5,1,0.25,0.22314355131420976,0.25,2,1,1,179.5
1,4,0,7,8,8,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,6.5,2.0149030205422647,0.5,1,0.75,0.5596157879354227,0.75,2,8.0,2.1972245773362196,0.0,1,2,1,256.5
3,3,2,11,8,1,22,3.1354942159291497,1,1,2,1,2,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,4.5,1.7047480922384253,0.5,1,1.25,0.8109302162163288,0.25,2,9.5,2.3513752571634776,0.5,1,2,1,195.0
6,1,1,7,10,0,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,28,3.367295829986474,1,1,3,0,8,1.25,0.8109302162163288,0.25,2,0.75,0.5596157879354227,0.75,2,1.5,0.9162907318741551,0.5,1,1,0,64.25
9,0,0,13,13,6,34,3.5553480614894135,1,1,4,6,4,27,3.332204510175204,0,0,2,6,7,26,3.295836866004329,1,2,1,5,6,9.0,2.302585092994046,0.0,1,3.75,1.55814461804655,0.75,2,5.75,1.9095425048844386,0.75,2,1,0,556.75
3,5,2,10,14,0,19,2.995732273553991,0,1,4,5,9,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,6.25,1.9810014688665833,0.25,2,5.75,1.9095425048844386,0.75,2,5.5,1.8718021769015913,0.5,1,1,1,220.75
1,2,2,8,1,1,29,3.4011973816621555,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,14,2.70805020110221,1,2,4,0,4,3.0,1.3862943611198906,0.0,1,5.0,1.791759469228055,0.0,1,2.75,1.3217558399823195,0.75,2,1,0,240.5
9,0,1,13,5,1,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,0.25,0.22314355131420976,0.25,2,6.5,2.0149030205422647,0.5,1,4.25,1.6582280766035324,0.25,2,1,0,133.0
6,1,1,6,2,5,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,9.5,2.3513752571634776,0.5,1,5.5,1.8718021769015913,0.5,1,0.25,0.22314355131420976,0.25,2,2,3,258.5
11,0,0,3,7,6,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,6.75,2.0476928433652555,0.75,2,7.0,2.0794415416798357,0.0,1,7.75,2.169053700369523,0.75,2,2,1,185.0
8,2,2,12,8,11,13,2.6390573296152584,0,1,3,6,3,17,2.8903717578961645,0,2,2,3,7,23,3.1780538303479458,0,2,3,2,3,8.5,2.2512917986064953,0.5,1,9.5,2.3513752571634776,0.5,1,9.0,2.302585092994046,0.0,1,1,0,479.0
9,4,1,6,11,4,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,0,5,0,1.75,1.0116009116784799,0.75,2,8.75,2.277267285009756,0.75,2,1.5,0.9162907318741551,0.5,1,2,0,263.0
0,3,0,13,4,9,40,3.713572066704308,1,1,0,5,0,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,2.0,1.0986122886681098,0.0,1,0.25,0.22314355131420976,0.25,2,4.0,1.6094379124341003,0.0,1,2,2,94.0
11,0,1,0,10,1,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,28,3.367295829986474,1,1,3,0,8,8.5,2.2512917986064953,0.5,1,4.0,1.6094379124341003,0.0,1,3.25,1.4469189829363254,0.25,2,1,0,337.0
2,1,2,10,5,3,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,9.25,2.327277705584417,0.25,2,4.0,1.6094379124341003,0.0,1,8.5,2.2512917986064953,0.5,1,1,0,362.5
6,0,1,3,7,14,28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,8.0,2.1972245773362196,0.0,1,4.75,1.749199854809259,0.75,2,9.5,2.3513752571634776,0.5,1,1,0,380.75
3,4,0,11,7,3,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,32,3.4965075614664802,1,2,2,4,2,0.5,0.4054651081081644,0.5,1,2.0,1.0986122886681098,0.0,1,2.25,1.1786549963416462,0.25,2,1,0,111.5
6,5,2,13,14,5,15,2.772588722239781,0,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,16,2.833213344056216,1,1,1,2,6,0.25,0.22314355131420976,0.25,2,7.25,2.1102132003465894,0.25,2,7.75,2.169053700369523,0.75,2,1,0,410.5
0,4,1,0,14,7,37,3.6375861597263857,0,1,2,2,7,25,3.258096538021482,0,1,0,4,5,31,3.4657359027997265,0,1,1,3,1,0.75,0.5596157879354227,0.75,2,9.5,2.3513752571634776,0.5,1,9.5,2.3513752571634776,0.5,1,1,0,559.75
9,4,2,1,11,2,37,3.6375861597263857,0,1,2,2,7,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,9.75,2.3749057545736716,0.75,2,6.25,1.9810014688665833,0.25,2,6.5,2.0149030205422647,0.5,1,1,1,455.25
5,3,0,1,13,1,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,32,3.4965075614664802,1,2,2,4,2,4.0,1.6094379124341003,0.0,1,6.5,2.0149030205422647,0.5,1,6.25,1.9810014688665833,0.25,2,4,1,404.0
1,1,2,10,6,2,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,3.0,1.3862943611198906,0.0,1,5.5,1.8718021769015913,0.5,1,4.25,1.6582280766035324,0.25,2,1,0,216.5
5,1,0,14,4,14,37,3.6375861597263857,0,1,2,2,7,35,3.58351893845611,0,2,0,0,5,18,2.9444389791664403,1,0,3,4,8,7.5,2.1400661634962708,0.5,1,5.75,1.9095425048844386,0.75,2,3.75,1.55814461804655,0.75,2,1,0,546.25
2,0,2,8,9,13,9,2.302585092994046,0,0,4,2,9,35,3.58351893845611,0,2,0,0,5,27,3.332204510175204,0,0,2,6,7,3.0,1.3862943611198906,0.0,1,3.75,1.55814461804655,0.75,2,1.5,0.9162907318741551,0.5,1,1,1,198.75
9,1,1,10,6,10,20,3.044522437723423,1,2,0,6,0,29,3.4011973816621555,0,2,4,1,9,37,3.6375861597263857,0,1,2,2,7,2.5,1.252762968495368,0.5,1,0.75,0.5596157879354227,0.75,2,6.0,1.9459101490553132,0.0,1,1,0,293.75
10,1,1,1,12,12,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,2.5,1.252762968495368,0.5,1,4.75,1.749199854809259,0.75,2,2.5,1.252762968495368,0.5,1,1,0,226.25
6,5,1,2,4,10,37,3.6375861597263857,0,1,2,2,7,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,0.5,0.4054651081081644,0.5,1,10.0,2.3978952727983707,0.0,1,5.5,1.8718021769015913,0.5,1,1,1,305.0
3,3,2,2,12,4,14,2.70805020110221,1,2,4,0,4,22,3.1354942159291497,1,1,2,1,2,22,3.1354942159291497,1,1,2,1,2,7.5,2.1400661634962708,0.5,1,4.0,1.6094379124341003,0.0,1,7.25,2.1102132003465894,0.25,2,2,1,352.5
11,5,2,2,0,12,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,7.75,2.169053700369523,0.75,2,9.75,2.3749057545736716,0.75,2,1.5,0.9162907318741551,0.5,1,1,0,403.5
10,1,1,0,4,7,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,5.75,1.9095425048844386,0.75,2,3.25,1.4469189829363254,0.25,2,3.5,1.5040773967762742,0.5,1,5,2,196.25
5,3,1,2,1,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,5.25,1.8325814637483102,0.25,2,9.25,2.327277705584417,0.25,2,8.0,2.1972245773362196,0.0,1,1,0,235.25
8,4,1,0,6,7,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,8.5,2.2512917986064953,0.5,1,1.25,0.8109302162163288,0.25,2,3.5,1.5040773967762742,0.5,1,1,0,267.75
0,1,0,6,10,0,28,3.367295829986474,1,1,3,0,8,28,3.367295829986474,1,1,3,0,8,24,3.2188758248682006,1,0,4,3,4,6.5,2.0149030205422647,0.5,1,2.25,1.1786549963416462,0.25,2,1.75,1.0116009116784799,0.75,2,4,1,287.0
6,2,2,10,5,3,38,3.6635616461296463,1,2,3,3,8,16,2.833213344056216,1,1,1,2,6,38,3.6635616461296463,1,2,3,3,8,4.0,1.6094379124341003,0.0,1,3.0,1.3862943611198906,0.0,1,4.75,1.749199854809259,0.75,2,2,1,380.5
11,5,2,12,14,14,13,2.6390573296152584,0,1,3,6,3,38,3.6635616461296463,1,2,3,3,8,39,3.6888794541139363,0,0,4,4,9,0.75,0.5596157879354227,0.75,2,7.25,2.1102132003465894,0.25,2,1.0,0.6931471805599453,0.0,1,1,1,324.25
10,1,1,5,3,6,21,3.091042453358316,0,0,1,0,1,39,3.6888794541139363,0,0,4,4,9,11,2.4849066497880004,0,2,1,4,1,4.75,1.749199854809259,0.75,2,3.0,1.3862943611198906,0.0,1,9.0,2.302585092994046,0.0,1,1,0,315.75
0,0,2,10,6,9,32,3.4965075614664802,1,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,5.0,1.791759469228055,0.0,1,5.5,1.8718021769015913,0.5,1,7.25,2.1102132003465894,0.25,2,1,0,379.75
11,5,0,6,3,14,23,3.1780538303479458,0,2,3,2,3,27,3.332204510175204,0,0,2,6,7,24,3.2188758248682006,1,0,4,3,4,0.25,0.22314355131420976,0.25,2,1.25,0.8109302162163288,0.25,2,2.0,1.0986122886681098,0.0,1,1,0,87.5
7,3,0,12,1,8,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,5.0,1.791759469228055,0.0,1,4.5,1.7047480922384253,0.5,1,0.75,0.5596157879354227,0.75,2,1,1,112.5
0,2,1,2,3,1,12,2.5649493574615367,1,0,2,5,2,35,3.58351893845611,0,2,0,0,5,39,3.6888794541139363,0,0,4,4,9,2.25,1.1786549963416462,0.25,2,5.5,1.8718021769015913,0.5,1,7.75,2.169053700369523,0.75,2,1,0,521.75
7,5,0,11,10,8,26,3.295836866004329,1,2,1,5,6,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,0.5,0.4054651081081644,0.5,1,5.75,1.9095425048844386,0.75,2,3.5,1.5040773967762742,0.5,1,1,0,234.75
9,2,0,11,13,0,22,3.1354942159291497,1,1,2,1,2,37,3.6375861597263857,0,1,2,2,7,28,3.367295829986474,1,1,3,0,8,0.75,0.5596157879354227,0.75,2,7.0,2.0794415416798357,0.0,1,7.5,2.1400661634962708,0.5,1,1,0,485.5
9,2,1,0,12,12,10,2.3978952727983707,1,1,0,3,0,31,3.4657359027997265,0,1,1,3,1,21,3.091042453358316,0,0,1,0,1,7.25,2.1102132003465894,0.25,2,9.0,2.302585092994046,0.0,1,4.25,1.6582280766035324,0.25,2,1,0,440.75
6,4,2,11,14,5,15,2.772588722239781,0,0,0,1,5,31,3.4657359027997265,0,1,1,3,1,11,2.4849066497880004,0,2,1,4,1,3.0,1.3862943611198906,0.0,1,6.0,1.9459101490553132,0.0,1,6.75,2.0476928433652555,0.75,2,1,0,305.25
5,2,0,1,6,4,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,38,3.6635616461296463,1,2,3,3,8,3.5,1.5040773967762742,0.5,1,4.75,1.749199854809259,0.75,2,5.25,1.8325814637483102,0.25,2,1,0,325.0
2,2,1,8,1,10,29,3.4011973816621555,0,2,4,1,9,35,3.58351893845611,0,2,0,0,5,22,3.1354942159291497,1,1,2,1,2,4.75,1.749199854809259,0.75,2,5.75,1.9095425048844386,0.75,2,7.75,2.169053700369523,0.75,2,1,0,509.5
7,4,1,12,8,4,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,4.5,1.7047480922384253,0.5,1,9.75,2.3749057545736716,0.75,2,0.25,0.22314355131420976,0.25,2,2,2,311.0
5,0,2,10,1,6,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,4.25,1.6582280766035324,0.25,2,7.0,2.0794415416798357,0.0,1,2.5,1.252762968495368,0.5,1,1,0,246.75
11,4,1,8,5,10,13,2.6390573296152584,0,1,3,6,3,31,3.4657359027997265,0,1,1,3,1,38,3.6635616461296463,1,2,3,3,8,9.0,2.302585092994046,0.0,1,5.75,1.9095425048844386,0.75,2,2.75,1.3217558399823195,0.75,2,1,0,399.75
10,3,2,8,10,7,29,3.4011973816621555,0,2,4,1,9,26,3.295836866004329,1,2,1,5,6,33,3.5263605246161616,0,0,3,5,3,2.0,1.0986122886681098,0.0,1,8.0,2.1972245773362196,0.0,1,1.0,0.6931471805599453,0.0,1,1,0,299.0
4,1,2,7,9,6,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,40,3.713572066704308,1,1,0,5,0,3.75,1.55814461804655,0.75,2,6.0,1.9459101490553132,0.0,1,4.0,1.6094379124341003,0.0,1,1,0,296.5
1,4,1,5,1,5,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,6.5,2.0149030205422647,0.5,1,9.75,2.3749057545736716,0.75,2,2.5,1.252762968495368,0.5,1,2,2,223.5
8,1,0,4,8,0,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,7.5,2.1400661634962708,0.5,1,1.5,0.9162907318741551,0.5,1,1.0,0.6931471805599453,0.0,1,1,0,284.0
4,1,0,11,12,2,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,3.75,1.55814461804655,0.75,2,8.5,2.2512917986064953,0.5,1,4.25,1.6582280766035324,0.25,2,1,1,192.75
0,4,2,8,4,8,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,22,3.1354942159291497,1,1,2,1,2,2.75,1.3217558399823195,0.75,2,6.5,2.0149030205422647,0.5,1,2.25,1.1786549963416462,0.25,2,1,0,173.5
11,4,1,7,1,5,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,2.25,1.1786549963416462,0.25,2,7.25,2.1102132003465894,0.25,2,9.5,2.3513752571634776,0.5,1,1,0,256.25
5,3,2,0,7,3,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,3.75,1.55814461804655,0.75,2,2.0,1.0986122886681098,0.0,1,9.0,2.302585092994046,0.0,1,1,1,83.5
2,0,1,13,3,9,28,3.367295829986474,1,1,3,0,8,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,1.5,0.9162907318741551,0.5,1,6.5,2.0149030205422647,0.5,1,3.5,1.5040773967762742,0.5,1,4,0,292.0
