slot_person_name,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_food,slot_animal_plural,slot_animal_singular,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_first_daily,slot_first_daily_abs_log1p,slot_first_daily_is_even,slot_first_daily_mod3,slot_first_daily_mod5,slot_first_daily_mod7,slot_first_daily_mod10,slot_delta,slot_delta_abs_log1p,slot_delta_is_even,slot_delta_mod3,slot_delta_mod5,slot_delta_mod7,slot_delta_mod10,gcd_all,n_multiple_pairs,y
2,700,6.55250788703459,1,1,0,0,0,8,1,1,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,1,1,17.0
3,639,6.461468176353717,0,0,4,2,9,1,6,6,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,1,1,23.0
4,336,5.820082930352362,1,0,1,0,6,7,1,1,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,1,3,10.0
6,245,5.5053315359323625,0,2,0,0,5,1,7,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,2,24.0
0,252,5.53338948872752,1,0,2,0,2,7,7,7,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,2,23.0
0,245,5.5053315359323625,0,2,0,0,5,6,2,2,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,2,4.0
2,450,6.111467339502679,1,0,0,2,0,8,2,2,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,1,1,35.0
5,165,5.111987788356544,0,0,0,4,5,4,5,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,1,13.0
3,217,5.384495062789089,0,1,2,0,7,0,1,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,4,18.0
6,594,6.38856140554563,1,0,4,6,4,3,4,4,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,2,36.0
7,336,5.820082930352362,1,0,1,0,6,8,0,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,2,25.0
2,800,6.68586094706836,1,2,0,2,0,5,1,1,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,1,1,35.0
6,280,5.638354669333745,1,1,0,0,0,5,5,5,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,3,27.0
1,330,5.802118375377063,1,0,0,1,0,5,5,5,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,3,5,4.0
6,432,6.07073772800249,1,0,2,5,2,6,1,1,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,1,2,6.0
3,280,5.638354669333745,1,1,0,0,0,3,0,0,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,2,12.0
6,350,5.860786223465865,1,2,0,0,0,5,7,7,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,3,39.0
2,312,5.746203190540153,1,0,2,4,2,6,5,5,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,1,1,8.0
4,384,5.953243334287785,1,0,4,6,4,5,4,4,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,2,13.0
4,450,6.111467339502679,1,0,0,2,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,4,24.0
6,304,5.720311776607412,1,1,4,3,4,0,0,0,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,1,13.0
1,410,6.018593214496234,1,2,0,4,0,7,6,6,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,4,4.0
5,125,4.836281906951478,0,2,0,6,5,1,1,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,6,14.0
5,470,6.154858094016418,1,2,0,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,1,1,21.0
7,195,5.278114659230517,0,0,0,6,5,8,2,2,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,3,12.0
4,315,5.755742213586912,0,0,0,0,5,7,2,2,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,1,2,27.0
6,390,5.968707559985366,1,0,0,5,0,0,5,5,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,2,30.0
7,342,5.8377304471659395,1,0,2,6,2,0,6,6,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,4,23.0
7,390,5.968707559985366,1,0,0,5,0,2,6,6,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,2,9.0
4,720,6.580639137284949,1,0,0,6,0,3,0,0,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,3,23.0
3,348,5.855071922202427,1,0,3,5,8,7,1,1,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,2,40.0
7,204,5.3230099791384085,1,0,4,1,4,8,7,7,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,4,12.0
2,570,6.3473892096560105,1,0,0,3,0,1,4,4,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,2,36.0
2,315,5.755742213586912,0,0,0,0,5,3,2,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,1,2,28.0
4,318,5.765191102784844,1,0,3,3,8,1,4,4,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,1,1,20.0
5,315,5.755742213586912,0,0,0,0,5,9,4,4,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,2,13.0
1,264,5.579729825986222,1,0,4,5,4,0,1,1,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,3,11.0
5,531,6.2766434893416445,0,0,1,6,1,8,6,6,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,1,19.0
5,295,5.69035945432406,0,1,0,1,5,7,6,6,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,1,28.0
5,570,6.3473892096560105,1,0,0,3,0,3,6,6,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,1,3,13.0
3,539,6.29156913955832,0,2,4,0,9,6,6,6,7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,1,36.0
5,252,5.53338948872752,1,0,2,0,2,6,7,7,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,2,7.0
0,560,6.329720905522696,1,2,0,0,0,5,7,7,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,1,23.0
3,477,6.169610732491456,0,0,2,1,7,6,5,5,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,1,4,2.0
3,320,5.771441123130016,1,2,0,5,0,9,0,0,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,2,9.0
5,432,6.07073772800249,1,0,2,5,2,3,7,7,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,1,22.0
4,324,5.783825182329737,1,0,4,2,4,0,6,6,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,4,11.0
0,630,6.447305862541213,1,0,0,0,0,3,1,1,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,2,2,23.0
4,270,5.602118820879701,1,0,0,4,0,5,5,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,1,2,25.0
3,518,6.251903883165888,1,2,3,0,8,4,0,0,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,3,31.0
4,424,6.052089168924417,1,1,4,4,4,0,4,4,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,1,2,26.0
4,639,6.461468176353717,0,0,4,2,9,7,4,4,9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,1,1,30.0
5,342,5.8377304471659395,1,0,2,6,2,2,0,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,2,3,11.0
2,138,4.9344739331306915,1,0,3,5,8,1,5,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,1,2.0
7,310,5.739792912179234,1,1,0,2,0,1,2,2,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,3,7.0
4,495,6.206575926724928,0,0,0,5,5,4,4,4,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,4,40.0
6,155,5.049856007249537,0,2,0,1,5,4,7,7,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,1,8.0
0,540,6.293419278846481,1,0,0,1,0,8,3,3,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,3,27.0
2,680,6.523562306149512,1,2,0,1,0,9,5,5,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,1,27.0
1,520,6.255750041753367,1,1,0,2,0,0,6,6,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,2,38.0
1,255,5.545177444479562,0,0,0,3,5,3,4,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,3,7.0
3,175,5.170483995038151,0,1,0,0,5,2,1,1,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,1,11.0
6,459,6.131226489483141,0,0,4,4,9,8,0,0,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,9,5,6.0
3,260,5.564520407322694,1,2,0,1,0,9,1,1,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,3,19.0
4,510,6.236369590203704,1,0,0,6,0,9,2,2,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,1,21.0
2,490,6.19644412779452,1,1,0,0,0,2,5,5,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,1,24.0
6,700,6.55250788703459,1,1,0,0,0,5,0,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,10,6,20.0
4,335,5.817111159963204,0,2,0,6,5,5,3,3,5,1.791759469228055,0,2,0,5,5,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,3,18.0
6,165,5.111987788356544,0,0,0,4,5,7,1,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,4,20.0
0,290,5.673323267171493,1,2,0,3,0,6,4,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,1,3,6.0
5,693,6.542471960506805,0,0,3,0,3,7,3,3,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,1,2,34.0
3,185,5.225746673713202,0,2,0,3,5,2,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,2,21.0
7,700,6.55250788703459,1,1,0,0,0,5,6,6,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,2,2,10.0
5,260,5.564520407322694,1,2,0,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,1,2,18.0
6,600,6.398594934535208,1,0,0,5,0,9,4,4,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,3,32.0
0,459,6.131226489483141,0,0,4,4,9,3,0,0,9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,4,14.0
0,350,5.860786223465865,1,2,0,0,0,5,1,1,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,2,15.0
5,480,6.175867270105761,1,0,0,4,0,6,1,1,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,2,2,26.0
5,511,6.238324625039508,0,1,1,0,1,2,5,5,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1,2,27.0
0,195,5.278114659230517,0,0,0,6,5,2,6,6,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,3,12.0
6,490,6.19644412779452,1,1,0,0,0,1,4,4,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,1,2,8.0
7,408,6.013715156042802,1,0,3,2,8,3,1,1,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,2,10.0
0,330,5.802118375377063,1,0,0,1,0,3,5,5,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,3,24.0
7,440,6.089044875446846,1,2,0,6,0,1,1,1,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,4,9.0
6,310,5.739792912179234,1,1,0,2,0,5,4,4,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,14.0
3,650,6.478509642208569,1,2,0,6,0,5,4,4,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,2,16.0
5,280,5.638354669333745,1,1,0,0,0,6,3,3,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,1,16.0
2,696,6.546785410760524,1,0,1,3,6,5,2,2,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,2,40.0
6,420,6.042632833682381,1,0,0,0,0,4,1,1,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,1,3,27.0
6,472,6.159095388491933,1,1,2,3,2,3,6,6,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,2,38.0
5,130,4.875197323201151,1,1,0,4,0,1,3,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,2,5.0
2,161,5.087596335232384,0,2,1,0,1,8,6,6,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,12.0
0,560,6.329720905522696,1,2,0,0,0,7,0,0,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,4,33.0
4,312,5.746203190540153,1,0,2,4,2,3,4,4,8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,3,1.0
4,546,6.304448802421981,1,0,1,0,6,9,4,4,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,2,2,39.0
6,378,5.937536205082426,1,0,3,0,8,8,7,7,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,3,19.0
6,392,5.973809611869261,1,2,2,0,2,9,2,2,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,2,2,15.0
5,424,6.052089168924417,1,1,4,4,4,0,7,7,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,2,18.0
6,180,5.198497031265826,1,0,0,5,0,6,5,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,3,16.0
4,238,5.476463551931511,1,1,3,0,8,5,4,4,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,1,2.0
1,186,5.231108616854587,1,0,1,4,6,7,0,0,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,3,2,4.0
4,305,5.723585101952381,0,2,0,4,5,0,6,6,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,8,2.1972245773362196,1,2,3,1,8,1,1,11.0
6,357,5.8805329864007,0,0,2,0,7,5,1,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,37.0
5,161,5.087596335232384,0,2,1,0,1,9,5,5,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,3,1.0
0,195,5.278114659230517,0,0,0,6,5,3,3,3,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,4,14.0
7,450,6.111467339502679,1,0,0,2,0,2,5,5,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,1,6,39.0
6,400,5.993961427306569,1,1,0,1,0,3,4,4,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,4,14.0
0,240,5.484796933490655,1,0,0,2,0,5,1,1,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,1,5.0
7,224,5.41610040220442,1,2,4,0,4,0,1,1,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,2,6.0
5,624,6.437751649736401,1,0,4,1,4,0,4,4,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,2,2,38.0
1,198,5.293304824724492,1,0,3,2,8,5,0,0,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,1,2,6.0
2,765,6.641182169740591,0,0,0,2,5,9,0,0,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1,2,39.0
0,310,5.739792912179234,1,1,0,2,0,4,2,2,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,2,16.0
2,528,6.270988431858299,1,0,3,3,8,4,5,5,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,1,23.0
1,747,6.617402977974478,0,0,2,5,7,5,3,3,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,3,30.0
1,280,5.638354669333745,1,1,0,0,0,4,6,6,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,1,2,2.0
6,496,6.208590026096629,1,1,1,6,6,6,0,0,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,1,28.0
0,280,5.638354669333745,1,1,0,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,33.0
4,325,5.786897381366708,0,1,0,3,5,5,4,4,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,1,37.0
6,441,6.091309882077698,0,0,1,0,1,2,1,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,2,33.0
2,272,5.60947179518496,1,2,2,6,2,6,7,7,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,4,27.0
6,630,6.447305862541213,1,0,0,0,0,8,3,3,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,1,29.0
7,342,5.8377304471659395,1,0,2,6,2,4,3,3,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,2,10.0
7,384,5.953243334287785,1,0,4,6,4,1,4,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,2,3,32.0
5,546,6.304448802421981,1,0,1,0,6,8,0,0,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,3,5,40.0
1,459,6.131226489483141,0,0,4,4,9,2,4,4,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,6,30.0
0,511,6.238324625039508,0,1,1,0,1,4,1,1,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,1,1,26.0
1,207,5.337538079701318,0,0,2,4,7,1,2,2,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,4,12.0
0,376,5.932245187448011,1,1,1,5,6,8,2,2,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,1,2,4.0
4,464,6.142037405587356,1,2,4,2,4,8,1,1,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,3,14.0
3,510,6.236369590203704,1,0,0,6,0,9,5,5,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,2,4.0
7,282,5.645446897643238,1,0,2,2,2,9,2,2,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,4,24.0
3,287,5.662960480135946,0,2,2,0,7,7,1,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,2,26.0
1,273,5.6131281063880705,0,0,3,0,3,2,6,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,1,17.0
4,320,5.771441123130016,1,2,0,5,0,9,5,5,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,1,4,3.0
1,354,5.872117789475416,1,0,4,4,4,9,5,5,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,1,32.0
0,459,6.131226489483141,0,0,4,4,9,5,4,4,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,1,3,4.0
5,550,6.311734809152915,1,1,0,4,0,7,3,3,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,2,35.0
4,304,5.720311776607412,1,1,4,3,4,4,2,2,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,2,3,2.0
