slot_item,slot_price,slot_price_abs_log1p,slot_price_mod3,slot_price_mod7,slot_discount_percent,slot_discount_percent_abs_log1p,slot_discount_percent_is_even,slot_discount_percent_mod3,slot_discount_percent_mod7,slot_discount_percent_mod10,slot_currency_symbol,slot_store,gcd_all,n_multiple_pairs,y
4,3800,8.24301946898925,2,6,80,4.394449154672439,1,2,3,0,0,2,40,0,760.0
2,1620,7.390798521735676,0,3,85,4.454347296253507,0,1,1,5,2,2,5,0,243.0
1,2820,7.944846711001996,0,6,25,3.258096538021482,0,1,4,5,1,0,5,0,2115.0
2,760,6.634633357861686,1,4,40,3.713572066704308,1,1,5,0,3,1,40,1,456.0
0,2720,7.908754738783246,2,4,80,4.394449154672439,1,2,3,0,3,3,80,1,544.0
0,520,6.255750041753367,1,2,15,2.772588722239781,0,0,1,5,2,6,5,0,442.0
7,2600,7.8636512654486515,2,3,50,3.9318256327243257,1,2,1,0,0,6,50,1,1300.0
2,4280,8.361941906144946,2,3,50,3.9318256327243257,1,2,1,0,3,0,10,0,2140.0
2,4840,8.484876589939695,1,3,40,3.713572066704308,1,1,5,0,2,4,40,1,2904.0
1,2580,7.855932199718614,0,4,55,4.02535169073515,0,1,6,5,1,10,5,0,1161.0
0,1580,7.365812837209472,2,5,75,4.330733340286331,0,0,5,5,1,2,5,0,395.0
1,480,6.175867270105761,0,4,65,4.189654742026425,0,2,2,5,2,8,5,0,168.0
5,4780,8.472405008626103,1,6,50,3.9318256327243257,1,2,1,0,2,10,10,0,2390.0
5,3800,8.24301946898925,2,6,35,3.58351893845611,0,2,0,5,3,6,5,0,2470.0
6,940,6.846943139585379,1,2,70,4.2626798770413155,1,1,0,0,1,7,10,0,282.0
8,3960,8.284251797621916,0,5,50,3.9318256327243257,1,2,1,0,0,1,10,0,1980.0
6,4980,8.513385953073284,0,3,20,3.044522437723423,1,2,6,0,0,6,20,1,3984.0
3,640,6.46302945692067,1,3,50,3.9318256327243257,1,2,1,0,1,8,10,0,320.0
0,1300,7.170888478512505,1,5,90,4.51085950651685,1,0,6,0,1,2,10,0,130.0
4,4720,8.459775920546287,1,2,5,1.791759469228055,0,2,5,5,2,6,5,1,4484.0
5,4160,8.333510708982942,2,2,75,4.330733340286331,0,0,5,5,2,10,5,0,1040.0
9,3760,8.232440158470336,1,1,10,2.3978952727983707,1,1,3,0,1,10,10,1,3384.0
9,3420,8.137688184977605,0,4,30,3.4339872044851463,1,0,2,0,0,1,30,1,2394.0
8,1800,7.496097345175956,0,1,65,4.189654742026425,0,2,2,5,2,4,5,0,630.0
0,1120,7.02197642307216,1,0,5,1.791759469228055,0,2,5,5,3,0,5,1,1064.0
4,4320,8.371242135931933,0,1,55,4.02535169073515,0,1,6,5,3,7,5,0,1944.0
8,3140,8.052296499538647,2,4,25,3.258096538021482,0,1,4,5,2,1,5,0,2355.0
1,4040,8.304247465078474,2,1,75,4.330733340286331,0,0,5,5,0,10,5,0,1010.0
2,2500,7.824445930877619,1,1,70,4.2626798770413155,1,1,0,0,0,10,10,0,750.0
8,1280,7.155396301896734,2,6,5,1.791759469228055,0,2,5,5,0,2,5,1,1216.0
1,2980,8.000014093678072,1,5,35,3.58351893845611,0,2,0,5,1,2,5,0,1937.0
8,2680,7.893945138235959,1,6,20,3.044522437723423,1,2,6,0,2,7,20,1,2144.0
6,2400,7.783640596221253,0,6,85,4.454347296253507,0,1,1,5,2,10,5,0,360.0
6,2060,7.630946580890459,2,2,80,4.394449154672439,1,2,3,0,0,6,20,0,412.0
2,2920,7.979681302387741,1,1,90,4.51085950651685,1,0,6,0,3,8,10,0,292.0
5,1100,7.00397413672268,2,1,25,3.258096538021482,0,1,4,5,0,7,25,1,825.0
6,2660,7.886457270977689,2,0,50,3.9318256327243257,1,2,1,0,2,10,10,0,1330.0
8,4580,8.429672593886743,2,2,55,4.02535169073515,0,1,6,5,1,2,5,0,2061.0
9,1800,7.496097345175956,0,1,85,4.454347296253507,0,1,1,5,0,3,5,0,270.0
0,4120,8.323851131338817,1,4,20,3.044522437723423,1,2,6,0,2,1,20,1,3296.0
2,3320,8.108021221376747,2,2,70,4.2626798770413155,1,1,0,0,1,5,10,0,996.0
5,4840,8.484876589939695,1,3,25,3.258096538021482,0,1,4,5,2,8,5,0,3630.0
9,2520,7.83241092718792,0,0,60,4.110873864173311,1,0,4,0,3,3,60,1,1008.0
2,1200,7.0909098220799835,0,3,5,1.791759469228055,0,2,5,5,0,8,5,1,1140.0
7,3660,8.205491613120236,0,6,50,3.9318256327243257,1,2,1,0,1,2,10,0,1830.0
9,4360,8.380456667842767,1,6,40,3.713572066704308,1,1,5,0,0,2,40,1,2616.0
5,4560,8.4252971767117,0,3,45,3.828641396489095,0,0,3,5,0,10,15,0,2508.0
9,3940,8.279189777195004,1,6,40,3.713572066704308,1,1,5,0,0,10,20,0,2364.0
5,200,5.303304908059076,2,4,70,4.2626798770413155,1,1,0,0,0,4,10,0,60.0
7,3900,8.268988209506656,0,1,10,2.3978952727983707,1,1,3,0,3,8,10,1,3510.0
1,3160,8.058643712215618,1,3,75,4.330733340286331,0,0,5,5,1,4,5,0,790.0
0,1760,7.473637108496206,2,3,75,4.330733340286331,0,0,5,5,2,3,5,0,440.0
6,3300,8.101980731853192,0,3,35,3.58351893845611,0,2,0,5,2,5,5,0,2145.0
5,2620,7.8713112033234065,1,2,40,3.713572066704308,1,1,5,0,1,2,20,0,1572.0
2,3900,8.268988209506656,0,1,5,1.791759469228055,0,2,5,5,3,10,5,1,3705.0
3,3280,8.0959035329611,1,4,30,3.4339872044851463,1,0,2,0,0,10,10,0,2296.0
3,2640,7.878912912297133,0,1,50,3.9318256327243257,1,2,1,0,2,9,10,0,1320.0
4,4680,8.45126704130007,0,4,25,3.258096538021482,0,1,4,5,3,4,5,0,3510.0
2,820,6.710523109452428,1,1,70,4.2626798770413155,1,1,0,0,1,2,10,0,246.0
0,660,6.493753839851686,0,2,85,4.454347296253507,0,1,1,5,2,3,5,0,99.0
3,2060,7.630946580890459,2,2,45,3.828641396489095,0,0,3,5,2,3,5,0,1133.0
8,3040,8.019941687677365,1,2,70,4.2626798770413155,1,1,0,0,2,2,10,0,912.0
8,4580,8.429672593886743,2,2,80,4.394449154672439,1,2,3,0,1,4,20,0,916.0
7,1860,7.528869256642251,0,5,50,3.9318256327243257,1,2,1,0,1,2,10,0,930.0
3,1020,6.928537818164665,0,5,35,3.58351893845611,0,2,0,5,0,6,5,0,663.0
6,880,6.78105762593618,1,5,75,4.330733340286331,0,0,5,5,2,4,5,0,220.0
0,4040,8.304247465078474,2,1,65,4.189654742026425,0,2,2,5,2,7,5,0,1414.0
2,3140,8.052296499538647,2,4,30,3.4339872044851463,1,0,2,0,2,0,10,0,2198.0
1,1820,7.507141079727608,2,0,55,4.02535169073515,0,1,6,5,3,2,5,0,819.0
7,600,6.398594934535208,0,5,10,2.3978952727983707,1,1,3,0,1,10,10,1,540.0
1,1280,7.155396301896734,2,6,10,2.3978952727983707,1,1,3,0,2,3,10,1,1152.0
3,4660,8.446985296372741,1,5,40,3.713572066704308,1,1,5,0,0,10,20,0,2796.0
7,1600,7.3783837129967145,1,4,25,3.258096538021482,0,1,4,5,1,7,25,1,1200.0
9,3260,8.089789175789319,2,5,45,3.828641396489095,0,0,3,5,3,5,5,0,1793.0
5,2260,7.72356247227797,1,6,80,4.394449154672439,1,2,3,0,2,5,20,0,452.0
5,920,6.825460036255307,2,3,10,2.3978952727983707,1,1,3,0,0,0,10,1,828.0
6,2180,7.687538766201629,2,3,55,4.02535169073515,0,1,6,5,0,2,5,0,981.0
1,3960,8.284251797621916,0,5,60,4.110873864173311,1,0,4,0,3,6,60,1,1584.0
3,2680,7.893945138235959,1,6,25,3.258096538021482,0,1,4,5,2,6,5,0,2010.0
6,4320,8.371242135931933,0,1,90,4.51085950651685,1,0,6,0,0,2,90,1,432.0
9,4020,8.299285906897275,0,2,70,4.2626798770413155,1,1,0,0,0,8,10,0,1206.0
4,1240,7.123672785204607,1,1,60,4.110873864173311,1,0,4,0,3,3,20,0,496.0
2,3420,8.137688184977605,0,4,90,4.51085950651685,1,0,6,0,3,5,90,1,342.0
7,440,6.089044875446846,2,6,85,4.454347296253507,0,1,1,5,1,9,5,0,66.0
9,3040,8.019941687677365,1,2,25,3.258096538021482,0,1,4,5,0,9,5,0,2280.0
3,780,6.660575149839686,0,3,20,3.044522437723423,1,2,6,0,0,5,20,1,624.0
1,3740,8.227108234348146,2,2,45,3.828641396489095,0,0,3,5,3,7,5,0,2057.0
3,2280,7.732369222284388,0,5,45,3.828641396489095,0,0,3,5,3,10,15,0,1254.0
7,1520,7.327123292259293,2,1,30,3.4339872044851463,1,0,2,0,2,1,10,0,1064.0
2,4200,8.343077871169383,0,0,25,3.258096538021482,0,1,4,5,0,10,25,1,3150.0
0,3740,8.227108234348146,2,2,75,4.330733340286331,0,0,5,5,2,1,5,0,935.0
0,1860,7.528869256642251,0,5,55,4.02535169073515,0,1,6,5,3,5,5,0,837.0
4,560,6.329720905522696,2,0,65,4.189654742026425,0,2,2,5,3,3,5,0,196.0
7,2040,7.621195162809845,0,3,35,3.58351893845611,0,2,0,5,2,1,5,0,1326.0
2,1340,7.201170883281678,2,3,30,3.4339872044851463,1,0,2,0,2,7,10,0,938.0
3,2620,7.8713112033234065,1,2,5,1.791759469228055,0,2,5,5,1,7,5,1,2489.0
9,4280,8.361941906144946,2,3,50,3.9318256327243257,1,2,1,0,1,4,10,0,2140.0
3,4460,8.403128235128264,2,1,90,4.51085950651685,1,0,6,0,2,0,10,0,446.0
9,4640,8.442685139241176,2,6,15,2.772588722239781,0,0,1,5,0,6,5,0,3944.0
1,3300,8.101980731853192,0,3,15,2.772588722239781,0,0,1,5,2,6,15,1,2805.0
8,4300,8.366602832783736,1,2,90,4.51085950651685,1,0,6,0,3,10,10,0,430.0
0,3420,8.137688184977605,0,4,55,4.02535169073515,0,1,6,5,3,5,5,0,1539.0
2,720,6.580639137284949,0,6,70,4.2626798770413155,1,1,0,0,2,1,10,0,216.0
5,2380,7.7752758464868625,1,0,20,3.044522437723423,1,2,6,0,2,8,20,1,1904.0
2,4120,8.323851131338817,1,4,75,4.330733340286331,0,0,5,5,0,5,5,0,1030.0
2,3160,8.058643712215618,1,3,45,3.828641396489095,0,0,3,5,1,5,5,0,1738.0
3,260,5.564520407322694,2,1,50,3.9318256327243257,1,2,1,0,3,8,10,0,130.0
0,1720,7.450660796211539,1,5,45,3.828641396489095,0,0,3,5,2,9,5,0,946.0
0,3380,8.125926802707886,2,6,90,4.51085950651685,1,0,6,0,1,9,10,0,338.0
5,4300,8.366602832783736,1,2,65,4.189654742026425,0,2,2,5,0,9,5,0,1505.0
8,2700,7.901377353792616,0,5,25,3.258096538021482,0,1,4,5,2,5,25,1,2025.0
3,1840,7.518064181233078,1,6,10,2.3978952727983707,1,1,3,0,0,5,10,1,1656.0
9,4200,8.343077871169383,0,0,30,3.4339872044851463,1,0,2,0,0,3,30,1,2940.0
2,660,6.493753839851686,0,2,35,3.58351893845611,0,2,0,5,0,10,5,0,429.0
0,4700,8.45553053102413,2,3,60,4.110873864173311,1,0,4,0,2,7,20,0,1880.0
8,1920,7.560601162768557,0,2,90,4.51085950651685,1,0,6,0,0,9,30,0,192.0
1,1320,7.186144304522325,0,4,70,4.2626798770413155,1,1,0,0,0,10,10,0,396.0
7,2380,7.7752758464868625,1,0,35,3.58351893845611,0,2,0,5,3,4,35,1,1547.0
6,3120,8.045908742270779,0,5,45,3.828641396489095,0,0,3,5,0,6,15,0,1716.0
6,4140,8.328692583545568,0,3,80,4.394449154672439,1,2,3,0,0,4,20,0,828.0
7,460,6.133398042996649,1,5,65,4.189654742026425,0,2,2,5,1,8,5,0,161.0
8,3220,8.0774471493312,1,0,70,4.2626798770413155,1,1,0,0,3,4,70,1,966.0
8,2620,7.8713112033234065,1,2,40,3.713572066704308,1,1,5,0,2,6,20,0,1572.0
5,3840,8.253488028345904,0,4,60,4.110873864173311,1,0,4,0,1,4,60,1,1536.0
4,3360,8.119993827725105,0,0,90,4.51085950651685,1,0,6,0,2,2,30,0,336.0
1,2980,8.000014093678072,1,5,80,4.394449154672439,1,2,3,0,3,0,20,0,596.0
7,3060,8.026496938945412,0,1,25,3.258096538021482,0,1,4,5,0,3,5,0,2295.0
2,740,6.608000625296087,2,5,60,4.110873864173311,1,0,4,0,0,6,20,0,296.0
6,1840,7.518064181233078,1,6,55,4.02535169073515,0,1,6,5,2,8,5,0,828.0
2,3520,8.166500319155052,1,6,25,3.258096538021482,0,1,4,5,2,0,5,0,2640.0
7,1660,7.415175109613295,1,1,5,1.791759469228055,0,2,5,5,3,7,5,1,1577.0
3,1860,7.528869256642251,0,5,70,4.2626798770413155,1,1,0,0,3,0,10,0,558.0
0,2720,7.908754738783246,2,4,80,4.394449154672439,1,2,3,0,1,10,80,1,544.0
3,3160,8.058643712215618,1,3,30,3.4339872044851463,1,0,2,0,1,3,10,0,2212.0
6,2020,7.611347717403621,1,4,55,4.02535169073515,0,1,6,5,3,1,5,0,909.0
7,3400,8.131824785007195,1,5,25,3.258096538021482,0,1,4,5,2,0,25,1,2550.0
2,3480,8.15507488781144,0,1,30,3.4339872044851463,1,0,2,0,1,5,30,1,2436.0
2,2740,7.916078096302786,1,3,25,3.258096538021482,0,1,4,5,3,3,5,0,2055.0
9,620,6.431331081933479,2,4,80,4.394449154672439,1,2,3,0,2,6,20,0,124.0
3,4400,8.38958706681109,2,4,20,3.044522437723423,1,2,6,0,0,4,20,1,3520.0
5,4140,8.328692583545568,0,3,40,3.713572066704308,1,1,5,0,1,7,20,0,2484.0
1,1420,7.259116128097101,1,6,60,4.110873864173311,1,0,4,0,0,10,20,0,568.0
6,1740,7.462214939768189,0,4,70,4.2626798770413155,1,1,0,0,2,9,10,0,522.0
2,2840,7.951911381854188,2,5,40,3.713572066704308,1,1,5,0,2,2,40,1,1704.0
9,3060,8.026496938945412,0,1,85,4.454347296253507,0,1,1,5,2,8,85,1,459.0
4,3640,8.200013648175434,1,0,30,3.4339872044851463,1,0,2,0,1,10,10,0,2548.0
8,1180,7.074116816197362,1,4,70,4.2626798770413155,1,1,0,0,3,2,10,0,354.0
6,1440,7.273092595999522,0,5,25,3.258096538021482,0,1,4,5,2,3,5,0,1080.0
6,2460,7.8083230503910555,0,3,85,4.454347296253507,0,1,1,5,3,10,5,0,369.0
8,2400,7.783640596221253,0,6,40,3.713572066704308,1,1,5,0,2,5,40,1,1440.0
0,2320,7.749753406274437,1,3,65,4.189654742026425,0,2,2,5,1,9,5,0,812.0
2,4480,8.407601514786142,1,0,15,2.772588722239781,0,0,1,5,3,0,5,0,3808.0
0,900,6.803505257608338,0,4,65,4.189654742026425,0,2,2,5,2,10,5,0,315.0
9,960,6.8679744089702925,0,1,30,3.4339872044851463,1,0,2,0,1,1,30,1,672.0
2,4900,8.497194544909547,1,0,75,4.330733340286331,0,0,5,5,0,8,25,0,1225.0
7,3780,8.237743803890933,0,0,10,2.3978952727983707,1,1,3,0,2,7,10,1,3402.0
7,2940,7.9865049385539955,0,0,30,3.4339872044851463,1,0,2,0,2,5,30,1,2058.0
8,4940,8.50532301884575,2,5,30,3.4339872044851463,1,0,2,0,2,3,10,0,3458.0
6,1780,7.484930283289661,1,2,5,1.791759469228055,0,2,5,5,0,0,5,1,1691.0
3,4380,8.385032287813898,0,5,55,4.02535169073515,0,1,6,5,2,4,5,0,1971.0
6,4640,8.442685139241176,2,6,35,3.58351893845611,0,2,0,5,0,0,5,0,3016.0
5,1440,7.273092595999522,0,5,85,4.454347296253507,0,1,1,5,3,4,5,0,216.0
4,1760,7.473637108496206,2,3,10,2.3978952727983707,1,1,3,0,3,3,10,1,1584.0
4,1720,7.450660796211539,1,5,15,2.772588722239781,0,0,1,5,2,7,5,0,1462.0
0,3680,8.210939733379021,2,5,30,3.4339872044851463,1,0,2,0,2,2,10,0,2576.0
3,4900,8.497194544909547,1,0,90,4.51085950651685,1,0,6,0,2,8,10,0,490.0
9,4760,8.46821300919452,2,0,35,3.58351893845611,0,2,0,5,2,3,35,1,3094.0
1,4220,8.347827345782498,2,6,60,4.110873864173311,1,0,4,0,0,9,20,0,1688.0
4,2500,7.824445930877619,1,1,65,4.189654742026425,0,2,2,5,3,10,5,0,875.0
5,2840,7.951911381854188,2,5,40,3.713572066704308,1,1,5,0,2,3,40,1,1704.0
2,3120,8.045908742270779,0,5,70,4.2626798770413155,1,1,0,0,2,8,10,0,936.0
7,2820,7.944846711001996,0,6,20,3.044522437723423,1,2,6,0,3,5,20,1,2256.0
5,2640,7.878912912297133,0,1,50,3.9318256327243257,1,2,1,0,2,5,10,0,1320.0
8,1780,7.484930283289661,1,2,55,4.02535169073515,0,1,6,5,0,1,5,0,801.0
2,1820,7.507141079727608,2,0,45,3.828641396489095,0,0,3,5,3,9,5,0,1001.0
4,520,6.255750041753367,1,2,60,4.110873864173311,1,0,4,0,2,7,20,0,208.0
3,1880,7.53955882930103,2,4,5,1.791759469228055,0,2,5,5,3,6,5,1,1786.0
2,2420,7.791935956938058,2,5,40,3.713572066704308,1,1,5,0,2,8,20,0,1452.0
9,1540,7.340186835320115,1,0,60,4.110873864173311,1,0,4,0,1,0,20,0,616.0
2,1900,7.550135342488429,1,3,30,3.4339872044851463,1,0,2,0,2,4,10,0,1330.0
0,1880,7.53955882930103,2,4,70,4.2626798770413155,1,1,0,0,0,10,10,0,564.0
3,1740,7.462214939768189,0,4,40,3.713572066704308,1,1,5,0,2,8,20,0,1044.0
2,4900,8.497194544909547,1,0,5,1.791759469228055,0,2,5,5,0,10,5,1,4655.0
3,2320,7.749753406274437,1,3,75,4.330733340286331,0,0,5,5,0,6,5,0,580.0
3,1500,7.313886831633462,0,2,50,3.9318256327243257,1,2,1,0,0,9,50,1,750.0
9,3540,8.172164452111904,0,5,60,4.110873864173311,1,0,4,0,1,8,60,1,1416.0
2,3200,8.071218539969863,2,1,85,4.454347296253507,0,1,1,5,2,3,5,0,480.0
7,2500,7.824445930877619,1,1,85,4.454347296253507,0,1,1,5,1,3,5,0,375.0
8,4740,8.464003362902119,0,1,40,3.713572066704308,1,1,5,0,1,1,20,0,2844.0
4,2640,7.878912912297133,0,1,45,3.828641396489095,0,0,3,5,1,3,15,0,1452.0
7,2100,7.650168700845001,0,0,10,2.3978952727983707,1,1,3,0,0,9,10,1,1890.0
6,2480,7.816416983691801,2,2,85,4.454347296253507,0,1,1,5,1,9,5,0,372.0
3,3340,8.114025442356757,1,1,50,3.9318256327243257,1,2,1,0,1,1,10,0,1670.0
4,1440,7.273092595999522,0,5,80,4.394449154672439,1,2,3,0,1,3,80,1,288.0
4,2160,7.6783263565068856,0,4,10,2.3978952727983707,1,1,3,0,3,2,10,1,1944.0
4,4940,8.50532301884575,2,5,70,4.2626798770413155,1,1,0,0,0,6,10,0,1482.0
9,4640,8.442685139241176,2,6,75,4.330733340286331,0,0,5,5,1,7,5,0,1160.0
2,1140,7.039660349862076,0,6,35,3.58351893845611,0,2,0,5,3,8,5,0,741.0
6,3780,8.237743803890933,0,0,20,3.044522437723423,1,2,6,0,0,5,20,1,3024.0
0,3660,8.205491613120236,0,6,15,2.772588722239781,0,0,1,5,2,0,15,1,3111.0
6,2660,7.886457270977689,2,0,35,3.58351893845611,0,2,0,5,0,8,35,1,1729.0
2,2320,7.749753406274437,1,3,25,3.258096538021482,0,1,4,5,0,10,5,0,1740.0
5,580,6.364750756851911,1,6,55,4.02535169073515,0,1,6,5,3,2,5,0,261.0
4,3080,8.033009498596668,2,0,70,4.2626798770413155,1,1,0,0,1,3,70,1,924.0
5,3780,8.237743803890933,0,0,50,3.9318256327243257,1,2,1,0,2,2,10,0,1890.0
1,3660,8.205491613120236,0,6,50,3.9318256327243257,1,2,1,0,2,4,10,0,1830.0
8,1560,7.353081920515432,0,6,70,4.2626798770413155,1,1,0,0,0,1,10,0,468.0
6,220,5.3981627015177525,1,3,20,3.044522437723423,1,2,6,0,3,0,20,1,176.0
1,1020,6.928537818164665,0,5,40,3.713572066704308,1,1,5,0,0,4,20,0,612.0
3,780,6.660575149839686,0,3,35,3.58351893845611,0,2,0,5,1,10,5,0,507.0
5,2980,8.000014093678072,1,5,60,4.110873864173311,1,0,4,0,3,5,20,0,1192.0
4,2480,7.816416983691801,2,2,75,4.330733340286331,0,0,5,5,2,8,5,0,620.0
8,1340,7.201170883281678,2,3,70,4.2626798770413155,1,1,0,0,2,10,10,0,402.0
3,2940,7.9865049385539955,0,0,80,4.394449154672439,1,2,3,0,2,8,20,0,588.0
2,2400,7.783640596221253,0,6,30,3.4339872044851463,1,0,2,0,1,2,30,1,1680.0
6,4220,8.347827345782498,2,6,70,4.2626798770413155,1,1,0,0,0,6,10,0,1266.0
1,3380,8.125926802707886,2,6,55,4.02535169073515,0,1,6,5,3,6,5,0,1521.0
7,1400,7.244941546337007,2,0,80,4.394449154672439,1,2,3,0,1,3,40,0,280.0
7,3740,8.227108234348146,2,2,90,4.51085950651685,1,0,6,0,1,1,10,0,374.0
7,2440,7.80016307039296,1,4,15,2.772588722239781,0,0,1,5,2,10,5,0,2074.0
1,4560,8.4252971767117,0,3,35,3.58351893845611,0,2,0,5,0,7,5,0,2964.0
9,3040,8.019941687677365,1,2,5,1.791759469228055,0,2,5,5,3,7,5,1,2888.0
5,2860,7.95892649305011,1,4,60,4.110873864173311,1,0,4,0,1,5,20,0,1144.0
5,3160,8.058643712215618,1,3,20,3.044522437723423,1,2,6,0,2,6,20,1,2528.0
2,4480,8.407601514786142,1,0,65,4.189654742026425,0,2,2,5,2,5,5,0,1568.0
2,900,6.803505257608338,0,4,5,1.791759469228055,0,2,5,5,3,0,5,1,855.0
3,1400,7.244941546337007,2,0,25,3.258096538021482,0,1,4,5,0,0,25,1,1050.0
8,2300,7.741099090035366,2,4,30,3.4339872044851463,1,0,2,0,0,3,10,0,1610.0
5,4320,8.371242135931933,0,1,55,4.02535169073515,0,1,6,5,3,8,5,0,1944.0
8,580,6.364750756851911,1,6,15,2.772588722239781,0,0,1,5,3,10,5,0,493.0
9,3520,8.166500319155052,1,6,30,3.4339872044851463,1,0,2,0,3,8,10,0,2464.0
7,1180,7.074116816197362,1,4,55,4.02535169073515,0,1,6,5,1,1,5,0,531.0
8,1960,7.581209826196346,1,0,25,3.258096538021482,0,1,4,5,0,6,5,0,1470.0
9,4440,8.398634855292102,0,2,70,4.2626798770413155,1,1,0,0,3,9,10,0,1332.0
6,1120,7.02197642307216,1,0,40,3.713572066704308,1,1,5,0,3,7,40,1,672.0
3,2340,7.75833346749091,0,2,35,3.58351893845611,0,2,0,5,0,7,5,0,1521.0
8,3960,8.284251797621916,0,5,60,4.110873864173311,1,0,4,0,1,1,60,1,1584.0
7,4840,8.484876589939695,1,3,50,3.9318256327243257,1,2,1,0,3,5,10,0,2420.0
0,2740,7.916078096302786,1,3,60,4.110873864173311,1,0,4,0,3,5,20,0,1096.0
7,4140,8.328692583545568,0,3,55,4.02535169073515,0,1,6,5,0,6,5,0,1863.0
0,3080,8.033009498596668,2,0,60,4.110873864173311,1,0,4,0,0,2,20,0,1232.0
9,4360,8.380456667842767,1,6,55,4.02535169073515,0,1,6,5,2,6,5,0,1962.0
9,3080,8.033009498596668,2,0,85,4.454347296253507,0,1,1,5,3,6,5,0,462.0
5,2280,7.732369222284388,0,5,50,3.9318256327243257,1,2,1,0,0,5,10,0,1140.0
7,4220,8.347827345782498,2,6,35,3.58351893845611,0,2,0,5,2,3,5,0,2743.0
5,4340,8.375860015299594,2,0,85,4.454347296253507,0,1,1,5,0,6,5,0,651.0
4,2380,7.7752758464868625,1,0,85,4.454347296253507,0,1,1,5,3,2,85,1,357.0
6,3560,8.177796683277778,2,4,35,3.58351893845611,0,2,0,5,3,4,5,0,2314.0
9,3140,8.052296499538647,2,4,60,4.110873864173311,1,0,4,0,0,10,20,0,1256.0
9,1060,6.966967138613983,1,3,65,4.189654742026425,0,2,2,5,0,9,5,0,371.0
2,3860,8.258681496264236,2,3,70,4.2626798770413155,1,1,0,0,2,5,10,0,1158.0
5,2840,7.951911381854188,2,5,75,4.330733340286331,0,0,5,5,3,9,5,0,710.0
6,4500,8.412054873292933,0,6,40,3.713572066704308,1,1,5,0,1,7,20,0,2700.0
1,520,6.255750041753367,1,2,15,2.772588722239781,0,0,1,5,3,0,5,0,442.0
4,940,6.846943139585379,1,2,35,3.58351893845611,0,2,0,5,3,0,5,0,611.0
3,1260,7.13966033596492,0,0,25,3.258096538021482,0,1,4,5,1,1,5,0,945.0
2,3740,8.227108234348146,2,2,45,3.828641396489095,0,0,3,5,2,0,5,0,2057.0
4,2780,7.930565854233965,2,1,25,3.258096538021482,0,1,4,5,2,0,5,0,2085.0
5,4740,8.464003362902119,0,1,75,4.330733340286331,0,0,5,5,2,3,15,0,1185.0
3,1080,6.985641817639208,0,2,80,4.394449154672439,1,2,3,0,1,5,40,0,216.0
4,2680,7.893945138235959,1,6,65,4.189654742026425,0,2,2,5,1,5,5,0,938.0
9,4220,8.347827345782498,2,6,45,3.828641396489095,0,0,3,5,2,10,5,0,2321.0
1,3980,8.289288323000317,2,4,10,2.3978952727983707,1,1,3,0,3,6,10,1,3582.0
5,1240,7.123672785204607,1,1,50,3.9318256327243257,1,2,1,0,0,10,10,0,620.0
1,1620,7.390798521735676,0,3,80,4.394449154672439,1,2,3,0,0,5,20,0,324.0
2,3000,8.006700845440367,0,4,15,2.772588722239781,0,0,1,5,0,6,15,1,2550.0
8,1280,7.155396301896734,2,6,35,3.58351893845611,0,2,0,5,0,6,5,0,832.0
3,4080,8.314097335405807,0,6,70,4.2626798770413155,1,1,0,0,0,9,10,0,1224.0
6,1600,7.3783837129967145,1,4,85,4.454347296253507,0,1,1,5,0,7,5,0,240.0
6,4960,8.509362612301048,1,4,80,4.394449154672439,1,2,3,0,3,1,80,1,992.0
7,3140,8.052296499538647,2,4,30,3.4339872044851463,1,0,2,0,3,0,10,0,2198.0
2,4920,8.501267040865978,0,6,60,4.110873864173311,1,0,4,0,0,7,60,1,1968.0
9,680,6.523562306149512,2,1,25,3.258096538021482,0,1,4,5,1,3,5,0,510.0
9,3740,8.227108234348146,2,2,85,4.454347296253507,0,1,1,5,1,7,85,1,561.0
3,4880,8.493105395887147,2,1,90,4.51085950651685,1,0,6,0,1,8,10,0,488.0
8,2120,7.659642954564682,2,6,85,4.454347296253507,0,1,1,5,2,7,5,0,318.0
5,2100,7.650168700845001,0,0,90,4.51085950651685,1,0,6,0,2,7,30,0,210.0
4,2060,7.630946580890459,2,2,90,4.51085950651685,1,0,6,0,0,1,10,0,206.0
4,3480,8.15507488781144,0,1,55,4.02535169073515,0,1,6,5,3,5,5,0,1566.0
6,960,6.8679744089702925,0,1,75,4.330733340286331,0,0,5,5,0,10,15,0,240.0
1,2380,7.7752758464868625,1,0,60,4.110873864173311,1,0,4,0,3,3,20,0,952.0
7,4220,8.347827345782498,2,6,60,4.110873864173311,1,0,4,0,1,5,20,0,1688.0
5,1920,7.560601162768557,0,2,50,3.9318256327243257,1,2,1,0,2,6,10,0,960.0
1,3560,8.177796683277778,2,4,15,2.772588722239781,0,0,1,5,1,6,5,0,3026.0
9,4520,8.416488487294606,2,5,80,4.394449154672439,1,2,3,0,1,10,40,0,904.0
0,1460,7.2868764117507,2,4,50,3.9318256327243257,1,2,1,0,1,8,10,0,730.0
6,4940,8.50532301884575,2,5,75,4.330733340286331,0,0,5,5,3,5,5,0,1235.0
1,4240,8.352554369474591,1,5,30,3.4339872044851463,1,0,2,0,1,0,10,0,2968.0
2,2260,7.72356247227797,1,6,15,2.772588722239781,0,0,1,5,3,7,5,0,1921.0
