slot_person_name,slot_item1,slot_item2,slot_item3,slot_min1,slot_min1_abs_log1p,slot_min1_is_even,slot_min1_mod3,slot_min1_mod7,slot_min1_mod10,slot_min2,slot_min2_abs_log1p,slot_min2_is_even,slot_min2_mod3,slot_min2_mod7,slot_min2_mod10,slot_min3,slot_min3_abs_log1p,slot_min3_is_even,slot_min3_mod3,slot_min3_mod7,slot_min3_mod10,slot_extra_percent,slot_extra_percent_abs_log1p,slot_extra_percent_is_even,slot_extra_percent_mod3,slot_extra_percent_mod7,slot_extra_percent_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
4,4,7,2,870,6.769641976852503,1,0,2,0,830,6.7226297948554485,1,2,4,0,1475,7.297091005160418,0,2,5,5,175,5.170483995038151,0,1,0,5,3,5,0,104775.0
9,4,5,3,1945,7.57353126274595,0,1,6,5,1435,7.269616749608169,0,1,0,5,2370,7.771067086065406,1,0,4,0,125,4.836281906951478,0,2,6,5,2,5,0,155250.0
10,7,6,7,435,6.077642243349034,0,0,1,5,905,6.80903930604298,0,2,2,5,935,6.841615476477592,0,2,4,5,25,3.258096538021482,0,1,4,5,2,5,0,34125.0
2,4,2,1,765,6.641182169740591,0,0,2,5,70,4.2626798770413155,1,1,0,0,1190,7.0825485693553,1,2,0,0,50,3.9318256327243257,1,2,1,0,3,5,1,36450.0
11,1,1,1,1915,7.557994958530806,0,1,4,5,635,6.455198563340122,0,2,5,5,1900,7.550135342488429,1,1,3,0,125,4.836281906951478,0,2,6,5,2,5,0,120150.0
5,5,4,4,1050,6.957497370876951,1,0,0,0,1615,7.38770923908104,0,1,5,5,1560,7.353081920515432,1,0,6,0,100,4.61512051684126,1,1,2,0,1,5,0,101400.0
7,0,1,2,805,6.692083742506628,0,1,0,5,225,5.420534999272286,0,0,1,5,1195,7.086737934510577,0,1,5,5,25,3.258096538021482,0,1,4,5,3,5,1,33375.0
10,2,6,4,135,4.912654885736052,0,0,2,5,800,6.68586094706836,1,2,2,0,690,6.53813982376767,1,0,4,0,75,4.330733340286331,0,0,5,5,0,5,0,34125.0
0,5,2,7,1380,7.2305631534092925,1,0,1,0,540,6.293419278846481,1,0,1,0,1555,7.349873704738337,0,1,1,5,175,5.170483995038151,0,1,0,5,0,5,0,114675.0
7,5,4,4,975,6.883462586413092,0,0,2,5,1315,7.182352111885263,0,1,6,5,960,6.8679744089702925,1,0,1,0,175,5.170483995038151,0,1,0,5,1,5,0,107250.0
13,5,7,1,970,6.878326468291325,1,1,4,0,1570,7.359467638255621,1,1,2,0,1810,7.501634457883413,1,1,4,0,50,3.9318256327243257,1,2,1,0,3,10,0,78300.0
12,7,4,7,1500,7.313886831633462,1,0,2,0,755,6.628041376179533,0,2,6,5,1470,7.293697720601438,1,0,0,0,50,3.9318256327243257,1,2,1,0,2,5,1,67050.0
2,4,2,0,1025,6.933423025730715,0,2,3,5,1225,7.111512116496157,0,1,0,5,2325,7.75190533307861,0,0,1,5,150,5.017279836814924,1,0,3,0,0,25,0,137250.0
10,3,7,7,685,6.530877627725885,0,1,6,5,825,6.716594773520978,0,0,6,5,890,6.792344427470809,1,2,1,0,175,5.170483995038151,0,1,0,5,2,5,0,79200.0
4,0,0,5,1750,7.467942332285852,1,1,0,0,1040,6.947937068614969,1,2,4,0,2760,7.923348211930154,1,0,2,0,100,4.61512051684126,1,1,2,0,3,10,0,133200.0
4,1,0,6,365,5.902633333401366,0,2,1,5,1300,7.170888478512505,1,1,5,0,310,5.739792912179234,1,1,2,0,175,5.170483995038151,0,1,0,5,1,5,0,65175.0
1,1,3,1,1020,6.928537818164665,1,0,5,0,1190,7.0825485693553,1,2,0,0,2040,7.621195162809845,1,0,3,0,100,4.61512051684126,1,1,2,0,1,10,1,102000.0
3,1,7,1,1465,7.290292882446597,0,1,2,5,1555,7.349873704738337,0,1,1,5,1380,7.2305631534092925,1,0,1,0,175,5.170483995038151,0,1,0,5,1,5,0,145200.0
14,6,5,0,315,5.755742213586912,0,0,0,5,515,6.246106765481563,0,2,4,5,1345,7.204892510204673,0,1,1,5,100,4.61512051684126,1,1,2,0,1,5,0,52200.0
5,5,6,5,605,6.406879986069314,0,2,3,5,410,6.018593214496234,1,2,4,0,1010,6.918695219020472,1,2,2,0,75,4.330733340286331,0,0,5,5,1,5,0,42525.0
2,6,4,2,760,6.634633357861686,1,1,4,0,630,6.447305862541213,1,0,0,0,1210,7.099201743553092,1,1,6,0,75,4.330733340286331,0,0,5,5,1,5,0,54600.0
11,4,4,3,395,5.981414211254481,0,2,3,5,1290,7.1631723908466425,1,0,2,0,1640,7.403061091090091,1,2,2,0,50,3.9318256327243257,1,2,1,0,1,5,0,59850.0
14,2,0,3,1090,6.994849985833071,1,1,5,0,1575,7.362645270417825,0,0,0,5,2985,8.001689978099135,0,0,3,5,175,5.170483995038151,0,1,0,5,3,5,1,186450.0
1,7,1,5,1080,6.985641817639208,1,0,2,0,550,6.311734809152915,1,1,4,0,1045,6.952728644624869,0,1,2,5,25,3.258096538021482,0,1,4,5,3,5,1,40125.0
4,3,7,5,1460,7.2868764117507,1,2,4,0,1520,7.327123292259293,1,2,1,0,2395,7.78155595923534,0,1,1,5,50,3.9318256327243257,1,2,1,0,0,5,0,96750.0
2,6,7,2,1925,7.563200592358071,0,2,0,5,515,6.246106765481563,0,2,4,5,2435,7.798112628829788,0,2,6,5,75,4.330733340286331,0,0,5,5,1,5,0,102375.0
11,6,7,3,935,6.841615476477592,0,2,4,5,335,5.817111159963204,0,2,6,5,180,5.198497031265826,1,0,5,0,50,3.9318256327243257,1,2,1,0,1,5,0,26100.0
7,4,1,0,1970,7.58629630715272,1,2,3,0,1120,7.02197642307216,1,1,0,0,2435,7.798112628829788,0,2,6,5,175,5.170483995038151,0,1,0,5,2,5,0,182325.0
3,6,6,1,1390,7.237778191923443,1,1,4,0,1860,7.528869256642251,1,0,5,0,1375,7.226936018493289,0,1,3,5,75,4.330733340286331,0,0,5,5,1,5,0,97125.0
8,7,2,0,1705,7.441906728051625,0,1,4,5,270,5.602118820879701,1,0,4,0,2525,7.8343923029104365,0,2,5,5,75,4.330733340286331,0,0,5,5,3,5,0,94500.0
2,5,0,7,1265,7.143617602704121,0,2,5,5,1660,7.415175109613295,1,1,1,0,1125,7.026426808699636,0,0,5,5,150,5.017279836814924,1,0,3,0,0,5,0,121500.0
6,3,4,6,1190,7.0825485693553,1,2,0,0,1005,6.913737350659685,0,0,4,5,1730,7.456454555176209,1,2,1,0,150,5.017279836814924,1,0,3,0,3,5,0,117750.0
10,6,4,1,1735,7.459338895220296,0,1,6,5,1535,7.336936913707618,0,2,2,5,1755,7.470793774195062,0,0,5,5,175,5.170483995038151,0,1,0,5,2,5,0,165825.0
12,6,0,0,285,5.655991810819852,0,0,5,5,1535,7.336936913707618,0,2,2,5,205,5.327876168789581,0,1,2,5,50,3.9318256327243257,1,2,1,0,0,5,0,36450.0
9,1,4,4,170,5.14166355650266,1,2,2,0,1110,7.01301578963963,1,0,4,0,2620,7.8713112033234065,1,1,2,0,175,5.170483995038151,0,1,0,5,3,5,0,128700.0
1,6,5,2,1660,7.415175109613295,1,1,1,0,1065,6.97166860472579,0,0,1,5,1450,7.280008252884188,1,1,1,0,75,4.330733340286331,0,0,5,5,3,5,0,87675.0
0,2,6,1,1780,7.484930283289661,1,1,2,0,300,5.707110264748875,1,0,6,0,1420,7.259116128097101,1,1,6,0,100,4.61512051684126,1,1,2,0,2,20,1,84000.0
2,6,4,3,1730,7.456454555176209,1,2,1,0,630,6.447305862541213,1,0,0,0,1590,7.372118028337787,1,0,1,0,100,4.61512051684126,1,1,2,0,1,10,0,94800.0
8,4,1,1,600,6.398594934535208,1,0,5,0,1155,7.052721049232323,0,0,0,5,1470,7.293697720601438,1,0,0,0,150,5.017279836814924,1,0,3,0,1,15,1,96750.0
13,6,6,2,810,6.698268054115413,1,0,5,0,1365,7.2196420401307355,0,0,0,5,1850,7.523481312573497,1,2,2,0,25,3.258096538021482,0,1,4,5,3,5,1,60375.0
8,1,7,6,1530,7.333676395657684,1,0,4,0,1720,7.450660796211539,1,1,5,0,1600,7.3783837129967145,1,1,4,0,75,4.330733340286331,0,0,5,5,3,5,0,101850.0
11,7,3,1,1380,7.2305631534092925,1,0,1,0,1395,7.241366283322318,0,0,2,5,2775,7.9287663216266955,0,0,3,5,100,4.61512051684126,1,1,2,0,1,5,0,133200.0
9,1,6,1,220,5.3981627015177525,1,1,3,0,975,6.883462586413092,0,0,2,5,730,6.594413459749778,1,1,2,0,100,4.61512051684126,1,1,2,0,3,5,0,46200.0
5,5,4,7,125,4.836281906951478,0,2,6,5,1700,7.438971592395862,1,2,6,0,950,6.85751406254539,1,2,5,0,175,5.170483995038151,0,1,0,5,0,25,0,91575.0
1,5,4,0,1395,7.241366283322318,0,0,2,5,1580,7.365812837209472,1,2,5,0,225,5.420534999272286,0,0,1,5,125,4.836281906951478,0,2,6,5,2,5,0,86400.0
11,2,0,3,1360,7.215975002651466,1,1,2,0,1920,7.560601162768557,1,0,2,0,1195,7.086737934510577,0,1,5,5,150,5.017279836814924,1,0,3,0,0,5,0,134250.0
10,6,7,0,1550,7.346655163176539,1,2,3,0,1910,7.555381944240273,1,2,6,0,1140,7.039660349862076,1,0,6,0,100,4.61512051684126,1,1,2,0,1,10,0,110400.0
1,3,7,6,630,6.447305862541213,1,0,0,0,1140,7.039660349862076,1,0,6,0,2155,7.6760099320288875,0,1,6,5,150,5.017279836814924,1,0,3,0,1,5,0,117750.0
10,6,0,1,1160,7.057036981697891,1,2,5,0,955,6.862757913051401,0,1,3,5,1610,7.384610383176974,1,2,0,0,150,5.017279836814924,1,0,3,0,3,5,0,111750.0
4,1,0,7,1590,7.372118028337787,1,0,1,0,1920,7.560601162768557,1,0,2,0,1440,7.273092595999522,1,0,5,0,150,5.017279836814924,1,0,3,0,2,30,0,148500.0
11,6,1,2,770,6.647688373563329,1,2,0,0,640,6.46302945692067,1,1,3,0,815,6.704414354964107,0,2,3,5,150,5.017279836814924,1,0,3,0,1,5,0,66750.0
0,6,6,3,540,6.293419278846481,1,0,1,0,1715,7.447751280047908,0,2,0,5,2320,7.749753406274437,1,1,3,0,125,4.836281906951478,0,2,6,5,2,5,0,123525.0
14,7,5,5,60,4.110873864173311,1,0,4,0,1655,7.412160334945205,0,2,3,5,2235,7.71244383427499,0,0,2,5,175,5.170483995038151,0,1,0,5,0,5,0,130350.0
13,1,5,7,835,6.728628613084702,0,1,2,5,125,4.836281906951478,0,2,6,5,1340,7.201170883281678,1,2,3,0,75,4.330733340286331,0,0,5,5,2,5,0,48300.0
10,1,6,3,1000,6.90875477931522,1,1,6,0,995,6.903747257584598,0,2,1,5,2655,7.884576510596324,0,0,2,5,50,3.9318256327243257,1,2,1,0,0,5,1,83700.0
2,2,4,2,345,5.846438775057725,0,0,2,5,270,5.602118820879701,1,0,4,0,1710,7.444833273892193,1,0,2,0,100,4.61512051684126,1,1,2,0,2,5,0,55800.0
10,4,7,3,1595,7.3752557780097545,0,2,6,5,100,4.61512051684126,1,1,2,0,2505,7.826443135456014,0,0,6,5,100,4.61512051684126,1,1,2,0,0,5,1,100800.0
7,3,3,7,1685,7.430114138561801,0,2,5,5,455,6.1224928095143865,0,2,0,5,1985,7.593877844605118,0,2,4,5,150,5.017279836814924,1,0,3,0,2,5,0,123750.0
13,1,5,2,1435,7.269616749608169,0,1,0,5,1065,6.97166860472579,0,0,1,5,175,5.170483995038151,0,1,0,5,150,5.017279836814924,1,0,3,0,2,5,0,80250.0
14,0,4,6,1325,7.189922170745808,0,2,2,5,95,4.564348191467836,0,2,4,5,580,6.364750756851911,1,1,6,0,175,5.170483995038151,0,1,0,5,2,5,0,66000.0
0,5,6,5,1715,7.447751280047908,0,2,0,5,480,6.175867270105761,1,0,4,0,2155,7.6760099320288875,0,1,6,5,75,4.330733340286331,0,0,5,5,0,5,0,91350.0
6,7,7,4,150,5.017279836814924,1,0,3,0,1490,7.307202314764738,1,2,6,0,1660,7.415175109613295,1,1,1,0,175,5.170483995038151,0,1,0,5,3,5,0,108900.0
13,2,7,4,820,6.710523109452428,1,1,1,0,1385,7.234177179749849,0,2,6,5,795,6.679599185844383,0,0,4,5,50,3.9318256327243257,1,2,1,0,1,5,0,54000.0
13,3,3,3,1350,7.208600337960199,1,0,6,0,240,5.484796933490655,1,0,2,0,310,5.739792912179234,1,1,2,0,50,3.9318256327243257,1,2,1,0,2,10,1,34200.0
1,3,6,2,1820,7.507141079727608,1,2,0,0,1880,7.53955882930103,1,2,4,0,2825,7.946617563244473,0,2,4,5,100,4.61512051684126,1,1,2,0,3,5,0,156600.0
7,2,5,0,670,6.508769136971682,1,1,5,0,185,5.225746673713202,0,2,3,5,1645,7.406103381237015,0,1,0,5,125,4.836281906951478,0,2,6,5,0,5,0,67500.0
13,7,2,0,685,6.530877627725885,0,1,6,5,1610,7.384610383176974,1,2,0,0,2880,7.9658927350845286,1,0,3,0,175,5.170483995038151,0,1,0,5,2,5,0,170775.0
7,4,1,3,1555,7.349873704738337,0,1,1,5,830,6.7226297948554485,1,2,4,0,1815,7.504391559161238,0,0,2,5,175,5.170483995038151,0,1,0,5,0,5,0,138600.0
5,7,6,3,570,6.3473892096560105,1,0,3,0,1805,7.498869733976931,0,2,6,5,375,5.929589143389895,0,0,4,5,75,4.330733340286331,0,0,5,5,1,5,1,57750.0
11,1,2,4,820,6.710523109452428,1,1,1,0,1215,7.103322062526113,0,0,4,5,1290,7.1631723908466425,1,0,2,0,50,3.9318256327243257,1,2,1,0,0,5,0,59850.0
3,1,0,2,1795,7.493317248862145,0,1,3,5,1015,6.923628628138427,0,1,0,5,515,6.246106765481563,0,2,4,5,75,4.330733340286331,0,0,5,5,3,5,0,69825.0
2,5,4,6,1765,7.476472381163905,0,1,1,5,1230,7.115582126184454,1,0,5,0,55,4.02535169073515,0,1,6,5,125,4.836281906951478,0,2,6,5,0,5,0,82350.0
8,1,0,1,1740,7.462214939768189,1,0,4,0,180,5.198497031265826,1,0,5,0,2255,7.721348612617949,0,2,1,5,75,4.330733340286331,0,0,5,5,3,5,0,87675.0
6,4,5,2,1490,7.307202314764738,1,2,6,0,530,6.274762021241939,1,2,5,0,1105,7.00850518208228,0,1,6,5,50,3.9318256327243257,1,2,1,0,1,5,0,56250.0
12,2,5,1,450,6.111467339502679,1,0,2,0,620,6.431331081933479,1,2,4,0,480,6.175867270105761,1,0,4,0,125,4.836281906951478,0,2,6,5,0,5,0,41850.0
14,1,4,5,755,6.628041376179533,0,2,6,5,215,5.375278407684165,0,2,5,5,830,6.7226297948554485,1,2,4,0,100,4.61512051684126,1,1,2,0,0,5,0,43200.0
8,1,0,5,1725,7.453561871643373,0,0,3,5,340,5.831882477283517,1,1,4,0,2185,7.689828668736484,0,1,1,5,125,4.836281906951478,0,2,6,5,0,5,0,114750.0
5,0,4,4,960,6.8679744089702925,1,0,1,0,1940,7.57095858316901,1,2,1,0,1250,7.1316985104669115,1,2,4,0,125,4.836281906951478,0,2,6,5,1,5,1,112050.0
0,0,0,0,1075,6.98100574072173,0,1,4,5,1165,7.061334366910438,0,1,3,5,385,5.955837369464831,0,1,0,5,25,3.258096538021482,0,1,4,5,3,5,1,39375.0
8,5,5,1,1030,6.93828448401696,1,1,1,0,1885,7.542213463193403,0,1,2,5,535,6.284134161070802,0,1,3,5,25,3.258096538021482,0,1,4,5,3,5,0,51750.0
0,0,7,6,1750,7.467942332285852,1,1,0,0,945,6.852242569051878,0,0,0,5,2880,7.9658927350845286,1,0,3,0,150,5.017279836814924,1,0,3,0,2,5,0,167250.0
6,2,5,1,380,5.942799375126701,1,2,2,0,1510,7.32052696227274,1,1,5,0,685,6.530877627725885,0,1,6,5,100,4.61512051684126,1,1,2,0,1,5,0,61800.0
0,0,5,6,140,4.948759890378168,1,2,0,0,125,4.836281906951478,0,2,6,5,1935,7.568379267836522,0,0,3,5,25,3.258096538021482,0,1,4,5,3,5,1,33000.0
4,3,5,6,1490,7.307202314764738,1,2,6,0,1875,7.53689712956617,0,0,6,5,1285,7.1592919047975645,0,1,4,5,100,4.61512051684126,1,1,2,0,3,5,0,111600.0
8,7,3,1,1695,7.4360278163518485,0,0,1,5,1845,7.520776415062797,0,0,4,5,385,5.955837369464831,0,1,0,5,150,5.017279836814924,1,0,3,0,0,5,0,117750.0
2,5,3,1,575,6.3561076606958915,0,2,1,5,620,6.431331081933479,1,2,4,0,2380,7.7752758464868625,1,1,0,0,175,5.170483995038151,0,1,0,5,3,5,0,117975.0
6,5,3,1,1510,7.32052696227274,1,1,5,0,660,6.493753839851686,1,0,2,0,505,6.226536669287466,0,1,1,5,100,4.61512051684126,1,1,2,0,2,5,0,64200.0
8,1,0,5,475,6.16541785423142,0,1,6,5,1685,7.430114138561801,0,2,5,5,1915,7.557994958530806,0,1,4,5,50,3.9318256327243257,1,2,1,0,3,5,0,73350.0
12,6,7,6,1040,6.947937068614969,1,2,4,0,1180,7.074116816197362,1,1,4,0,2130,7.664346632098617,1,0,2,0,50,3.9318256327243257,1,2,1,0,3,10,0,78300.0
0,6,2,5,1140,7.039660349862076,1,0,6,0,435,6.077642243349034,0,0,1,5,1775,7.4821189235521155,0,2,4,5,75,4.330733340286331,0,0,5,5,2,5,0,70350.0
6,3,0,4,635,6.455198563340122,0,2,5,5,1325,7.189922170745808,0,2,2,5,1090,6.994849985833071,1,1,5,0,75,4.330733340286331,0,0,5,5,2,5,0,64050.0
0,0,1,2,1125,7.026426808699636,0,0,5,5,1800,7.496097345175956,1,0,1,0,1425,7.262628600974241,0,0,4,5,50,3.9318256327243257,1,2,1,0,3,25,1,78300.0
5,2,7,1,320,5.771441123130016,1,2,5,0,790,6.673297967767654,1,1,6,0,890,6.792344427470809,1,2,1,0,75,4.330733340286331,0,0,5,5,1,5,0,42000.0
2,1,7,0,1755,7.470793774195062,0,0,5,5,750,6.621405651764134,1,0,1,0,1270,7.147559271189454,1,1,3,0,50,3.9318256327243257,1,2,1,0,2,5,1,67950.0
10,1,4,2,120,4.795790545596741,1,0,1,0,670,6.508769136971682,1,1,5,0,1510,7.32052696227274,1,1,5,0,175,5.170483995038151,0,1,0,5,3,5,0,75900.0
13,3,5,7,75,4.330733340286331,0,0,5,5,1490,7.307202314764738,1,2,6,0,2485,7.818430272070656,0,1,0,5,25,3.258096538021482,0,1,4,5,2,5,1,60750.0
14,1,1,4,1455,7.283448228756631,0,0,6,5,515,6.246106765481563,0,2,4,5,1005,6.913737350659685,0,0,4,5,150,5.017279836814924,1,0,3,0,2,5,0,89250.0
10,3,2,0,1665,7.418180822726788,0,0,6,5,870,6.769641976852503,1,0,2,0,1090,6.994849985833071,1,1,5,0,175,5.170483995038151,0,1,0,5,3,5,0,119625.0
13,5,1,6,375,5.929589143389895,0,0,4,5,880,6.78105762593618,1,1,5,0,445,6.100318952020064,0,1,4,5,25,3.258096538021482,0,1,4,5,1,5,1,25500.0
12,7,4,6,610,6.415096959171596,1,1,1,0,1075,6.98100574072173,0,1,4,5,1590,7.372118028337787,1,0,1,0,125,4.836281906951478,0,2,6,5,3,5,0,88425.0
11,0,1,4,305,5.723585101952381,0,2,4,5,620,6.431331081933479,1,2,4,0,1025,6.933423025730715,0,2,3,5,175,5.170483995038151,0,1,0,5,3,5,0,64350.0
14,6,7,2,1790,7.490529402060711,1,2,5,0,1775,7.4821189235521155,0,2,4,5,60,4.110873864173311,1,0,4,0,150,5.017279836814924,1,0,3,0,1,5,0,108750.0
7,3,2,1,1525,7.330405211844402,0,1,6,5,1130,7.030857476116121,1,2,3,0,2520,7.83241092718792,1,0,0,0,125,4.836281906951478,0,2,6,5,0,5,0,139725.0
8,5,6,6,1075,6.98100574072173,0,1,4,5,355,5.87493073085203,0,1,5,5,2220,7.7057128238944275,1,0,1,0,175,5.170483995038151,0,1,0,5,3,5,0,120450.0
9,7,1,7,1070,6.976348070447749,1,2,6,0,1825,7.509883061154913,0,1,5,5,1980,7.591357046698551,1,0,6,0,150,5.017279836814924,1,0,3,0,1,5,0,146250.0
8,2,3,4,945,6.852242569051878,0,0,0,5,1070,6.976348070447749,1,2,6,0,1885,7.542213463193403,0,1,2,5,100,4.61512051684126,1,1,2,0,2,5,0,93600.0
6,1,2,7,1635,7.400009517162692,0,0,4,5,1465,7.290292882446597,0,1,2,5,2875,7.964155718840937,0,1,5,5,50,3.9318256327243257,1,2,1,0,1,5,0,107550.0
8,5,3,4,130,4.875197323201151,1,1,4,0,675,6.516193076042964,0,0,3,5,245,5.5053315359323625,0,2,0,5,50,3.9318256327243257,1,2,1,0,2,5,0,18900.0
9,5,3,6,1185,7.078341579557671,0,0,2,5,1950,7.576097340623111,1,0,4,0,665,6.501289670540389,0,2,0,5,175,5.170483995038151,0,1,0,5,2,5,0,125400.0
12,5,3,3,940,6.846943139585379,1,1,2,0,390,5.968707559985366,1,0,5,0,1320,7.186144304522325,1,0,4,0,50,3.9318256327243257,1,2,1,0,0,10,0,47700.0
11,7,0,2,1765,7.476472381163905,0,1,1,5,775,6.654152520183219,0,1,5,5,1835,7.515344571180436,0,2,1,5,100,4.61512051684126,1,1,2,0,0,5,0,105000.0
9,1,5,3,1115,7.017506142941256,0,2,2,5,830,6.7226297948554485,1,2,4,0,2330,7.754052639035757,1,2,6,0,50,3.9318256327243257,1,2,1,0,2,5,0,76950.0
11,0,0,3,70,4.2626798770413155,1,1,0,0,1865,7.531552381407289,0,2,3,5,90,4.51085950651685,1,0,6,0,50,3.9318256327243257,1,2,1,0,1,5,0,36450.0
14,5,1,3,1310,7.1785454837637,1,2,1,0,1660,7.415175109613295,1,1,1,0,2030,7.616283561580385,1,2,0,0,25,3.258096538021482,0,1,4,5,3,5,0,75000.0
14,4,0,7,1965,7.583756300707112,0,0,5,5,1435,7.269616749608169,0,1,0,5,1350,7.208600337960199,1,0,6,0,50,3.9318256327243257,1,2,1,0,0,5,1,85500.0
4,0,6,5,1125,7.026426808699636,0,0,5,5,1650,7.409136443920128,1,0,5,0,2450,7.804251383528112,1,2,0,0,150,5.017279836814924,1,0,3,0,2,25,1,156750.0
8,3,1,5,805,6.692083742506628,0,1,0,5,1985,7.593877844605118,0,2,4,5,2085,7.643003635560718,0,0,6,5,125,4.836281906951478,0,2,6,5,0,5,0,131625.0
11,0,5,2,245,5.5053315359323625,0,2,0,5,965,6.873163834212518,0,2,6,5,1265,7.143617602704121,0,2,5,5,100,4.61512051684126,1,1,2,0,2,5,0,59400.0
0,4,5,5,1540,7.340186835320115,1,1,0,0,1805,7.498869733976931,0,2,6,5,2655,7.884576510596324,0,0,2,5,50,3.9318256327243257,1,2,1,0,3,5,0,108000.0
11,2,4,4,1145,7.044032897274685,0,2,4,5,555,6.320768294250582,0,0,2,5,1925,7.563200592358071,0,2,0,5,175,5.170483995038151,0,1,0,5,3,5,1,119625.0
9,4,4,4,185,5.225746673713202,0,2,3,5,400,5.993961427306569,1,1,1,0,2615,7.86940171257709,0,2,4,5,50,3.9318256327243257,1,2,1,0,3,5,1,57600.0
3,5,2,4,985,6.893656354602635,0,1,5,5,1055,6.962243464266207,0,2,5,5,1760,7.473637108496206,1,2,3,0,125,4.836281906951478,0,2,6,5,3,5,0,102600.0
4,3,6,0,1835,7.515344571180436,0,2,1,5,1575,7.362645270417825,0,0,0,5,2440,7.80016307039296,1,1,4,0,125,4.836281906951478,0,2,6,5,2,5,0,157950.0
4,1,7,7,1195,7.086737934510577,0,1,5,5,310,5.739792912179234,1,1,2,0,770,6.647688373563329,1,2,0,0,125,4.836281906951478,0,2,6,5,1,5,0,61425.0
0,2,2,1,730,6.594413459749778,1,1,2,0,140,4.948759890378168,1,2,0,0,2030,7.616283561580385,1,2,0,0,150,5.017279836814924,1,0,3,0,2,10,0,87000.0
7,4,3,5,785,6.666956792429207,0,2,1,5,1195,7.086737934510577,0,1,5,5,2820,7.944846711001996,1,0,6,0,100,4.61512051684126,1,1,2,0,0,5,0,115200.0
10,0,5,0,110,4.709530201312334,1,2,5,0,465,6.144185634125646,0,0,3,5,2575,7.853993087224244,0,1,6,5,175,5.170483995038151,0,1,0,5,2,5,0,103950.0
12,3,7,4,1230,7.115582126184454,1,0,5,0,720,6.580639137284949,1,0,6,0,2925,7.98139158158007,0,0,6,5,125,4.836281906951478,0,2,6,5,2,5,0,131625.0
3,7,4,6,260,5.564520407322694,1,2,1,0,1460,7.2868764117507,1,2,4,0,80,4.394449154672439,1,2,3,0,25,3.258096538021482,0,1,4,5,3,5,0,27000.0
6,3,3,3,1025,6.933423025730715,0,2,3,5,1450,7.280008252884188,1,1,1,0,2675,7.892078421248119,0,2,1,5,25,3.258096538021482,0,1,4,5,3,25,3,77250.0
4,4,2,1,1910,7.555381944240273,1,2,6,0,1470,7.293697720601438,1,0,0,0,1195,7.086737934510577,0,1,5,5,175,5.170483995038151,0,1,0,5,0,5,0,150975.0
14,1,1,6,1760,7.473637108496206,1,2,3,0,335,5.817111159963204,0,2,6,5,1280,7.155396301896734,1,2,6,0,75,4.330733340286331,0,0,5,5,0,5,0,70875.0
0,1,2,0,1450,7.280008252884188,1,1,1,0,1475,7.297091005160418,0,2,5,5,1375,7.226936018493289,0,1,3,5,100,4.61512051684126,1,1,2,0,2,25,0,103200.0
1,4,0,0,655,6.486160788944089,0,1,4,5,1085,6.990256500493881,0,2,0,5,360,5.8888779583328805,1,0,3,0,50,3.9318256327243257,1,2,1,0,2,5,0,37800.0
2,3,7,7,990,6.898714534329988,1,0,3,0,500,6.2166061010848646,1,2,3,0,335,5.817111159963204,0,2,6,5,25,3.258096538021482,0,1,4,5,0,5,1,27375.0
8,1,5,7,600,6.398594934535208,1,0,5,0,1840,7.518064181233078,1,1,6,0,1060,6.966967138613983,1,1,3,0,150,5.017279836814924,1,0,3,0,2,10,1,105000.0
7,5,5,0,1065,6.97166860472579,0,0,1,5,1745,7.465082736399547,0,2,2,5,1915,7.557994958530806,0,1,4,5,25,3.258096538021482,0,1,4,5,2,5,0,70875.0
8,6,4,7,1080,6.985641817639208,1,0,2,0,660,6.493753839851686,1,0,2,0,2685,7.895808377083183,0,0,4,5,50,3.9318256327243257,1,2,1,0,1,5,0,79650.0
7,3,1,1,145,4.983606621708336,0,1,5,5,1750,7.467942332285852,1,1,0,0,630,6.447305862541213,1,0,0,0,100,4.61512051684126,1,1,2,0,3,5,0,60600.0
9,7,3,1,1425,7.262628600974241,0,0,4,5,1120,7.02197642307216,1,1,0,0,1155,7.052721049232323,0,0,0,5,100,4.61512051684126,1,1,2,0,3,5,0,88800.0
14,4,4,1,100,4.61512051684126,1,1,2,0,210,5.351858133476067,1,0,0,0,715,6.573680166960646,0,1,1,5,75,4.330733340286331,0,0,5,5,0,5,0,21525.0
11,0,3,5,1230,7.115582126184454,1,0,5,0,970,6.878326468291325,1,1,4,0,2275,7.730174795246222,0,1,0,5,25,3.258096538021482,0,1,4,5,2,5,1,67125.0
11,1,3,4,1810,7.501634457883413,1,1,4,0,805,6.692083742506628,0,1,0,5,410,6.018593214496234,1,2,4,0,100,4.61512051684126,1,1,2,0,2,5,0,72600.0
1,5,4,3,1355,7.212294468500341,0,2,4,5,1665,7.418180822726788,0,0,6,5,2755,7.9215356321335495,0,1,4,5,75,4.330733340286331,0,0,5,5,2,5,0,121275.0
5,0,1,4,1185,7.078341579557671,0,0,2,5,1285,7.1592919047975645,0,1,4,5,105,4.663439094112067,0,0,0,5,50,3.9318256327243257,1,2,1,0,0,5,0,46350.0
5,2,1,5,1395,7.241366283322318,0,0,2,5,135,4.912654885736052,0,0,2,5,295,5.69035945432406,0,1,1,5,150,5.017279836814924,1,0,3,0,3,5,0,54750.0
