slot_producer,slot_product_name_singular,slot_product_name_plural,slot_per_day,slot_per_day_abs_log1p,slot_per_day_is_even,slot_per_day_mod3,slot_per_day_mod5,slot_per_day_mod7,slot_per_day_mod10,slot_unit_price,slot_unit_price_abs_log1p,slot_unit_price_is_even,slot_unit_price_mod3,slot_unit_price_mod5,slot_unit_price_mod7,slot_unit_price_mod10,slot_currency_symbol,slot_num_weeks,slot_num_weeks_abs_log1p,slot_num_weeks_is_even,slot_num_weeks_mod3,slot_num_weeks_mod5,slot_num_weeks_mod7,slot_num_weeks_mod10,n_multiple_pairs,y
1,3,3,9713,9.18132342290569,0,2,3,4,3,7,2.0794415416798357,0,1,2,0,7,3,6,1.9459101490553132,1,0,1,6,6,1,2855622.0
2,4,4,14223,9.562685957753686,0,0,3,6,3,3,1.3862943611198906,0,0,3,3,3,2,6,1.9459101490553132,1,0,1,6,6,2,1792098.0
4,6,6,18738,9.838362192575666,1,0,3,6,8,20,3.044522437723423,1,2,0,6,0,0,5,1.791759469228055,0,2,0,5,5,1,13116600.0
4,6,6,3405,8.133293861222633,0,0,0,3,5,17,2.8903717578961645,0,2,2,3,7,3,4,1.6094379124341003,1,1,4,4,4,0,1620780.0
6,3,3,2342,7.759187438507795,1,2,2,4,2,10,2.3978952727983707,1,1,0,3,0,0,4,1.6094379124341003,1,1,4,4,4,0,655760.0
6,9,9,2581,7.856319571406588,0,1,1,5,1,21,3.091042453358316,0,0,1,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,1517628.0
2,0,0,4455,8.40200678160712,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,3,5,1.791759469228055,0,2,0,5,5,2,1715175.0
1,5,5,4754,8.46695197497949,1,2,4,1,4,22,3.1354942159291497,1,1,2,1,2,3,1,0.6931471805599453,0,1,1,1,1,3,732116.0
0,5,5,7066,8.863191340690854,1,1,1,3,6,13,2.6390573296152584,0,1,3,6,3,3,3,1.3862943611198906,0,0,3,3,3,0,1929018.0
2,4,4,3830,8.25088114470065,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,1,6,1.9459101490553132,1,0,1,6,6,1,1126020.0
2,5,5,10336,9.243484970568485,1,1,1,4,6,21,3.091042453358316,0,0,1,0,1,0,6,1.9459101490553132,1,0,1,6,6,1,9116352.0
2,0,0,16319,9.700146628518098,0,2,4,2,9,24,3.2188758248682006,1,0,4,3,4,2,5,1.791759469228055,0,2,0,5,5,0,13707960.0
5,2,2,14073,9.552084402526495,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1477665.0
1,7,7,12659,9.446202695698167,0,2,4,3,9,20,3.044522437723423,1,2,0,6,0,2,3,1.3862943611198906,0,0,3,3,3,0,5316780.0
6,8,8,16162,9.690479958409808,1,1,2,6,2,22,3.1354942159291497,1,1,2,1,2,1,6,1.9459101490553132,1,0,1,6,6,0,14933688.0
5,1,1,14463,9.579418082631959,0,0,3,1,3,18,2.9444389791664403,1,0,3,4,8,1,3,1.3862943611198906,0,0,3,3,3,2,5467014.0
2,9,9,3247,8.085794701281568,0,1,2,6,7,5,1.791759469228055,0,2,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,0,340935.0
2,4,4,17032,9.742907917860578,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1,2,1.0986122886681098,1,2,2,2,2,3,476896.0
2,9,9,19692,9.888018521632196,1,0,2,1,2,5,1.791759469228055,0,2,0,5,5,1,2,1.0986122886681098,1,2,2,2,2,1,1378440.0
2,8,8,13210,9.488805094878353,1,1,0,1,0,10,2.3978952727983707,1,1,0,3,0,1,3,1.3862943611198906,0,0,3,3,3,1,2774100.0
5,4,4,806,6.693323668269949,1,2,1,1,6,7,2.0794415416798357,0,1,2,0,7,3,4,1.6094379124341003,1,1,4,4,4,1,157976.0
6,1,1,1000,6.90875477931522,1,1,0,6,0,23,3.1780538303479458,0,2,3,2,3,2,6,1.9459101490553132,1,0,1,6,6,0,966000.0
5,2,2,11079,9.312896960301275,0,0,4,5,9,23,3.1780538303479458,0,2,3,2,3,3,5,1.791759469228055,0,2,0,5,5,0,8918595.0
1,8,8,18015,9.799015530939418,0,0,0,4,5,19,2.995732273553991,0,1,4,5,9,3,6,1.9459101490553132,1,0,1,6,6,0,14375970.0
6,8,8,4220,8.347827345782498,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,2,2,1.0986122886681098,1,2,2,2,2,1,1477000.0
0,8,8,1029,6.937314081223682,0,0,4,0,9,5,1.791759469228055,0,2,0,5,5,0,3,1.3862943611198906,0,0,3,3,3,2,108045.0
5,6,6,6489,8.778017809698136,0,0,4,0,9,17,2.8903717578961645,0,2,2,3,7,0,6,1.9459101490553132,1,0,1,6,6,1,4633146.0
5,1,1,6922,8.842604480678025,1,1,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,5,1.791759469228055,0,2,0,5,5,1,484540.0
2,8,8,9895,9.199885914072324,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,0,4,1.6094379124341003,1,1,4,4,4,0,1662360.0
1,8,8,6131,8.721276239991704,0,2,1,6,1,18,2.9444389791664403,1,0,3,4,8,0,2,1.0986122886681098,1,2,2,2,2,1,1545012.0
2,7,7,16532,9.713113662551345,1,2,2,5,2,13,2.6390573296152584,0,1,3,6,3,2,6,1.9459101490553132,1,0,1,6,6,0,9026472.0
3,9,9,9366,9.14494815320913,1,0,1,0,6,2,1.0986122886681098,1,2,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,786744.0
4,4,4,5724,8.65259782842244,1,0,4,5,4,16,2.833213344056216,1,1,1,2,6,3,3,1.3862943611198906,0,0,3,3,3,1,1923264.0
1,0,0,12392,9.424887076064874,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1,0.6931471805599453,0,1,1,1,1,3,520464.0
5,9,9,6893,8.83840674707681,0,2,3,5,3,19,2.995732273553991,0,1,4,5,9,2,5,1.791759469228055,0,2,0,5,5,0,4583845.0
2,0,0,19167,9.860997500915175,0,0,2,1,7,11,2.4849066497880004,0,2,1,4,1,3,1,0.6931471805599453,0,1,1,1,1,3,1475859.0
5,1,1,6093,8.715059959545654,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,4,1.6094379124341003,1,1,4,4,4,0,1023624.0
6,6,6,5896,8.682199026000504,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,1,3,1.3862943611198906,0,0,3,3,3,0,2847768.0
3,6,6,15135,9.62483129129166,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,3,3,1.3862943611198906,0,0,3,3,3,1,4131855.0
3,4,4,7533,8.927181388251986,0,0,3,1,3,24,3.2188758248682006,1,0,4,3,4,3,5,1.791759469228055,0,2,0,5,5,0,6327720.0
6,9,9,4799,8.476371196895983,0,2,4,4,9,7,2.0794415416798357,0,1,2,0,7,2,6,1.9459101490553132,1,0,1,6,6,1,1410906.0
0,3,3,4768,8.469891918298224,1,1,3,1,8,12,2.5649493574615367,1,0,2,5,2,3,6,1.9459101490553132,1,0,1,6,6,1,2403072.0
0,9,9,11812,9.37695589894852,1,1,2,3,2,21,3.091042453358316,0,0,1,0,1,1,3,1.3862943611198906,0,0,3,3,3,2,5209092.0
4,0,0,1580,7.365812837209472,1,2,0,5,0,21,3.091042453358316,0,0,1,0,1,0,3,1.3862943611198906,0,0,3,3,3,2,696780.0
6,6,6,8884,9.092119740588751,1,1,4,1,4,15,2.772588722239781,0,0,0,1,5,3,2,1.0986122886681098,1,2,2,2,2,1,1865640.0
6,4,4,5570,8.625329850020815,1,2,0,5,0,19,2.995732273553991,0,1,4,5,9,2,2,1.0986122886681098,1,2,2,2,2,1,1481620.0
6,5,5,19393,9.872719018864492,0,1,3,3,3,17,2.8903717578961645,0,2,2,3,7,0,5,1.791759469228055,0,2,0,5,5,0,11538835.0
2,3,3,2134,7.666221925662725,1,1,4,6,4,19,2.995732273553991,0,1,4,5,9,3,2,1.0986122886681098,1,2,2,2,2,1,567644.0
1,5,5,4291,8.36450810375059,0,1,1,0,1,4,1.6094379124341003,1,1,4,4,4,0,4,1.6094379124341003,1,1,4,4,4,2,480592.0
6,7,7,6662,8.804325112562537,1,2,2,5,2,7,2.0794415416798357,0,1,2,0,7,3,6,1.9459101490553132,1,0,1,6,6,1,1958628.0
1,7,7,6530,8.784315349902657,1,2,0,6,0,23,3.1780538303479458,0,2,3,2,3,2,5,1.791759469228055,0,2,0,5,5,1,5256650.0
3,9,9,14144,9.557116483735667,1,2,4,4,4,18,2.9444389791664403,1,0,3,4,8,0,1,0.6931471805599453,0,1,1,1,1,3,1782144.0
4,8,8,7009,8.855092980028635,0,1,4,2,9,7,2.0794415416798357,0,1,2,0,7,2,2,1.0986122886681098,1,2,2,2,2,1,686882.0
6,5,5,8729,9.074520648833648,0,2,4,0,9,16,2.833213344056216,1,1,1,2,6,2,3,1.3862943611198906,0,0,3,3,3,1,2932944.0
5,2,2,9898,9.200189020919808,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,3,3,1.3862943611198906,0,0,3,3,3,1,2702154.0
4,1,1,8961,9.100748695346088,0,0,1,1,1,1,0.6931471805599453,0,1,1,1,1,3,1,0.6931471805599453,0,1,1,1,1,5,62727.0
2,7,7,10879,9.294681520409934,0,1,4,1,9,10,2.3978952727983707,1,1,0,3,0,1,5,1.791759469228055,0,2,0,5,5,1,3807650.0
5,4,4,7439,8.914626127827137,0,2,4,5,9,12,2.5649493574615367,1,0,2,5,2,1,5,1.791759469228055,0,2,0,5,5,0,3124380.0
6,3,3,18702,9.836439217783001,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,1,0.6931471805599453,0,1,1,1,1,3,1440054.0
0,6,6,14928,9.61106090905359,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,3,2,1.0986122886681098,1,2,2,2,2,3,2507904.0
2,3,3,12777,9.455480221162288,0,0,2,2,7,14,2.70805020110221,1,2,4,0,4,2,4,1.6094379124341003,1,1,4,4,4,1,5008584.0
2,3,3,19577,9.882161765821376,0,2,2,5,7,22,3.1354942159291497,1,1,2,1,2,1,4,1.6094379124341003,1,1,4,4,4,0,12059432.0
6,4,4,9606,9.170247278409738,1,0,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,403452.0
2,7,7,17823,9.788301142727011,0,0,3,1,3,7,2.0794415416798357,0,1,2,0,7,0,2,1.0986122886681098,1,2,2,2,2,1,1746654.0
3,1,1,4179,8.338066525518801,0,0,4,0,9,22,3.1354942159291497,1,1,2,1,2,0,1,0.6931471805599453,0,1,1,1,1,4,643566.0
3,9,9,1871,7.534762657037537,0,2,1,2,1,10,2.3978952727983707,1,1,0,3,0,2,6,1.9459101490553132,1,0,1,6,6,0,785820.0
2,5,5,13964,9.544309478379278,1,2,4,6,4,6,1.9459101490553132,1,0,1,6,6,2,6,1.9459101490553132,1,0,1,6,6,1,3518928.0
2,6,6,14004,9.54716968769421,1,0,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1,0.6931471805599453,0,1,1,1,1,4,588168.0
6,3,3,18200,9.809231816610408,1,2,0,0,0,9,2.302585092994046,0,0,4,2,9,2,6,1.9459101490553132,1,0,1,6,6,1,6879600.0
0,0,0,846,6.741700694652055,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,0,6,1.9459101490553132,1,0,1,6,6,4,35532.0
3,8,8,746,6.616065185132817,1,2,1,4,6,4,1.6094379124341003,1,1,4,4,4,0,2,1.0986122886681098,1,2,2,2,2,2,41776.0
0,4,4,19894,9.89822372286103,1,1,4,0,4,9,2.302585092994046,0,0,4,2,9,1,1,0.6931471805599453,0,1,1,1,1,4,1253322.0
3,5,5,17246,9.7553934942914,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,1,5,1.791759469228055,0,2,0,5,5,1,8450540.0
1,3,3,10228,9.232982102457008,1,1,3,1,8,20,3.044522437723423,1,2,0,6,0,1,3,1.3862943611198906,0,0,3,3,3,0,4295760.0
4,3,3,15782,9.666688690398917,1,2,2,4,2,14,2.70805020110221,1,2,4,0,4,2,4,1.6094379124341003,1,1,4,4,4,1,6186544.0
1,7,7,4570,8.427487278331744,1,1,0,6,0,12,2.5649493574615367,1,0,2,5,2,3,4,1.6094379124341003,1,1,4,4,4,1,1535520.0
1,4,4,15359,9.639522006701663,0,2,4,1,9,20,3.044522437723423,1,2,0,6,0,1,1,0.6931471805599453,0,1,1,1,1,3,2150260.0
3,9,9,12785,9.456106101326672,0,2,0,3,5,24,3.2188758248682006,1,0,4,3,4,3,6,1.9459101490553132,1,0,1,6,6,1,12887280.0
2,8,8,4109,8.32117830749028,0,2,4,0,9,23,3.1780538303479458,0,2,3,2,3,1,6,1.9459101490553132,1,0,1,6,6,1,3969294.0
3,0,0,1391,7.238496840894365,0,2,1,5,1,17,2.8903717578961645,0,2,2,3,7,1,5,1.791759469228055,0,2,0,5,5,0,827645.0
4,2,2,1024,6.932447891572509,1,1,4,2,4,9,2.302585092994046,0,0,4,2,9,1,3,1.3862943611198906,0,0,3,3,3,1,193536.0
0,2,2,14336,9.570598887246268,1,2,1,0,6,13,2.6390573296152584,0,1,3,6,3,2,6,1.9459101490553132,1,0,1,6,6,1,7827456.0
1,9,9,897,6.8001700683022,0,0,2,1,7,18,2.9444389791664403,1,0,3,4,8,0,1,0.6931471805599453,0,1,1,1,1,3,113022.0
1,5,5,16425,9.706620724300137,0,0,0,3,5,20,3.044522437723423,1,2,0,6,0,3,5,1.791759469228055,0,2,0,5,5,2,11497500.0
6,4,4,15141,9.625227618663251,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,3,5,1.791759469228055,0,2,0,5,5,1,4769415.0
4,7,7,15410,9.642836819135377,1,2,0,3,0,6,1.9459101490553132,1,0,1,6,6,1,3,1.3862943611198906,0,0,3,3,3,1,1941660.0
2,3,3,10183,9.228573140237243,0,1,3,5,3,10,2.3978952727983707,1,1,0,3,0,2,2,1.0986122886681098,1,2,2,2,2,1,1425620.0
2,9,9,16022,9.68178046900788,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,3,1,0.6931471805599453,0,1,1,1,1,4,224308.0
5,7,7,18376,9.818855161695424,1,1,1,1,6,13,2.6390573296152584,0,1,3,6,3,1,2,1.0986122886681098,1,2,2,2,2,1,3344432.0
6,0,0,13569,9.515616752828915,0,0,4,3,9,20,3.044522437723423,1,2,0,6,0,1,3,1.3862943611198906,0,0,3,3,3,1,5698980.0
0,5,5,16343,9.701616136497458,0,2,3,5,3,3,1.3862943611198906,0,0,3,3,3,1,1,0.6931471805599453,0,1,1,1,1,3,343203.0
1,1,1,2223,7.707062655370473,0,0,3,4,3,21,3.091042453358316,0,0,1,0,1,2,4,1.6094379124341003,1,1,4,4,4,1,1307124.0
5,9,9,18666,9.834512538032596,1,0,1,4,6,11,2.4849066497880004,0,2,1,4,1,3,2,1.0986122886681098,1,2,2,2,2,1,2874564.0
1,0,0,7465,8.91811465947453,0,1,0,3,5,10,2.3978952727983707,1,1,0,3,0,0,1,0.6931471805599453,0,1,1,1,1,3,522550.0
1,8,8,14814,9.603395460007665,1,0,4,2,4,14,2.70805020110221,1,2,4,0,4,2,4,1.6094379124341003,1,1,4,4,4,1,5807088.0
5,0,0,9224,9.129672468908728,1,2,4,5,4,4,1.6094379124341003,1,1,4,4,4,2,4,1.6094379124341003,1,1,4,4,4,3,1033088.0
2,4,4,7254,8.889446165318288,1,0,4,2,4,17,2.8903717578961645,0,2,2,3,7,2,1,0.6931471805599453,0,1,1,1,1,3,863226.0
0,5,5,16109,9.68719547617102,0,2,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,3,1.3862943611198906,0,0,3,3,3,3,338289.0
3,3,3,17252,9.755741320381864,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,3,1,0.6931471805599453,0,1,1,1,1,3,2656808.0
2,0,0,17354,9.761635928295886,1,2,4,1,4,16,2.833213344056216,1,1,1,2,6,1,3,1.3862943611198906,0,0,3,3,3,0,5830944.0
4,0,0,7307,8.896724917497897,0,2,2,6,7,3,1.3862943611198906,0,0,3,3,3,3,4,1.6094379124341003,1,1,4,4,4,0,613788.0
0,4,4,581,6.366470447731438,0,2,1,0,1,14,2.70805020110221,1,2,4,0,4,3,1,0.6931471805599453,0,1,1,1,1,5,56938.0
0,0,0,17216,9.753652546776472,1,2,1,3,6,11,2.4849066497880004,0,2,1,4,1,1,5,1.791759469228055,0,2,0,5,5,0,6628160.0
4,8,8,12207,9.409846753524238,0,0,2,6,7,14,2.70805020110221,1,2,4,0,4,3,3,1.3862943611198906,0,0,3,3,3,2,3588858.0
5,4,4,8473,9.044757931186505,0,1,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,6,1.9459101490553132,1,0,1,6,6,0,6049722.0
1,4,4,9388,9.147294070258548,1,1,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,4,1.6094379124341003,1,1,4,4,4,1,788592.0
5,1,1,2971,7.99699040583765,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,0,6,1.9459101490553132,1,0,1,6,6,1,374346.0
4,2,2,8453,9.042394981126735,0,2,3,4,3,12,2.5649493574615367,1,0,2,5,2,0,4,1.6094379124341003,1,1,4,4,4,1,2840208.0
1,2,2,15129,9.624434806782402,0,0,4,2,9,23,3.1780538303479458,0,2,3,2,3,0,6,1.9459101490553132,1,0,1,6,6,0,14614614.0
0,6,6,4096,8.318010277546872,1,1,1,1,6,12,2.5649493574615367,1,0,2,5,2,0,3,1.3862943611198906,0,0,3,3,3,1,1032192.0
3,8,8,6514,8.781862489558945,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,3,1.3862943611198906,0,0,3,3,3,3,136794.0
3,7,7,12624,9.443434254143561,1,0,4,3,4,22,3.1354942159291497,1,1,2,1,2,2,1,0.6931471805599453,0,1,1,1,1,3,1944096.0
2,8,8,14590,9.588160179264023,1,1,0,2,0,4,1.6094379124341003,1,1,4,4,4,3,3,1.3862943611198906,0,0,3,3,3,0,1225560.0
3,3,3,15693,9.661033752687418,0,0,3,6,3,14,2.70805020110221,1,2,4,0,4,1,6,1.9459101490553132,1,0,1,6,6,1,9227484.0
2,5,5,13010,9.473550432503476,1,2,0,4,0,9,2.302585092994046,0,0,4,2,9,3,6,1.9459101490553132,1,0,1,6,6,0,4917780.0
0,9,9,8483,9.045937315684574,0,2,3,6,3,8,2.1972245773362196,1,2,3,1,8,1,4,1.6094379124341003,1,1,4,4,4,1,1900192.0
4,9,9,17527,9.771554881275302,0,1,2,6,7,7,2.0794415416798357,0,1,2,0,7,0,2,1.0986122886681098,1,2,2,2,2,1,1717646.0
5,1,1,10728,9.280705634636746,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,1,2,1.0986122886681098,1,2,2,2,2,3,2102688.0
5,0,0,1047,6.954638864880987,0,0,2,4,7,13,2.6390573296152584,0,1,3,6,3,3,2,1.0986122886681098,1,2,2,2,2,0,190554.0
0,0,0,7537,8.92771217382708,0,1,2,5,7,11,2.4849066497880004,0,2,1,4,1,2,5,1.791759469228055,0,2,0,5,5,0,2901745.0
4,1,1,18523,9.826822467600643,0,1,3,1,3,20,3.044522437723423,1,2,0,6,0,3,4,1.6094379124341003,1,1,4,4,4,1,10372880.0
6,3,3,19441,9.875190953381015,0,1,1,2,1,17,2.8903717578961645,0,2,2,3,7,1,2,1.0986122886681098,1,2,2,2,2,0,4626958.0
1,1,1,11094,9.314249835366695,1,0,4,6,4,3,1.3862943611198906,0,0,3,3,3,0,4,1.6094379124341003,1,1,4,4,4,1,931896.0
6,7,7,8449,9.041921720351219,0,1,4,0,9,12,2.5649493574615367,1,0,2,5,2,3,3,1.3862943611198906,0,0,3,3,3,2,2129148.0
2,9,9,11536,9.35331454092729,1,1,1,0,6,9,2.302585092994046,0,0,4,2,9,1,2,1.0986122886681098,1,2,2,2,2,2,1453536.0
6,0,0,18032,9.799958691707271,1,2,2,0,2,21,3.091042453358316,0,0,1,0,1,1,1,0.6931471805599453,0,1,1,1,1,5,2650704.0
6,3,3,18968,9.850561346726723,1,2,3,5,8,9,2.302585092994046,0,0,4,2,9,3,5,1.791759469228055,0,2,0,5,5,0,5974920.0
4,0,0,15848,9.670861685832426,1,2,3,0,8,21,3.091042453358316,0,0,1,0,1,1,4,1.6094379124341003,1,1,4,4,4,3,9318624.0
0,5,5,13911,9.54050705603412,0,0,1,2,1,9,2.302585092994046,0,0,4,2,9,3,4,1.6094379124341003,1,1,4,4,4,0,3505572.0
1,6,6,14233,9.563388747859216,0,1,3,2,3,2,1.0986122886681098,1,2,2,2,2,0,4,1.6094379124341003,1,1,4,4,4,1,797048.0
6,6,6,15366,9.639977632055333,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,1,6,1.9459101490553132,1,0,1,6,6,2,9035208.0
0,9,9,13403,9.5033084488572,0,2,3,5,3,11,2.4849066497880004,0,2,1,4,1,1,5,1.791759469228055,0,2,0,5,5,0,5160155.0
5,3,3,8692,9.070273383079064,1,1,2,5,2,14,2.70805020110221,1,2,4,0,4,0,4,1.6094379124341003,1,1,4,4,4,2,3407264.0
2,0,0,2561,7.848543482456679,0,2,1,6,1,14,2.70805020110221,1,2,4,0,4,3,4,1.6094379124341003,1,1,4,4,4,1,1003912.0
2,4,4,6126,8.720460512725655,1,0,1,1,6,20,3.044522437723423,1,2,0,6,0,2,6,1.9459101490553132,1,0,1,6,6,1,5145840.0
6,8,8,4891,8.495356496807062,0,1,1,5,1,9,2.302585092994046,0,0,4,2,9,0,3,1.3862943611198906,0,0,3,3,3,1,924399.0
5,2,2,5833,8.671458150427666,0,1,3,2,3,1,0.6931471805599453,0,1,1,1,1,0,4,1.6094379124341003,1,1,4,4,4,3,163324.0
6,8,8,15041,9.618601567386348,0,2,1,5,1,15,2.772588722239781,0,0,0,1,5,3,6,1.9459101490553132,1,0,1,6,6,0,9475830.0
1,9,9,8430,9.039670667922676,1,0,0,2,0,16,2.833213344056216,1,1,1,2,6,3,6,1.9459101490553132,1,0,1,6,6,1,5664960.0
4,5,5,2008,7.605392364814935,1,1,3,6,8,6,1.9459101490553132,1,0,1,6,6,2,3,1.3862943611198906,0,0,3,3,3,1,253008.0
6,3,3,8446,9.041566627727496,1,1,1,4,6,19,2.995732273553991,0,1,4,5,9,0,5,1.791759469228055,0,2,0,5,5,0,5616590.0
3,7,7,10322,9.24212969446559,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,3,5,1.791759469228055,0,2,0,5,5,1,722540.0
4,5,5,17891,9.792108964552739,0,2,1,6,1,24,3.2188758248682006,1,0,4,3,4,1,2,1.0986122886681098,1,2,2,2,2,1,6011376.0
3,2,2,19206,9.863030074904852,1,0,1,5,6,21,3.091042453358316,0,0,1,0,1,0,1,0.6931471805599453,0,1,1,1,1,4,2823282.0
5,4,4,15099,9.622450022803015,0,0,4,0,9,21,3.091042453358316,0,0,1,0,1,0,6,1.9459101490553132,1,0,1,6,6,3,13317318.0
5,9,9,9267,9.134322885552267,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,2,6,1.9459101490553132,1,0,1,6,6,0,7395066.0
2,2,2,13163,9.48524111006323,0,2,3,3,3,12,2.5649493574615367,1,0,2,5,2,3,6,1.9459101490553132,1,0,1,6,6,1,6634152.0
2,9,9,5876,8.678801706612651,1,2,1,3,6,9,2.302585092994046,0,0,4,2,9,1,5,1.791759469228055,0,2,0,5,5,0,1850940.0
2,2,2,19916,9.899328917387269,1,2,1,1,6,6,1.9459101490553132,1,0,1,6,6,3,5,1.791759469228055,0,2,0,5,5,0,4182360.0
6,9,9,19022,9.853404052368141,1,2,2,3,2,1,0.6931471805599453,0,1,1,1,1,0,1,0.6931471805599453,0,1,1,1,1,5,133154.0
5,4,4,8130,9.003439196207838,1,0,0,3,0,18,2.9444389791664403,1,0,3,4,8,2,5,1.791759469228055,0,2,0,5,5,1,5121900.0
0,1,1,1733,7.458186157340487,0,2,3,4,3,23,3.1780538303479458,0,2,3,2,3,1,4,1.6094379124341003,1,1,4,4,4,0,1116052.0
5,1,1,3126,8.047829357457841,1,0,1,4,6,24,3.2188758248682006,1,0,4,3,4,2,6,1.9459101490553132,1,0,1,6,6,2,3151008.0
2,3,3,16023,9.681842877345654,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,1,2,1.0986122886681098,1,2,2,2,2,3,1570254.0
3,5,5,18116,9.80460600297601,1,2,1,0,6,1,0.6931471805599453,0,1,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,253624.0
3,4,4,17249,9.755567422459507,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,3,3,1.3862943611198906,0,0,3,3,3,0,724458.0
3,3,3,6997,8.853379672927634,0,1,2,4,7,15,2.772588722239781,0,0,0,1,5,2,3,1.3862943611198906,0,0,3,3,3,1,2204055.0
3,1,1,6198,8.73214326770192,1,0,3,3,8,2,1.0986122886681098,1,2,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,86772.0
5,9,9,10261,9.23620303150191,0,1,1,6,1,10,2.3978952727983707,1,1,0,3,0,1,3,1.3862943611198906,0,0,3,3,3,0,2154810.0
3,7,7,8825,9.085457189829492,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,2,3,1.3862943611198906,0,0,3,3,3,0,1853250.0
5,9,9,15191,9.628524252492122,0,2,1,1,1,23,3.1780538303479458,0,2,3,2,3,1,6,1.9459101490553132,1,0,1,6,6,0,14674506.0
2,9,9,2116,7.6577552711348655,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,5,1.791759469228055,0,2,0,5,5,0,222180.0
5,8,8,14338,9.57073837671504,1,1,3,2,8,22,3.1354942159291497,1,1,2,1,2,0,6,1.9459101490553132,1,0,1,6,6,0,13248312.0
6,7,7,452,6.115892125483034,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,2,5,1.791759469228055,0,2,0,5,5,0,94920.0
3,2,2,13024,9.474625866621567,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,2,1.0986122886681098,1,2,2,2,2,3,729344.0
5,3,3,12071,9.398644000447685,0,2,1,3,1,20,3.044522437723423,1,2,0,6,0,1,2,1.0986122886681098,1,2,2,2,2,1,3379880.0
2,7,7,1410,7.252053951852814,1,0,0,3,0,22,3.1354942159291497,1,1,2,1,2,1,4,1.6094379124341003,1,1,4,4,4,0,868560.0
3,9,9,7704,8.949624747754216,1,0,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,5,1.791759469228055,0,2,0,5,5,1,1887480.0
6,1,1,14878,9.607706101827697,1,1,3,3,8,2,1.0986122886681098,1,2,2,2,2,0,2,1.0986122886681098,1,2,2,2,2,3,416584.0
0,0,0,13055,9.477003077203888,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,2,1827700.0
4,1,1,6611,8.796641458940915,0,2,1,3,1,18,2.9444389791664403,1,0,3,4,8,2,2,1.0986122886681098,1,2,2,2,2,1,1665972.0
2,0,0,12135,9.403931521028369,0,0,0,4,5,11,2.4849066497880004,0,2,1,4,1,3,2,1.0986122886681098,1,2,2,2,2,0,1868790.0
3,1,1,9871,9.197457746145169,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,3,3,1.3862943611198906,0,0,3,3,3,0,3523947.0
6,2,2,9354,9.14366623870819,1,0,4,2,4,6,1.9459101490553132,1,0,1,6,6,3,2,1.0986122886681098,1,2,2,2,2,3,785736.0
5,9,9,338,5.82600010738045,1,2,3,2,8,14,2.70805020110221,1,2,4,0,4,2,4,1.6094379124341003,1,1,4,4,4,1,132496.0
