slot_person_name,slot_base_age,slot_base_age_abs_log1p,slot_base_age_is_even,slot_base_age_mod3,slot_base_age_mod5,slot_base_age_mod7,slot_base_age_mod10,slot_brother_multiplier,slot_brother_multiplier_abs_log1p,slot_brother_multiplier_is_even,slot_brother_multiplier_mod3,slot_brother_multiplier_mod5,slot_brother_multiplier_mod7,slot_brother_multiplier_mod10,slot_younger_percent,slot_younger_percent_abs_log1p,slot_younger_percent_is_even,slot_younger_percent_mod3,slot_younger_percent_mod7,slot_younger_percent_mod10,gcd_all,n_multiple_pairs,y
1,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,286.0
4,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,69.0
1,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,220.0
3,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,189.0
8,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,2,77.0
2,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,203.0
0,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,308.0
0,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,162.0
0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,69.0
1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,1,49.0
0,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,67.0
7,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,156.0
9,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,390.0
6,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,299.0
8,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,96.0
3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,39.0
2,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,117.0
5,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,76.0
2,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,240.0
1,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,90.0
9,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,330.0
5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,67.0
0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,3,36.0
3,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,90.0
8,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,295.0
8,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,319.0
6,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,310.0
8,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,1,1,95.0
3,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,2,190.0
6,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,2,288.0
1,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,104.0
2,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,1,98.0
3,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,208.0
5,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,270.0
1,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,90.0
3,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,74.0
3,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,1,1,209.0
1,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,108.0
9,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,195.0
3,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,210.0
3,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,189.0
2,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,189.0
9,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,70.0
9,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,162.0
2,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,2,147.0
5,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,185.0
9,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,165.0
6,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,255.0
8,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,252.0
3,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,2,1,168.0
6,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,243.0
2,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,99.0
0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,4,3,112.0
3,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,275.0
4,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,308.0
7,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,266.0
8,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,190.0
2,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,56.0
9,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,232.0
4,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,126.0
2,34,3.5553480614894135,1,1,4,6,4,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,153.0
8,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,2,288.0
5,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,231.0
1,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,234.0
6,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,76.0
9,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,255.0
9,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,2,288.0
0,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,114.0
8,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,117.0
1,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,253.0
3,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,177.0
5,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,230.0
3,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,114.0
7,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,315.0
1,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,119.0
0,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,286.0
8,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,117.0
1,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,48.0
5,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,120.0
0,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,0,380.0
7,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,231.0
4,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,216.0
5,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,360.0
3,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,165.0
4,58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,377.0
9,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,182.0
2,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,297.0
0,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,300.0
9,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,1,98.0
4,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,135.0
8,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,1,234.0
4,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,360.0
2,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,285.0
6,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,87.0
2,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,1,308.0
6,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,138.0
4,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,57.0
2,46,3.8501476017100584,1,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,207.0
8,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,152.0
8,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,57.0
3,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,1,312.0
9,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,198.0
1,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,132.0
6,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,434.0
1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,3,72.0
2,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,221.0
6,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,196.0
7,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,2,1,290.0
7,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,110.0
9,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,171.0
4,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,90.0
4,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,138.0
6,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,231.0
4,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,176.0
4,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,2,114.0
4,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,210.0
7,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,228.0
2,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,165.0
7,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,253.0
4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,95.0
8,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,297.0
2,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,92.0
8,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,297.0
3,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,273.0
9,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,59.0
3,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,78.0
0,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,230.0
6,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,0,390.0
0,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,1,154.0
8,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,180.0
5,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,76.0
5,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,38.0
5,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,3,111.0
7,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,1,196.0
9,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,150.0
0,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,3,144.0
6,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,60.0
9,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,351.0
8,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,4,2,336.0
6,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,345.0
0,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,286.0
5,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,1,385.0
1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,114.0
6,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,144.0
1,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,138.0
7,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,67.0
2,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,198.0
6,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,235.0
5,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,84.0
1,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,396.0
8,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,192.0
6,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,372.0
4,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,2,47.0
6,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,319.0
8,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,75.0
2,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,138.0
9,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,1,156.0
0,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,216.0
0,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,105.0
5,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,372.0
5,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,221.0
1,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,117.0
5,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,189.0
5,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,351.0
7,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,154.0
6,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,217.0
7,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,170.0
0,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,341.0
9,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,2,190.0
3,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,132.0
6,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,2,1,280.0
1,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,152.0
2,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,96.0
0,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,162.0
1,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,1,196.0
3,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,138.0
6,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,2,294.0
5,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,190.0
3,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,144.0
0,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,3,175.0
3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,0,120.0
3,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,201.0
8,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,2,354.0
0,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,108.0
0,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,155.0
0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,2,2,56.0
2,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,117.0
9,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,57.0
9,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,1,114.0
3,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,2,237.0
8,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,3,3,282.0
4,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,161.0
9,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,2,237.0
3,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,270.0
8,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,2,1,280.0
4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,3,37.0
