slot_seller,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_item_name,slot_container_name,slot_capacity_per_container,slot_capacity_per_container_abs_log1p,slot_capacity_per_container_is_even,slot_capacity_per_container_mod3,slot_capacity_per_container_mod5,slot_capacity_per_container_mod7,slot_capacity_per_container_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_frac,slot_price_per_container_n_decimals,slot_currency_symbol,gcd_all,y
4,594,6.38856140554563,1,0,4,6,4,6,0,54,4.007333185232471,1,0,4,5,4,15.25,2.7880929087757464,0.25,2,3,54,167.75
2,2520,7.83241092718792,1,0,0,0,0,2,5,30,3.4339872044851463,1,0,0,2,0,13.5,2.6741486494265287,0.5,1,0,30,1134.0
0,5016,8.520587424484253,1,0,1,4,6,4,3,57,4.060443010546419,0,0,2,1,7,17.0,2.8903717578961645,0.0,1,0,57,1496.0
4,144,4.976733742420574,1,0,4,4,4,1,5,16,2.833213344056216,1,1,1,2,6,1.25,0.8109302162163288,0.25,2,3,16,11.25
4,182,5.209486152841421,1,2,2,0,2,7,0,7,2.0794415416798357,0,1,2,0,7,14.25,2.7245795030534206,0.25,2,2,7,370.5
1,4446,8.399984990510696,1,0,1,1,6,7,5,38,3.6635616461296463,1,2,3,3,8,12.25,2.583997552432231,0.25,2,3,38,1433.25
6,1152,7.050122520269059,1,0,2,4,2,2,5,9,2.302585092994046,0,0,4,2,9,11.0,2.4849066497880004,0.0,1,3,9,1408.0
0,2622,7.872073979866873,1,0,2,4,2,4,4,38,3.6635616461296463,1,2,3,3,8,19.0,2.995732273553991,0.0,1,3,38,1311.0
1,1056,6.963189985870238,1,0,1,6,6,2,4,8,2.1972245773362196,1,2,3,1,8,1.5,0.9162907318741551,0.5,1,3,8,198.0
5,4292,8.36474106822456,1,2,2,1,2,7,6,29,3.4011973816621555,0,2,4,1,9,20.0,3.044522437723423,0.0,1,0,29,2960.0
5,2800,7.937731775260109,1,1,0,0,0,6,3,40,3.713572066704308,1,1,0,5,0,5.0,1.791759469228055,0.0,1,3,40,350.0
6,576,6.3578422665081,1,0,1,2,6,2,3,32,3.4965075614664802,1,2,2,4,2,3.25,1.4469189829363254,0.25,2,1,32,58.5
2,286,5.659482215759621,1,1,1,6,6,1,5,2,1.0986122886681098,1,2,2,2,2,7.5,2.1400661634962708,0.5,1,0,2,1072.5
4,1449,7.27931883541462,0,0,4,0,9,5,2,21,3.091042453358316,0,0,1,0,1,1.25,0.8109302162163288,0.25,2,0,21,86.25
6,1780,7.484930283289661,1,1,0,2,0,0,0,20,3.044522437723423,1,2,0,6,0,16.5,2.8622008809294686,0.5,1,0,20,1468.5
2,651,6.480044561926653,0,0,1,0,1,1,1,31,3.4657359027997265,0,1,1,3,1,15.0,2.772588722239781,0.0,1,1,31,315.0
6,611,6.416732282512326,0,2,1,2,1,6,3,13,2.6390573296152584,0,1,3,6,3,2.75,1.3217558399823195,0.75,2,1,13,129.25
3,1911,7.555905093611346,0,0,1,0,1,4,1,39,3.6888794541139363,0,0,4,4,9,11.75,2.545531271604435,0.75,2,2,39,575.75
0,4428,8.395929103923198,1,0,3,4,8,7,4,54,4.007333185232471,1,0,4,5,4,20.0,3.044522437723423,0.0,1,1,54,1640.0
1,2250,7.719129840906732,1,0,0,3,0,5,6,50,3.9318256327243257,1,2,0,1,0,1.25,0.8109302162163288,0.25,2,1,50,56.25
3,7452,8.916371914881694,1,0,2,4,2,3,2,54,4.007333185232471,1,0,4,5,4,1.5,0.9162907318741551,0.5,1,1,54,207.0
1,522,6.259581464064923,1,0,2,4,2,0,3,29,3.4011973816621555,0,2,4,1,9,9.75,2.3749057545736716,0.75,2,0,29,175.5
2,2288,7.735870319952567,1,2,3,6,8,3,1,16,2.833213344056216,1,1,1,2,6,19.0,2.995732273553991,0.0,1,0,16,2717.0
0,492,6.20050917404269,1,0,2,2,2,1,3,41,3.7376696182833684,0,2,1,6,1,18.75,2.9831534913471307,0.75,2,2,41,225.0
3,1886,7.54274354536855,1,2,1,3,6,7,3,46,3.8501476017100584,1,1,1,4,6,4.0,1.6094379124341003,0.0,1,2,46,164.0
2,1328,7.192182058713246,1,2,3,5,8,0,1,16,2.833213344056216,1,1,1,2,6,5.0,1.791759469228055,0.0,1,0,16,415.0
2,1833,7.51425465281641,0,0,3,6,3,5,4,47,3.871201010907891,0,2,2,5,7,16.25,2.847812143477369,0.25,2,0,47,633.75
5,120,4.795790545596741,1,0,0,1,0,0,1,8,2.1972245773362196,1,2,3,1,8,13.75,2.691243082785829,0.75,2,1,8,206.25
5,6063,8.710124927322207,0,0,3,1,3,1,2,47,3.871201010907891,0,2,2,5,7,16.0,2.833213344056216,0.0,1,3,47,2064.0
3,210,5.351858133476067,1,0,0,0,0,4,4,15,2.772588722239781,0,0,0,1,5,4.0,1.6094379124341003,0.0,1,2,15,56.0
6,5800,8.665785595466064,1,1,0,4,0,6,6,40,3.713572066704308,1,1,0,5,0,12.0,2.5649493574615367,0.0,1,3,40,1740.0
2,4658,8.446556111816797,1,2,3,3,8,6,5,34,3.5553480614894135,1,1,4,6,4,5.5,1.8718021769015913,0.5,1,0,34,753.5
0,1887,7.543273346705446,0,0,2,4,7,0,2,37,3.6375861597263857,0,1,2,2,7,3.5,1.5040773967762742,0.5,1,1,37,178.5
4,952,6.859614903654202,1,1,2,0,2,7,0,34,3.5553480614894135,1,1,4,6,4,16.5,2.8622008809294686,0.5,1,3,34,462.0
6,1105,7.00850518208228,0,1,0,6,5,0,2,17,2.8903717578961645,0,2,2,3,7,7.5,2.1400661634962708,0.5,1,0,17,487.5
5,858,6.755768921984255,1,0,3,4,8,1,6,33,3.5263605246161616,0,0,3,5,3,1.75,1.0116009116784799,0.75,2,1,33,45.5
2,630,6.447305862541213,1,0,0,0,0,3,6,15,2.772588722239781,0,0,0,1,5,6.5,2.0149030205422647,0.5,1,0,15,273.0
0,1260,7.13966033596492,1,0,0,0,0,1,6,36,3.6109179126442243,1,0,1,1,6,19.25,3.0081547935525483,0.25,2,1,36,673.75
0,1491,7.307872780763706,0,0,1,0,1,5,4,21,3.091042453358316,0,0,1,0,1,9.25,2.327277705584417,0.25,2,0,21,656.75
0,1040,6.947937068614969,1,2,0,4,0,2,4,10,2.3978952727983707,1,1,0,3,0,8.25,2.224623551524334,0.25,2,2,10,858.0
0,402,5.998936561946683,1,0,2,3,2,6,3,3,1.3862943611198906,0,0,3,3,3,4.25,1.6582280766035324,0.25,2,2,3,569.5
1,3780,8.237743803890933,1,0,0,0,0,0,6,42,3.7612001156935624,1,0,2,0,2,6.25,1.9810014688665833,0.25,2,1,42,562.5
4,4896,8.496378051702317,1,0,1,3,6,0,6,48,3.8918202981106265,1,0,3,6,8,7.5,2.1400661634962708,0.5,1,2,48,765.0
3,8640,9.0642735958414,1,0,0,2,0,4,3,60,4.110873864173311,1,0,0,4,0,12.5,2.6026896854443837,0.5,1,2,60,1800.0
6,1925,7.563200592358071,0,2,0,0,5,1,4,25,3.258096538021482,0,1,0,4,5,12.25,2.583997552432231,0.25,2,1,25,943.25
1,1584,7.368339686311381,1,0,4,2,4,6,1,44,3.8066624897703196,1,2,4,2,4,12.0,2.5649493574615367,0.0,1,0,44,432.0
6,648,6.47543271670409,1,0,3,4,8,7,1,24,3.2188758248682006,1,0,4,3,4,8.5,2.2512917986064953,0.5,1,0,24,229.5
6,4230,8.350193650720067,1,0,0,2,0,1,0,47,3.871201010907891,0,2,2,5,7,1.0,0.6931471805599453,0.0,1,0,47,90.0
0,279,5.634789603169249,0,0,4,6,9,1,2,3,1.3862943611198906,0,0,3,3,3,1.5,0.9162907318741551,0.5,1,0,3,139.5
1,324,5.783825182329737,1,0,4,2,4,6,2,3,1.3862943611198906,0,0,3,3,3,1.0,0.6931471805599453,0.0,1,2,3,108.0
2,4416,8.393216011596527,1,0,1,6,6,2,3,48,3.8918202981106265,1,0,3,6,8,3.0,1.3862943611198906,0.0,1,1,48,276.0
2,2646,7.881182202227102,1,0,1,0,6,5,2,18,2.9444389791664403,1,0,3,4,8,18.0,2.9444389791664403,0.0,1,0,18,2646.0
6,5800,8.665785595466064,1,1,0,4,0,5,6,50,3.9318256327243257,1,2,0,1,0,11.75,2.545531271604435,0.75,2,1,50,1363.0
4,4260,8.357259153499912,1,0,0,4,0,4,2,60,4.110873864173311,1,0,0,4,0,1.75,1.0116009116784799,0.75,2,3,60,124.25
4,1110,7.01301578963963,1,0,0,4,0,6,2,30,3.4339872044851463,1,0,0,2,0,12.75,2.6210388241125804,0.75,2,3,30,471.75
6,3078,8.0323601479245,1,0,3,5,8,3,5,38,3.6635616461296463,1,2,3,3,8,16.5,2.8622008809294686,0.5,1,1,38,1336.5
4,2193,7.693481640835175,0,0,3,2,3,5,6,43,3.784189633918261,0,1,3,1,3,5.75,1.9095425048844386,0.75,2,0,43,293.25
3,4320,8.371242135931933,1,0,0,1,0,2,0,30,3.4339872044851463,1,0,0,2,0,8.5,2.2512917986064953,0.5,1,1,30,1224.0
1,385,5.955837369464831,0,1,0,0,5,4,1,5,1.791759469228055,0,2,0,5,5,16.75,2.8763855159214247,0.75,2,2,5,1289.75
4,120,4.795790545596741,1,0,0,1,0,3,6,6,1.9459101490553132,1,0,1,6,6,8.0,2.1972245773362196,0.0,1,3,6,160.0
0,399,5.991464547107982,0,0,4,0,9,2,3,57,4.060443010546419,0,0,2,1,7,20.0,3.044522437723423,0.0,1,1,57,140.0
0,1648,7.407924322559599,1,1,3,3,8,7,0,16,2.833213344056216,1,1,1,2,6,3.5,1.5040773967762742,0.5,1,0,16,360.5
4,1596,7.3758821482150125,1,0,1,0,6,6,1,14,2.70805020110221,1,2,4,0,4,7.0,2.0794415416798357,0.0,1,3,14,798.0
5,7493,8.921857979353632,0,2,3,3,3,6,0,59,4.0943445622221,0,2,4,3,9,0.75,0.5596157879354227,0.75,2,0,59,95.25
3,5130,8.543055850941965,1,0,0,6,0,2,3,57,4.060443010546419,0,0,2,1,7,1.25,0.8109302162163288,0.25,2,3,57,112.5
6,767,6.643789733147672,0,2,2,4,7,6,5,13,2.6390573296152584,0,1,3,6,3,5.25,1.8325814637483102,0.25,2,0,13,309.75
2,480,6.175867270105761,1,0,0,4,0,5,1,12,2.5649493574615367,1,0,2,5,2,7.5,2.1400661634962708,0.5,1,0,12,300.0
1,6450,8.771990436532242,1,0,0,3,0,2,3,43,3.784189633918261,0,1,3,1,3,16.25,2.847812143477369,0.25,2,3,43,2437.5
1,646,6.472346294500901,1,1,1,2,6,0,1,19,2.995732273553991,0,1,4,5,9,17.5,2.917770732084279,0.5,1,1,19,595.0
4,135,4.912654885736052,0,0,0,2,5,2,3,5,1.791759469228055,0,2,0,5,5,3.0,1.3862943611198906,0.0,1,0,5,81.0
1,6840,8.830689198760998,1,0,0,1,0,3,6,57,4.060443010546419,0,0,2,1,7,15.25,2.7880929087757464,0.25,2,1,57,1830.0
1,350,5.860786223465865,1,2,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,1.0,0.6931471805599453,0.0,1,2,10,35.0
3,6664,8.804625232612809,1,1,4,0,4,3,6,56,4.04305126783455,1,2,1,0,6,11.0,2.4849066497880004,0.0,1,0,56,1309.0
2,3375,8.124446855715847,0,0,0,1,5,4,4,45,3.828641396489095,0,0,0,3,5,18.5,2.970414465569701,0.5,1,1,45,1387.5
0,3680,8.210939733379021,1,2,0,5,0,5,4,32,3.4965075614664802,1,2,2,4,2,20.0,3.044522437723423,0.0,1,0,32,2300.0
1,792,6.675823221634848,1,0,2,1,2,3,3,8,2.1972245773362196,1,2,3,1,8,8.25,2.224623551524334,0.25,2,3,8,816.75
5,1776,7.482681828154651,1,0,1,5,6,0,1,37,3.6375861597263857,0,1,2,2,7,9.0,2.302585092994046,0.0,1,3,37,432.0
5,434,6.075346031088684,1,2,4,0,4,3,6,31,3.4657359027997265,0,1,1,3,1,12.0,2.5649493574615367,0.0,1,3,31,168.0
0,230,5.442417710521793,1,2,0,6,0,1,6,46,3.8501476017100584,1,1,1,4,6,8.0,2.1972245773362196,0.0,1,3,46,40.0
3,2394,7.781138509845015,1,0,4,0,4,6,4,57,4.060443010546419,0,0,2,1,7,10.5,2.4423470353692043,0.5,1,3,57,441.0
4,1400,7.244941546337007,1,2,0,0,0,1,2,25,3.258096538021482,0,1,0,4,5,13.75,2.691243082785829,0.75,2,2,25,770.0
6,2112,7.655864017616056,1,0,2,5,2,2,4,22,3.1354942159291497,1,1,2,1,2,6.0,1.9459101490553132,0.0,1,1,22,576.0
2,3904,8.270013062273787,1,1,4,5,4,3,0,32,3.4965075614664802,1,2,2,4,2,7.25,2.1102132003465894,0.25,2,2,32,884.5
1,189,5.247024072160486,0,0,4,0,9,2,1,21,3.091042453358316,0,0,1,0,1,8.5,2.2512917986064953,0.5,1,1,21,76.5
6,1782,7.48605261786314,1,0,2,4,2,0,1,22,3.1354942159291497,1,1,2,1,2,19.5,3.0204248861443626,0.5,1,2,22,1579.5
0,1649,7.408530566894626,0,2,4,4,9,7,5,17,2.8903717578961645,0,2,2,3,7,16.75,2.8763855159214247,0.75,2,1,17,1624.75
5,4067,8.31090675716845,0,2,2,0,7,2,1,49,3.912023005428146,0,1,4,0,9,1.75,1.0116009116784799,0.75,2,0,49,145.25
3,1863,7.530479995245536,0,0,3,1,3,4,1,27,3.332204510175204,0,0,2,6,7,17.0,2.8903717578961645,0.0,1,3,27,1173.0
0,3920,8.27410200229233,1,2,0,0,0,1,1,40,3.713572066704308,1,1,0,5,0,14.25,2.7245795030534206,0.25,2,2,40,1396.5
5,1829,7.512071245835466,0,2,4,2,9,2,2,59,4.0943445622221,0,2,4,3,9,11.75,2.545531271604435,0.75,2,3,59,364.25
5,4620,8.438366410870266,1,0,0,0,0,7,0,33,3.5263605246161616,0,0,3,5,3,16.5,2.8622008809294686,0.5,1,0,33,2310.0
2,594,6.38856140554563,1,0,4,6,4,3,6,11,2.4849066497880004,0,2,1,4,1,12.0,2.5649493574615367,0.0,1,0,11,648.0
5,2046,7.624130585661289,1,0,1,2,6,5,6,31,3.4657359027997265,0,1,1,3,1,16.0,2.833213344056216,0.0,1,2,31,1056.0
0,2025,7.613818684808629,0,0,0,2,5,1,2,45,3.828641396489095,0,0,0,3,5,11.75,2.545531271604435,0.75,2,2,45,528.75
1,4477,8.4069317971587,0,1,2,4,7,4,0,37,3.6375861597263857,0,1,2,2,7,7.5,2.1400661634962708,0.5,1,3,37,907.5
6,4680,8.45126704130007,1,0,0,4,0,3,4,40,3.713572066704308,1,1,0,5,0,19.75,3.0325462466767075,0.75,2,2,40,2310.75
1,5365,8.58783803098557,0,1,0,3,5,0,3,37,3.6375861597263857,0,1,2,2,7,10.75,2.463853240590168,0.75,2,3,37,1558.75
4,6486,8.777555453213056,1,0,1,4,6,0,1,46,3.8501476017100584,1,1,1,4,6,17.0,2.8903717578961645,0.0,1,2,46,2397.0
4,992,6.900730664045173,1,2,2,5,2,0,2,31,3.4657359027997265,0,1,1,3,1,11.25,2.505525936990736,0.25,2,1,31,360.0
5,4747,8.465478755729558,0,1,2,1,7,3,0,47,3.871201010907891,0,2,2,5,7,13.5,2.6741486494265287,0.5,1,3,47,1363.5
0,2875,7.964155718840937,0,1,0,5,5,4,3,25,3.258096538021482,0,1,0,4,5,13.75,2.691243082785829,0.75,2,2,25,1581.25
0,2226,7.708410667257367,1,0,1,0,6,0,3,21,3.091042453358316,0,0,1,0,1,8.0,2.1972245773362196,0.0,1,3,21,848.0
4,3952,8.282230063296685,1,1,2,4,2,0,0,52,3.970291913552122,1,1,2,3,2,11.25,2.505525936990736,0.25,2,3,52,855.0
1,3306,8.103796712981794,1,0,1,2,6,3,1,38,3.6635616461296463,1,2,3,3,8,16.75,2.8763855159214247,0.75,2,1,38,1457.25
4,1800,7.496097345175956,1,0,0,1,0,1,1,36,3.6109179126442243,1,0,1,1,6,18.25,2.9575110607337933,0.25,2,0,36,912.5
1,3051,8.023552392404348,0,0,1,6,1,2,6,27,3.332204510175204,0,0,2,6,7,11.0,2.4849066497880004,0.0,1,3,27,1243.0
6,228,5.43372200355424,1,0,3,4,8,7,6,12,2.5649493574615367,1,0,2,5,2,14.0,2.70805020110221,0.0,1,2,12,266.0
4,35,3.58351893845611,0,2,0,0,5,1,0,7,2.0794415416798357,0,1,2,0,7,1.0,0.6931471805599453,0.0,1,2,7,5.0
4,4653,8.445482343862237,0,0,3,5,3,1,5,47,3.871201010907891,0,2,2,5,7,3.0,1.3862943611198906,0.0,1,2,47,297.0
1,1975,7.588829878307813,0,1,0,1,5,4,4,25,3.258096538021482,0,1,0,4,5,12.5,2.6026896854443837,0.5,1,2,25,987.5
0,2430,7.796057974316123,1,0,0,1,0,2,6,30,3.4339872044851463,1,0,0,2,0,20.0,3.044522437723423,0.0,1,2,30,1620.0
0,1168,7.063903961472068,1,1,3,6,8,4,2,16,2.833213344056216,1,1,1,2,6,15.75,2.8183982582710754,0.75,2,1,16,1149.75
1,744,6.61338421837956,1,0,4,2,4,0,2,24,3.2188758248682006,1,0,4,3,4,2.75,1.3217558399823195,0.75,2,2,24,85.25
2,5768,8.660254034256889,1,2,3,0,8,1,0,56,4.04305126783455,1,2,1,0,6,13.75,2.691243082785829,0.75,2,1,56,1416.25
2,1022,6.930494765951626,1,2,2,0,2,6,4,14,2.70805020110221,1,2,4,0,4,20.0,3.044522437723423,0.0,1,1,14,1460.0
1,520,6.255750041753367,1,1,0,2,0,3,5,40,3.713572066704308,1,1,0,5,0,3.25,1.4469189829363254,0.25,2,3,40,42.25
4,768,6.645090969505644,1,0,3,5,8,7,1,16,2.833213344056216,1,1,1,2,6,1.75,1.0116009116784799,0.75,2,2,16,84.0
5,1582,7.367077059881012,1,1,2,0,2,2,4,14,2.70805020110221,1,2,4,0,4,1.5,0.9162907318741551,0.5,1,3,14,169.5
2,2590,7.85979918056211,1,1,0,0,0,6,0,35,3.58351893845611,0,2,0,0,5,18.75,2.9831534913471307,0.75,2,1,35,1387.5
3,4290,8.364275084991524,1,0,0,6,0,1,1,30,3.4339872044851463,1,0,0,2,0,13.75,2.691243082785829,0.75,2,1,30,1966.25
0,3072,8.030409562130485,1,0,2,6,2,1,0,48,3.8918202981106265,1,0,3,6,8,15.25,2.7880929087757464,0.25,2,2,48,976.0
4,966,6.874198495453294,1,0,1,0,6,3,0,23,3.1780538303479458,0,2,3,2,3,17.0,2.8903717578961645,0.0,1,0,23,714.0
5,1450,7.280008252884188,1,1,0,1,0,0,2,50,3.9318256327243257,1,2,0,1,0,19.75,3.0325462466767075,0.75,2,2,50,572.75
6,1340,7.201170883281678,1,2,0,3,0,6,6,10,2.3978952727983707,1,1,0,3,0,17.0,2.8903717578961645,0.0,1,0,10,2278.0
5,4000,8.294299608857235,1,1,0,3,0,1,6,50,3.9318256327243257,1,2,0,1,0,2.0,1.0986122886681098,0.0,1,0,50,160.0
5,2992,8.0040315078527,1,1,2,3,2,6,2,44,3.8066624897703196,1,2,4,2,4,10.5,2.4423470353692043,0.5,1,2,44,714.0
3,624,6.437751649736401,1,0,4,1,4,6,6,39,3.6888794541139363,0,0,4,4,9,9.25,2.327277705584417,0.25,2,1,39,148.0
2,5461,8.60557030203365,0,1,1,1,1,6,1,43,3.784189633918261,0,1,3,1,3,16.5,2.8622008809294686,0.5,1,2,43,2095.5
5,1311,7.179307969504034,0,0,1,2,1,1,3,19,2.995732273553991,0,1,4,5,9,5.25,1.8325814637483102,0.25,2,0,19,362.25
3,4508,8.413830678421084,1,2,3,0,8,0,0,49,3.912023005428146,0,1,4,0,9,5.5,1.8718021769015913,0.5,1,3,49,506.0
1,3683,8.211754397375197,0,2,3,1,3,4,6,29,3.4011973816621555,0,2,4,1,9,1.5,0.9162907318741551,0.5,1,3,29,190.5
5,2915,7.977968093128549,0,2,0,3,5,1,5,53,3.9889840465642745,0,2,3,4,3,0.75,0.5596157879354227,0.75,2,2,53,41.25
2,4794,8.475328987317539,1,0,4,6,4,0,5,51,3.9512437185814275,0,0,1,2,1,13.25,2.6567569067146595,0.25,2,1,51,1245.5
3,4662,8.44741429680832,1,0,2,0,2,0,4,42,3.7612001156935624,1,0,2,0,2,1.0,0.6931471805599453,0.0,1,1,42,111.0
6,5822,8.66957087183712,1,2,2,5,2,5,3,41,3.7376696182833684,0,2,1,6,1,6.5,2.0149030205422647,0.5,1,3,41,923.0
1,1428,7.264730177929867,1,0,3,0,8,1,6,12,2.5649493574615367,1,0,2,5,2,15.25,2.7880929087757464,0.25,2,2,12,1814.75
1,2024,7.613324979540639,1,2,4,1,4,7,0,23,3.1780538303479458,0,2,3,2,3,4.25,1.6582280766035324,0.25,2,0,23,374.0
3,252,5.53338948872752,1,0,2,0,2,5,6,21,3.091042453358316,0,0,1,0,1,4.5,1.7047480922384253,0.5,1,2,21,54.0
5,3127,8.048149101665201,0,1,2,5,7,0,5,53,3.9889840465642745,0,2,3,4,3,6.0,1.9459101490553132,0.0,1,2,53,354.0
6,474,6.163314804034641,1,0,4,5,4,2,2,6,1.9459101490553132,1,0,1,6,6,18.75,2.9831534913471307,0.75,2,2,6,1481.25
1,980,6.8885724595653635,1,2,0,0,0,1,1,20,3.044522437723423,1,2,0,6,0,7.25,2.1102132003465894,0.25,2,0,20,355.25
4,3192,8.068716192714781,1,0,2,0,2,3,6,57,4.060443010546419,0,0,2,1,7,17.5,2.917770732084279,0.5,1,0,57,980.0
6,1404,7.247792581767846,1,0,4,4,4,0,6,52,3.970291913552122,1,1,2,3,2,15.5,2.803360380906535,0.5,1,1,52,418.5
0,732,6.597145701886651,1,0,2,4,2,1,3,6,1.9459101490553132,1,0,1,6,6,12.75,2.6210388241125804,0.75,2,0,6,1555.5
1,5500,8.612685172875459,1,1,0,5,0,2,3,44,3.8066624897703196,1,2,4,2,4,10.0,2.3978952727983707,0.0,1,0,44,1250.0
0,221,5.402677381872279,0,2,1,4,1,3,4,13,2.6390573296152584,0,1,3,6,3,4.5,1.7047480922384253,0.5,1,3,13,76.5
3,621,6.432940092739179,0,0,1,5,1,7,5,27,3.332204510175204,0,0,2,6,7,6.0,1.9459101490553132,0.0,1,2,27,138.0
6,5625,8.635153989049803,0,0,0,4,5,1,5,45,3.828641396489095,0,0,0,3,5,18.0,2.9444389791664403,0.0,1,2,45,2250.0
3,4320,8.371242135931933,1,0,0,1,0,0,0,30,3.4339872044851463,1,0,0,2,0,9.0,2.302585092994046,0.0,1,2,30,1296.0
5,6580,8.791941988456118,1,1,0,0,0,5,4,47,3.871201010907891,0,2,2,5,7,18.0,2.9444389791664403,0.0,1,3,47,2520.0
6,2470,7.81237820598861,1,1,0,6,0,2,1,26,3.295836866004329,1,2,1,5,6,0.25,0.22314355131420976,0.25,2,0,26,23.75
4,544,6.300785794663244,1,1,4,5,4,3,0,34,3.5553480614894135,1,1,4,6,4,7.0,2.0794415416798357,0.0,1,2,34,112.0
1,882,6.78332520060396,1,0,2,0,2,7,6,7,2.0794415416798357,0,1,2,0,7,1.0,0.6931471805599453,0.0,1,2,7,126.0
3,900,6.803505257608338,1,0,0,4,0,6,1,60,4.110873864173311,1,0,0,4,0,5.0,1.791759469228055,0.0,1,2,60,75.0
2,1397,7.242797922793756,0,2,2,4,7,2,2,11,2.4849066497880004,0,2,1,4,1,6.75,2.0476928433652555,0.75,2,2,11,857.25
3,2115,7.65728279297819,0,0,0,1,5,2,3,15,2.772588722239781,0,0,0,1,5,12.0,2.5649493574615367,0.0,1,2,15,1692.0
2,2613,7.868636894184167,0,0,3,2,3,5,5,39,3.6888794541139363,0,0,4,4,9,20.0,3.044522437723423,0.0,1,0,39,1340.0
4,550,6.311734809152915,1,1,0,4,0,4,0,5,1.791759469228055,0,2,0,5,5,10.5,2.4423470353692043,0.5,1,1,5,1155.0
1,2025,7.613818684808629,0,0,0,2,5,6,4,27,3.332204510175204,0,0,2,6,7,16.5,2.8622008809294686,0.5,1,0,27,1237.5
6,232,5.4510384535657,1,1,2,1,2,4,1,4,1.6094379124341003,1,1,4,4,4,19.0,2.995732273553991,0.0,1,0,4,1102.0
6,2898,7.972121128921655,1,0,3,0,8,7,0,46,3.8501476017100584,1,1,1,4,6,16.5,2.8622008809294686,0.5,1,0,46,1039.5
5,2420,7.791935956938058,1,2,0,5,0,6,2,55,4.02535169073515,0,1,0,6,5,2.0,1.0986122886681098,0.0,1,3,55,88.0
0,3498,8.160232492367689,1,0,3,5,8,7,5,53,3.9889840465642745,0,2,3,4,3,17.25,2.9041650800285006,0.25,2,1,53,1138.5
1,4356,8.379539026117442,1,0,1,2,6,4,0,36,3.6109179126442243,1,0,1,1,6,12.75,2.6210388241125804,0.75,2,0,36,1542.75
6,1469,7.293017679772782,0,2,4,6,9,7,2,13,2.6390573296152584,0,1,3,6,3,11.75,2.545531271604435,0.75,2,3,13,1327.75
6,826,6.717804695023691,1,1,1,0,6,6,0,14,2.70805020110221,1,2,4,0,4,13.25,2.6567569067146595,0.25,2,3,14,781.75
2,5850,8.674367865788236,1,0,0,5,0,4,3,39,3.6888794541139363,0,0,4,4,9,12.5,2.6026896854443837,0.5,1,2,39,1875.0
4,1073,6.97914527506881,0,2,3,2,3,1,1,29,3.4011973816621555,0,2,4,1,9,2.0,1.0986122886681098,0.0,1,1,29,74.0
2,5082,8.533656917446903,1,0,2,0,2,6,6,42,3.7612001156935624,1,0,2,0,2,8.5,2.2512917986064953,0.5,1,3,42,1028.5
6,5699,8.648221453822641,0,2,4,1,9,4,1,41,3.7376696182833684,0,2,1,6,1,12.75,2.6210388241125804,0.75,2,1,41,1772.25
2,615,6.423246963533519,0,0,0,6,5,2,1,41,3.7376696182833684,0,2,1,6,1,17.75,2.9311937524164198,0.75,2,3,41,266.25
1,1070,6.976348070447749,1,2,0,6,0,7,5,10,2.3978952727983707,1,1,0,3,0,12.0,2.5649493574615367,0.0,1,0,10,1284.0
3,5546,8.621012520055235,1,2,1,2,6,2,4,59,4.0943445622221,0,2,4,3,9,10.25,2.4203681286504293,0.25,2,1,59,963.5
0,1056,6.963189985870238,1,0,1,6,6,3,4,16,2.833213344056216,1,1,1,2,6,2.75,1.3217558399823195,0.75,2,0,16,181.5
3,2610,7.8674885686991285,1,0,0,6,0,0,5,45,3.828641396489095,0,0,0,3,5,19.5,3.0204248861443626,0.5,1,3,45,1131.0
1,3825,8.249575150000199,0,0,0,3,5,0,0,51,3.9512437185814275,0,0,1,2,1,1.75,1.0116009116784799,0.75,2,3,51,131.25
0,1092,6.996681488176539,1,0,2,0,2,2,4,13,2.6390573296152584,0,1,3,6,3,2.25,1.1786549963416462,0.25,2,0,13,189.0
2,722,6.583409222158765,1,2,2,1,2,1,4,19,2.995732273553991,0,1,4,5,9,7.25,2.1102132003465894,0.25,2,3,19,275.5
2,1342,7.202661196523238,1,1,2,5,2,0,6,22,3.1354942159291497,1,1,2,1,2,4.0,1.6094379124341003,0.0,1,3,22,244.0
5,903,6.806829360392176,0,0,3,0,3,7,1,43,3.784189633918261,0,1,3,1,3,19.75,3.0325462466767075,0.75,2,2,43,414.75
6,2072,7.636752112435779,1,2,2,0,2,1,6,37,3.6375861597263857,0,1,2,2,7,14.0,2.70805020110221,0.0,1,2,37,784.0
2,1760,7.473637108496206,1,2,0,3,0,4,5,22,3.1354942159291497,1,1,2,1,2,6.0,1.9459101490553132,0.0,1,2,22,480.0
1,396,5.983936280687191,1,0,1,4,6,0,6,9,2.302585092994046,0,0,4,2,9,4.25,1.6582280766035324,0.25,2,0,9,187.0
3,189,5.247024072160486,0,0,4,0,9,0,4,21,3.091042453358316,0,0,1,0,1,11.5,2.5257286443082556,0.5,1,3,21,103.5
