slot_buyer_name,slot_item,slot_currency_symbol,slot_initial_price,slot_initial_price_abs_log1p,slot_initial_price_mod3,slot_initial_price_mod7,slot_rate_percent,slot_rate_percent_abs_log1p,slot_rate_percent_is_even,slot_rate_percent_mod3,slot_rate_percent_mod5,slot_rate_percent_mod7,slot_rate_percent_mod10,slot_start_year,slot_start_year_abs_log1p,slot_start_year_is_even,slot_start_year_mod3,slot_start_year_mod5,slot_start_year_mod7,slot_start_year_mod10,slot_end_year,slot_end_year_abs_log1p,slot_end_year_is_even,slot_end_year_mod3,slot_end_year_mod5,slot_end_year_mod7,slot_end_year_mod10,gcd_all,n_multiple_pairs,y
0,0,0,29200,10.281958234245314,1,3,16,2.833213344056216,1,1,1,2,6,1999,7.600902459542082,0,1,4,4,9,2003,7.602900462204755,0,2,3,1,3,1,1,10512.0
6,1,2,87800,11.382828169079987,2,6,24,3.2188758248682006,1,0,4,3,4,1995,7.59890045687141,0,0,0,0,5,1997,7.599901959208498,0,2,2,2,7,1,0,45656.0
2,5,1,20500,9.928228944424575,1,4,27,3.332204510175204,0,0,2,6,7,2001,7.601901959875166,0,0,1,6,1,2004,7.60339933974067,1,0,4,2,4,1,0,3895.0
5,7,0,75400,11.230575816507569,1,3,24,3.2188758248682006,1,0,4,3,4,2005,7.603897968521881,0,1,0,3,5,2007,7.60489448081162,0,0,2,5,7,1,0,39208.0
7,2,2,69600,11.150534214035387,0,6,21,3.091042453358316,0,0,1,0,1,2017,7.609862200913554,0,1,2,1,7,2019,7.61085279039525,0,0,4,3,9,1,0,40368.0
1,4,1,94000,11.451060699493427,1,4,29,3.4011973816621555,0,2,4,1,9,2019,7.61085279039525,0,0,4,3,9,2022,7.612336837167746,1,0,2,6,2,1,0,12220.0
3,3,0,84200,11.340962076644454,2,4,12,2.5649493574615367,1,0,2,5,2,2003,7.602900462204755,0,2,3,1,3,2007,7.60489448081162,0,0,2,5,7,1,0,43784.0
4,1,2,83400,11.331415578682627,0,2,30,3.4339872044851463,1,0,0,2,0,2002,7.602401335665818,1,1,2,0,2,2005,7.603897968521881,0,1,0,3,5,1,1,8340.0
7,2,3,41000,10.62135173563291,2,1,24,3.2188758248682006,1,0,4,3,4,2019,7.61085279039525,0,0,4,3,9,2023,7.6128310304073565,0,1,3,0,3,1,0,1640.0
0,6,3,13900,9.539716058977092,1,5,26,3.295836866004329,1,2,1,5,6,2002,7.602401335665818,1,1,2,0,2,2004,7.60339933974067,1,0,4,2,4,2,1,6672.0
1,6,2,86300,11.3655964644899,2,4,14,2.70805020110221,1,2,4,0,4,2019,7.61085279039525,0,0,4,3,9,2026,7.614312146452,1,1,1,3,6,1,0,1726.0
1,5,3,71000,11.170449240431308,2,6,22,3.1354942159291497,1,1,2,1,2,2006,7.604396348796338,1,2,1,4,6,2007,7.60489448081162,0,0,2,5,7,1,0,55380.0
6,6,2,97200,11.484536278461452,0,5,25,3.258096538021482,0,1,0,4,5,2020,7.611347717403621,1,1,0,4,0,2023,7.6128310304073565,0,1,3,0,3,1,1,24300.0
7,4,1,23200,10.05195066017375,1,2,8,2.1972245773362196,1,2,3,1,8,2015,7.60887062919126,0,2,0,6,5,2025,7.613818684808629,0,0,0,2,5,1,1,4640.0
7,5,3,13700,9.525224101853109,2,1,15,2.772588722239781,0,0,0,1,5,1999,7.600902459542082,0,1,4,4,9,2002,7.602401335665818,1,1,2,0,2,1,0,7535.0
6,6,0,70400,11.161962746590705,2,1,9,2.302585092994046,0,0,4,2,9,2009,7.605890001053122,0,2,4,0,9,2015,7.60887062919126,0,2,0,6,5,1,0,32384.0
6,5,0,53800,10.893047333337728,1,5,23,3.1780538303479458,0,2,3,2,3,2005,7.603897968521881,0,1,0,3,5,2009,7.605890001053122,0,2,4,0,9,1,0,4304.0
7,1,3,27300,10.214678610538817,0,0,7,2.0794415416798357,0,1,2,0,7,2009,7.605890001053122,0,2,4,0,9,2013,7.607878073278507,0,0,3,4,3,1,2,19656.0
3,7,2,77800,11.261909563554315,1,2,14,2.70805020110221,1,2,4,0,4,2011,7.60688453121963,0,1,1,2,1,2013,7.607878073278507,0,0,3,4,3,1,0,56016.0
0,4,2,96100,11.473155000731508,1,4,7,2.0794415416798357,0,1,2,0,7,2000,7.601402334583733,1,2,0,5,0,2005,7.603897968521881,0,1,0,3,5,1,0,62465.0
2,5,3,84800,11.348062614163295,2,2,33,3.5263605246161616,0,0,3,5,3,2003,7.602900462204755,0,2,3,1,3,2004,7.60339933974067,1,0,4,2,4,1,0,56816.0
4,0,1,90200,11.409795792463761,2,5,10,2.3978952727983707,1,1,0,3,0,2019,7.61085279039525,0,0,4,3,9,2028,7.615298339825815,1,0,3,5,8,1,1,9020.0
4,1,2,6200,8.732465848349879,2,5,34,3.5553480614894135,1,1,4,6,4,2000,7.601402334583733,1,2,0,5,0,2001,7.601901959875166,0,0,1,6,1,1,0,4092.0
6,7,0,96900,11.481445117743048,0,6,34,3.5553480614894135,1,1,4,6,4,2003,7.602900462204755,0,2,3,1,3,2004,7.60339933974067,1,0,4,2,4,1,1,63954.0
0,3,0,72500,11.19135563385109,2,1,5,1.791759469228055,0,2,0,5,5,2012,7.607381425639791,1,2,2,3,2,2019,7.61085279039525,0,0,4,3,9,1,1,47125.0
0,2,3,81100,11.303450570483712,1,5,30,3.4339872044851463,1,0,0,2,0,2016,7.6093665379542115,1,0,1,0,6,2018,7.610357618312838,1,2,3,2,8,2,0,32440.0
5,6,2,92100,11.430641079947755,0,1,31,3.4657359027997265,0,1,1,3,1,2000,7.601402334583733,1,2,0,5,0,2002,7.602401335665818,1,1,2,0,2,1,0,34998.0
0,0,3,12500,9.433563920090563,2,5,16,2.833213344056216,1,1,1,2,6,1995,7.59890045687141,0,0,0,0,5,2000,7.601402334583733,1,2,0,5,0,1,1,2500.0
5,5,0,49900,10.817796321618971,1,4,24,3.2188758248682006,1,0,4,3,4,2000,7.601402334583733,1,2,0,5,0,2003,7.602900462204755,0,2,3,1,3,1,0,13972.0
4,6,0,28600,10.261196961231647,1,5,21,3.091042453358316,0,0,1,0,1,2004,7.60339933974067,1,0,4,2,4,2008,7.605392364814935,1,1,3,6,8,1,0,4576.0
4,2,1,11200,9.32375833901174,1,0,25,3.258096538021482,0,1,0,4,5,2020,7.611347717403621,1,1,0,4,0,2023,7.6128310304073565,0,1,3,0,3,1,1,2800.0
7,6,2,33000,10.404293143019792,0,2,20,3.044522437723423,1,2,0,6,0,1997,7.599901959208498,0,2,2,2,7,2000,7.601402334583733,1,2,0,5,0,1,2,13200.0
3,2,0,21100,9.957075711706057,1,2,14,2.70805020110221,1,2,4,0,4,2009,7.605890001053122,0,2,4,0,9,2013,7.607878073278507,0,0,3,4,3,1,0,9284.0
5,6,3,64800,11.079076314320059,0,1,20,3.044522437723423,1,2,0,6,0,2003,7.602900462204755,0,2,3,1,3,2004,7.60339933974067,1,0,4,2,4,1,1,51840.0
5,6,2,26000,10.165890277802454,2,2,20,3.044522437723423,1,2,0,6,0,1995,7.59890045687141,0,0,0,0,5,1998,7.6004023345004,1,0,3,3,8,1,1,10400.0
7,2,2,97300,11.485564545613576,1,0,14,2.70805020110221,1,2,4,0,4,1999,7.600902459542082,0,1,4,4,9,2003,7.602900462204755,0,2,3,1,3,1,1,42812.0
3,3,0,49700,10.813780332606648,2,0,10,2.3978952727983707,1,1,0,3,0,2000,7.601402334583733,1,2,0,5,0,2006,7.604396348796338,1,2,1,4,6,2,2,19880.0
4,4,3,39200,10.576457535657255,2,0,14,2.70805020110221,1,2,4,0,4,1999,7.600902459542082,0,1,4,4,9,2005,7.603897968521881,0,1,0,3,5,1,1,6272.0
3,6,3,15900,9.674137279312397,0,3,7,2.0794415416798357,0,1,2,0,7,2011,7.60688453121963,0,1,1,2,1,2021,7.611842399580417,0,2,1,5,1,1,0,4770.0
5,2,0,96200,11.474195031610165,2,6,34,3.5553480614894135,1,1,4,6,4,1998,7.6004023345004,1,0,3,3,8,2000,7.601402334583733,1,2,0,5,0,2,0,30784.0
6,0,0,27300,10.214678610538817,0,0,16,2.833213344056216,1,1,1,2,6,2006,7.604396348796338,1,2,1,4,6,2009,7.605890001053122,0,2,4,0,9,1,0,14196.0
4,6,1,76100,11.239816684367907,2,3,23,3.1780538303479458,0,2,3,2,3,2013,7.607878073278507,0,0,3,4,3,2017,7.609862200913554,0,1,2,1,7,1,0,6088.0
4,7,2,5000,8.517393171418904,2,2,5,1.791759469228055,0,2,0,5,5,2000,7.601402334583733,1,2,0,5,0,2002,7.602401335665818,1,1,2,0,2,1,2,4500.0
6,4,1,73000,11.19822841866684,1,4,30,3.4339872044851463,1,0,0,2,0,2017,7.609862200913554,0,1,2,1,7,2018,7.610357618312838,1,2,3,2,8,1,0,51100.0
6,3,2,53900,10.894904309600681,2,0,16,2.833213344056216,1,1,1,2,6,2009,7.605890001053122,0,2,4,0,9,2013,7.607878073278507,0,0,3,4,3,1,0,19404.0
2,0,3,61400,11.02518140064756,2,3,21,3.091042453358316,0,0,1,0,1,2020,7.611347717403621,1,1,0,4,0,2022,7.612336837167746,1,0,2,6,2,1,0,35612.0
4,0,2,45700,10.729875458480967,1,4,25,3.258096538021482,0,1,0,4,5,1998,7.6004023345004,1,0,3,3,8,2001,7.601901959875166,0,0,1,6,1,1,1,11425.0
3,6,2,23600,10.069044362997353,2,3,11,2.4849066497880004,0,2,1,4,1,1995,7.59890045687141,0,0,0,0,5,2000,7.601402334583733,1,2,0,5,0,1,0,10620.0
3,0,1,30300,10.318935994253193,0,4,10,2.3978952727983707,1,1,0,3,0,2018,7.610357618312838,1,2,3,2,8,2027,7.614805364711073,0,2,2,4,7,1,1,3030.0
7,3,3,73100,11.199597325534862,2,6,9,2.302585092994046,0,0,4,2,9,2017,7.609862200913554,0,1,2,1,7,2019,7.61085279039525,0,0,4,3,9,1,0,59942.0
7,7,0,57000,10.950824090522445,0,6,22,3.1354942159291497,1,1,2,1,2,2004,7.60339933974067,1,0,4,2,4,2005,7.603897968521881,0,1,0,3,5,1,0,44460.0
1,4,2,97200,11.484536278461452,0,5,14,2.70805020110221,1,2,4,0,4,2012,7.607381425639791,1,2,2,3,2,2014,7.608374474380783,1,1,4,5,4,2,0,69984.0
0,3,2,57300,10.956073354557526,0,5,11,2.4849066497880004,0,2,1,4,1,2019,7.61085279039525,0,0,4,3,9,2028,7.615298339825815,1,0,3,5,8,1,0,573.0
3,6,0,38900,10.568775236216993,2,1,17,2.8903717578961645,0,2,2,3,7,2008,7.605392364814935,1,1,3,6,8,2011,7.60688453121963,0,1,1,2,1,1,0,19061.0
7,5,1,19800,9.893487720457795,0,4,26,3.295836866004329,1,2,1,5,6,2009,7.605890001053122,0,2,4,0,9,2010,7.606387389772652,1,0,0,1,0,1,0,14652.0
2,5,0,64600,11.075985169527042,1,4,10,2.3978952727983707,1,1,0,3,0,2006,7.604396348796338,1,2,1,4,6,2012,7.607381425639791,1,2,2,3,2,2,1,25840.0
1,7,1,98600,11.498836682527127,2,5,19,2.995732273553991,0,1,4,5,9,2001,7.601901959875166,0,0,1,6,1,2004,7.60339933974067,1,0,4,2,4,1,0,42398.0
5,2,0,57200,10.954326659732555,2,3,5,1.791759469228055,0,2,0,5,5,2010,7.606387389772652,1,0,0,1,0,2013,7.607878073278507,0,0,3,4,3,1,2,48620.0
1,3,2,26300,10.177362240256695,2,1,10,2.3978952727983707,1,1,0,3,0,1999,7.600902459542082,0,1,4,4,9,2003,7.602900462204755,0,2,3,1,3,1,1,15780.0
6,3,3,53200,10.881832472145556,1,0,15,2.772588722239781,0,0,0,1,5,2008,7.605392364814935,1,1,3,6,8,2010,7.606387389772652,1,0,0,1,0,1,1,37240.0
6,2,2,94700,11.458479838780507,2,4,30,3.4339872044851463,1,0,0,2,0,2014,7.608374474380783,1,1,4,5,4,2015,7.60887062919126,0,2,0,6,5,1,0,66290.0
2,0,1,43900,10.689692377847104,1,3,19,2.995732273553991,0,1,4,5,9,2005,7.603897968521881,0,1,0,3,5,2007,7.60489448081162,0,0,2,5,7,1,0,27218.0
0,6,3,86300,11.3655964644899,2,4,6,1.9459101490553132,1,0,1,6,6,1999,7.600902459542082,0,1,4,4,9,2004,7.60339933974067,1,0,4,2,4,1,1,60410.0
5,1,2,98600,11.498836682527127,2,5,23,3.1780538303479458,0,2,3,2,3,1999,7.600902459542082,0,1,4,4,9,2001,7.601901959875166,0,0,1,6,1,1,1,53244.0
1,5,0,56900,10.949068194652432,2,4,23,3.1780538303479458,0,2,3,2,3,2000,7.601402334583733,1,2,0,5,0,2001,7.601901959875166,0,0,1,6,1,1,1,43813.0
4,2,1,66600,11.106474871430772,0,2,11,2.4849066497880004,0,2,1,4,1,2014,7.608374474380783,1,1,4,5,4,2015,7.60887062919126,0,2,0,6,5,1,0,59274.0
7,2,3,72100,11.185823192802378,1,0,25,3.258096538021482,0,1,0,4,5,2005,7.603897968521881,0,1,0,3,5,2008,7.605392364814935,1,1,3,6,8,1,1,18025.0
2,0,3,58200,10.971657815702502,0,2,31,3.4657359027997265,0,1,1,3,1,2000,7.601402334583733,1,2,0,5,0,2002,7.602401335665818,1,1,2,0,2,1,0,22116.0
4,1,2,94000,11.451060699493427,1,4,23,3.1780538303479458,0,2,3,2,3,2007,7.60489448081162,0,0,2,5,7,2010,7.606387389772652,1,0,0,1,0,1,0,29140.0
3,7,2,55600,10.925956465688445,1,6,22,3.1354942159291497,1,1,2,1,2,2016,7.6093665379542115,1,0,1,0,6,2020,7.611347717403621,1,1,0,4,0,2,0,6672.0
6,7,2,86700,11.370220696727491,0,5,32,3.4965075614664802,1,2,2,4,2,2011,7.60688453121963,0,1,1,2,1,2014,7.608374474380783,1,1,4,5,4,1,0,3468.0
7,2,2,31900,10.370392636243981,1,1,20,3.044522437723423,1,2,0,6,0,2007,7.60489448081162,0,0,2,5,7,2010,7.606387389772652,1,0,0,1,0,1,1,12760.0
3,3,3,6800,8.824824939175638,2,3,35,3.58351893845611,0,2,0,0,5,2012,7.607381425639791,1,2,2,3,2,2014,7.608374474380783,1,1,4,5,4,1,0,2040.0
0,4,2,9000,9.105090961257085,0,5,34,3.5553480614894135,1,1,4,6,4,2013,7.607878073278507,0,0,3,4,3,2015,7.60887062919126,0,2,0,6,5,1,0,2880.0
3,2,2,99600,11.50892748368293,0,4,27,3.332204510175204,0,0,2,6,7,2019,7.61085279039525,0,0,4,3,9,2021,7.611842399580417,0,2,1,5,1,1,0,45816.0
6,5,1,68100,11.128747176317603,0,4,7,2.0794415416798357,0,1,2,0,7,2012,7.607381425639791,1,2,2,3,2,2015,7.60887062919126,0,2,0,6,5,1,0,53799.0
4,0,0,67700,11.12285622984002,2,3,32,3.4965075614664802,1,2,2,4,2,2020,7.611347717403621,1,1,0,4,0,2021,7.611842399580417,0,2,1,5,1,1,0,46036.0
4,7,2,72700,11.194110418585193,1,5,13,2.6390573296152584,0,1,3,6,3,2014,7.608374474380783,1,1,4,5,4,2020,7.611347717403621,1,1,0,4,0,1,0,15994.0
7,0,0,43600,10.682835364853922,1,4,29,3.4011973816621555,0,2,4,1,9,2002,7.602401335665818,1,1,2,0,2,2005,7.603897968521881,0,1,0,3,5,1,0,5668.0
5,1,2,49100,10.801634680173994,2,2,5,1.791759469228055,0,2,0,5,5,2008,7.605392364814935,1,1,3,6,8,2017,7.609862200913554,0,1,2,1,7,1,1,27005.0
4,2,2,96500,11.477308649967686,2,5,10,2.3978952727983707,1,1,0,3,0,2016,7.6093665379542115,1,0,1,0,6,2025,7.613818684808629,0,0,0,2,5,1,1,9650.0
2,3,3,73800,11.209127560632263,0,6,34,3.5553480614894135,1,1,4,6,4,2016,7.6093665379542115,1,0,1,0,6,2017,7.609862200913554,0,1,2,1,7,1,0,48708.0
0,5,2,6200,8.732465848349879,2,5,11,2.4849066497880004,0,2,1,4,1,2002,7.602401335665818,1,1,2,0,2,2006,7.604396348796338,1,2,1,4,6,1,1,3472.0
3,3,0,29700,10.298935994257638,0,6,21,3.091042453358316,0,0,1,0,1,2014,7.608374474380783,1,1,4,5,4,2018,7.610357618312838,1,2,3,2,8,1,0,4752.0
3,6,2,74900,11.223922520551032,2,0,19,2.995732273553991,0,1,4,5,9,2000,7.601402334583733,1,2,0,5,0,2003,7.602900462204755,0,2,3,1,3,1,0,32207.0
2,5,3,60100,11.003781759319981,1,5,16,2.833213344056216,1,1,1,2,6,2009,7.605890001053122,0,2,4,0,9,2010,7.606387389772652,1,0,0,1,0,1,0,50484.0
2,3,1,29800,10.30229722897745,1,1,30,3.4339872044851463,1,0,0,2,0,2003,7.602900462204755,0,2,3,1,3,2006,7.604396348796338,1,2,1,4,6,1,0,2980.0
6,2,0,68400,11.133142723386813,0,3,20,3.044522437723423,1,2,0,6,0,2019,7.61085279039525,0,0,4,3,9,2020,7.611347717403621,1,1,0,4,0,1,2,54720.0
7,5,2,23400,10.060534035475412,0,6,11,2.4849066497880004,0,2,1,4,1,2003,7.602900462204755,0,2,3,1,3,2007,7.60489448081162,0,0,2,5,7,1,0,13104.0
4,6,3,57000,10.950824090522445,0,6,14,2.70805020110221,1,2,4,0,4,2005,7.603897968521881,0,1,0,3,5,2012,7.607381425639791,1,2,2,3,2,1,0,1140.0
7,4,1,20900,9.94755228369823,2,5,27,3.332204510175204,0,0,2,6,7,2008,7.605392364814935,1,1,3,6,8,2009,7.605890001053122,0,2,4,0,9,1,0,15257.0
5,7,0,63100,11.052491896264268,1,2,6,1.9459101490553132,1,0,1,6,6,2006,7.604396348796338,1,2,1,4,6,2012,7.607381425639791,1,2,2,3,2,2,0,40384.0
0,0,2,88200,11.38737357979909,0,0,8,2.1972245773362196,1,2,3,1,8,1998,7.6004023345004,1,0,3,3,8,2001,7.601901959875166,0,0,1,6,1,1,1,67032.0
6,2,0,43300,10.675931008412125,1,5,16,2.833213344056216,1,1,1,2,6,2007,7.60489448081162,0,0,2,5,7,2013,7.607878073278507,0,0,3,4,3,1,0,1732.0
0,7,2,17100,9.746892220313054,0,6,17,2.8903717578961645,0,2,2,3,7,2010,7.606387389772652,1,0,0,1,0,2011,7.60688453121963,0,1,1,2,1,1,0,14193.0
6,6,2,6900,8.839421607620602,0,5,6,1.9459101490553132,1,0,1,6,6,1998,7.6004023345004,1,0,3,3,8,2000,7.601402334583733,1,2,0,5,0,2,2,6072.0
6,1,0,10800,9.287394001418473,0,6,7,2.0794415416798357,0,1,2,0,7,2005,7.603897968521881,0,1,0,3,5,2010,7.606387389772652,1,0,0,1,0,1,0,7020.0
2,3,2,53600,10.889323003601277,2,1,22,3.1354942159291497,1,1,2,1,2,2001,7.601901959875166,0,0,1,6,1,2002,7.602401335665818,1,1,2,0,2,1,1,41808.0
1,6,1,13900,9.539716058977092,1,5,33,3.5263605246161616,0,0,3,5,3,2008,7.605392364814935,1,1,3,6,8,2010,7.606387389772652,1,0,0,1,0,1,0,4726.0
4,0,0,77600,11.259335592686217,2,5,12,2.5649493574615367,1,0,2,5,2,2011,7.60688453121963,0,1,1,2,1,2012,7.607381425639791,1,2,2,3,2,1,0,68288.0
2,1,1,59500,10.993748398115178,1,0,12,2.5649493574615367,1,0,2,5,2,2006,7.604396348796338,1,2,1,4,6,2007,7.60489448081162,0,0,2,5,7,1,0,52360.0
0,0,0,85000,11.350418300109132,1,6,21,3.091042453358316,0,0,1,0,1,2018,7.610357618312838,1,2,3,2,8,2022,7.612336837167746,1,0,2,6,2,1,0,13600.0
1,5,0,42600,10.659633006160352,0,5,13,2.6390573296152584,0,1,3,6,3,2004,7.60339933974067,1,0,4,2,4,2006,7.604396348796338,1,2,1,4,6,1,0,31524.0
3,6,3,22100,10.003378135350923,2,1,30,3.4339872044851463,1,0,0,2,0,2020,7.611347717403621,1,1,0,4,0,2021,7.611842399580417,0,2,1,5,1,1,0,15470.0
1,0,3,14200,9.561067663645012,1,4,22,3.1354942159291497,1,1,2,1,2,1997,7.599901959208498,0,2,2,2,7,1999,7.600902459542082,0,1,4,4,9,1,0,7952.0
5,3,0,37500,10.53212287826962,0,1,11,2.4849066497880004,0,2,1,4,1,2008,7.605392364814935,1,1,3,6,8,2011,7.60688453121963,0,1,1,2,1,1,0,25125.0
7,1,2,26400,10.181157167204903,0,3,9,2.302585092994046,0,0,4,2,9,2008,7.605392364814935,1,1,3,6,8,2015,7.60887062919126,0,2,0,6,5,1,0,9768.0
4,5,3,62700,11.046132675457146,0,1,10,2.3978952727983707,1,1,0,3,0,2003,7.602900462204755,0,2,3,1,3,2009,7.605890001053122,0,2,4,0,9,1,1,25080.0
5,4,1,44900,10.712215345197256,2,2,27,3.332204510175204,0,0,2,6,7,2002,7.602401335665818,1,1,2,0,2,2005,7.603897968521881,0,1,0,3,5,1,0,8531.0
7,7,2,39700,10.589131655274922,1,3,34,3.5553480614894135,1,1,4,6,4,2000,7.601402334583733,1,2,0,5,0,2002,7.602401335665818,1,1,2,0,2,2,0,12704.0
6,5,2,14500,9.581972891547895,1,3,29,3.4011973816621555,0,2,4,1,9,1998,7.6004023345004,1,0,3,3,8,2000,7.601402334583733,1,2,0,5,0,1,1,6090.0
0,7,3,50700,10.83370091325064,0,6,14,2.70805020110221,1,2,4,0,4,2015,7.60887062919126,0,2,0,6,5,2022,7.612336837167746,1,0,2,6,2,1,0,1014.0
1,4,0,19700,9.888424674859083,2,2,20,3.044522437723423,1,2,0,6,0,2015,7.60887062919126,0,2,0,6,5,2019,7.61085279039525,0,0,4,3,9,1,1,3940.0
5,5,2,23300,10.056251557087757,2,4,8,2.1972245773362196,1,2,3,1,8,1996,7.599401333415815,1,1,1,1,6,2005,7.603897968521881,0,1,0,3,5,1,0,6524.0
6,5,0,97400,11.486591756518374,2,2,32,3.4965075614664802,1,2,2,4,2,1997,7.599901959208498,0,2,2,2,7,2000,7.601402334583733,1,2,0,5,0,1,0,3896.0
5,0,0,85600,11.357452244304588,1,4,31,3.4657359027997265,0,1,1,3,1,1999,7.600902459542082,0,1,4,4,9,2002,7.602401335665818,1,1,2,0,2,1,0,5992.0
4,1,2,22700,10.030164255362632,2,6,7,2.0794415416798357,0,1,2,0,7,2016,7.6093665379542115,1,0,1,0,6,2026,7.614312146452,1,1,1,3,6,1,1,6810.0
0,1,1,76100,11.239816684367907,2,3,8,2.1972245773362196,1,2,3,1,8,1999,7.600902459542082,0,1,4,4,9,2003,7.602900462204755,0,2,3,1,3,1,0,51748.0
1,7,2,11700,9.367429587218957,0,3,33,3.5263605246161616,0,0,3,5,3,2003,7.602900462204755,0,2,3,1,3,2004,7.60339933974067,1,0,4,2,4,1,0,7839.0
2,1,3,59500,10.993748398115178,1,0,23,3.1780538303479458,0,2,3,2,3,2018,7.610357618312838,1,2,3,2,8,2019,7.61085279039525,0,0,4,3,9,1,0,45815.0
1,5,1,6300,8.748463629942055,0,0,28,3.367295829986474,1,1,3,0,8,2009,7.605890001053122,0,2,4,0,9,2012,7.607381425639791,1,2,2,3,2,1,1,1008.0
5,3,3,5700,8.648396877031582,0,2,7,2.0794415416798357,0,1,2,0,7,2016,7.6093665379542115,1,0,1,0,6,2019,7.61085279039525,0,0,4,3,9,1,1,4503.0
7,0,0,99800,11.510933482289435,2,1,16,2.833213344056216,1,1,1,2,6,2004,7.60339933974067,1,0,4,2,4,2005,7.603897968521881,0,1,0,3,5,1,0,83832.0
7,6,3,69800,11.153403615295403,2,3,31,3.4657359027997265,0,1,1,3,1,2000,7.601402334583733,1,2,0,5,0,2001,7.601901959875166,0,0,1,6,1,1,0,48162.0
1,3,2,71100,11.171856680390034,0,1,11,2.4849066497880004,0,2,1,4,1,2000,7.601402334583733,1,2,0,5,0,2004,7.60339933974067,1,0,4,2,4,1,0,39816.0
6,3,0,79600,11.284781934567633,1,3,7,2.0794415416798357,0,1,2,0,7,2010,7.606387389772652,1,0,0,1,0,2011,7.60688453121963,0,1,1,2,1,1,0,74028.0
5,2,1,11200,9.32375833901174,1,0,20,3.044522437723423,1,2,0,6,0,2020,7.611347717403621,1,1,0,4,0,2021,7.611842399580417,0,2,1,5,1,1,2,8960.0
5,3,0,32700,10.39516093745751,0,3,10,2.3978952727983707,1,1,0,3,0,2004,7.60339933974067,1,0,4,2,4,2011,7.60688453121963,0,1,1,2,1,1,1,9810.0
2,0,2,35300,10.471666571132038,2,6,18,2.9444389791664403,1,0,3,4,8,2000,7.601402334583733,1,2,0,5,0,2001,7.601901959875166,0,0,1,6,1,1,0,28946.0
7,5,3,93200,11.442513730229855,2,2,11,2.4849066497880004,0,2,1,4,1,2015,7.60887062919126,0,2,0,6,5,2019,7.61085279039525,0,0,4,3,9,1,0,52192.0
3,2,0,92200,11.431726255472853,1,3,17,2.8903717578961645,0,2,2,3,7,2008,7.605392364814935,1,1,3,6,8,2010,7.606387389772652,1,0,0,1,0,1,0,60852.0
7,4,0,97000,11.48247656671073,1,1,23,3.1780538303479458,0,2,3,2,3,2001,7.601901959875166,0,0,1,6,1,2004,7.60339933974067,1,0,4,2,4,1,1,30070.0
1,5,0,50000,10.819798284210286,2,6,21,3.091042453358316,0,0,1,0,1,2009,7.605890001053122,0,2,4,0,9,2010,7.606387389772652,1,0,0,1,0,1,0,39500.0
5,4,0,84100,11.339773736496767,1,2,15,2.772588722239781,0,0,0,1,5,2018,7.610357618312838,1,2,3,2,8,2023,7.6128310304073565,0,1,3,0,3,1,0,21025.0
6,4,3,64800,11.079076314320059,0,1,22,3.1354942159291497,1,1,2,1,2,2004,7.60339933974067,1,0,4,2,4,2008,7.605392364814935,1,1,3,6,8,2,0,7776.0
7,7,3,95000,11.461642696843066,2,3,25,3.258096538021482,0,1,0,4,5,2007,7.60489448081162,0,0,2,5,7,2010,7.606387389772652,1,0,0,1,0,1,1,23750.0
2,0,2,6100,8.716207971151853,1,3,26,3.295836866004329,1,2,1,5,6,2003,7.602900462204755,0,2,3,1,3,2004,7.60339933974067,1,0,4,2,4,1,0,4514.0
4,6,3,16900,9.735128070758227,1,2,17,2.8903717578961645,0,2,2,3,7,2020,7.611347717403621,1,1,0,4,0,2021,7.611842399580417,0,2,1,5,1,1,0,14027.0
4,6,3,19000,9.852246888342531,1,2,33,3.5263605246161616,0,0,3,5,3,2000,7.601402334583733,1,2,0,5,0,2003,7.602900462204755,0,2,3,1,3,1,0,190.0
7,6,0,45600,10.727684925086583,0,2,28,3.367295829986474,1,1,3,0,8,1999,7.600902459542082,0,1,4,4,9,2002,7.602401335665818,1,1,2,0,2,1,0,7296.0
1,4,3,33700,10.425282789490705,1,2,17,2.8903717578961645,0,2,2,3,7,2020,7.611347717403621,1,1,0,4,0,2021,7.611842399580417,0,2,1,5,1,1,0,27971.0
5,4,0,50300,10.825780236605917,2,5,16,2.833213344056216,1,1,1,2,6,2010,7.606387389772652,1,0,0,1,0,2011,7.60688453121963,0,1,1,2,1,1,0,42252.0
6,2,2,43200,10.673618922112436,0,3,31,3.4657359027997265,0,1,1,3,1,2006,7.604396348796338,1,2,1,4,6,2008,7.605392364814935,1,1,3,6,8,1,0,16416.0
5,1,0,28500,10.25769445336048,0,3,31,3.4657359027997265,0,1,1,3,1,2005,7.603897968521881,0,1,0,3,5,2007,7.60489448081162,0,0,2,5,7,1,0,10830.0
0,2,1,96600,11.478344372113902,0,0,10,2.3978952727983707,1,1,0,3,0,1996,7.599401333415815,1,1,1,1,6,1999,7.600902459542082,0,1,4,4,9,1,1,67620.0
3,1,3,63300,11.055656405795794,0,6,12,2.5649493574615367,1,0,2,5,2,1999,7.600902459542082,0,1,4,4,9,2002,7.602401335665818,1,1,2,0,2,1,1,40512.0
3,6,1,97300,11.485564545613576,1,0,20,3.044522437723423,1,2,0,6,0,2000,7.601402334583733,1,2,0,5,0,2002,7.602401335665818,1,1,2,0,2,2,2,58380.0
