slot_provider_name,slot_cost_cents,slot_cost_cents_abs_log1p,slot_cost_cents_is_even,slot_cost_cents_mod3,slot_cost_cents_mod7,slot_cost_cents_mod10,slot_c1,slot_c1_abs_log1p,slot_c1_sign,slot_c1_is_even,slot_c1_mod3,slot_c1_mod5,slot_c1_mod7,slot_c1_mod10,slot_u1,slot_u1_abs_log1p,slot_u1_is_even,slot_u1_mod3,slot_u1_mod5,slot_u1_mod7,slot_u1_mod10,slot_c2,slot_c2_abs_log1p,slot_c2_sign,slot_c2_is_even,slot_c2_mod3,slot_c2_mod5,slot_c2_mod7,slot_c2_mod10,slot_u2,slot_u2_abs_log1p,slot_u2_is_even,slot_u2_mod3,slot_u2_mod5,slot_u2_mod7,slot_u2_mod10,slot_c3,slot_c3_abs_log1p,slot_c3_sign,slot_c3_is_even,slot_c3_mod3,slot_c3_mod5,slot_c3_mod7,slot_c3_mod10,slot_u3,slot_u3_abs_log1p,slot_u3_is_even,slot_u3_mod3,slot_u3_mod5,slot_u3_mod7,slot_u3_mod10,gcd_all,n_multiple_pairs,y
3,30,3.4339872044851463,1,0,2,0,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,12,19.8
6,5,1.791759469228055,0,2,5,5,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,6,2.8
3,20,3.044522437723423,1,2,6,0,19,2.995732273553991,1,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,3,29.6
6,50,3.9318256327243257,1,2,1,0,20,3.044522437723423,1,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,8,72.0
0,5,1.791759469228055,0,2,5,5,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,4,1.8
5,5,1.791759469228055,0,2,5,5,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,9,2.4
6,15,2.772588722239781,0,0,1,5,10,2.3978952727983707,1,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,7,9.0
2,30,3.4339872044851463,1,0,2,0,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,1,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,12,32.4
2,5,1.791759469228055,0,2,5,5,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,10,2.95
4,50,3.9318256327243257,1,2,1,0,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,12,38.0
3,10,2.3978952727983707,1,1,3,0,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,1,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,12,3.9
7,20,3.044522437723423,1,2,6,0,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,1,16,15.0
2,25,3.258096538021482,0,1,4,5,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,1,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,3,25.5
4,30,3.4339872044851463,1,0,2,0,16,2.833213344056216,1,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,12,24.9
3,35,3.58351893845611,0,2,0,5,10,2.3978952727983707,1,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,6,34.65
6,30,3.4339872044851463,1,0,2,0,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,10,28.5
2,5,1.791759469228055,0,2,5,5,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,12,2.1
6,15,2.772588722239781,0,0,1,5,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,5,5.4
2,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,1,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,12,3.1
7,50,3.9318256327243257,1,2,1,0,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,1,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,11,28.5
4,40,3.713572066704308,1,1,5,0,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,15,13.6
3,50,3.9318256327243257,1,2,1,0,17,2.8903717578961645,1,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,3,61.5
0,50,3.9318256327243257,1,2,1,0,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,12,35.0
7,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,4,21.75
2,50,3.9318256327243257,1,2,1,0,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,9,26.0
5,40,3.713572066704308,1,1,5,0,13,2.6390573296152584,1,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,1,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,8,44.0
3,35,3.58351893845611,0,2,0,5,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,14,2.70805020110221,1,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,14,11.55
4,15,2.772588722239781,0,0,1,5,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,18,3.9
2,30,3.4339872044851463,1,0,2,0,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,6,3.0
7,30,3.4339872044851463,1,0,2,0,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,8,13.5
2,15,2.772588722239781,0,0,1,5,8,2.1972245773362196,1,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,14,6.45
6,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,1,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,5,54.0
2,20,3.044522437723423,1,2,6,0,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,1,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,6,16.8
3,5,1.791759469228055,0,2,5,5,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,1,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,12,5.2
0,20,3.044522437723423,1,2,6,0,16,2.833213344056216,1,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,13,12.0
3,20,3.044522437723423,1,2,6,0,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,1,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,8,18.6
3,20,3.044522437723423,1,2,6,0,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,1,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,10,16.6
4,25,3.258096538021482,0,1,4,5,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,11,14.25
3,50,3.9318256327243257,1,2,1,0,17,2.8903717578961645,1,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,1,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,2,92.5
7,15,2.772588722239781,0,0,1,5,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,9,5.25
6,5,1.791759469228055,0,2,5,5,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,13,4.9
0,5,1.791759469228055,0,2,5,5,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,14,2.55
3,10,2.3978952727983707,1,1,3,0,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,1,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,7,4.3
2,50,3.9318256327243257,1,2,1,0,9,2.302585092994046,1,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,10,38.0
3,15,2.772588722239781,0,0,1,5,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,11,3.9
3,35,3.58351893845611,0,2,0,5,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,10,2.1
7,30,3.4339872044851463,1,0,2,0,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,10,30.6
3,5,1.791759469228055,0,2,5,5,20,3.044522437723423,1,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,12,3.4
0,25,3.258096538021482,0,1,4,5,12,2.5649493574615367,1,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,1,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,11,19.5
5,10,2.3978952727983707,1,1,3,0,14,2.70805020110221,1,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,1,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,6,10.4
1,50,3.9318256327243257,1,2,1,0,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,14,24.5
1,40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,1,13,22.4
5,5,1.791759469228055,0,2,5,5,13,2.6390573296152584,1,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,12,6.6
1,15,2.772588722239781,0,0,1,5,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,1,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,12,7.95
6,10,2.3978952727983707,1,1,3,0,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,14,5.5
1,10,2.3978952727983707,1,1,3,0,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,14,3.9
7,50,3.9318256327243257,1,2,1,0,20,3.044522437723423,1,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,1,2,44.0
6,25,3.258096538021482,0,1,4,5,17,2.8903717578961645,1,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,10,9.75
3,35,3.58351893845611,0,2,0,5,8,2.1972245773362196,1,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,13,14.35
3,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,14,21.8
0,30,3.4339872044851463,1,0,2,0,14,2.70805020110221,1,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,1,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,13,16.8
0,25,3.258096538021482,0,1,4,5,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,10,32.5
0,10,2.3978952727983707,1,1,3,0,19,2.995732273553991,1,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,1,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,5,8.5
4,15,2.772588722239781,0,0,1,5,11,2.4849066497880004,1,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,5,13.05
5,20,3.044522437723423,1,2,6,0,19,2.995732273553991,1,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,3,22.2
3,25,3.258096538021482,0,1,4,5,17,2.8903717578961645,1,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,12,16.75
4,40,3.713572066704308,1,1,5,0,18,2.9444389791664403,1,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,1,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,10,39.6
0,10,2.3978952727983707,1,1,3,0,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,11,10.2
2,25,3.258096538021482,0,1,4,5,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,12,9.5
2,40,3.713572066704308,1,1,5,0,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,1,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,4,27.6
1,15,2.772588722239781,0,0,1,5,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,1,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,1,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,4,22.8
7,40,3.713572066704308,1,1,5,0,9,2.302585092994046,1,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,11,15.2
1,20,3.044522437723423,1,2,6,0,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,1,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,10,23.4
5,10,2.3978952727983707,1,1,3,0,17,2.8903717578961645,1,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,1,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,8,9.5
7,15,2.772588722239781,0,0,1,5,11,2.4849066497880004,1,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,16,2.833213344056216,1,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,1,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,15,6.0
4,30,3.4339872044851463,1,0,2,0,9,2.302585092994046,1,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,12,22.8
5,40,3.713572066704308,1,1,5,0,12,2.5649493574615367,1,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,12,38.4
7,40,3.713572066704308,1,1,5,0,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,10,17.6
4,5,1.791759469228055,0,2,5,5,20,3.044522437723423,1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,8,3.25
6,35,3.58351893845611,0,2,0,5,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,4,5.6
6,20,3.044522437723423,1,2,6,0,18,2.9444389791664403,1,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,1,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,14,10.6
7,30,3.4339872044851463,1,0,2,0,10,2.3978952727983707,1,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,1,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,12,30.0
0,15,2.772588722239781,0,0,1,5,5,1.791759469228055,1,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,19,1.65
1,20,3.044522437723423,1,2,6,0,8,2.1972245773362196,1,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,12,23.2
