slot_name,slot_monthly_qty,slot_monthly_qty_abs_log1p,slot_monthly_qty_is_even,slot_monthly_qty_mod3,slot_monthly_qty_mod5,slot_monthly_qty_mod7,slot_monthly_qty_mod10,slot_annual_spend,slot_annual_spend_abs_log1p,slot_annual_spend_mod7,slot_currency,slot_item_singular,slot_item_plural,gcd_all,y
5,11,2.4849066497880004,0,2,1,4,1,9240,9.13140538388804,0,7,5,5,11,70.0
6,8,2.1972245773362196,1,2,3,1,8,13440,9.506065016071148,0,4,3,3,8,140.0
0,10,2.3978952727983707,1,1,0,3,0,7800,8.962007209588313,2,7,6,6,10,65.0
7,5,1.791759469228055,0,2,0,5,5,9000,9.105090961257085,5,3,8,8,5,150.0
8,11,2.4849066497880004,0,2,1,4,1,20460,9.92627591416656,6,5,6,6,11,155.0
8,2,1.0986122886681098,1,2,2,2,2,4320,8.371242135931933,1,2,4,4,2,180.0
3,10,2.3978952727983707,1,1,0,3,0,24000,10.085850775128717,4,3,8,8,10,200.0
4,5,1.791759469228055,0,2,0,5,5,17700,9.781376414141157,4,0,8,8,5,295.0
0,9,2.302585092994046,0,0,4,2,9,23220,10.05281232064669,1,7,2,2,9,215.0
5,2,1.0986122886681098,1,2,2,2,2,480,6.175867270105761,4,2,10,10,2,20.0
1,7,2.0794415416798357,0,1,2,0,7,22260,10.010591547450328,0,2,4,4,7,265.0
3,12,2.5649493574615367,1,0,2,5,2,20160,9.911505324129712,0,1,10,10,12,140.0
4,4,1.6094379124341003,1,1,4,4,4,12000,9.392745258631441,2,2,4,4,4,250.0
8,10,2.3978952727983707,1,1,0,3,0,6000,8.699681400989514,1,2,2,2,10,50.0
8,12,2.5649493574615367,1,0,2,5,2,41760,10.639718168629964,5,7,2,2,12,290.0
9,12,2.5649493574615367,1,0,2,5,2,27360,10.216873920776164,4,6,10,10,12,190.0
6,10,2.3978952727983707,1,1,0,3,0,18000,9.798182590890704,3,4,6,6,10,150.0
3,10,2.3978952727983707,1,1,0,3,0,4800,8.476579508530941,5,3,10,10,10,40.0
6,4,1.6094379124341003,1,1,4,4,4,8640,9.0642735958414,2,2,6,6,4,180.0
6,12,2.5649493574615367,1,0,2,5,2,38880,10.568260978408226,2,6,3,3,12,270.0
2,8,2.1972245773362196,1,2,3,1,8,12960,9.469700127423375,3,1,4,4,8,135.0
6,9,2.302585092994046,0,0,4,2,9,28620,10.261895993101012,4,7,0,0,9,265.0
2,11,2.4849066497880004,0,2,1,4,1,33660,10.424095176156737,4,3,6,6,11,255.0
0,8,2.1972245773362196,1,2,3,1,8,23520,10.065648918115544,0,7,4,4,8,245.0
3,11,2.4849066497880004,0,2,1,4,1,34980,10.462560335928407,1,3,8,8,11,265.0
7,12,2.5649493574615367,1,0,2,5,2,2160,7.6783263565068856,4,2,8,8,12,15.0
1,9,2.302585092994046,0,0,4,2,9,2160,7.6783263565068856,4,0,7,7,9,20.0
1,10,2.3978952727983707,1,1,0,3,0,3600,8.188966863648876,2,1,4,4,10,30.0
2,5,1.791759469228055,0,2,0,5,5,9000,9.105090961257085,5,1,1,1,5,150.0
1,12,2.5649493574615367,1,0,2,5,2,28800,10.268165387743457,2,0,3,3,12,200.0
5,9,2.302585092994046,0,0,4,2,9,18900,9.846970109700957,0,3,7,7,9,175.0
4,6,1.9459101490553132,1,0,1,6,6,8640,9.0642735958414,2,0,8,8,6,120.0
1,9,2.302585092994046,0,0,4,2,9,31860,10.369137970290991,3,4,5,5,9,295.0
6,11,2.4849066497880004,0,2,1,4,1,4620,8.438366410870266,0,7,6,6,11,35.0
9,3,1.3862943611198906,0,0,3,3,3,4500,8.412054873292933,6,1,10,10,3,125.0
9,9,2.302585092994046,0,0,4,2,9,23760,10.075800860133013,2,4,9,9,9,220.0
6,8,2.1972245773362196,1,2,3,1,8,1440,7.273092595999522,5,0,2,2,8,15.0
7,12,2.5649493574615367,1,0,2,5,2,20880,9.946594933570061,6,0,3,3,12,145.0
3,1,0.6931471805599453,0,1,1,1,1,3060,8.026496938945412,1,1,5,5,1,255.0
9,4,1.6094379124341003,1,1,4,4,4,13200,9.488047863280759,5,5,7,7,4,275.0
5,12,2.5649493574615367,1,0,2,5,2,10080,9.218407743053941,0,0,5,5,12,70.0
1,6,1.9459101490553132,1,0,1,6,6,3960,8.284251797621916,5,7,10,10,6,55.0
9,11,2.4849066497880004,0,2,1,4,1,33660,10.424095176156737,4,3,8,8,11,255.0
6,7,2.0794415416798357,0,1,2,0,7,21000,9.952325334619427,0,7,1,1,7,250.0
3,5,1.791759469228055,0,2,0,5,5,18000,9.798182590890704,3,5,0,0,5,300.0
4,12,2.5649493574615367,1,0,2,5,2,39600,10.586609649448985,1,1,9,9,12,275.0
8,11,2.4849066497880004,0,2,1,4,1,19140,9.859587910246109,2,0,9,9,11,145.0
5,8,2.1972245773362196,1,2,3,1,8,10560,9.264923249746474,4,2,8,8,8,110.0
0,6,1.9459101490553132,1,0,1,6,6,17280,9.757362911053992,4,3,6,6,6,240.0
5,1,0.6931471805599453,0,1,1,1,1,1560,7.353081920515432,6,3,6,6,1,130.0
9,12,2.5649493574615367,1,0,2,5,2,26640,10.190206661487347,5,2,7,7,12,185.0
4,9,2.302585092994046,0,0,4,2,9,19440,9.87513951702064,1,2,2,2,9,180.0
1,9,2.302585092994046,0,0,4,2,9,7020,8.85666093701725,6,1,5,5,9,65.0
5,9,2.302585092994046,0,0,4,2,9,23760,10.075800860133013,2,2,1,1,9,220.0
9,11,2.4849066497880004,0,2,1,4,1,2640,7.878912912297133,1,0,3,3,11,20.0
6,1,0.6931471805599453,0,1,1,1,1,1680,7.427144133408616,0,5,2,2,1,140.0
3,4,1.6094379124341003,1,1,4,4,4,13920,9.541153770388567,4,7,3,3,4,290.0
0,4,1.6094379124341003,1,1,4,4,4,4560,8.4252971767117,3,4,10,10,4,95.0
4,4,1.6094379124341003,1,1,4,4,4,11760,9.372544251851037,0,0,9,9,4,245.0
6,1,0.6931471805599453,0,1,1,1,1,3180,8.064950891749143,2,7,5,5,1,265.0
6,6,1.9459101490553132,1,0,1,6,6,17280,9.757362911053992,4,3,4,4,6,240.0
5,2,1.0986122886681098,1,2,2,2,2,7200,8.881975184248867,4,2,7,7,2,300.0
9,2,1.0986122886681098,1,2,2,2,2,5160,8.548885638148727,1,1,3,3,2,215.0
8,11,2.4849066497880004,0,2,1,4,1,660,6.493753839851686,2,0,3,3,11,5.0
3,1,0.6931471805599453,0,1,1,1,1,2760,7.923348211930154,2,6,4,4,1,230.0
6,11,2.4849066497880004,0,2,1,4,1,20460,9.92627591416656,6,3,7,7,11,155.0
3,12,2.5649493574615367,1,0,2,5,2,9360,9.144307401371744,1,3,3,3,12,65.0
8,9,2.302585092994046,0,0,4,2,9,11880,9.382695764458287,1,6,10,10,9,110.0
4,9,2.302585092994046,0,0,4,2,9,5400,8.594339400592892,3,3,9,9,9,50.0
6,9,2.302585092994046,0,0,4,2,9,19980,9.902537101000133,2,2,1,1,9,185.0
4,7,2.0794415416798357,0,1,2,0,7,5040,8.525359754082631,0,2,5,5,7,60.0
5,11,2.4849066497880004,0,2,1,4,1,18480,9.824498456285756,0,4,10,10,11,140.0
4,5,1.791759469228055,0,2,0,5,5,16800,9.729193687429403,0,0,1,1,5,280.0
9,12,2.5649493574615367,1,0,2,5,2,720,6.580639137284949,6,0,5,5,12,5.0
0,9,2.302585092994046,0,0,4,2,9,24840,10.12025079288605,4,4,0,0,9,230.0
9,7,2.0794415416798357,0,1,2,0,7,13020,9.474318717728728,0,5,9,9,7,155.0
8,7,2.0794415416798357,0,1,2,0,7,15540,9.651236971915612,0,3,5,5,7,185.0
5,7,2.0794415416798357,0,1,2,0,7,3360,8.119993827725105,0,6,8,8,7,40.0
8,12,2.5649493574615367,1,0,2,5,2,8640,9.0642735958414,2,2,1,1,12,60.0
0,5,1.791759469228055,0,2,0,5,5,3900,8.268988209506656,1,0,7,7,5,65.0
3,3,1.3862943611198906,0,0,3,3,3,2340,7.75833346749091,2,7,3,3,3,65.0
2,8,2.1972245773362196,1,2,3,1,8,13440,9.506065016071148,0,7,10,10,8,140.0
6,10,2.3978952727983707,1,1,0,3,0,4200,8.343077871169383,0,6,5,5,10,35.0
7,9,2.302585092994046,0,0,4,2,9,5400,8.594339400592892,3,7,8,8,9,50.0
0,7,2.0794415416798357,0,1,2,0,7,21420,9.972127028252816,0,4,10,10,7,255.0
1,1,0.6931471805599453,0,1,1,1,1,600,6.398594934535208,5,2,1,1,1,50.0
9,12,2.5649493574615367,1,0,2,5,2,38880,10.568260978408226,2,1,7,7,12,270.0
6,10,2.3978952727983707,1,1,0,3,0,21000,9.952325334619427,0,7,7,7,10,175.0
0,11,2.4849066497880004,0,2,1,4,1,10560,9.264923249746474,4,3,8,8,11,80.0
8,11,2.4849066497880004,0,2,1,4,1,16500,9.711176264112805,1,3,2,2,11,125.0
7,6,1.9459101490553132,1,0,1,6,6,12600,9.441531454869693,0,4,9,9,6,175.0
5,4,1.6094379124341003,1,1,4,4,4,4800,8.476579508530941,5,5,0,0,4,100.0
1,8,2.1972245773362196,1,2,3,1,8,1920,7.560601162768557,2,2,5,5,8,20.0
0,9,2.302585092994046,0,0,4,2,9,7020,8.85666093701725,6,3,8,8,9,65.0
9,12,2.5649493574615367,1,0,2,5,2,5040,8.525359754082631,0,3,1,1,12,35.0
3,7,2.0794415416798357,0,1,2,0,7,16800,9.729193687429403,0,6,3,3,7,200.0
8,8,2.1972245773362196,1,2,3,1,8,25920,10.162808729968926,6,5,8,8,8,270.0
3,3,1.3862943611198906,0,0,3,3,3,10620,9.27058845232154,1,4,10,10,3,295.0
7,9,2.302585092994046,0,0,4,2,9,25380,10.141756141595407,5,1,4,4,9,235.0
2,11,2.4849066497880004,0,2,1,4,1,37620,10.535317684107266,2,1,2,2,11,285.0
5,8,2.1972245773362196,1,2,3,1,8,21120,9.958023085184141,1,4,2,2,8,220.0
1,12,2.5649493574615367,1,0,2,5,2,36720,10.51110407747908,5,1,0,0,12,255.0
5,1,0.6931471805599453,0,1,1,1,1,2460,7.8083230503910555,3,3,5,5,1,205.0
4,2,1.0986122886681098,1,2,2,2,2,3960,8.284251797621916,5,4,4,4,2,165.0
5,1,0.6931471805599453,0,1,1,1,1,840,6.734591659972948,0,5,7,7,1,70.0
8,4,1.6094379124341003,1,1,4,4,4,13440,9.506065016071148,0,0,5,5,4,280.0
2,2,1.0986122886681098,1,2,2,2,2,2520,7.83241092718792,0,0,3,3,2,105.0
6,6,1.9459101490553132,1,0,1,6,6,6120,8.71948076085107,2,2,2,2,6,85.0
0,4,1.6094379124341003,1,1,4,4,4,720,6.580639137284949,6,2,5,5,4,15.0
8,2,1.0986122886681098,1,2,2,2,2,2400,7.783640596221253,6,0,7,7,2,100.0
8,2,1.0986122886681098,1,2,2,2,2,2880,7.9658927350845286,3,2,9,9,2,120.0
0,1,0.6931471805599453,0,1,1,1,1,420,6.042632833682381,0,7,7,7,1,35.0
5,5,1.791759469228055,0,2,0,5,5,13200,9.488047863280759,5,2,9,9,5,220.0
1,10,2.3978952727983707,1,1,0,3,0,4200,8.343077871169383,0,6,2,2,10,35.0
0,3,1.3862943611198906,0,0,3,3,3,8640,9.0642735958414,2,2,10,10,3,240.0
2,5,1.791759469228055,0,2,0,5,5,12300,9.417435838868785,1,2,2,2,5,205.0
9,3,1.3862943611198906,0,0,3,3,3,5580,8.627123250788433,1,7,2,2,3,155.0
9,12,2.5649493574615367,1,0,2,5,2,8640,9.0642735958414,2,5,4,4,12,60.0
1,2,1.0986122886681098,1,2,2,2,2,5520,8.616314282284044,4,2,1,1,2,230.0
1,5,1.791759469228055,0,2,0,5,5,12000,9.392745258631441,2,4,2,2,5,200.0
9,5,1.791759469228055,0,2,0,5,5,6300,8.748463629942055,0,4,7,7,5,105.0
6,6,1.9459101490553132,1,0,1,6,6,19800,9.893487720457795,4,4,5,5,6,275.0
8,2,1.0986122886681098,1,2,2,2,2,2520,7.83241092718792,0,7,10,10,2,105.0
7,8,2.1972245773362196,1,2,3,1,8,19680,9.887408982323437,3,5,3,3,8,205.0
4,6,1.9459101490553132,1,0,1,6,6,2160,7.6783263565068856,4,7,5,5,6,30.0
8,10,2.3978952727983707,1,1,0,3,0,31800,10.367253014814716,6,2,2,2,10,265.0
4,3,1.3862943611198906,0,0,3,3,3,6660,8.804024902413179,3,3,3,3,3,185.0
9,6,1.9459101490553132,1,0,1,6,6,3240,8.083637203141548,6,3,2,2,6,45.0
3,5,1.791759469228055,0,2,0,5,5,4500,8.412054873292933,6,1,0,0,5,75.0
3,10,2.3978952727983707,1,1,0,3,0,34200,10.440010162389305,5,7,4,4,10,285.0
3,6,1.9459101490553132,1,0,1,6,6,21600,9.980494888896912,5,4,8,8,6,300.0
9,6,1.9459101490553132,1,0,1,6,6,17640,9.777981017296407,0,3,10,10,6,245.0
2,1,0.6931471805599453,0,1,1,1,1,2940,7.9865049385539955,0,3,6,6,1,245.0
7,8,2.1972245773362196,1,2,3,1,8,11040,9.309370895439137,1,3,10,10,8,115.0
7,1,0.6931471805599453,0,1,1,1,1,180,5.198497031265826,5,7,5,5,1,15.0
6,7,2.0794415416798357,0,1,2,0,7,20160,9.911505324129712,0,5,5,5,7,240.0
2,10,2.3978952727983707,1,1,0,3,0,10800,9.287394001418473,6,7,8,8,10,90.0
6,2,1.0986122886681098,1,2,2,2,2,840,6.734591659972948,0,7,2,2,2,35.0
3,7,2.0794415416798357,0,1,2,0,7,13020,9.474318717728728,0,7,8,8,7,155.0
6,10,2.3978952727983707,1,1,0,3,0,25800,10.158168529848494,5,2,8,8,10,215.0
8,6,1.9459101490553132,1,0,1,6,6,13320,9.497097016351463,6,6,7,7,6,185.0
3,3,1.3862943611198906,0,0,3,3,3,4500,8.412054873292933,6,1,6,6,3,125.0
1,12,2.5649493574615367,1,0,2,5,2,29520,10.292857153479407,1,4,4,4,12,205.0
0,2,1.0986122886681098,1,2,2,2,2,3600,8.188966863648876,2,4,0,0,2,150.0
1,9,2.302585092994046,0,0,4,2,9,5400,8.594339400592892,3,7,3,3,9,50.0
5,9,2.302585092994046,0,0,4,2,9,31860,10.369137970290991,3,0,4,4,9,295.0
0,5,1.791759469228055,0,2,0,5,5,1200,7.0909098220799835,3,0,0,0,5,20.0
1,11,2.4849066497880004,0,2,1,4,1,3300,8.101980731853192,3,6,4,4,11,25.0
9,7,2.0794415416798357,0,1,2,0,7,5040,8.525359754082631,0,1,10,10,7,60.0
4,1,0.6931471805599453,0,1,1,1,1,720,6.580639137284949,6,1,10,10,1,60.0
7,7,2.0794415416798357,0,1,2,0,7,25200,10.134638955251866,0,1,10,10,7,300.0
1,9,2.302585092994046,0,0,4,2,9,21060,9.955178267941482,4,2,10,10,9,195.0
4,6,1.9459101490553132,1,0,1,6,6,6480,8.776630098427717,5,5,9,9,6,90.0
8,1,0.6931471805599453,0,1,1,1,1,2520,7.83241092718792,0,7,9,9,1,210.0
4,1,0.6931471805599453,0,1,1,1,1,600,6.398594934535208,5,5,5,5,1,50.0
1,12,2.5649493574615367,1,0,2,5,2,43200,10.673618922112436,3,2,3,3,12,300.0
8,2,1.0986122886681098,1,2,2,2,2,240,5.484796933490655,2,6,1,1,2,10.0
7,7,2.0794415416798357,0,1,2,0,7,6720,8.812992231969966,0,1,0,0,7,80.0
7,10,2.3978952727983707,1,1,0,3,0,36000,10.491301994830229,6,5,10,10,10,300.0
8,7,2.0794415416798357,0,1,2,0,7,10500,9.259225769705994,0,5,5,5,7,125.0
3,7,2.0794415416798357,0,1,2,0,7,5040,8.525359754082631,0,7,4,4,7,60.0
4,3,1.3862943611198906,0,0,3,3,3,8640,9.0642735958414,2,3,2,2,3,240.0
7,4,1.6094379124341003,1,1,4,4,4,3600,8.188966863648876,2,6,1,1,4,75.0
1,12,2.5649493574615367,1,0,2,5,2,23760,10.075800860133013,2,0,3,3,12,165.0
2,4,1.6094379124341003,1,1,4,4,4,3120,8.045908742270779,5,1,10,10,4,65.0
9,5,1.791759469228055,0,2,0,5,5,12000,9.392745258631441,2,1,5,5,5,200.0
3,4,1.6094379124341003,1,1,4,4,4,12240,9.412546252075513,4,1,0,0,4,255.0
2,7,2.0794415416798357,0,1,2,0,7,12600,9.441531454869693,0,3,1,1,7,150.0
7,10,2.3978952727983707,1,1,0,3,0,34800,10.457401400981889,3,7,0,0,10,290.0
4,2,1.0986122886681098,1,2,2,2,2,2040,7.621195162809845,3,2,9,9,2,85.0
0,11,2.4849066497880004,0,2,1,4,1,22440,10.018644921923576,5,4,4,4,11,170.0
5,7,2.0794415416798357,0,1,2,0,7,16380,9.703877405604631,0,5,10,10,7,195.0
6,2,1.0986122886681098,1,2,2,2,2,5640,8.637816633739977,5,3,1,1,2,235.0
0,7,2.0794415416798357,0,1,2,0,7,13440,9.506065016071148,0,2,4,4,7,160.0
5,12,2.5649493574615367,1,0,2,5,2,39600,10.586609649448985,1,2,0,0,12,275.0
9,6,1.9459101490553132,1,0,1,6,6,7200,8.881975184248867,4,5,6,6,6,100.0
4,1,0.6931471805599453,0,1,1,1,1,2220,7.7057128238944275,1,0,8,8,1,185.0
9,4,1.6094379124341003,1,1,4,4,4,4560,8.4252971767117,3,7,8,8,4,95.0
1,2,1.0986122886681098,1,2,2,2,2,3960,8.284251797621916,5,4,9,9,2,165.0
5,7,2.0794415416798357,0,1,2,0,7,13860,9.536834420213353,0,4,0,0,7,165.0
7,3,1.3862943611198906,0,0,3,3,3,6660,8.804024902413179,3,3,9,9,3,185.0
3,10,2.3978952727983707,1,1,0,3,0,10200,9.23024103368252,1,7,2,2,10,85.0
2,7,2.0794415416798357,0,1,2,0,7,22260,10.010591547450328,0,4,9,9,7,265.0
5,9,2.302585092994046,0,0,4,2,9,21060,9.955178267941482,4,5,2,2,9,195.0
9,1,0.6931471805599453,0,1,1,1,1,1740,7.462214939768189,4,4,9,9,1,145.0
9,4,1.6094379124341003,1,1,4,4,4,13440,9.506065016071148,0,1,4,4,4,280.0
2,4,1.6094379124341003,1,1,4,4,4,9600,9.169622538697624,3,7,2,2,4,200.0
4,4,1.6094379124341003,1,1,4,4,4,3840,8.253488028345904,4,5,3,3,4,80.0
3,10,2.3978952727983707,1,1,0,3,0,10800,9.287394001418473,6,6,5,5,10,90.0
1,2,1.0986122886681098,1,2,2,2,2,480,6.175867270105761,4,4,0,0,2,20.0
6,1,0.6931471805599453,0,1,1,1,1,3420,8.137688184977605,4,4,3,3,1,285.0
1,3,1.3862943611198906,0,0,3,3,3,1800,7.496097345175956,1,3,2,2,3,50.0
2,8,2.1972245773362196,1,2,3,1,8,7680,8.946505025998682,1,3,5,5,8,80.0
7,6,1.9459101490553132,1,0,1,6,6,14400,9.575052927597383,1,3,7,7,6,200.0
5,7,2.0794415416798357,0,1,2,0,7,2940,7.9865049385539955,0,4,0,0,7,35.0
7,5,1.791759469228055,0,2,0,5,5,13200,9.488047863280759,5,3,6,6,5,220.0
5,10,2.3978952727983707,1,1,0,3,0,13200,9.488047863280759,5,3,10,10,10,110.0
6,2,1.0986122886681098,1,2,2,2,2,7200,8.881975184248867,4,2,6,6,2,300.0
7,5,1.791759469228055,0,2,0,5,5,9600,9.169622538697624,3,4,6,6,5,160.0
1,9,2.302585092994046,0,0,4,2,9,11340,9.33617975681533,0,7,2,2,9,105.0
8,2,1.0986122886681098,1,2,2,2,2,1800,7.496097345175956,1,6,9,9,2,75.0
4,4,1.6094379124341003,1,1,4,4,4,12960,9.469700127423375,3,5,4,4,4,270.0
9,9,2.302585092994046,0,0,4,2,9,1620,7.390798521735676,3,5,7,7,9,15.0
7,4,1.6094379124341003,1,1,4,4,4,6000,8.699681400989514,1,4,6,6,4,125.0
7,9,2.302585092994046,0,0,4,2,9,16740,9.725616079415785,3,3,7,7,9,155.0
7,12,2.5649493574615367,1,0,2,5,2,41760,10.639718168629964,5,7,7,7,12,290.0
9,4,1.6094379124341003,1,1,4,4,4,3360,8.119993827725105,0,1,6,6,4,70.0
9,1,0.6931471805599453,0,1,1,1,1,1860,7.528869256642251,5,3,5,5,1,155.0
3,6,1.9459101490553132,1,0,1,6,6,4680,8.45126704130007,4,6,0,0,6,65.0
7,12,2.5649493574615367,1,0,2,5,2,21600,9.980494888896912,5,7,8,8,12,150.0
1,2,1.0986122886681098,1,2,2,2,2,5160,8.548885638148727,1,5,3,3,2,215.0
2,12,2.5649493574615367,1,0,2,5,2,11520,9.351926736038054,5,2,2,2,12,80.0
9,2,1.0986122886681098,1,2,2,2,2,2400,7.783640596221253,6,3,1,1,2,100.0
9,3,1.3862943611198906,0,0,3,3,3,3240,8.083637203141548,6,0,0,0,3,90.0
3,5,1.791759469228055,0,2,0,5,5,12000,9.392745258631441,2,5,2,2,5,200.0
9,11,2.4849066497880004,0,2,1,4,1,39600,10.586609649448985,1,0,4,4,11,300.0
8,2,1.0986122886681098,1,2,2,2,2,5640,8.637816633739977,5,3,5,5,2,235.0
6,12,2.5649493574615367,1,0,2,5,2,30240,10.316953898529778,0,4,9,9,12,210.0
2,1,0.6931471805599453,0,1,1,1,1,1080,6.985641817639208,2,7,1,1,1,90.0
2,12,2.5649493574615367,1,0,2,5,2,39600,10.586609649448985,1,1,4,4,12,275.0
9,8,2.1972245773362196,1,2,3,1,8,9120,9.118334726180159,6,5,9,9,8,95.0
1,11,2.4849066497880004,0,2,1,4,1,31680,10.363472411086743,5,3,5,5,11,240.0
3,11,2.4849066497880004,0,2,1,4,1,13860,9.536834420213353,0,6,9,9,11,105.0
5,11,2.4849066497880004,0,2,1,4,1,29700,10.298935994257638,6,0,10,10,11,225.0
9,1,0.6931471805599453,0,1,1,1,1,2460,7.8083230503910555,3,7,5,5,1,205.0
4,8,2.1972245773362196,1,2,3,1,8,21120,9.958023085184141,1,7,9,9,8,220.0
2,10,2.3978952727983707,1,1,0,3,0,30600,10.328787967145063,3,5,0,0,10,255.0
8,5,1.791759469228055,0,2,0,5,5,13200,9.488047863280759,5,1,9,9,5,220.0
3,9,2.302585092994046,0,0,4,2,9,7020,8.85666093701725,6,4,5,5,9,65.0
8,7,2.0794415416798357,0,1,2,0,7,25200,10.134638955251866,0,3,0,0,7,300.0
3,8,2.1972245773362196,1,2,3,1,8,13920,9.541153770388567,4,4,9,9,8,145.0
8,6,1.9459101490553132,1,0,1,6,6,16920,9.736310733068626,1,1,4,4,6,235.0
8,3,1.3862943611198906,0,0,3,3,3,5940,8.689632748355741,4,0,4,4,3,165.0
3,5,1.791759469228055,0,2,0,5,5,10800,9.287394001418473,6,2,3,3,5,180.0
7,1,0.6931471805599453,0,1,1,1,1,1560,7.353081920515432,6,0,8,8,1,130.0
6,3,1.3862943611198906,0,0,3,3,3,10080,9.218407743053941,0,5,8,8,3,280.0
1,5,1.791759469228055,0,2,0,5,5,1800,7.496097345175956,1,3,6,6,5,30.0
0,7,2.0794415416798357,0,1,2,0,7,15960,9.677903525682558,0,1,3,3,7,190.0
6,3,1.3862943611198906,0,0,3,3,3,7380,8.906664409770052,2,5,5,5,3,205.0
6,7,2.0794415416798357,0,1,2,0,7,13020,9.474318717728728,0,5,8,8,7,155.0
7,2,1.0986122886681098,1,2,2,2,2,5280,8.571870752706934,2,4,3,3,2,220.0
8,2,1.0986122886681098,1,2,2,2,2,4080,8.314097335405807,6,2,4,4,2,170.0
4,2,1.0986122886681098,1,2,2,2,2,3120,8.045908742270779,5,3,2,2,2,130.0
9,7,2.0794415416798357,0,1,2,0,7,14280,9.566685261452934,0,1,7,7,7,170.0
9,6,1.9459101490553132,1,0,1,6,6,2880,7.9658927350845286,3,3,7,7,6,40.0
9,2,1.0986122886681098,1,2,2,2,2,7200,8.881975184248867,4,6,1,1,2,300.0
8,8,2.1972245773362196,1,2,3,1,8,25440,10.144117324857612,2,5,10,10,8,265.0
7,1,0.6931471805599453,0,1,1,1,1,360,5.8888779583328805,3,1,7,7,1,30.0
7,8,2.1972245773362196,1,2,3,1,8,10080,9.218407743053941,0,5,8,8,8,105.0
1,5,1.791759469228055,0,2,0,5,5,9900,9.200391041122515,2,4,6,6,5,165.0
2,1,0.6931471805599453,0,1,1,1,1,2220,7.7057128238944275,1,3,10,10,1,185.0
9,9,2.302585092994046,0,0,4,2,9,29160,10.280587479087396,5,7,7,7,9,270.0
2,3,1.3862943611198906,0,0,3,3,3,5760,8.658866349732383,6,2,0,0,3,160.0
6,1,0.6931471805599453,0,1,1,1,1,1800,7.496097345175956,1,6,2,2,1,150.0
8,4,1.6094379124341003,1,1,4,4,4,7200,8.881975184248867,4,4,2,2,4,150.0
5,9,2.302585092994046,0,0,4,2,9,18360,9.817984128922188,6,7,7,7,9,170.0
9,2,1.0986122886681098,1,2,2,2,2,1320,7.186144304522325,4,5,2,2,2,55.0
6,6,1.9459101490553132,1,0,1,6,6,3960,8.284251797621916,5,4,4,4,6,55.0
7,1,0.6931471805599453,0,1,1,1,1,1320,7.186144304522325,4,2,8,8,1,110.0
5,5,1.791759469228055,0,2,0,5,5,8100,8.999742789830492,1,2,6,6,5,135.0
1,5,1.791759469228055,0,2,0,5,5,17700,9.781376414141157,4,5,6,6,5,295.0
1,5,1.791759469228055,0,2,0,5,5,16500,9.711176264112805,1,6,8,8,5,275.0
5,3,1.3862943611198906,0,0,3,3,3,7200,8.881975184248867,4,0,2,2,3,200.0
4,8,2.1972245773362196,1,2,3,1,8,12000,9.392745258631441,2,0,1,1,8,125.0
1,6,1.9459101490553132,1,0,1,6,6,360,5.8888779583328805,3,1,10,10,6,5.0
4,8,2.1972245773362196,1,2,3,1,8,7680,8.946505025998682,1,1,4,4,8,80.0
3,12,2.5649493574615367,1,0,2,5,2,34560,10.450481157684562,1,4,0,0,12,240.0
1,10,2.3978952727983707,1,1,0,3,0,16200,9.692828247710418,2,3,2,2,10,135.0
3,6,1.9459101490553132,1,0,1,6,6,3600,8.188966863648876,2,1,4,4,6,50.0
1,8,2.1972245773362196,1,2,3,1,8,3840,8.253488028345904,4,4,5,5,8,40.0
6,1,0.6931471805599453,0,1,1,1,1,1020,6.928537818164665,5,4,3,3,1,85.0
7,6,1.9459101490553132,1,0,1,6,6,11520,9.351926736038054,5,7,5,5,6,160.0
3,11,2.4849066497880004,0,2,1,4,1,16500,9.711176264112805,1,5,6,6,11,125.0
0,8,2.1972245773362196,1,2,3,1,8,11520,9.351926736038054,5,7,0,0,8,120.0
3,9,2.302585092994046,0,0,4,2,9,13500,9.510519035757246,4,1,1,1,9,125.0
9,12,2.5649493574615367,1,0,2,5,2,18000,9.798182590890704,3,2,2,2,12,125.0
5,7,2.0794415416798357,0,1,2,0,7,840,6.734591659972948,0,6,3,3,7,10.0
4,11,2.4849066497880004,0,2,1,4,1,33660,10.424095176156737,4,0,0,0,11,255.0
9,7,2.0794415416798357,0,1,2,0,7,5880,8.679482094459956,0,2,7,7,7,70.0
2,3,1.3862943611198906,0,0,3,3,3,8820,9.084890521258767,0,6,1,1,3,245.0
0,8,2.1972245773362196,1,2,3,1,8,26400,10.181157167204903,3,7,7,7,8,275.0
9,3,1.3862943611198906,0,0,3,3,3,4140,8.328692583545568,3,6,7,7,3,115.0
8,4,1.6094379124341003,1,1,4,4,4,7920,8.97727273946428,3,1,2,2,4,165.0
5,9,2.302585092994046,0,0,4,2,9,16200,9.692828247710418,2,5,3,3,9,150.0
0,1,0.6931471805599453,0,1,1,1,1,3060,8.026496938945412,1,6,1,1,1,255.0
4,9,2.302585092994046,0,0,4,2,9,23220,10.05281232064669,1,4,9,9,9,215.0
0,3,1.3862943611198906,0,0,3,3,3,9900,9.200391041122515,2,4,2,2,3,275.0
9,5,1.791759469228055,0,2,0,5,5,300,5.707110264748875,6,7,5,5,5,5.0
7,6,1.9459101490553132,1,0,1,6,6,15480,9.647368744540465,3,4,5,5,6,215.0
