slot_actor,slot_thing,slot_add_per_year,slot_add_per_year_abs_log1p,slot_add_per_year_is_even,slot_add_per_year_mod3,slot_add_per_year_mod5,slot_add_per_year_mod7,slot_add_per_year_mod10,slot_remove_per_year,slot_remove_per_year_abs_log1p,slot_remove_per_year_sign,slot_remove_per_year_is_even,slot_remove_per_year_mod3,slot_remove_per_year_mod5,slot_remove_per_year_mod7,slot_remove_per_year_mod10,slot_initial,slot_initial_abs_log1p,slot_initial_sign,slot_initial_is_even,slot_initial_mod3,slot_initial_mod5,slot_initial_mod7,slot_initial_mod10,slot_years,slot_years_abs_log1p,slot_years_is_even,slot_years_mod3,slot_years_mod5,slot_years_mod7,slot_years_mod10,slot_die_percent,slot_die_percent_abs_log1p,slot_die_percent_is_even,slot_die_percent_mod3,slot_die_percent_mod7,slot_die_percent_mod10,gcd_all,n_multiple_pairs,y
6,0,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,1,0,2,0,5,5,55,4.02535169073515,1,0,1,0,6,5,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,4,5,1,3,255.0
2,2,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,1,2,3,1,8,75,4.330733340286331,1,0,0,0,5,5,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,2,0,1,0,126.0
2,3,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,1,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,6,0,1,2,312.0
0,0,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,1,0,1,6,6,292,5.680172609017068,1,1,1,2,5,2,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,1,2,289.0
2,4,29,3.4011973816621555,0,2,4,1,9,27,3.332204510175204,1,0,0,2,6,7,66,4.204692619390966,1,1,0,1,3,6,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,5,5,1,3,18.0
3,4,32,3.4965075614664802,1,2,2,4,2,24,3.2188758248682006,1,1,0,4,3,4,10,2.3978952727983707,1,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,5,0,2,3,102.0
6,2,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,1,0,2,1,4,1,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,1,2,2.0
0,1,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,1,0,0,0,1,5,74,4.31748811353631,1,1,2,4,4,4,13,2.6390573296152584,0,1,3,6,3,75,4.330733340286331,0,0,5,5,1,1,77.0
6,1,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,1,2,4,0,4,280,5.638354669333745,1,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,2,3,224.0
2,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,1,2,2,2,2,135,4.912654885736052,1,0,0,0,2,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,1,6,105.0
4,0,34,3.5553480614894135,1,1,4,6,4,30,3.4339872044851463,1,1,0,0,2,0,64,4.174387269895637,1,1,1,4,1,4,14,2.70805020110221,1,2,4,0,4,30,3.4339872044851463,1,0,2,0,2,1,84.0
3,1,12,2.5649493574615367,1,0,2,5,2,0,0.0,0,1,0,0,0,0,196,5.2832037287379885,1,1,1,1,0,6,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,1,5,1,1,289.0
2,4,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,1,4,4,4,64,4.174387269895637,1,1,1,4,1,4,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,1,4,448.0
6,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,1,4,4,4,37,3.6375861597263857,1,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,2,24.0
4,0,32,3.4965075614664802,1,2,2,4,2,18,2.9444389791664403,1,1,0,3,4,8,254,5.541263545158426,1,1,2,4,2,4,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,2,0,1,1,266.0
2,1,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,1,0,0,4,2,9,276,5.6240175061873385,1,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,1,1,289.0
3,0,21,3.091042453358316,0,0,1,0,1,8,2.1972245773362196,1,1,2,3,1,8,85,4.454347296253507,1,0,1,0,1,5,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,6,0,1,0,224.0
4,2,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,1,0,1,3,6,3,149,5.0106352940962555,1,0,2,4,2,9,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,1,1,66.0
5,5,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,1,2,3,1,8,266,5.58724865840025,1,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,2,203.0
2,4,32,3.4965075614664802,1,2,2,4,2,10,2.3978952727983707,1,1,1,0,3,0,256,5.54907608489522,1,1,1,1,4,6,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,3,0,2,2,468.0
6,4,27,3.332204510175204,0,0,2,6,7,18,2.9444389791664403,1,1,0,3,4,8,122,4.812184355372417,1,1,2,2,3,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,132.0
4,1,34,3.5553480614894135,1,1,4,6,4,0,0.0,0,1,0,0,0,0,260,5.564520407322694,1,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,3,0,2,3,540.0
2,2,37,3.6375861597263857,0,1,2,2,7,22,3.1354942159291497,1,1,1,2,1,2,8,2.1972245773362196,1,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,4,5,1,1,186.0
4,5,33,3.5263605246161616,0,0,3,5,3,25,3.258096538021482,1,0,1,0,4,5,114,4.74493212836325,1,1,0,4,2,4,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,2,0,1,0,147.0
6,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,14,2.70805020110221,1,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,40,3.713572066704308,1,1,5,0,1,4,30.0
0,5,24,3.2188758248682006,1,0,4,3,4,23,3.1780538303479458,1,0,2,3,2,3,149,5.0106352940962555,1,0,2,4,2,9,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,1,93.0
0,2,33,3.5263605246161616,0,0,3,5,3,18,2.9444389791664403,1,1,0,3,4,8,200,5.303304908059076,1,1,2,0,4,0,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,1,5,1,0,374.0
0,0,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,1,2,3,1,8,37,3.6375861597263857,1,0,1,2,2,7,13,2.6390573296152584,0,1,3,6,3,50,3.9318256327243257,1,2,1,0,1,0,38.0
2,4,40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,1,0,3,4,8,123,4.820281565605037,1,0,0,3,4,3,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,6,0,1,1,292.0
4,1,22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,1,2,4,0,4,108,4.6913478822291435,1,1,0,3,3,8,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,2,2,112.0
4,3,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,1,2,2,2,2,56,4.04305126783455,1,1,2,1,0,6,12,2.5649493574615367,1,0,2,5,2,75,4.330733340286331,0,0,5,5,1,4,32.0
6,0,5,1.791759469228055,0,2,0,5,5,0,0.0,0,1,0,0,0,0,65,4.189654742026425,1,0,2,0,2,5,12,2.5649493574615367,1,0,2,5,2,60,4.110873864173311,1,0,4,0,1,3,50.0
0,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,6,0,4,4,64.0
0,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,1,2,2,2,2,145,4.983606621708336,1,0,1,0,5,5,15,2.772588722239781,0,0,0,1,5,60,4.110873864173311,1,0,4,0,1,4,118.0
4,2,22,3.1354942159291497,1,1,2,1,2,16,2.833213344056216,1,1,1,1,2,6,132,4.890349128221754,1,1,0,2,6,2,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,1,5,1,1,204.0
3,4,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,1,0,1,2,0,7,36,3.6109179126442243,1,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,1,0,1,1,189.0
0,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,1,0,0,3,3,3,276,5.6240175061873385,1,1,0,1,3,6,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,1,5,210.0
5,2,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,1,4,4,4,254,5.541263545158426,1,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,3,0,2,3,459.0
3,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,1,0,1,1,1,1,19,2.995732273553991,1,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,6,48.0
5,1,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,1,0,0,0,1,5,50,3.9318256327243257,1,1,2,0,1,0,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,5,0,1,1,54.0
3,3,29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,1,0,0,4,2,9,12,2.5649493574615367,1,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,5,5,1,1,23.0
3,1,29,3.4011973816621555,0,2,4,1,9,28,3.367295829986474,1,1,1,3,0,8,9,2.302585092994046,1,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,1,1,9.0
0,2,35,3.58351893845611,0,2,0,0,5,16,2.833213344056216,1,1,1,1,2,6,47,3.871201010907891,1,0,2,2,5,7,19,2.995732273553991,0,1,4,5,9,50,3.9318256327243257,1,2,1,0,1,0,204.0
7,1,25,3.258096538021482,0,1,0,4,5,14,2.70805020110221,1,1,2,4,0,4,2,1.0986122886681098,1,1,2,2,2,2,13,2.6390573296152584,0,1,3,6,3,60,4.110873864173311,1,0,4,0,1,2,58.0
6,4,23,3.1780538303479458,0,2,3,2,3,16,2.833213344056216,1,1,1,1,2,6,39,3.6888794541139363,1,0,0,4,4,9,13,2.6390573296152584,0,1,3,6,3,50,3.9318256327243257,1,2,1,0,1,1,65.0
6,4,31,3.4657359027997265,0,1,1,3,1,6,1.9459101490553132,1,1,0,1,6,6,24,3.2188758248682006,1,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,50,3.9318256327243257,1,2,1,0,1,1,187.0
5,2,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,1,2,2,2,2,28,3.367295829986474,1,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,75,4.330733340286331,0,0,5,5,1,3,42.0
2,4,31,3.4657359027997265,0,1,1,3,1,15,2.772588722239781,1,0,0,0,1,5,112,4.727387818712341,1,1,1,2,0,2,18,2.9444389791664403,1,0,3,4,8,25,3.258096538021482,0,1,4,5,1,0,300.0
4,1,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,1,0,2,1,4,1,90,4.51085950651685,1,1,0,0,6,0,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,1,0,4,0,1,1,52.0
6,3,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,1,0,1,6,6,145,4.983606621708336,1,0,1,0,5,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,1,3,140.0
6,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,1,0,1,6,6,142,4.962844630259907,1,1,1,2,2,2,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,3,128.0
7,4,10,2.3978952727983707,1,1,0,3,0,0,0.0,0,1,0,0,0,0,38,3.6635616461296463,1,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,3,44.0
5,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,1,0,2,0,5,5,81,4.406719247264253,1,0,0,1,4,1,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,6,0,1,2,132.0
6,0,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,1,2,3,1,8,216,5.37989735354046,1,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,1,2,225.0
3,3,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,1,2,2,2,2,12,2.5649493574615367,1,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,6,0,2,5,496.0
5,5,38,3.6635616461296463,1,2,3,3,8,30,3.4339872044851463,1,1,0,0,2,0,108,4.6913478822291435,1,1,0,3,3,8,15,2.772588722239781,0,0,0,1,5,75,4.330733340286331,0,0,5,5,1,2,57.0
6,1,31,3.4657359027997265,0,1,1,3,1,16,2.833213344056216,1,1,1,1,2,6,70,4.2626798770413155,1,1,1,0,0,0,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,6,0,1,1,140.0
7,5,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,1,2,2,2,2,120,4.795790545596741,1,1,0,0,1,0,18,2.9444389791664403,1,0,3,4,8,75,4.330733340286331,0,0,5,5,1,3,84.0
4,3,13,2.6390573296152584,0,1,3,6,3,9,2.302585092994046,1,0,0,4,2,9,12,2.5649493574615367,1,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,2,18.0
5,4,38,3.6635616461296463,1,2,3,3,8,16,2.833213344056216,1,1,1,1,2,6,24,3.2188758248682006,1,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,3,0,2,2,180.0
3,0,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,1,0,1,6,6,246,5.5093883366279774,1,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,2,0,1,2,182.0
1,1,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,1,0,1,6,6,9,2.302585092994046,1,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,2,20.0
2,4,34,3.5553480614894135,1,1,4,6,4,19,2.995732273553991,1,0,1,4,5,9,70,4.2626798770413155,1,1,1,0,0,0,17,2.8903717578961645,0,2,2,3,7,60,4.110873864173311,1,0,4,0,1,1,130.0
2,3,8,2.1972245773362196,1,2,3,1,8,0,0.0,0,1,0,0,0,0,130,4.875197323201151,1,1,1,0,4,0,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,5,0,2,2,174.0
4,4,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,1,0,1,4,5,9,106,4.672828834461906,1,1,1,1,1,6,19,2.995732273553991,0,1,4,5,9,60,4.110873864173311,1,0,4,0,1,1,88.0
5,0,31,3.4657359027997265,0,1,1,3,1,25,3.258096538021482,1,0,1,0,4,5,32,3.4965075614664802,1,1,2,2,4,2,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,6,0,1,0,88.0
2,2,19,2.995732273553991,0,1,4,5,9,16,2.833213344056216,1,1,1,1,2,6,85,4.454347296253507,1,0,1,0,1,5,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,1,1,92.0
3,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,32,3.4965075614664802,1,1,2,2,4,2,16,2.833213344056216,1,1,1,2,6,75,4.330733340286331,0,0,5,5,1,4,20.0
5,3,35,3.58351893845611,0,2,0,0,5,21,3.091042453358316,1,0,0,1,0,1,22,3.1354942159291497,1,1,1,2,1,2,17,2.8903717578961645,0,2,2,3,7,75,4.330733340286331,0,0,5,5,1,0,65.0
2,4,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,1,2,2,2,2,297,5.697093486505405,1,0,0,2,3,7,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,1,5,1,1,374.0
0,4,37,3.6375861597263857,0,1,2,2,7,1,0.6931471805599453,1,0,1,1,1,1,92,4.532599493153256,1,1,2,2,1,2,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,4,5,1,4,582.0
3,5,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,1,0,2,1,4,1,115,4.7535901911063645,1,0,1,0,3,5,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,6,0,1,1,396.0
0,1,14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,1,0,1,3,6,3,93,4.543294782270004,1,0,0,3,2,3,17,2.8903717578961645,0,2,2,3,7,30,3.4339872044851463,1,0,2,0,1,0,77.0
7,1,33,3.5263605246161616,0,0,3,5,3,0,0.0,0,1,0,0,0,0,37,3.6375861597263857,1,0,1,2,2,7,7,2.0794415416798357,0,1,2,0,7,75,4.330733340286331,0,0,5,5,1,0,67.0
4,4,33,3.5263605246161616,0,0,3,5,3,22,3.1354942159291497,1,1,1,2,1,2,86,4.465908118654584,1,1,2,1,2,6,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,6,0,1,0,236.0
2,2,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,1,0,2,5,2,145,4.983606621708336,1,0,1,0,5,5,10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,4,0,1,2,74.0
2,1,7,2.0794415416798357,0,1,2,0,7,0,0.0,0,1,0,0,0,0,95,4.564348191467836,1,0,2,0,4,5,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,4,5,1,1,171.0
4,1,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,1,2,2,2,2,9,2.302585092994046,1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,3,24.0
5,2,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,1,2,0,6,0,109,4.700480365792417,1,0,1,4,4,9,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,4,5,1,1,123.0
3,5,40,3.713572066704308,1,1,0,5,0,35,3.58351893845611,1,0,2,0,0,5,21,3.091042453358316,1,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,3,23.0
4,1,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,1,0,1,6,6,24,3.2188758248682006,1,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,1,0,2,4,120.0
2,2,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,1,0,1,0,4,5,443,6.095824562432225,1,0,2,3,2,3,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,1,5,1,0,425.0
5,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,1,0,1,1,1,1,92,4.532599493153256,1,1,2,2,1,2,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,2,0,1,5,98.0
3,2,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,1,0,1,2,0,7,22,3.1354942159291497,1,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,78.0
2,3,38,3.6635616461296463,1,2,3,3,8,16,2.833213344056216,1,1,1,1,2,6,204,5.3230099791384085,1,1,0,4,1,4,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,2,1,266.0
1,3,39,3.6888794541139363,0,0,4,4,9,34,3.5553480614894135,1,1,1,4,6,4,29,3.4011973816621555,1,0,2,4,1,9,19,2.995732273553991,0,1,4,5,9,50,3.9318256327243257,1,2,1,0,1,0,62.0
7,0,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,1,0,0,4,2,9,5,1.791759469228055,1,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,60,4.110873864173311,1,0,4,0,1,5,8.0
5,0,33,3.5263605246161616,0,0,3,5,3,19,2.995732273553991,1,0,1,4,5,9,48,3.8918202981106265,1,1,0,3,6,8,18,2.9444389791664403,1,0,3,4,8,75,4.330733340286331,0,0,5,5,1,0,75.0
7,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,123,4.820281565605037,1,0,0,3,4,3,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,1,5,99.0
0,3,26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,1,2,4,0,4,98,4.59511985013459,1,1,2,3,0,8,11,2.4849066497880004,0,2,1,4,1,60,4.110873864173311,1,0,4,0,1,1,92.0
6,2,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,1,2,3,1,8,70,4.2626798770413155,1,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,1,5,1,2,119.0
6,3,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,1,2,3,1,8,210,5.351858133476067,1,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,1,5,1,3,238.0
0,5,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,1,0,1,2,0,7,350,5.860786223465865,1,1,2,0,0,0,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,1,5,1,4,493.0
1,3,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,1,0,3,0,26,3.295836866004329,1,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,1,0,1,1,238.0
6,0,17,2.8903717578961645,0,2,2,3,7,13,2.6390573296152584,1,0,1,3,6,3,25,3.258096538021482,1,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,6,0,1,1,52.0
6,2,38,3.6635616461296463,1,2,3,3,8,15,2.772588722239781,1,0,0,0,1,5,40,3.713572066704308,1,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,1,0,1,0,227.0
1,1,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,1,2,2,2,2,48,3.8918202981106265,1,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,5,5,1,3,82.0
1,3,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,1,0,1,6,6,91,4.5217885770490405,1,0,1,1,0,1,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,3,0,1,1,117.0
0,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,20,3.044522437723423,1,2,0,6,0,75,4.330733340286331,0,0,5,5,1,3,30.0
4,0,28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,1,0,2,1,4,1,42,3.7612001156935624,1,1,0,2,0,2,18,2.9444389791664403,1,0,3,4,8,75,4.330733340286331,0,0,5,5,1,0,87.0
4,4,36,3.6109179126442243,1,0,1,1,6,35,3.58351893845611,1,0,2,0,0,5,111,4.718498871295094,1,0,0,1,6,1,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,4,0,1,1,48.0
1,2,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,1,0,2,0,5,5,51,3.9512437185814275,1,0,0,1,2,1,14,2.70805020110221,1,2,4,0,4,40,3.713572066704308,1,1,5,0,1,1,81.0
5,2,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,1,0,1,4,5,9,36,3.6109179126442243,1,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,1,0,1,0,34.0
3,1,19,2.995732273553991,0,1,4,5,9,18,2.9444389791664403,1,1,0,3,4,8,105,4.663439094112067,1,0,0,0,0,5,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,1,2,44.0
0,5,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,1,0,1,6,6,29,3.4011973816621555,1,0,2,4,1,9,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,6,0,1,1,124.0
4,3,28,3.367295829986474,1,1,3,0,8,18,2.9444389791664403,1,1,0,3,4,8,56,4.04305126783455,1,1,2,1,0,6,20,3.044522437723423,1,2,0,6,0,50,3.9318256327243257,1,2,1,0,2,1,128.0
2,2,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,1,2,2,2,2,86,4.465908118654584,1,1,2,1,2,6,11,2.4849066497880004,0,2,1,4,1,40,3.713572066704308,1,1,5,0,1,3,210.0
0,3,29,3.4011973816621555,0,2,4,1,9,26,3.295836866004329,1,1,2,1,5,6,13,2.6390573296152584,1,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,1,1,17.0
6,0,22,3.1354942159291497,1,1,2,1,2,15,2.772588722239781,1,0,0,0,1,5,129,4.867534450455582,1,0,0,4,3,9,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,1,1,111.0
4,0,28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,1,0,2,3,2,3,95,4.564348191467836,1,0,2,0,4,5,11,2.4849066497880004,0,2,1,4,1,40,3.713572066704308,1,1,5,0,1,0,90.0
7,1,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,1,0,0,3,3,3,45,3.828641396489095,1,0,0,0,3,5,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,6,0,1,2,452.0
0,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,1,0,2,0,5,5,111,4.718498871295094,1,0,0,1,6,1,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,3,90.0
4,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,1,2,2,2,2,50,3.9318256327243257,1,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,6,0,1,2,100.0
1,0,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,1,0,0,3,3,3,260,5.564520407322694,1,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,30,3.4339872044851463,1,0,2,0,1,3,259.0
0,2,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,1,0,1,1,1,1,180,5.198497031265826,1,1,0,0,5,0,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,3,0,1,5,396.0
6,2,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,1,2,4,0,4,56,4.04305126783455,1,1,2,1,0,6,10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,1,0,2,2,78.0
