slot_person_name,slot_container_count,slot_container_count_abs_log1p,slot_container_count_is_even,slot_container_count_mod3,slot_container_count_mod5,slot_container_count_mod7,slot_container_count_mod10,slot_items_per_container,slot_items_per_container_abs_log1p,slot_items_per_container_is_even,slot_items_per_container_mod3,slot_items_per_container_mod5,slot_items_per_container_mod7,slot_items_per_container_mod10,slot_pieces_per_unit,slot_pieces_per_unit_abs_log1p,slot_pieces_per_unit_is_even,slot_pieces_per_unit_mod3,slot_pieces_per_unit_mod5,slot_pieces_per_unit_mod7,slot_pieces_per_unit_mod10,slot_unit_name,slot_small_piece_item_name,slot_container_name,slot_heat_device,slot_price_per_unit,slot_price_per_unit_abs_log1p,slot_price_per_unit_frac,slot_price_per_unit_n_decimals,slot_currency_symbol,gcd_all,n_multiple_pairs,y
4,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,1,1,1,2,6.5,2.0149030205422647,0.5,1,2,1,1,325.0
5,5,1.791759469228055,0,2,0,5,5,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,2,4,3,0,7.5,2.1400661634962708,0.5,1,3,1,1,525.0
2,10,2.3978952727983707,1,1,0,3,0,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,0,2,4,1,4.25,1.6582280766035324,0.25,2,2,2,1,255.0
7,7,2.0794415416798357,0,1,2,0,7,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,3,3,4,1,4.75,1.749199854809259,0.75,2,3,1,1,365.75
4,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,2,0,2,3,5.0,1.791759469228055,0.0,1,0,1,1,75.0
7,6,1.9459101490553132,1,0,1,6,6,54,4.007333185232471,1,0,4,5,4,9,2.302585092994046,0,0,4,2,9,4,4,0,2,3.0,1.3862943611198906,0.0,1,3,3,2,108.0
3,9,2.302585092994046,0,0,4,2,9,132,4.890349128221754,1,0,2,6,2,12,2.5649493574615367,1,0,2,5,2,2,1,3,2,4.25,1.6582280766035324,0.25,2,0,3,1,420.75
5,12,2.5649493574615367,1,0,2,5,2,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,5,4,4,0,1.5,0.9162907318741551,0.5,1,2,4,1,180.0
6,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,2,0,3,0,2.25,1.1786549963416462,0.25,2,1,1,1,63.0
2,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,4,5,1,2,8.75,2.277267285009756,0.75,2,2,2,3,175.0
3,2,1.0986122886681098,1,2,2,2,2,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,4,1,2,0,6.75,2.0476928433652555,0.75,2,3,1,1,148.5
5,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,3,4,2,2,9.0,2.302585092994046,0.0,1,3,3,2,648.0
0,10,2.3978952727983707,1,1,0,3,0,96,4.574710978503383,1,0,1,5,6,12,2.5649493574615367,1,0,2,5,2,0,3,4,1,6.0,1.9459101490553132,0.0,1,2,2,1,480.0
2,5,1.791759469228055,0,2,0,5,5,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,5,0,2,1,7.0,2.0794415416798357,0.0,1,2,1,1,315.0
2,7,2.0794415416798357,0,1,2,0,7,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,3,4,3,2,7.0,2.0794415416798357,0.0,1,2,1,1,196.0
7,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,2,5,1,4.0,1.6094379124341003,0.0,1,3,1,1,120.0
7,9,2.302585092994046,0,0,4,2,9,96,4.574710978503383,1,0,1,5,6,12,2.5649493574615367,1,0,2,5,2,4,1,2,2,2.75,1.3217558399823195,0.75,2,3,3,1,198.0
4,6,1.9459101490553132,1,0,1,6,6,56,4.04305126783455,1,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,3,3,1,2,2.0,1.0986122886681098,0.0,1,2,1,1,96.0
3,8,2.1972245773362196,1,2,3,1,8,75,4.330733340286331,0,0,0,5,5,5,1.791759469228055,0,2,0,5,5,5,1,2,3,2.75,1.3217558399823195,0.75,2,1,1,1,330.0
3,11,2.4849066497880004,0,2,1,4,1,104,4.653960350157523,1,2,4,6,4,8,2.1972245773362196,1,2,3,1,8,5,1,4,0,1.0,0.6931471805599453,0.0,1,2,1,1,143.0
2,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,0,3,4,1,9.0,2.302585092994046,0.0,1,1,2,2,1620.0
3,9,2.302585092994046,0,0,4,2,9,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,2,2,0,2,5.5,1.8718021769015913,0.5,1,1,1,1,544.5
7,10,2.3978952727983707,1,1,0,3,0,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,5,1,4,1,8.75,2.277267285009756,0.75,2,1,2,1,350.0
1,6,1.9459101490553132,1,0,1,6,6,99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,1,5,3,2,6.25,1.9810014688665833,0.25,2,3,1,1,337.5
3,8,2.1972245773362196,1,2,3,1,8,70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,1,2,5,2,10.0,2.3978952727983707,0.0,1,0,1,1,1120.0
0,6,1.9459101490553132,1,0,1,6,6,144,4.976733742420574,1,0,4,4,4,12,2.5649493574615367,1,0,2,5,2,5,3,2,3,9.75,2.3749057545736716,0.75,2,0,6,3,702.0
3,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,0,1,1.25,0.8109302162163288,0.25,2,3,1,1,43.75
4,9,2.302585092994046,0,0,4,2,9,180,5.198497031265826,1,0,0,5,0,12,2.5649493574615367,1,0,2,5,2,5,0,1,1,8.5,2.2512917986064953,0.5,1,0,3,2,1147.5
3,2,1.0986122886681098,1,2,2,2,2,88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,3,5,2,1,8.25,2.224623551524334,0.25,2,2,2,3,181.5
2,10,2.3978952727983707,1,1,0,3,0,78,4.3694478524670215,1,0,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,0,4,3,3.75,1.55814461804655,0.75,2,0,2,1,487.5
6,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,3,1,5,0,3.0,1.3862943611198906,0.0,1,3,3,3,63.0
6,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,11,2.4849066497880004,0,2,1,4,1,5,3,2,3,4.5,1.7047480922384253,0.5,1,1,1,2,324.0
5,11,2.4849066497880004,0,2,1,4,1,99,4.605170185988092,0,0,4,1,9,9,2.302585092994046,0,0,4,2,9,1,2,5,2,4.5,1.7047480922384253,0.5,1,2,1,2,544.5
4,11,2.4849066497880004,0,2,1,4,1,78,4.3694478524670215,1,0,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,1,4,3,4.0,1.6094379124341003,0.0,1,1,1,1,572.0
7,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,2,5,5,3,6.75,2.0476928433652555,0.75,2,0,3,2,405.0
6,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,4,4,4,1,9.0,2.302585092994046,0.0,1,1,2,2,360.0
1,3,1.3862943611198906,0,0,3,3,3,110,4.709530201312334,1,2,0,5,0,11,2.4849066497880004,0,2,1,4,1,0,5,4,3,7.75,2.169053700369523,0.75,2,3,1,1,232.5
2,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,5,3,2,1.0,0.6931471805599453,0.0,1,1,1,1,33.0
0,12,2.5649493574615367,1,0,2,5,2,105,4.663439094112067,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,0,1,3,3,4.5,1.7047480922384253,0.5,1,1,1,1,810.0
0,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,0,0,5,3,5.5,1.8718021769015913,0.5,1,0,1,1,264.0
7,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,4,3,5,0,8.25,2.224623551524334,0.25,2,3,1,1,660.0
6,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,2,2,0,0,5.75,1.9095425048844386,0.75,2,1,7,3,161.0
6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,1,2,2,7.75,2.169053700369523,0.75,2,0,1,2,69.75
6,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,0,2,2,3,3.0,1.3862943611198906,0.0,1,3,1,2,294.0
0,9,2.302585092994046,0,0,4,2,9,104,4.653960350157523,1,2,4,6,4,8,2.1972245773362196,1,2,3,1,8,0,2,1,1,6.0,1.9459101490553132,0.0,1,3,1,1,702.0
1,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,0,3,5,1,0.75,0.5596157879354227,0.75,2,0,1,1,20.25
5,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,5,4,0,0,4.25,1.6582280766035324,0.25,2,3,1,1,148.75
3,3,1.3862943611198906,0,0,3,3,3,77,4.356708826689592,0,2,2,0,7,11,2.4849066497880004,0,2,1,4,1,4,5,4,3,4.25,1.6582280766035324,0.25,2,2,1,1,89.25
6,9,2.302585092994046,0,0,4,2,9,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,2,0,4,3,6.25,1.9810014688665833,0.25,2,2,1,1,618.75
3,6,1.9459101490553132,1,0,1,6,6,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,3,3,1,0,0.5,0.4054651081081644,0.5,1,0,1,1,27.0
0,9,2.302585092994046,0,0,4,2,9,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,3,5,3,0,1.0,0.6931471805599453,0.0,1,0,1,1,117.0
6,8,2.1972245773362196,1,2,3,1,8,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,1,1,3,0,6.0,1.9459101490553132,0.0,1,0,2,1,432.0
1,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,12,2.5649493574615367,1,0,2,5,2,4,1,2,0,3.25,1.4469189829363254,0.25,2,1,2,3,32.5
2,9,2.302585092994046,0,0,4,2,9,66,4.204692619390966,1,0,1,3,6,11,2.4849066497880004,0,2,1,4,1,5,5,1,2,3.75,1.55814461804655,0.75,2,1,1,1,202.5
0,11,2.4849066497880004,0,2,1,4,1,66,4.204692619390966,1,0,1,3,6,6,1.9459101490553132,1,0,1,6,6,3,1,5,2,7.75,2.169053700369523,0.75,2,3,1,2,937.75
1,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,0,1,2,1,8.5,2.2512917986064953,0.5,1,0,2,2,238.0
2,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,5,2,2,2,6.0,1.9459101490553132,0.0,1,3,2,3,84.0
2,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,5,5,2,0,2.75,1.3217558399823195,0.75,2,2,1,1,96.25
4,5,1.791759469228055,0,2,0,5,5,150,5.017279836814924,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,3,4,2,9.5,2.3513752571634776,0.5,1,3,5,3,712.5
4,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,2,0,2,1,2.0,1.0986122886681098,0.0,1,0,3,3,54.0
5,11,2.4849066497880004,0,2,1,4,1,144,4.976733742420574,1,0,4,4,4,12,2.5649493574615367,1,0,2,5,2,1,0,0,0,7.75,2.169053700369523,0.75,2,2,1,1,1023.0
0,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,4,5,0,2,4.75,1.749199854809259,0.75,2,0,2,2,171.0
4,6,1.9459101490553132,1,0,1,6,6,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,1,1,3,0,6.0,1.9459101490553132,0.0,1,2,2,1,504.0
4,8,2.1972245773362196,1,2,3,1,8,84,4.442651256490317,1,0,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,5,5,1,4.25,1.6582280766035324,0.25,2,3,1,1,408.0
5,5,1.791759469228055,0,2,0,5,5,72,4.290459441148391,1,0,2,2,2,9,2.302585092994046,0,0,4,2,9,4,3,2,0,10.0,2.3978952727983707,0.0,1,3,1,1,400.0
0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,4,2,0,10.0,2.3978952727983707,0.0,1,0,1,1,150.0
7,6,1.9459101490553132,1,0,1,6,6,84,4.442651256490317,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,3,3,0,1,10.0,2.3978952727983707,0.0,1,2,6,3,840.0
7,8,2.1972245773362196,1,2,3,1,8,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,3,2,3,1,7.25,2.1102132003465894,0.25,2,1,1,1,870.0
7,9,2.302585092994046,0,0,4,2,9,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,5,5,3,1,7.75,2.169053700369523,0.75,2,2,1,1,767.25
0,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,2,2,2,3,4.25,1.6582280766035324,0.25,2,1,2,3,59.5
7,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,3,2,1,0,2.75,1.3217558399823195,0.75,2,0,2,2,462.0
0,7,2.0794415416798357,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,7,2.0794415416798357,0,1,2,0,7,1,0,0,1,0.75,0.5596157879354227,0.75,2,2,7,3,36.75
6,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,3,3,3,6.0,1.9459101490553132,0.0,1,2,1,1,396.0
2,2,1.0986122886681098,1,2,2,2,2,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,2,3,0,3,2.5,1.252762968495368,0.5,1,0,1,1,35.0
4,11,2.4849066497880004,0,2,1,4,1,120,4.795790545596741,1,0,0,1,0,8,2.1972245773362196,1,2,3,1,8,1,2,3,2,9.0,2.302585092994046,0.0,1,3,1,1,1485.0
4,11,2.4849066497880004,0,2,1,4,1,180,5.198497031265826,1,0,0,5,0,12,2.5649493574615367,1,0,2,5,2,1,4,1,0,7.25,2.1102132003465894,0.25,2,2,1,1,1196.25
0,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,9,2.302585092994046,0,0,4,2,9,1,3,4,0,1.0,0.6931471805599453,0.0,1,0,3,3,24.0
2,9,2.302585092994046,0,0,4,2,9,90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,5,3,5,1,9.75,2.3749057545736716,0.75,2,1,9,3,877.5
0,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,4,0,3,3,1.5,0.9162907318741551,0.5,1,0,2,3,18.0
4,7,2.0794415416798357,0,1,2,0,7,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,5,0,2,6.25,1.9810014688665833,0.25,2,0,1,1,437.5
1,12,2.5649493574615367,1,0,2,5,2,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,5,3,0,0,6.0,1.9459101490553132,0.0,1,3,1,1,792.0
0,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,3,1,0,0,4.5,1.7047480922384253,0.5,1,2,1,1,243.0
0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,3,4,4,3,5.25,1.8325814637483102,0.25,2,1,4,3,420.0
5,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,0,2,0,2,1.5,0.9162907318741551,0.5,1,3,1,1,67.5
7,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,1,3,3,0,7.25,2.1102132003465894,0.25,2,3,2,1,217.5
5,9,2.302585092994046,0,0,4,2,9,98,4.59511985013459,1,2,3,0,8,7,2.0794415416798357,0,1,2,0,7,2,5,5,1,2.75,1.3217558399823195,0.75,2,0,1,1,346.5
5,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,0,1,0,1,0.5,0.4054651081081644,0.5,1,2,6,3,9.0
5,4,1.6094379124341003,1,1,4,4,4,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,5,3,0,3,5.5,1.8718021769015913,0.5,1,1,1,1,154.0
0,3,1.3862943611198906,0,0,3,3,3,84,4.442651256490317,1,0,4,0,4,12,2.5649493574615367,1,0,2,5,2,2,1,1,2,5.0,1.791759469228055,0.0,1,3,3,3,105.0
2,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,4,4,1,3,0.75,0.5596157879354227,0.75,2,1,5,3,22.5
7,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,1,3,1,0,0.5,0.4054651081081644,0.5,1,3,3,2,45.0
3,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,2,1,3,0,5.5,1.8718021769015913,0.5,1,3,2,3,55.0
2,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,4,4,3,7.0,2.0794415416798357,0.0,1,0,1,1,392.0
1,5,1.791759469228055,0,2,0,5,5,70,4.2626798770413155,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,2,2,3,2,6.0,1.9459101490553132,0.0,1,0,5,3,210.0
5,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,2,5,2,1,9.5,2.3513752571634776,0.5,1,1,1,1,199.5
0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,4,1,0,0,7.0,2.0794415416798357,0.0,1,2,1,1,105.0
1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,4,5,3,7.25,2.1102132003465894,0.25,2,1,1,2,65.25
4,4,1.6094379124341003,1,1,4,4,4,154,5.043425116919247,1,1,4,0,4,11,2.4849066497880004,0,2,1,4,1,3,5,2,2,5.75,1.9095425048844386,0.75,2,1,1,1,322.0
4,5,1.791759469228055,0,2,0,5,5,81,4.406719247264253,0,0,1,4,1,9,2.302585092994046,0,0,4,2,9,2,1,4,3,7.75,2.169053700369523,0.75,2,0,1,1,348.75
5,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,5,4,4,0,3.0,1.3862943611198906,0.0,1,3,1,1,198.0
3,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,4,3,3,2,6.0,1.9459101490553132,0.0,1,0,2,1,180.0
7,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,0,1,5,3,7.75,2.169053700369523,0.75,2,1,1,1,852.5
6,4,1.6094379124341003,1,1,4,4,4,132,4.890349128221754,1,0,2,6,2,11,2.4849066497880004,0,2,1,4,1,3,4,3,0,1.0,0.6931471805599453,0.0,1,0,1,2,48.0
4,7,2.0794415416798357,0,1,2,0,7,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,4,2,3,0,7.5,2.1400661634962708,0.5,1,2,1,1,472.5
3,10,2.3978952727983707,1,1,0,3,0,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,0,0,3,0,9.25,2.327277705584417,0.25,2,3,1,1,1295.0
3,10,2.3978952727983707,1,1,0,3,0,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,4,3,4,3,9.25,2.327277705584417,0.25,2,0,2,2,925.0
3,4,1.6094379124341003,1,1,4,4,4,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,3,4,1,0,7.75,2.169053700369523,0.75,2,1,4,3,186.0
7,12,2.5649493574615367,1,0,2,5,2,63,4.1588830833596715,0,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,0,4,1,3,9.5,2.3513752571634776,0.5,1,2,1,1,1026.0
2,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,2,4,4,3,1.75,1.0116009116784799,0.75,2,0,2,3,17.5
0,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,2,3,2,1,8.25,2.224623551524334,0.25,2,2,1,1,536.25
5,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,4,4,4,2,1.75,1.0116009116784799,0.75,2,1,5,3,105.0
2,12,2.5649493574615367,1,0,2,5,2,120,4.795790545596741,1,0,0,1,0,8,2.1972245773362196,1,2,3,1,8,1,4,3,1,3.75,1.55814461804655,0.75,2,2,4,2,675.0
7,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,5,2,2,3,0.5,0.4054651081081644,0.5,1,2,1,1,10.0
4,7,2.0794415416798357,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,12,2.5649493574615367,1,0,2,5,2,3,4,5,3,4.5,1.7047480922384253,0.5,1,1,1,1,94.5
2,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,3,5,2,2,0.5,0.4054651081081644,0.5,1,1,4,3,24.0
4,8,2.1972245773362196,1,2,3,1,8,66,4.204692619390966,1,0,1,3,6,11,2.4849066497880004,0,2,1,4,1,1,2,3,1,8.5,2.2512917986064953,0.5,1,3,1,1,408.0
7,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,5,0,3,3,1.0,0.6931471805599453,0.0,1,2,2,2,72.0
1,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,0,3,0,2,4.25,1.6582280766035324,0.25,2,1,1,1,89.25
1,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,0,5,4,3,8.25,2.224623551524334,0.25,2,2,2,3,115.5
7,8,2.1972245773362196,1,2,3,1,8,110,4.709530201312334,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,1,1,1,0,6.5,2.0149030205422647,0.5,1,3,2,1,572.0
0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,0,3,1,1,7.5,2.1400661634962708,0.5,1,0,2,3,75.0
3,11,2.4849066497880004,0,2,1,4,1,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,4,2,4,3,9.75,2.3749057545736716,0.75,2,2,1,2,1179.75
6,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,5,2,5,0,4.5,1.7047480922384253,0.5,1,0,1,1,162.0
1,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,5,5,2,1,3.25,1.4469189829363254,0.25,2,2,2,3,19.5
4,7,2.0794415416798357,0,1,2,0,7,144,4.976733742420574,1,0,4,4,4,12,2.5649493574615367,1,0,2,5,2,4,5,4,2,4.25,1.6582280766035324,0.25,2,0,1,1,357.0
6,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,2,1,0,1,6.25,1.9810014688665833,0.25,2,1,1,2,168.75
0,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,11,2.4849066497880004,0,2,1,4,1,1,3,5,3,5.75,1.9095425048844386,0.75,2,2,1,1,86.25
3,2,1.0986122886681098,1,2,2,2,2,96,4.574710978503383,1,0,1,5,6,8,2.1972245773362196,1,2,3,1,8,5,5,0,2,5.5,1.8718021769015913,0.5,1,1,2,3,132.0
7,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0,2,4,3,2.25,1.1786549963416462,0.25,2,1,1,2,40.5
2,11,2.4849066497880004,0,2,1,4,1,91,4.5217885770490405,0,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,4,1,3,3,7.25,2.1102132003465894,0.25,2,0,1,1,1036.75
0,12,2.5649493574615367,1,0,2,5,2,132,4.890349128221754,1,0,2,6,2,12,2.5649493574615367,1,0,2,5,2,4,5,3,0,7.0,2.0794415416798357,0.0,1,3,12,3,924.0
7,5,1.791759469228055,0,2,0,5,5,96,4.574710978503383,1,0,1,5,6,8,2.1972245773362196,1,2,3,1,8,2,5,1,2,8.25,2.224623551524334,0.25,2,0,1,1,495.0
2,2,1.0986122886681098,1,2,2,2,2,150,5.017279836814924,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,3,0,3,0,3.75,1.55814461804655,0.75,2,0,2,3,112.5
0,6,1.9459101490553132,1,0,1,6,6,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,4,5,0,0,1.25,0.8109302162163288,0.25,2,2,2,1,105.0
