slot_group_count,slot_group_count_abs_log1p,slot_group_count_mod3,slot_group_count_mod7,slot_avg_units_per_member,slot_avg_units_per_member_abs_log1p,slot_avg_units_per_member_mod3,slot_avg_units_per_member_mod7,slot_unit_price,slot_unit_price_abs_log1p,slot_unit_price_frac,slot_unit_price_n_decimals,slot_unit_cost,slot_unit_cost_abs_log1p,slot_unit_cost_frac,slot_unit_cost_n_decimals,slot_group_label,slot_item_name,slot_currency_symbol,slot_fund_purpose,gcd_all,n_multiple_pairs,y
90,4.51085950651685,0,6,50,3.9318256327243257,2,1,3.34,1.4678743481123135,0.33999999999999986,2,2.98,1.3812818192963463,0.98,2,1,1,3,1,10,0,1620.0
130,4.875197323201151,1,4,10,2.3978952727983707,1,3,1.04,0.712949807856125,0.040000000000000036,2,0.62,0.4824261492442927,0.62,2,1,3,1,2,10,1,546.0
180,5.198497031265826,0,5,20,3.044522437723423,2,6,1.8,1.0296194171811583,0.8,1,1.56,0.9400072584914712,0.56,2,2,4,0,3,20,1,864.0
150,5.017279836814924,0,3,60,4.110873864173311,0,4,3.89,1.5871923034867808,0.8900000000000001,2,3.57,1.5195132049061133,0.5699999999999998,2,0,5,1,2,30,0,2880.0
20,3.044522437723423,2,6,80,4.394449154672439,2,3,5.52,1.8748743759385615,0.5199999999999996,2,3.77,1.56234630490025,0.77,2,3,5,3,3,20,1,2800.0
20,3.044522437723423,2,6,40,3.713572066704308,1,5,4.48,1.7011051009599243,0.4800000000000004,2,3.85,1.5789787049493917,0.8500000000000001,2,1,5,3,0,20,1,504.0
130,4.875197323201151,1,4,40,3.713572066704308,1,5,3.8,1.5686159179138452,0.7999999999999998,1,2.25,1.1786549963416462,0.25,2,0,5,2,2,10,0,8060.0
100,4.61512051684126,1,2,80,4.394449154672439,2,3,4.94,1.7817091333745536,0.9400000000000004,2,4.32,1.6714733033535532,0.3200000000000003,2,2,5,2,4,20,0,4960.0
160,5.081404364984463,1,6,30,3.4339872044851463,0,2,2.48,1.247032293786383,0.48,2,0.79,0.5822156198526637,0.79,2,4,4,1,4,10,0,8112.0
110,4.709530201312334,2,5,20,3.044522437723423,2,6,2.23,1.172482137234565,0.22999999999999998,2,1.66,0.9783261227936076,0.6599999999999999,2,1,4,2,0,10,0,1254.0
120,4.795790545596741,0,1,10,2.3978952727983707,1,3,5.01,1.7934247485471162,0.009999999999999787,2,4.89,1.7732559976634952,0.8899999999999997,2,1,1,0,5,10,1,144.0
100,4.61512051684126,1,2,40,3.713572066704308,1,5,1.75,1.0116009116784799,0.75,2,0.33,0.2851789422336624,0.33,2,4,2,1,0,20,0,5680.0
150,5.017279836814924,0,3,60,4.110873864173311,0,4,4.44,1.6937790608678513,0.4400000000000004,2,3.41,1.4838746894587547,0.41000000000000014,2,5,5,3,3,30,0,9270.0
90,4.51085950651685,0,6,90,4.51085950651685,0,6,4.59,1.7209792871670078,0.5899999999999999,2,2.6,1.2809338454620642,0.6000000000000001,1,0,3,2,3,90,1,16119.0
110,4.709530201312334,2,5,40,3.713572066704308,1,5,3.08,1.4060969884160703,0.08000000000000007,2,1.44,0.8919980393051105,0.43999999999999995,2,5,4,1,1,10,0,7216.0
110,4.709530201312334,2,5,40,3.713572066704308,1,5,5.0,1.791759469228055,0.0,1,3.5,1.5040773967762742,0.5,1,3,4,0,2,10,0,6600.0
80,4.394449154672439,2,3,50,3.9318256327243257,2,1,1.5,0.9162907318741551,0.5,1,0.33,0.2851789422336624,0.33,2,5,1,1,3,10,0,4680.0
70,4.2626798770413155,1,0,90,4.51085950651685,0,6,3.16,1.425515074273172,0.16000000000000014,2,2.86,1.3506671834767394,0.8599999999999999,2,3,1,1,4,10,0,1890.0
50,3.9318256327243257,2,1,50,3.9318256327243257,2,1,4.56,1.715598108262491,0.5599999999999996,2,3.34,1.4678743481123135,0.33999999999999986,2,1,5,2,3,50,1,3050.0
200,5.303304908059076,2,4,10,2.3978952727983707,1,3,4.74,1.747459210331475,0.7400000000000002,2,2.84,1.3454723665996355,0.8399999999999999,2,5,1,3,1,10,1,3800.0
110,4.709530201312334,2,5,90,4.51085950651685,0,6,4.28,1.6639260977181702,0.28000000000000025,2,4.05,1.6193882432872684,0.04999999999999982,2,5,3,0,1,10,0,2277.0
70,4.2626798770413155,1,0,70,4.2626798770413155,1,0,5.14,1.814824742159051,0.13999999999999968,2,4.54,1.7119945007591924,0.54,2,2,5,3,5,70,1,2940.0
60,4.110873864173311,0,4,90,4.51085950651685,0,6,5.34,1.8468787684491346,0.33999999999999986,2,3.41,1.4838746894587547,0.41000000000000014,2,3,3,1,0,30,0,10422.0
50,3.9318256327243257,2,1,80,4.394449154672439,2,3,3.54,1.5129270120532565,0.54,2,2.42,1.2296405510745139,0.41999999999999993,2,3,4,2,2,10,0,4480.0
120,4.795790545596741,0,1,20,3.044522437723423,2,6,2.3,1.1939224684724346,0.2999999999999998,1,1.14,0.76080582903376,0.1399999999999999,2,3,3,3,3,20,1,2784.0
190,5.25227342804663,1,1,60,4.110873864173311,0,4,2.58,1.275362800412609,0.5800000000000001,2,0.94,0.6626879730752367,0.94,2,3,4,3,4,10,0,18696.0
70,4.2626798770413155,1,0,60,4.110873864173311,0,4,4.05,1.6193882432872684,0.04999999999999982,2,2.83,1.3428648031925547,0.8300000000000001,2,2,3,3,5,10,0,5124.0
40,3.713572066704308,1,5,40,3.713572066704308,1,5,2.57,1.2725655957915476,0.5699999999999998,2,2.29,1.1908875647772805,0.29000000000000004,2,1,0,0,1,40,1,448.0
50,3.9318256327243257,2,1,80,4.394449154672439,2,3,1.94,1.0784095813505903,0.94,2,1.08,0.7323678937132266,0.08000000000000007,2,1,2,3,2,10,0,3440.0
80,4.394449154672439,2,3,20,3.044522437723423,2,6,2.38,1.2178757094949273,0.3799999999999999,2,1.44,0.8919980393051105,0.43999999999999995,2,0,0,3,3,20,1,1504.0
150,5.017279836814924,0,3,100,4.61512051684126,1,2,2.4,1.2237754316221157,0.3999999999999999,1,1.96,1.085189268335969,0.96,2,5,5,0,0,50,0,6600.0
190,5.25227342804663,1,1,30,3.4339872044851463,0,2,4.78,1.7544036826842861,0.7800000000000002,2,3.71,1.5496879080283263,0.71,2,5,0,3,0,10,0,6099.0
70,4.2626798770413155,1,0,80,4.394449154672439,2,3,5.39,1.8547342683894434,0.3899999999999997,2,4.95,1.7833912195575383,0.9500000000000002,2,2,1,2,2,10,0,2464.0
120,4.795790545596741,0,1,50,3.9318256327243257,2,1,4.03,1.6154199841116479,0.03000000000000025,2,2.21,1.1662709371419244,0.20999999999999996,2,0,1,1,1,10,0,10920.0
50,3.9318256327243257,2,1,50,3.9318256327243257,2,1,4.87,1.7698546338400052,0.8700000000000001,2,3.51,1.506297153514587,0.5099999999999998,2,1,5,0,0,50,1,3400.0
150,5.017279836814924,0,3,20,3.044522437723423,2,6,1.71,0.9969486348916096,0.71,2,1.26,0.8153648132841945,0.26,2,0,3,3,3,10,0,1350.0
150,5.017279836814924,0,3,90,4.51085950651685,0,6,1.24,0.8064758658669485,0.24,2,0.86,0.6205764877251099,0.86,2,3,1,0,0,30,0,5130.0
60,4.110873864173311,0,4,70,4.2626798770413155,1,0,3.3,1.4586150226995167,0.2999999999999998,1,3.22,1.4398351280479205,0.2200000000000002,2,1,0,3,2,10,0,336.0
30,3.4339872044851463,0,2,50,3.9318256327243257,2,1,3.01,1.3887912413184778,0.009999999999999787,2,1.95,1.0818051703517284,0.95,2,5,4,3,3,10,0,1590.0
60,4.110873864173311,0,4,40,3.713572066704308,1,5,3.46,1.4951487660319727,0.45999999999999996,2,1.91,1.068153081183401,0.9099999999999999,2,3,3,3,4,20,0,3720.0
160,5.081404364984463,1,6,40,3.713572066704308,1,5,3.45,1.4929040961781488,0.4500000000000002,2,2.7,1.308332819650179,0.7000000000000002,1,0,0,1,0,40,1,4800.0
140,4.948759890378168,2,0,50,3.9318256327243257,2,1,2.16,1.1505720275988207,0.16000000000000014,2,1.65,0.9745596399981308,0.6499999999999999,2,4,1,1,3,10,0,3570.0
130,4.875197323201151,1,4,10,2.3978952727983707,1,3,3.11,1.4134230285081433,0.10999999999999988,2,2.8,1.33500106673234,0.7999999999999998,1,1,3,3,1,10,1,403.0
30,3.4339872044851463,0,2,40,3.713572066704308,1,5,3.27,1.4516138272405332,0.27,2,1.61,0.9593502213346021,0.6100000000000001,2,1,2,1,4,10,0,1992.0
200,5.303304908059076,2,4,90,4.51085950651685,0,6,1.54,0.9321640810304452,0.54,2,1.1,0.7419373447293773,0.10000000000000009,1,1,2,2,5,10,0,7920.0
40,3.713572066704308,1,5,90,4.51085950651685,0,6,3.58,1.5216989981260935,0.5800000000000001,2,2.37,1.2149127443642704,0.3700000000000001,2,3,0,1,2,10,0,4356.0
100,4.61512051684126,1,2,20,3.044522437723423,2,6,5.61,1.888583653863595,0.6100000000000003,2,4.24,1.6563214983329508,0.2400000000000002,2,5,0,1,4,20,1,2740.0
90,4.51085950651685,0,6,90,4.51085950651685,0,6,1.4,0.8754687373538999,0.3999999999999999,1,0.22,0.1988508587451652,0.22,2,2,1,3,4,90,1,9558.0
170,5.14166355650266,2,2,100,4.61512051684126,1,2,1.0,0.6931471805599453,0.0,1,0.78,0.5766133643039938,0.78,2,5,4,2,1,10,0,3740.0
170,5.14166355650266,2,2,70,4.2626798770413155,1,0,2.44,1.235471471385307,0.43999999999999995,2,0.49,0.3987761199573678,0.49,2,4,3,1,2,10,0,23205.0
130,4.875197323201151,1,4,80,4.394449154672439,2,3,1.08,0.7323678937132266,0.08000000000000007,2,0.29,0.25464221837358075,0.29,2,1,0,3,0,10,0,8216.0
190,5.25227342804663,1,1,100,4.61512051684126,1,2,1.68,0.9858167945227653,0.6799999999999999,2,0.69,0.5247285289349821,0.69,2,4,3,0,2,10,0,18810.0
140,4.948759890378168,2,0,50,3.9318256327243257,2,1,5.46,1.8656293177945105,0.45999999999999996,2,4.18,1.6448050562713916,0.17999999999999972,2,3,3,1,4,10,0,8960.0
200,5.303304908059076,2,4,20,3.044522437723423,2,6,2.99,1.3837912309017721,0.9900000000000002,2,1.28,0.8241754429663494,0.28,2,3,2,0,0,20,1,6840.0
110,4.709530201312334,2,5,30,3.4339872044851463,0,2,3.54,1.5129270120532565,0.54,2,2.98,1.3812818192963463,0.98,2,2,0,1,0,10,0,1848.0
30,3.4339872044851463,0,2,90,4.51085950651685,0,6,2.03,1.1085626195212777,0.029999999999999805,2,1.91,1.068153081183401,0.9099999999999999,2,5,4,2,4,30,1,324.0
140,4.948759890378168,2,0,30,3.4339872044851463,0,2,2.62,1.2864740258376797,0.6200000000000001,2,1.69,0.9895411936137477,0.69,2,5,5,3,2,10,0,3906.0
190,5.25227342804663,1,1,10,2.3978952727983707,1,3,3.98,1.6054298910365616,0.98,2,3.15,1.423108334242607,0.1499999999999999,2,1,3,2,3,10,1,1577.0
110,4.709530201312334,2,5,40,3.713572066704308,1,5,2.8,1.33500106673234,0.7999999999999998,1,1.6,0.9555114450274363,0.6000000000000001,1,3,1,2,4,10,0,5280.0
100,4.61512051684126,1,2,70,4.2626798770413155,1,0,5.66,1.8961194845522977,0.6600000000000001,2,4.19,1.6467336971777973,0.1900000000000004,2,3,0,3,2,10,0,10290.0
80,4.394449154672439,2,3,100,4.61512051684126,1,2,1.96,1.085189268335969,0.96,2,0.56,0.44468582126144574,0.56,2,2,3,0,2,20,0,11200.0
190,5.25227342804663,1,1,80,4.394449154672439,2,3,0.88,0.6312717768418579,0.88,2,0.72,0.5423242908253617,0.72,2,3,5,0,0,10,0,2432.0
200,5.303304908059076,2,4,20,3.044522437723423,2,6,4.03,1.6154199841116479,0.03000000000000025,2,3.41,1.4838746894587547,0.41000000000000014,2,0,5,0,5,20,1,2480.0
200,5.303304908059076,2,4,20,3.044522437723423,2,6,3.54,1.5129270120532565,0.54,2,3.31,1.4609379041156565,0.31000000000000005,2,1,4,1,0,20,1,920.0
90,4.51085950651685,0,6,40,3.713572066704308,1,5,3.13,1.4182774069729414,0.1299999999999999,2,1.93,1.0750024230289759,0.9299999999999999,2,2,0,1,0,10,0,4320.0
20,3.044522437723423,2,6,40,3.713572066704308,1,5,1.17,0.7747271675523681,0.16999999999999993,2,0.58,0.4574248470388754,0.58,2,0,1,0,0,20,1,472.0
100,4.61512051684126,1,2,90,4.51085950651685,0,6,2.33,1.2029723039923526,0.33000000000000007,2,1.93,1.0750024230289759,0.9299999999999999,2,4,0,0,3,10,0,3600.0
110,4.709530201312334,2,5,70,4.2626798770413155,1,0,4.86,1.7681496035889213,0.8600000000000003,2,3.97,1.6034198401085373,0.9700000000000002,2,1,5,0,0,10,0,6853.0
60,4.110873864173311,0,4,60,4.110873864173311,0,4,4.56,1.715598108262491,0.5599999999999996,2,3.91,1.5912739418064292,0.9100000000000001,2,3,3,2,1,60,1,2340.0
30,3.4339872044851463,0,2,10,2.3978952727983707,1,3,5.44,1.8625285401162623,0.4400000000000004,2,4.03,1.6154199841116479,0.03000000000000025,2,1,2,3,2,10,1,423.0
20,3.044522437723423,2,6,90,4.51085950651685,0,6,3.29,1.4562867329399256,0.29000000000000004,2,1.8,1.0296194171811583,0.8,1,4,4,1,3,10,0,2682.0
110,4.709530201312334,2,5,70,4.2626798770413155,1,0,4.79,1.7561322915849038,0.79,2,4.63,1.728109442151599,0.6299999999999999,2,1,0,3,4,10,0,1232.0
70,4.2626798770413155,1,0,30,3.4339872044851463,0,2,3.32,1.463255402256019,0.31999999999999984,2,2.1,1.1314021114911006,0.10000000000000009,1,1,5,3,4,10,0,2562.0
80,4.394449154672439,2,3,50,3.9318256327243257,2,1,1.94,1.0784095813505903,0.94,2,0.98,0.6830968447064438,0.98,2,1,0,2,3,10,0,3840.0
200,5.303304908059076,2,4,30,3.4339872044851463,0,2,3.19,1.4327007339340463,0.18999999999999995,2,2.52,1.2584609896100056,0.52,2,0,3,1,2,10,0,4020.0
130,4.875197323201151,1,4,10,2.3978952727983707,1,3,5.02,1.7950872593207297,0.019999999999999574,2,4.87,1.7698546338400052,0.8700000000000001,2,5,3,0,5,10,1,195.0
100,4.61512051684126,1,2,40,3.713572066704308,1,5,1.71,0.9969486348916096,0.71,2,1.4,0.8754687373538999,0.3999999999999999,1,4,4,0,4,20,0,1240.0
150,5.017279836814924,0,3,90,4.51085950651685,0,6,1.93,1.0750024230289759,0.9299999999999999,2,0.87,0.6259384308664953,0.87,2,4,5,2,1,30,0,14310.0
100,4.61512051684126,1,2,60,4.110873864173311,0,4,1.53,0.9282193027394289,0.53,2,1.07,0.7275486072772778,0.07000000000000006,2,2,2,2,2,20,0,2760.0
150,5.017279836814924,0,3,70,4.2626798770413155,1,0,3.73,1.5539252025038417,0.73,2,2.68,1.3029127521808397,0.6800000000000002,2,2,4,2,4,10,0,11025.0
30,3.4339872044851463,0,2,70,4.2626798770413155,1,0,6.09,1.958685340544036,0.08999999999999986,2,4.48,1.7011051009599243,0.4800000000000004,2,2,0,0,0,10,0,3381.0
200,5.303304908059076,2,4,70,4.2626798770413155,1,0,2.96,1.3762440252663892,0.96,2,2.0,1.0986122886681098,0.0,1,3,0,2,3,10,0,13440.0
80,4.394449154672439,2,3,20,3.044522437723423,2,6,3.39,1.47932922708708,0.3900000000000001,2,2.52,1.2584609896100056,0.52,2,3,0,0,0,20,1,1392.0
20,3.044522437723423,2,6,100,4.61512051684126,1,2,4.51,1.706564623164823,0.5099999999999998,2,3.95,1.599387576580599,0.9500000000000002,2,4,5,3,5,20,1,1120.0
120,4.795790545596741,0,1,10,2.3978952727983707,1,3,0.49,0.3987761199573678,0.49,2,0.43,0.3576744442718159,0.43,2,0,0,0,3,10,1,72.0
200,5.303304908059076,2,4,60,4.110873864173311,0,4,4.99,1.7900914121273581,0.9900000000000002,2,4.28,1.6639260977181702,0.28000000000000025,2,3,4,3,2,20,0,8520.0
30,3.4339872044851463,0,2,70,4.2626798770413155,1,0,1.86,1.0508216248317612,0.8600000000000001,2,0.36,0.3074846997479606,0.36,2,3,1,0,2,10,0,3150.0
40,3.713572066704308,1,5,100,4.61512051684126,1,2,3.61,1.5282278570085572,0.6099999999999999,2,3.46,1.4951487660319727,0.45999999999999996,2,2,0,0,1,20,0,600.0
180,5.198497031265826,0,5,70,4.2626798770413155,1,0,4.48,1.7011051009599243,0.4800000000000004,2,2.84,1.3454723665996355,0.8399999999999999,2,5,2,2,2,10,0,20664.0
110,4.709530201312334,2,5,80,4.394449154672439,2,3,2.93,1.3686394258811698,0.9300000000000002,2,1.44,0.8919980393051105,0.43999999999999995,2,0,5,0,4,10,0,13112.0
60,4.110873864173311,0,4,70,4.2626798770413155,1,0,2.81,1.3376291891386096,0.81,2,1.76,1.0152306797290587,0.76,2,2,4,2,2,10,0,4410.0
30,3.4339872044851463,0,2,20,3.044522437723423,2,6,5.09,1.8066480817218056,0.08999999999999986,2,4.15,1.6389967146756448,0.15000000000000036,2,3,1,2,3,10,0,564.0
20,3.044522437723423,2,6,70,4.2626798770413155,1,0,3.48,1.4996230464268938,0.48,2,3.07,1.4036429994545037,0.06999999999999984,2,3,4,2,2,10,0,574.0
200,5.303304908059076,2,4,30,3.4339872044851463,0,2,3.24,1.4445632692438664,0.2400000000000002,2,3.14,1.420695787837223,0.14000000000000012,2,5,5,3,1,10,0,600.0
20,3.044522437723423,2,6,50,3.9318256327243257,2,1,1.76,1.0152306797290587,0.76,2,1.33,0.8458682675776092,0.33000000000000007,2,0,4,1,5,10,0,430.0
170,5.14166355650266,2,2,20,3.044522437723423,2,6,5.72,1.9050881545350582,0.7199999999999998,2,4.72,1.7439688053917064,0.7199999999999998,2,2,1,0,5,10,0,3400.0
170,5.14166355650266,2,2,90,4.51085950651685,0,6,4.39,1.6845453849209058,0.3899999999999997,2,3.38,1.4770487243883548,0.3799999999999999,2,2,5,1,2,10,0,15453.0
80,4.394449154672439,2,3,40,3.713572066704308,1,5,4.87,1.7698546338400052,0.8700000000000001,2,4.3,1.667706820558076,0.2999999999999998,1,4,1,0,1,40,1,1824.0
110,4.709530201312334,2,5,60,4.110873864173311,0,4,2.49,1.2499017362143359,0.4900000000000002,2,0.76,0.5653138090500605,0.76,2,1,1,3,4,10,0,11418.0
50,3.9318256327243257,2,1,70,4.2626798770413155,1,0,6.46,2.0095554142156695,0.45999999999999996,2,4.55,1.713797927758343,0.5499999999999998,2,5,2,0,5,10,0,6685.0
170,5.14166355650266,2,2,90,4.51085950651685,0,6,3.42,1.4861396960896067,0.41999999999999993,2,2.3,1.1939224684724346,0.2999999999999998,1,3,4,2,5,10,0,17136.0
110,4.709530201312334,2,5,100,4.61512051684126,1,2,2.16,1.1505720275988207,0.16000000000000014,2,0.5,0.4054651081081644,0.5,1,4,4,2,3,10,0,18260.0
50,3.9318256327243257,2,1,60,4.110873864173311,0,4,1.94,1.0784095813505903,0.94,2,1.84,1.0438040521731147,0.8400000000000001,2,2,4,1,3,10,0,300.0
30,3.4339872044851463,0,2,10,2.3978952727983707,1,3,3.92,1.5933085305042167,0.9199999999999999,2,2.65,1.2947271675944,0.6499999999999999,2,2,0,1,1,10,1,381.0
140,4.948759890378168,2,0,50,3.9318256327243257,2,1,5.02,1.7950872593207297,0.019999999999999574,2,4.23,1.6544112780768316,0.23000000000000043,2,2,1,2,0,10,0,5530.0
170,5.14166355650266,2,2,100,4.61512051684126,1,2,4.12,1.6331544390514163,0.1200000000000001,2,3.69,1.545432582458188,0.69,2,4,4,1,0,10,0,7310.0
80,4.394449154672439,2,3,80,4.394449154672439,2,3,1.21,0.7929925155296614,0.20999999999999996,2,0.89,0.636576829071551,0.89,2,5,0,1,3,80,1,2048.0
30,3.4339872044851463,0,2,100,4.61512051684126,1,2,3.0,1.3862943611198906,0.0,1,2.86,1.3506671834767394,0.8599999999999999,2,4,5,0,3,10,0,420.0
100,4.61512051684126,1,2,30,3.4339872044851463,0,2,1.34,0.8501509293696101,0.3400000000000001,2,0.95,0.6678293725756554,0.95,2,0,4,0,4,10,0,1170.0
150,5.017279836814924,0,3,100,4.61512051684126,1,2,2.49,1.2499017362143359,0.4900000000000002,2,1.15,0.7654678421395714,0.1499999999999999,2,0,1,0,0,50,0,20100.0
130,4.875197323201151,1,4,100,4.61512051684126,1,2,4.22,1.6524974018945473,0.21999999999999975,2,2.5,1.252762968495368,0.5,1,1,1,2,4,10,0,22360.0
160,5.081404364984463,1,6,60,4.110873864173311,0,4,2.02,1.1052568313867783,0.020000000000000018,2,1.03,0.708035793053696,0.030000000000000027,2,4,3,0,5,20,0,9504.0
20,3.044522437723423,2,6,100,4.61512051684126,1,2,1.78,1.0224509277025458,0.78,2,1.46,0.9001613499442714,0.45999999999999996,2,5,3,2,0,20,1,640.0
120,4.795790545596741,0,1,70,4.2626798770413155,1,0,5.74,1.9080599249242156,0.7400000000000002,2,3.8,1.5686159179138452,0.7999999999999998,1,3,5,0,0,10,0,16296.0
190,5.25227342804663,1,1,10,2.3978952727983707,1,3,3.08,1.4060969884160703,0.08000000000000007,2,1.9,1.0647107369924282,0.8999999999999999,1,4,4,1,1,10,1,2242.0
140,4.948759890378168,2,0,40,3.713572066704308,1,5,3.06,1.4011829736136412,0.06000000000000005,2,1.8,1.0296194171811583,0.8,1,1,3,1,5,20,0,7056.0
160,5.081404364984463,1,6,70,4.2626798770413155,1,0,2.44,1.235471471385307,0.43999999999999995,2,0.5,0.4054651081081644,0.5,1,3,3,0,0,10,0,21728.0
180,5.198497031265826,0,5,30,3.4339872044851463,0,2,4.23,1.6544112780768316,0.23000000000000043,2,3.5,1.5040773967762742,0.5,1,1,0,0,2,30,1,3942.0
120,4.795790545596741,0,1,90,4.51085950651685,0,6,3.11,1.4134230285081433,0.10999999999999988,2,1.7,0.9932517730102833,0.7,1,5,5,2,4,30,0,15228.0
140,4.948759890378168,2,0,80,4.394449154672439,2,3,4.21,1.6505798557652755,0.20999999999999996,2,2.56,1.269760544863939,0.56,2,2,4,3,2,20,0,18480.0
160,5.081404364984463,1,6,50,3.9318256327243257,2,1,2.58,1.275362800412609,0.5800000000000001,2,2.17,1.1537315878891892,0.16999999999999993,2,1,4,2,4,10,0,3280.0
70,4.2626798770413155,1,0,80,4.394449154672439,2,3,3.01,1.3887912413184778,0.009999999999999787,2,1.96,1.085189268335969,0.96,2,5,3,2,4,10,0,5880.0
80,4.394449154672439,2,3,20,3.044522437723423,2,6,2.51,1.2556160374777743,0.5099999999999998,2,0.89,0.636576829071551,0.89,2,2,4,3,2,20,1,2592.0
140,4.948759890378168,2,0,80,4.394449154672439,2,3,3.22,1.4398351280479205,0.2200000000000002,2,3.1,1.410986973710262,0.10000000000000009,1,0,0,3,4,20,0,1344.0
60,4.110873864173311,0,4,50,3.9318256327243257,2,1,5.16,1.8180767775454285,0.16000000000000014,2,3.69,1.545432582458188,0.69,2,1,0,1,3,10,0,4410.0
170,5.14166355650266,2,2,50,3.9318256327243257,2,1,4.22,1.6524974018945473,0.21999999999999975,2,4.03,1.6154199841116479,0.03000000000000025,2,2,1,2,2,10,0,1615.0
120,4.795790545596741,0,1,40,3.713572066704308,1,5,1.62,0.9631743177730056,0.6200000000000001,2,1.37,0.8628899551470398,0.3700000000000001,2,1,4,2,4,40,1,1200.0
150,5.017279836814924,0,3,20,3.044522437723423,2,6,5.03,1.7967470107390942,0.03000000000000025,2,4.92,1.7783364488959144,0.9199999999999999,2,5,1,3,2,10,0,330.0
160,5.081404364984463,1,6,80,4.394449154672439,2,3,2.92,1.366091653802371,0.9199999999999999,2,2.12,1.1378330018213911,0.1200000000000001,2,0,1,0,5,80,1,10240.0
150,5.017279836814924,0,3,40,3.713572066704308,1,5,3.39,1.47932922708708,0.3900000000000001,2,2.74,1.3190856114264407,0.7400000000000002,2,0,0,1,1,10,0,3900.0
70,4.2626798770413155,1,0,100,4.61512051684126,1,2,0.99,0.688134638736401,0.99,2,0.91,0.6471032420585385,0.91,2,2,1,1,0,10,0,560.0
190,5.25227342804663,1,1,50,3.9318256327243257,2,1,4.58,1.7191887763932197,0.5800000000000001,2,4.38,1.682688374173693,0.3799999999999999,2,1,0,3,4,10,0,1900.0
100,4.61512051684126,1,2,80,4.394449154672439,2,3,3.56,1.5173226235262947,0.56,2,2.05,1.1151415906193203,0.04999999999999982,2,5,1,3,1,20,0,12080.0
110,4.709530201312334,2,5,90,4.51085950651685,0,6,1.46,0.9001613499442714,0.45999999999999996,2,0.35,0.30010459245033805,0.35,2,0,1,3,0,10,0,10989.0
50,3.9318256327243257,2,1,20,3.044522437723423,2,6,5.2,1.824549292051046,0.20000000000000018,1,4.81,1.7595805708638197,0.8099999999999996,2,1,2,0,3,10,0,390.0
20,3.044522437723423,2,6,70,4.2626798770413155,1,0,5.46,1.8656293177945105,0.45999999999999996,2,4.2,1.6486586255873816,0.20000000000000018,1,3,1,2,2,10,0,1764.0
60,4.110873864173311,0,4,30,3.4339872044851463,0,2,4.97,1.7867469274045107,0.9699999999999998,2,4.76,1.7509374747078,0.7599999999999998,2,0,3,0,0,30,1,378.0
70,4.2626798770413155,1,0,20,3.044522437723423,2,6,3.51,1.506297153514587,0.5099999999999998,2,1.75,1.0116009116784799,0.75,2,4,5,1,4,10,0,2464.0
140,4.948759890378168,2,0,20,3.044522437723423,2,6,5.69,1.900613874140137,0.6900000000000004,2,4.04,1.6174060820832772,0.040000000000000036,2,2,5,0,2,20,1,4620.0
150,5.017279836814924,0,3,40,3.713572066704308,1,5,3.53,1.5107219394949427,0.5299999999999998,2,3.27,1.4516138272405332,0.27,2,0,3,3,1,10,0,1560.0
200,5.303304908059076,2,4,60,4.110873864173311,0,4,3.98,1.6054298910365616,0.98,2,2.03,1.1085626195212777,0.029999999999999805,2,0,5,1,2,20,0,23400.0
180,5.198497031265826,0,5,20,3.044522437723423,2,6,5.91,1.9329696377795786,0.9100000000000001,2,4.73,1.7457155307266483,0.7300000000000004,2,0,4,3,2,20,1,4248.0
50,3.9318256327243257,2,1,10,2.3978952727983707,1,3,2.1,1.1314021114911006,0.10000000000000009,1,0.55,0.4382549309311553,0.55,2,5,5,0,4,10,1,775.0
70,4.2626798770413155,1,0,70,4.2626798770413155,1,0,0.42,0.35065687161316933,0.42,2,0.21,0.1906203596086497,0.21,2,2,2,3,2,70,1,1029.0
180,5.198497031265826,0,5,30,3.4339872044851463,0,2,1.48,0.9082585601768908,0.48,2,0.36,0.3074846997479606,0.36,2,4,0,2,3,30,1,6048.0
140,4.948759890378168,2,0,80,4.394449154672439,2,3,5.89,1.9300710850255671,0.8899999999999997,2,4.92,1.7783364488959144,0.9199999999999999,2,2,4,0,4,20,0,10864.0
180,5.198497031265826,0,5,50,3.9318256327243257,2,1,3.73,1.5539252025038417,0.73,2,2.61,1.2837077723447896,0.6099999999999999,2,2,0,2,4,10,0,10080.0
170,5.14166355650266,2,2,70,4.2626798770413155,1,0,4.58,1.7191887763932197,0.5800000000000001,2,3.7,1.547562508716013,0.7000000000000002,1,5,3,0,4,10,0,10472.0
30,3.4339872044851463,0,2,60,4.110873864173311,0,4,3.01,1.3887912413184778,0.009999999999999787,2,1.19,0.7839015438284094,0.18999999999999995,2,3,1,3,4,30,1,3276.0
20,3.044522437723423,2,6,90,4.51085950651685,0,6,1.9,1.0647107369924282,0.8999999999999999,1,0.53,0.4252677354043441,0.53,2,5,2,0,4,10,0,2466.0
60,4.110873864173311,0,4,10,2.3978952727983707,1,3,5.09,1.8066480817218056,0.08999999999999986,2,4.63,1.728109442151599,0.6299999999999999,2,2,1,3,1,10,1,276.0
190,5.25227342804663,1,1,10,2.3978952727983707,1,3,5.38,1.8531680973566984,0.3799999999999999,2,3.54,1.5129270120532565,0.54,2,5,2,3,0,10,1,3496.0
