slot_n_people,slot_n_people_abs_log1p,slot_n_people_is_even,slot_n_people_mod3,slot_n_people_mod5,slot_n_people_mod7,slot_n_people_mod10,slot_total_amount,slot_total_amount_abs_log1p,slot_total_amount_is_even,slot_total_amount_mod3,slot_total_amount_mod7,slot_total_amount_mod10,slot_external_contrib,slot_external_contrib_abs_log1p,slot_external_contrib_mod3,slot_external_contrib_mod7,slot_currency,slot_org_source,slot_group_label,gcd_all,n_multiple_pairs,y
44,3.8066624897703196,1,2,4,2,4,330280,12.707699086260826,1,1,6,0,17000,9.741027444837728,2,4,5,7,3,4,0,7120.0
34,3.5553480614894135,1,1,4,6,4,456340,13.030995616045717,1,1,3,0,133000,11.798111925972618,1,0,2,2,3,2,0,9510.0
29,3.4011973816621555,0,2,4,1,9,136295,11.822584270225379,0,2,5,5,97000,11.48247656671073,1,1,1,7,7,1,0,1355.0
52,3.970291913552122,1,1,2,3,2,704840,13.465727524443365,1,2,3,0,189000,12.149507585033072,0,0,5,5,3,4,0,9920.0
60,4.110873864173311,1,0,0,4,0,548300,13.214579685209554,1,2,4,0,26000,10.165890277802454,2,2,1,3,3,20,0,8705.0
46,3.8501476017100584,1,1,1,4,6,499290,13.120944371090914,1,0,1,0,126000,11.744045122410057,0,0,0,6,4,2,0,8115.0
30,3.4339872044851463,1,0,0,2,0,334050,12.71904895491298,1,0,3,0,138000,11.835016210489899,0,2,2,1,0,30,2,6535.0
28,3.367295829986474,1,1,3,0,8,359420,12.792249682342451,1,2,5,0,128000,11.759793355371237,2,5,3,6,0,4,0,8265.0
46,3.8501476017100584,1,1,1,4,6,195860,12.185160502949488,1,2,0,0,16000,9.680406499268875,1,5,4,2,7,2,0,3910.0
19,2.995732273553991,0,1,4,5,9,346425,12.755424510590446,0,0,2,5,193000,12.170450649220749,1,3,3,7,0,1,0,8075.0
47,3.871201010907891,0,2,2,5,7,425175,12.960258479830566,0,0,2,5,189000,12.149507585033072,0,0,2,7,5,1,0,5025.0
39,3.6888794541139363,0,0,4,4,9,156100,11.958258512632908,1,1,0,0,82000,11.314486721293981,1,2,0,1,6,1,0,1900.0
44,3.8066624897703196,1,2,4,2,4,144400,11.88034943062464,1,1,4,0,129000,11.767575435251748,0,4,5,2,6,4,0,350.0
19,2.995732273553991,0,1,4,5,9,131280,11.785095343041482,1,0,2,0,129000,11.767575435251748,0,4,3,6,1,1,0,120.0
10,2.3978952727983707,1,1,0,3,0,107900,11.588969419043872,1,2,2,0,27000,10.203629181337648,0,1,3,2,7,10,2,8090.0
9,2.302585092994046,0,0,4,2,9,256995,12.4568157995539,0,0,4,5,189000,12.149507585033072,0,0,1,1,2,9,2,7555.0
9,2.302585092994046,0,0,4,2,9,250975,12.433112596012393,0,1,4,5,163000,12.001511614739405,1,5,1,2,0,1,0,9775.0
23,3.1780538303479458,0,2,3,2,3,376555,12.838822053541444,0,1,4,5,186000,12.133507329024972,0,3,3,5,0,1,0,8285.0
5,1.791759469228055,0,2,0,5,5,64700,11.07753193632009,1,2,6,0,59000,10.985309671896763,2,4,1,5,0,5,2,1140.0
40,3.713572066704308,1,1,0,5,0,201800,12.215037342290755,1,2,4,0,9000,9.105090961257085,0,5,2,2,6,40,2,4820.0
40,3.713572066704308,1,1,0,5,0,393000,12.881567435377423,1,0,6,0,47000,10.757924157061597,2,2,1,2,2,40,2,8650.0
54,4.007333185232471,1,0,4,5,4,181470,12.108851140306594,1,0,2,0,3000,8.006700845440367,0,4,4,2,0,6,0,3305.0
13,2.6390573296152584,0,1,3,6,3,185365,12.130087528025625,0,1,5,5,184000,12.122696471358964,1,5,5,2,4,1,0,105.0
17,2.8903717578961645,0,2,2,3,7,267380,12.496429886525632,1,2,1,0,146000,11.891368749982085,2,1,4,5,4,1,0,7140.0
37,3.6375861597263857,0,1,2,2,7,448995,13.01476925799874,0,0,1,5,148000,11.904974309480183,1,6,4,1,4,37,2,8135.0
50,3.9318256327243257,1,2,0,1,0,133750,11.803735141365816,1,1,1,0,27000,10.203629181337648,0,1,4,4,3,50,2,2135.0
15,2.772588722239781,0,0,0,1,5,257375,12.458293329703796,0,2,6,5,179000,12.095146671399466,2,3,2,0,3,5,0,5225.0
26,3.295836866004329,1,2,1,5,6,236940,12.375566443977602,1,0,4,0,154000,11.944714374881176,1,0,0,6,3,2,0,3190.0
46,3.8501476017100584,1,1,1,4,6,186460,12.135977380916858,1,1,1,0,48000,10.778977123006351,0,1,4,0,2,2,0,3010.0
25,3.258096538021482,0,1,0,4,5,203500,12.223426197857627,1,1,3,0,167000,12.025755079404917,2,1,4,4,6,25,2,1460.0
56,4.04305126783455,1,2,1,0,6,662680,13.4040490070753,1,1,4,0,129000,11.767575435251748,0,4,4,0,4,8,0,9530.0
48,3.8918202981106265,1,0,3,6,8,251320,12.434486285499895,1,1,6,0,199000,12.201065128819632,1,4,3,0,3,8,0,1090.0
12,2.5649493574615367,1,0,2,5,2,129340,11.770207606530924,1,1,1,0,52000,10.859018228147887,1,4,4,7,2,4,0,6445.0
13,2.6390573296152584,0,1,3,6,3,194465,12.178012619562136,0,2,5,5,145000,11.884495917930655,1,2,0,6,7,1,0,3805.0
52,3.970291913552122,1,1,2,3,2,657740,13.396566515798664,1,2,6,0,190000,12.154784614286667,1,6,0,2,1,4,0,8995.0
44,3.8066624897703196,1,2,4,2,4,83780,11.335961530452709,1,2,4,0,73000,11.19822841866684,1,4,4,7,1,4,0,245.0
46,3.8501476017100584,1,1,1,4,6,457580,13.033709197206685,1,2,4,0,102000,11.532737896139919,0,3,5,4,3,2,0,7730.0
5,1.791759469228055,0,2,0,5,5,138700,11.840075816082267,1,1,2,0,101000,11.522885696764481,2,4,2,5,7,5,2,7540.0
24,3.2188758248682006,1,0,4,3,4,247400,12.418765780969542,1,2,6,0,101000,11.522885696764481,2,4,3,0,4,8,0,6100.0
46,3.8501476017100584,1,1,1,4,6,405060,12.911792952030982,1,0,5,0,78000,11.264476926102367,0,6,4,4,6,2,0,7110.0
54,4.007333185232471,1,0,4,5,4,526560,13.174122463294172,1,0,6,0,195000,12.180759965737863,0,1,5,5,6,6,0,6140.0
13,2.6390573296152584,0,1,3,6,3,17185,9.751850377873168,0,1,0,5,14000,9.546884034617925,2,0,3,7,3,1,0,245.0
31,3.4657359027997265,0,1,1,3,1,426555,12.963498938584177,0,0,3,5,197000,12.190964083849375,2,6,3,4,0,1,0,7405.0
58,4.07753744390572,1,1,3,2,8,280460,12.544189956845132,1,2,5,0,56000,10.933124826700707,2,0,4,6,4,2,0,3870.0
24,3.2188758248682006,1,0,4,3,4,130280,11.777448935135965,1,2,3,0,59000,10.985309671896763,2,4,0,5,3,8,0,2970.0
21,3.091042453358316,0,0,1,0,1,167550,12.029043061515297,1,0,5,0,93000,11.440365524765756,0,5,2,0,7,3,0,3550.0
28,3.367295829986474,1,1,3,0,8,296260,12.598996101543834,1,1,6,0,197000,12.190964083849375,2,6,2,1,7,4,0,3545.0
53,3.9889840465642745,0,2,3,4,3,423295,12.95582697690141,0,1,5,5,131000,11.782960235741939,2,2,2,5,4,1,0,5515.0
60,4.110873864173311,1,0,0,4,0,471400,13.063464390822604,1,1,6,0,46000,10.736418414365376,1,3,1,0,1,20,0,7090.0
18,2.9444389791664403,1,0,3,4,8,349010,12.762858719312504,1,2,4,0,170000,12.04355959836804,2,5,4,1,1,2,0,9945.0
20,3.044522437723423,1,2,0,6,0,29300,10.285376924115587,1,2,5,0,23000,10.043292972227004,2,5,5,1,7,20,2,315.0
33,3.5263605246161616,0,0,3,5,3,133035,11.798375047269294,0,0,0,5,87000,11.373674891823535,0,4,5,4,2,3,0,1395.0
23,3.1780538303479458,0,2,3,2,3,417925,12.943059662341792,0,1,4,5,200000,12.206077645517674,2,3,2,4,2,1,0,9475.0
55,4.02535169073515,0,1,0,6,5,674600,13.421876683968506,1,2,3,0,195000,12.180759965737863,0,1,4,7,4,5,0,8720.0
42,3.7612001156935624,1,0,2,0,2,400110,12.899497287594116,1,0,4,0,3000,8.006700845440367,0,4,1,4,3,6,0,9455.0
5,1.791759469228055,0,2,0,5,5,195350,12.182553219487263,1,2,1,0,155000,11.951186847493476,2,6,3,1,5,5,2,8070.0
56,4.04305126783455,1,2,1,0,6,397720,12.89350603342254,1,1,1,0,153000,11.938199736300925,0,1,5,1,4,8,0,4370.0
27,3.332204510175204,0,0,2,6,7,208830,12.249280591403373,1,0,6,0,93000,11.440365524765756,0,5,3,4,1,3,0,4290.0
19,2.995732273553991,0,1,4,5,9,202335,12.217684960858339,0,0,0,5,127000,11.751950239425476,1,6,1,1,4,1,0,3965.0
22,3.1354942159291497,1,1,2,1,2,337890,12.730478637248519,1,0,0,0,118000,11.678448377988165,1,1,5,2,2,2,0,9995.0
52,3.970291913552122,1,1,2,3,2,442360,12.999881569788965,1,1,2,0,95000,11.461642696843066,2,3,1,7,3,4,0,6680.0
24,3.2188758248682006,1,0,4,3,4,325360,12.692690614094946,1,1,0,0,91000,11.418625774449596,1,0,0,3,3,8,0,9765.0
49,3.912023005428146,0,1,4,0,9,216260,12.284241290552464,1,2,2,0,180000,12.100717685412471,0,2,5,4,6,1,0,740.0
7,2.0794415416798357,0,1,2,0,7,214555,12.276326055537849,0,1,5,5,198000,12.19602736016897,0,5,5,4,6,1,0,2365.0
38,3.6635616461296463,1,2,3,3,8,274500,12.522710182912336,1,0,2,0,56000,10.933124826700707,2,0,3,3,5,2,0,5750.0
30,3.4339872044851463,1,0,0,2,0,198200,12.197036946273975,1,2,2,0,14000,9.546884034617925,2,0,0,1,1,10,0,6140.0
20,3.044522437723423,1,2,0,6,0,297500,12.60317286530671,1,2,0,0,123000,11.719947764402807,0,3,2,0,0,20,2,8725.0
36,3.6109179126442243,1,0,1,1,6,285620,12.562421036156177,1,2,6,0,23000,10.043292972227004,2,5,0,6,6,4,0,7295.0
39,3.6888794541139363,0,0,4,4,9,540960,13.201102466505517,1,0,0,0,165000,12.013706813470414,0,3,1,7,7,3,0,9640.0
54,4.007333185232471,1,0,4,5,4,495530,13.1133851938628,1,2,0,0,107000,11.580593459194764,2,5,5,2,1,2,0,7195.0
49,3.912023005428146,0,1,4,0,9,176385,12.080430054325888,0,0,6,5,36000,10.491301994830229,0,6,0,7,7,1,0,2865.0
48,3.8918202981106265,1,0,3,6,8,115720,11.6589374006013,1,1,3,0,1000,6.90875477931522,1,6,1,2,4,8,0,2390.0
36,3.6109179126442243,1,0,1,1,6,284080,12.557014687745948,1,1,6,0,139000,11.842236406331555,1,1,4,2,3,4,0,4030.0
27,3.332204510175204,0,0,2,6,7,293835,12.590777067550363,0,0,3,5,48000,10.778977123006351,0,1,1,6,6,3,0,9105.0
52,3.970291913552122,1,1,2,3,2,316420,12.664828884354549,1,1,6,0,26000,10.165890277802454,2,2,2,5,5,52,2,5585.0
23,3.1780538303479458,0,2,3,2,3,199840,12.205277329350087,1,1,4,0,60000,11.002116507732017,0,3,4,5,7,1,0,6080.0
6,1.9459101490553132,1,0,1,6,6,214690,12.276955064031565,1,1,0,0,163000,12.001511614739405,1,5,3,5,4,2,0,8615.0
25,3.258096538021482,0,1,0,4,5,175125,12.07326099383,0,0,6,5,9000,9.105090961257085,0,5,2,2,5,25,2,6645.0
36,3.6109179126442243,1,0,1,1,6,396280,12.889878834552038,1,1,3,0,82000,11.314486721293981,1,2,4,2,5,4,0,8730.0
50,3.9318256327243257,1,2,0,1,0,381000,12.850557278777309,1,0,4,0,84000,11.338583982516495,0,0,5,4,0,50,2,5940.0
58,4.07753744390572,1,1,3,2,8,392090,12.879249234688759,1,2,6,0,38000,10.545367754151743,2,4,2,1,0,2,0,6105.0
20,3.044522437723423,1,2,0,6,0,231800,12.35363452394233,1,2,2,0,112000,11.626263078808801,1,0,1,6,0,20,2,5990.0
9,2.302585092994046,0,0,4,2,9,72695,11.194041641375183,0,2,0,5,11000,9.305741456739435,2,3,3,7,7,1,0,6855.0
10,2.3978952727983707,1,1,0,3,0,119750,11.693169865968983,1,2,1,0,94000,11.451060699493427,1,4,4,6,7,10,2,2575.0
43,3.784189633918261,0,1,3,1,3,213655,12.272122523991673,0,1,1,5,124000,11.728044909070785,1,2,5,6,5,1,0,2085.0
31,3.4657359027997265,0,1,1,3,1,154830,11.95008947848666,1,0,4,0,2000,7.601402334583733,2,5,4,5,4,1,0,4930.0
14,2.70805020110221,1,2,4,0,4,290940,12.58087577645635,1,0,6,0,162000,11.995357787034976,0,6,5,1,6,2,0,9210.0
6,1.9459101490553132,1,0,1,6,6,237430,12.377632333930098,1,1,4,0,199000,12.201065128819632,1,4,5,2,5,2,0,6405.0
24,3.2188758248682006,1,0,4,3,4,270280,12.507217437526071,1,1,3,0,139000,11.842236406331555,1,1,4,6,4,8,0,5470.0
14,2.70805020110221,1,2,4,0,4,100190,11.51483364323953,1,2,6,0,50000,10.819798284210286,2,6,1,4,2,2,0,3585.0
40,3.713572066704308,1,1,0,5,0,392200,12.879529742460663,1,1,4,0,35000,10.463131911491967,2,0,5,0,6,40,2,8930.0
32,3.4965075614664802,1,2,2,4,2,459360,13.037591672294354,1,0,6,0,172000,12.055255569732177,1,3,1,7,6,32,2,8980.0
44,3.8066624897703196,1,2,4,2,4,586920,13.28264550712967,1,0,5,0,183000,12.117246896289503,0,6,1,5,1,4,0,9180.0
57,4.060443010546419,0,0,2,1,7,359885,12.79354259361615,0,2,1,5,86000,11.362114203075018,2,5,4,4,6,1,0,4805.0
50,3.9318256327243257,1,2,0,1,0,445500,13.006954770559393,1,0,6,0,53000,10.87806606028079,2,3,2,3,6,50,2,7850.0
26,3.295836866004329,1,2,1,5,6,307520,12.636298656579797,1,2,3,0,86000,11.362114203075018,2,5,2,0,1,2,0,8520.0
51,3.9512437185814275,0,0,1,2,1,162805,12.000314586908301,0,1,6,5,58000,10.968215530759236,1,5,0,5,0,1,0,2055.0
20,3.044522437723423,1,2,0,6,0,380400,12.848981238461693,1,0,6,0,184000,12.122696471358964,1,5,1,6,0,20,2,9820.0
50,3.9318256327243257,1,2,0,1,0,240000,12.388398368982115,1,0,5,0,61000,11.0186455364637,1,2,3,7,1,50,2,3580.0
60,4.110873864173311,1,0,0,4,0,743300,13.518856356064289,1,2,5,0,173000,12.06105265381003,2,2,4,5,6,20,0,9505.0
35,3.58351893845611,0,2,0,0,5,294875,12.594310207971713,0,2,0,5,119000,11.686887175419702,2,0,4,4,3,35,2,5025.0
55,4.02535169073515,0,1,0,6,5,247700,12.419977652611005,1,2,5,0,53000,10.87806606028079,2,3,1,3,3,5,0,3540.0
28,3.367295829986474,1,1,3,0,8,295400,12.596089034314039,1,2,0,0,70000,11.156264806643742,1,0,5,0,2,28,2,8050.0
46,3.8501476017100584,1,1,1,4,6,250980,12.433132518037587,1,0,2,0,15000,9.61587214452889,0,6,0,2,5,2,0,5130.0
34,3.5553480614894135,1,1,4,6,4,517230,13.156244862212006,1,0,0,0,191000,12.160033942617156,2,5,5,6,0,2,0,9595.0
34,3.5553480614894135,1,1,4,6,4,293500,12.589636325399509,1,1,4,0,149000,11.91170829631447,2,5,2,4,3,2,0,4250.0
19,2.995732273553991,0,1,4,5,9,229415,12.343292228411709,0,2,4,5,53000,10.87806606028079,2,3,0,7,1,1,0,9285.0
51,3.9512437185814275,0,0,1,2,1,299100,12.608536587975873,1,0,4,0,90000,11.407576060361786,0,1,3,4,6,3,0,4100.0
43,3.784189633918261,0,1,3,1,3,499170,13.120704001401176,1,0,0,0,190000,12.154784614286667,1,6,5,0,4,1,0,7190.0
25,3.258096538021482,0,1,0,4,5,325750,12.693888564821213,1,1,5,0,93000,11.440365524765756,0,5,5,0,5,25,2,9310.0
6,1.9459101490553132,1,0,1,6,6,50560,10.83093580710616,1,1,6,0,19000,9.852246888342531,1,2,2,5,5,2,0,5260.0
45,3.828641396489095,0,0,0,3,5,481400,13.084455881603567,1,2,3,0,89000,11.39640288460621,2,2,1,7,2,5,0,8720.0
54,4.007333185232471,1,0,4,5,4,255190,12.449767563373216,1,1,5,0,121000,11.703554089007538,1,5,1,4,3,2,0,2485.0
48,3.8918202981106265,1,0,3,6,8,214880,12.277839665506473,1,2,1,0,122000,11.711784520403112,2,4,0,3,2,16,0,1935.0
6,1.9459101490553132,1,0,1,6,6,41390,10.630818744876143,1,2,6,0,17000,9.741027444837728,2,4,4,0,1,2,0,4065.0
57,4.060443010546419,0,0,2,1,7,387585,12.867693038635373,0,0,2,5,51000,10.839600519357369,0,5,2,3,7,3,0,5905.0
33,3.5263605246161616,0,0,3,5,3,156765,11.962509526651267,0,0,0,5,51000,10.839600519357369,0,5,4,7,4,3,0,3205.0
34,3.5553480614894135,1,1,4,6,4,457660,13.033884014359314,1,1,0,0,135000,11.813037464800539,0,5,3,5,4,2,0,9490.0
20,3.044522437723423,1,2,0,6,0,150900,11.924379271639218,1,0,1,0,12000,9.392745258631441,0,2,2,1,4,20,2,6945.0
43,3.784189633918261,0,1,3,1,3,510995,13.144117041366554,0,2,2,5,190000,12.154784614286667,1,6,0,1,5,1,0,7465.0
34,3.5553480614894135,1,1,4,6,4,443640,13.002770955796022,1,0,1,0,122000,11.711784520403112,2,4,3,4,1,2,0,9460.0
50,3.9318256327243257,1,2,0,1,0,239750,12.387356163748457,1,2,0,0,119000,11.686887175419702,2,0,0,2,3,50,2,2415.0
54,4.007333185232471,1,0,4,5,4,132320,11.792986067665478,1,2,6,0,47000,10.757924157061597,2,2,1,6,6,2,0,1580.0
31,3.4657359027997265,0,1,1,3,1,424790,12.959352562244753,1,2,2,0,143000,11.870606902224587,2,4,4,4,3,1,0,9090.0
26,3.295836866004329,1,2,1,5,6,95320,11.465005422135407,1,1,1,0,74000,11.211833885608513,2,3,5,0,6,2,0,820.0
9,2.302585092994046,0,0,4,2,9,101595,11.528759443272756,0,0,4,5,39000,10.571342565808699,0,3,1,3,7,3,0,6955.0
9,2.302585092994046,0,0,4,2,9,21630,9.981882749963502,1,0,0,0,12000,9.392745258631441,0,2,2,2,7,3,0,1070.0
49,3.912023005428146,0,1,4,0,9,428250,12.967464751268286,1,0,4,0,24000,10.085850775128717,0,4,3,0,1,1,0,8250.0
10,2.3978952727983707,1,1,0,3,0,101550,11.528316414325875,1,0,1,0,62000,11.034905792929415,2,1,3,3,5,10,2,3955.0
12,2.5649493574615367,1,0,2,5,2,39460,10.583068121374101,1,1,1,0,34000,10.434145214930487,1,1,5,4,2,4,0,455.0
60,4.110873864173311,1,0,0,4,0,536200,13.192264369758012,1,1,0,0,106000,11.571203807011969,1,6,3,0,1,20,0,7170.0
28,3.367295829986474,1,1,3,0,8,217840,12.29152071786226,1,1,0,0,77000,11.251573687764477,2,0,4,5,5,28,2,5030.0
29,3.4011973816621555,0,2,4,1,9,290140,12.578122290698934,1,1,4,0,184000,12.122696471358964,1,5,2,1,6,1,0,3660.0
12,2.5649493574615367,1,0,2,5,2,22340,10.014178834378756,1,2,3,0,8000,8.987321812850125,2,6,4,5,2,4,0,1195.0
34,3.5553480614894135,1,1,4,6,4,136060,11.820858593570705,1,1,1,0,65000,11.082157933374816,2,5,3,4,7,2,0,2090.0
31,3.4657359027997265,0,1,1,3,1,358020,12.78834692288033,1,0,5,0,159000,11.976665770490767,0,2,5,0,2,1,0,6420.0
49,3.912023005428146,0,1,4,0,9,144570,11.881526015342963,1,0,6,0,1000,6.90875477931522,1,6,3,2,2,1,0,2930.0
29,3.4011973816621555,0,2,4,1,9,408380,12.919955841173769,1,2,0,0,170000,12.04355959836804,2,5,5,5,0,1,0,8220.0
32,3.4965075614664802,1,2,2,4,2,212920,12.268676483875327,1,1,1,0,159000,11.976665770490767,0,2,0,4,5,8,0,1685.0
11,2.4849066497880004,0,2,1,4,1,170745,12.047932351097149,0,0,1,5,74000,11.211833885608513,2,3,5,0,4,1,0,8795.0
15,2.772588722239781,0,0,0,1,5,91050,11.419175068071828,1,0,1,0,72000,11.184435286790631,0,5,1,7,1,15,2,1270.0
30,3.4339872044851463,1,0,0,2,0,161200,11.990407312509369,1,1,4,0,79000,11.277215789596893,1,5,4,3,5,10,0,2740.0
60,4.110873864173311,1,0,0,4,0,418200,12.943717457174193,1,0,6,0,147000,11.898194668458823,0,0,0,4,4,60,2,4520.0
33,3.5263605246161616,0,0,3,5,3,305945,12.631163894773517,0,2,3,5,185000,12.128116509451258,2,4,5,4,2,1,0,3665.0
55,4.02535169073515,0,1,0,6,5,579025,13.269102660555568,0,1,6,5,81000,11.302216779257382,0,3,3,1,2,5,0,9055.0
43,3.784189633918261,0,1,3,1,3,385335,12.86187095993763,0,0,6,5,177000,12.083910661257521,0,5,2,0,4,1,0,4845.0
44,3.8066624897703196,1,2,4,2,4,351660,12.77042292235029,1,0,1,0,109000,11.599112335481124,1,3,2,4,1,4,0,5515.0
29,3.4011973816621555,0,2,4,1,9,122575,11.716486524756602,0,1,5,5,74000,11.211833885608513,2,3,4,0,4,1,0,1675.0
40,3.713572066704308,1,1,0,5,0,244600,12.407383590534293,1,1,6,0,65000,11.082157933374816,2,5,5,3,4,40,2,4490.0
24,3.2188758248682006,1,0,4,3,4,264040,12.48385967310049,1,1,0,0,130000,11.775297421715827,1,3,5,2,7,8,0,5585.0
44,3.8066624897703196,1,2,4,2,4,252500,12.439170488085749,1,2,3,0,148000,11.904974309480183,1,6,0,3,7,4,0,2375.0
19,2.995732273553991,0,1,4,5,9,211430,12.261653983105502,1,2,2,0,155000,11.951186847493476,2,6,1,1,7,1,0,2970.0
15,2.772588722239781,0,0,0,1,5,303375,12.622728239273984,0,0,2,5,192000,12.165255859329688,0,4,4,0,5,15,2,7425.0
34,3.5553480614894135,1,1,4,6,4,362150,12.79981653090642,1,2,5,0,193000,12.170450649220749,1,3,2,2,6,2,0,4975.0
30,3.4339872044851463,1,0,0,2,0,179150,12.095984304632118,1,2,6,0,77000,11.251573687764477,2,0,2,4,4,10,0,3405.0
59,4.0943445622221,0,2,4,3,9,373640,12.831050722356183,1,2,1,0,199000,12.201065128819632,1,4,3,0,4,1,0,2960.0
42,3.7612001156935624,1,0,2,0,2,318390,12.671035466221207,1,0,2,0,117000,11.669937760751914,0,2,1,5,7,6,0,4795.0
39,3.6888794541139363,0,0,4,4,9,252200,12.437981667612153,1,2,4,0,104000,11.552155793461898,2,1,5,7,1,13,0,3800.0
5,1.791759469228055,0,2,0,5,5,177575,12.087153965273497,0,2,6,5,175000,12.07254696717504,1,0,3,5,0,5,2,515.0
39,3.6888794541139363,0,0,4,4,9,282535,12.551561255077976,0,1,1,5,85000,11.350418300109132,1,6,4,1,0,1,0,5065.0
51,3.9512437185814275,0,0,1,2,1,137645,11.832440450940389,0,2,4,5,41000,10.62135173563291,2,1,4,2,0,1,0,1895.0
22,3.1354942159291497,1,1,2,1,2,297020,12.601558122355916,1,2,3,0,134000,11.80560254159177,2,6,3,2,5,2,0,7410.0
27,3.332204510175204,0,0,2,6,7,116360,11.664452706590772,1,2,6,0,98000,11.49273296168228,2,0,0,4,1,1,0,680.0
6,1.9459101490553132,1,0,1,6,6,243230,12.401766888056171,1,2,1,0,191000,12.160033942617156,2,5,1,7,1,2,0,8705.0
49,3.912023005428146,0,1,4,0,9,508680,13.139576380005204,1,0,4,0,52000,10.859018228147887,1,4,4,6,5,1,0,9320.0
34,3.5553480614894135,1,1,4,6,4,452010,13.021461794801432,1,0,6,0,120000,11.695255355062795,0,6,0,5,0,2,0,9765.0
29,3.4011973816621555,0,2,4,1,9,37090,10.521129631565318,1,1,4,0,2000,7.601402334583733,2,5,4,2,7,1,0,1210.0
51,3.9512437185814275,0,0,1,2,1,131400,11.786008995353765,1,0,3,0,111000,11.6172944892629,0,1,5,6,7,3,0,400.0
42,3.7612001156935624,1,0,2,0,2,61670,11.029569083193783,1,2,0,0,35000,10.463131911491967,2,0,3,7,3,14,0,635.0
46,3.8501476017100584,1,1,1,4,6,473660,13.068247154933514,1,2,5,0,119000,11.686887175419702,2,0,1,5,0,2,0,7710.0
11,2.4849066497880004,0,2,1,4,1,137655,11.832513098432994,0,0,0,5,120000,11.695255355062795,0,6,5,5,6,1,0,1605.0
9,2.302585092994046,0,0,4,2,9,175550,12.07568487796315,1,2,4,0,95000,11.461642696843066,2,3,0,1,5,1,0,8950.0
33,3.5263605246161616,0,0,3,5,3,435100,12.983333467028356,1,1,1,0,148000,11.904974309480183,1,6,3,7,7,1,0,8700.0
13,2.6390573296152584,0,1,3,6,3,90595,11.41416534094605,0,1,1,5,28000,10.239995502805316,1,0,3,3,7,1,0,4815.0
51,3.9512437185814275,0,0,1,2,1,392655,12.880689189470685,0,0,4,5,168000,12.031725210748633,0,0,5,7,0,3,0,4405.0
17,2.8903717578961645,0,2,2,3,7,122805,11.718361153436424,0,0,4,5,18000,9.798182590890704,0,3,1,1,6,1,0,6165.0
26,3.295836866004329,1,2,1,5,6,325940,12.694471662374607,1,2,6,0,152000,11.931642378754141,2,2,2,2,4,2,0,6690.0
47,3.871201010907891,0,2,2,5,7,498410,13.11918031683783,1,2,3,0,168000,12.031725210748633,0,0,1,3,5,1,0,7030.0
54,4.007333185232471,1,0,4,5,4,528840,13.17844309855334,1,0,4,0,126000,11.744045122410057,0,0,1,2,5,18,0,7460.0
11,2.4849066497880004,0,2,1,4,1,45465,10.724720072859292,0,0,0,5,9000,9.105090961257085,0,5,5,6,3,1,0,3315.0
5,1.791759469228055,0,2,0,5,5,157375,11.966393125575864,0,1,1,5,151000,11.92504173829169,1,3,4,0,2,5,2,1275.0
47,3.871201010907891,0,2,2,5,7,274120,12.521324893730462,1,1,0,0,182000,12.111767460549332,2,0,5,7,7,1,0,1960.0
16,2.833213344056216,1,1,1,2,6,206960,12.240285648699803,1,2,5,0,92000,11.429554725537322,2,6,3,1,5,16,2,7185.0
59,4.0943445622221,0,2,4,3,9,238805,12.383406785813081,0,2,0,5,127000,11.751950239425476,1,6,4,0,6,1,0,1895.0
58,4.07753744390572,1,1,3,2,8,128310,11.762212283483509,1,0,0,0,1000,6.90875477931522,1,6,3,2,4,2,0,2195.0
7,2.0794415416798357,0,1,2,0,7,110940,11.616753807449978,1,0,4,0,87000,11.373674891823535,0,4,4,6,3,1,0,3420.0
33,3.5263605246161616,0,0,3,5,3,495195,13.112708922775473,0,0,1,5,168000,12.031725210748633,0,0,3,2,7,3,0,9915.0
13,2.6390573296152584,0,1,3,6,3,197070,12.191319348880821,1,0,6,0,166000,12.019749091416921,1,2,1,4,5,1,0,2390.0
32,3.4965075614664802,1,2,2,4,2,296440,12.599603489423524,1,1,4,0,199000,12.201065128819632,1,4,0,4,6,8,0,3045.0
5,1.791759469228055,0,2,0,5,5,125225,11.737875383819807,0,2,2,5,124000,11.728044909070785,1,2,0,1,6,5,2,245.0
14,2.70805020110221,1,2,4,0,4,191510,12.162700527206416,1,2,4,0,101000,11.522885696764481,2,4,0,6,3,2,0,6465.0
6,1.9459101490553132,1,0,1,6,6,201930,12.21568133387177,1,0,1,0,153000,11.938199736300925,0,1,5,3,5,6,2,8155.0
32,3.4965075614664802,1,2,2,4,2,323000,12.685410698175234,1,2,6,0,111000,11.6172944892629,0,1,2,2,4,8,0,6625.0
9,2.302585092994046,0,0,4,2,9,58190,10.971485982586401,1,2,6,0,5000,8.517393171418904,2,2,1,1,0,1,0,5910.0
30,3.4339872044851463,1,0,0,2,0,228300,12.338420212709783,1,0,2,0,51000,10.839600519357369,0,5,5,1,6,30,2,5910.0
33,3.5263605246161616,0,0,3,5,3,348055,12.760118665350682,0,1,1,5,73000,11.19822841866684,1,4,1,2,1,1,0,8335.0
52,3.970291913552122,1,1,2,3,2,201660,12.214343348776525,1,0,4,0,61000,11.0186455364637,1,2,0,2,1,4,0,2705.0
48,3.8918202981106265,1,0,3,6,8,379200,12.845821686490329,1,0,3,0,24000,10.085850775128717,0,4,2,4,4,48,2,7400.0
