slot_person1,slot_person2,slot_person3,slot_r1,slot_r1_abs_log1p,slot_r1_is_even,slot_r1_mod3,slot_r1_mod5,slot_r1_mod7,slot_r1_mod10,slot_r2,slot_r2_abs_log1p,slot_r2_is_even,slot_r2_mod3,slot_r2_mod5,slot_r2_mod7,slot_r2_mod10,slot_r3,slot_r3_abs_log1p,slot_r3_is_even,slot_r3_mod3,slot_r3_mod5,slot_r3_mod7,slot_r3_mod10,slot_item,slot_group_noun,slot_period_name,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,gcd_all,n_multiple_pairs,y
3,3,3,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,189.0
3,3,3,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,4,0,2,5,1.791759469228055,0,2,0,5,5,1,1,175.0
2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,2,2,5,1.791759469228055,0,2,0,5,5,1,3,85.0
5,5,5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,3,0,14,2.70805020110221,1,2,4,0,4,1,2,210.0
7,7,7,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,3,5,0,14,2.70805020110221,1,2,4,0,4,1,2,406.0
6,6,6,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6,4,1,7,2.0794415416798357,0,1,2,0,7,1,4,112.0
0,0,0,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,7,0,0,14,2.70805020110221,1,2,4,0,4,1,1,294.0
4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2,0,0,14,2.70805020110221,1,2,4,0,4,1,5,126.0
2,2,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,2,0,14,2.70805020110221,1,2,4,0,4,1,1,294.0
1,1,1,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1,2,5,1.791759469228055,0,2,0,5,5,1,2,95.0
3,3,3,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,119.0
2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,7,2,1,7,2.0794415416798357,0,1,2,0,7,1,0,112.0
1,1,1,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1,1,7,2.0794415416798357,0,1,2,0,7,1,0,154.0
7,7,7,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,5,2,5,1.791759469228055,0,2,0,5,5,1,1,105.0
5,5,5,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,2,3,2,5,1.791759469228055,0,2,0,5,5,1,1,125.0
3,3,3,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,6,0,1,7,2.0794415416798357,0,1,2,0,7,1,0,175.0
2,2,2,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,7,2,2,5,1.791759469228055,0,2,0,5,5,1,3,120.0
7,7,7,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,7,5,0,14,2.70805020110221,1,2,4,0,4,1,0,350.0
0,0,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,0,0,14,2.70805020110221,1,2,4,0,4,2,1,392.0
1,1,1,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,3,1,2,5,1.791759469228055,0,2,0,5,5,1,1,125.0
2,2,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,6,2,0,14,2.70805020110221,1,2,4,0,4,2,3,280.0
4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,3,0,0,14,2.70805020110221,1,2,4,0,4,1,1,364.0
6,6,6,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,7,4,0,14,2.70805020110221,1,2,4,0,4,1,1,350.0
2,2,2,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,2,1,7,2.0794415416798357,0,1,2,0,7,1,3,140.0
2,2,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,0,2,0,14,2.70805020110221,1,2,4,0,4,1,2,210.0
5,5,5,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,0,3,1,7,2.0794415416798357,0,1,2,0,7,1,1,203.0
5,5,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,3,2,5,1.791759469228055,0,2,0,5,5,1,4,25.0
6,6,6,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,6,4,1,7,2.0794415416798357,0,1,2,0,7,1,1,217.0
2,2,2,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,0,2,0,14,2.70805020110221,1,2,4,0,4,1,1,322.0
0,0,0,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,0,0,0,14,2.70805020110221,1,2,4,0,4,1,1,364.0
5,5,5,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,3,3,0,14,2.70805020110221,1,2,4,0,4,1,1,378.0
2,2,2,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,5,2,2,5,1.791759469228055,0,2,0,5,5,1,1,125.0
4,4,4,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,4,0,2,5,1.791759469228055,0,2,0,5,5,1,3,105.0
1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,1,0,14,2.70805020110221,1,2,4,0,4,1,0,266.0
2,2,2,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,0,2,0,14,2.70805020110221,1,2,4,0,4,1,0,434.0
4,4,4,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,3,126.0
2,2,2,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,2,2,2,5,1.791759469228055,0,2,0,5,5,1,5,50.0
1,1,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,2,1,2,5,1.791759469228055,0,2,0,5,5,1,1,145.0
0,0,0,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,2,0,0,14,2.70805020110221,1,2,4,0,4,1,0,336.0
3,3,3,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,0,2,5,1.791759469228055,0,2,0,5,5,1,1,100.0
1,1,1,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,2,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,154.0
6,6,6,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,2,4,1,7,2.0794415416798357,0,1,2,0,7,1,0,189.0
1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,6,1,0,14,2.70805020110221,1,2,4,0,4,1,3,154.0
6,6,6,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,4,2,5,1.791759469228055,0,2,0,5,5,1,2,80.0
1,1,1,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,0,1,2,5,1.791759469228055,0,2,0,5,5,1,0,130.0
2,2,2,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,7,2,0,14,2.70805020110221,1,2,4,0,4,1,2,308.0
4,4,4,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,0,1,7,2.0794415416798357,0,1,2,0,7,1,0,203.0
4,4,4,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,3,0,1,7,2.0794415416798357,0,1,2,0,7,1,2,168.0
2,2,2,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,2,1,7,2.0794415416798357,0,1,2,0,7,1,0,119.0
1,1,1,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,6,1,2,5,1.791759469228055,0,2,0,5,5,1,1,145.0
3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,0,2,5,1.791759469228055,0,2,0,5,5,1,1,50.0
6,6,6,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,4,4,1,7,2.0794415416798357,0,1,2,0,7,1,1,161.0
0,0,0,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,7,0,1,7,2.0794415416798357,0,1,2,0,7,1,0,147.0
5,5,5,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,0,3,0,14,2.70805020110221,1,2,4,0,4,1,2,350.0
0,0,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,119.0
6,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,4,0,14,2.70805020110221,1,2,4,0,4,1,1,154.0
6,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,4,0,14,2.70805020110221,1,2,4,0,4,1,0,210.0
4,4,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,6,0,0,14,2.70805020110221,1,2,4,0,4,1,0,238.0
1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,5,1,1,7,2.0794415416798357,0,1,2,0,7,1,2,112.0
2,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,2,2,1,7,2.0794415416798357,0,1,2,0,7,1,0,133.0
5,5,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4,3,0,14,2.70805020110221,1,2,4,0,4,1,3,294.0
4,4,4,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,7,0,2,5,1.791759469228055,0,2,0,5,5,1,1,125.0
3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,0,0,14,2.70805020110221,1,2,4,0,4,1,1,224.0
0,0,0,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,2,161.0
5,5,5,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,0,3,1,7,2.0794415416798357,0,1,2,0,7,1,0,182.0
2,2,2,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,7,2,0,14,2.70805020110221,1,2,4,0,4,1,1,364.0
2,2,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,3,2,2,5,1.791759469228055,0,2,0,5,5,1,0,130.0
6,6,6,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,7,4,1,7,2.0794415416798357,0,1,2,0,7,1,1,133.0
4,4,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,5,0,0,14,2.70805020110221,1,2,4,0,4,2,1,364.0
6,6,6,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,5,4,0,14,2.70805020110221,1,2,4,0,4,1,2,294.0
6,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,2,4,2,5,1.791759469228055,0,2,0,5,5,1,2,85.0
3,3,3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,161.0
6,6,6,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,3,4,2,5,1.791759469228055,0,2,0,5,5,1,1,145.0
7,7,7,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,6,5,2,5,1.791759469228055,0,2,0,5,5,1,1,115.0
0,0,0,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,6,0,0,14,2.70805020110221,1,2,4,0,4,1,2,322.0
7,7,7,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,5,5,0,14,2.70805020110221,1,2,4,0,4,2,1,280.0
2,2,2,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,2,0,14,2.70805020110221,1,2,4,0,4,2,5,224.0
5,5,5,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,0,3,0,14,2.70805020110221,1,2,4,0,4,1,1,280.0
0,0,0,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,4,0,1,7,2.0794415416798357,0,1,2,0,7,1,2,161.0
3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,105.0
4,4,4,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,2,0,2,5,1.791759469228055,0,2,0,5,5,1,1,85.0
1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,0,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,70.0
1,1,1,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,3,1,1,7,2.0794415416798357,0,1,2,0,7,1,4,133.0
5,5,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,3,0,14,2.70805020110221,1,2,4,0,4,2,3,168.0
4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,5,0,1,7,2.0794415416798357,0,1,2,0,7,1,4,63.0
3,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,0,0,2,5,1.791759469228055,0,2,0,5,5,1,0,105.0
0,0,0,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,6,0,0,14,2.70805020110221,1,2,4,0,4,1,3,252.0
3,3,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,3,0,2,5,1.791759469228055,0,2,0,5,5,1,2,80.0
7,7,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,5,1,7,2.0794415416798357,0,1,2,0,7,1,1,91.0
6,6,6,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,4,0,14,2.70805020110221,1,2,4,0,4,1,1,280.0
6,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,4,4,0,14,2.70805020110221,1,2,4,0,4,1,1,322.0
6,6,6,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,2,4,0,14,2.70805020110221,1,2,4,0,4,1,3,294.0
7,7,7,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,4,5,2,5,1.791759469228055,0,2,0,5,5,1,0,110.0
7,7,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,4,90.0
7,7,7,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,7,5,1,7,2.0794415416798357,0,1,2,0,7,1,0,217.0
1,1,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,3,1,2,5,1.791759469228055,0,2,0,5,5,1,3,70.0
7,7,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,7,5,0,14,2.70805020110221,1,2,4,0,4,1,2,182.0
5,5,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7,3,0,14,2.70805020110221,1,2,4,0,4,1,4,224.0
4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,6,0,0,14,2.70805020110221,1,2,4,0,4,1,3,252.0
3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,0,2,5,1.791759469228055,0,2,0,5,5,1,1,45.0
4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,0,0,2,5,1.791759469228055,0,2,0,5,5,1,1,80.0
2,2,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,2,1,7,2.0794415416798357,0,1,2,0,7,1,3,126.0
7,7,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,5,1,7,2.0794415416798357,0,1,2,0,7,1,1,91.0
0,0,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,0,0,14,2.70805020110221,1,2,4,0,4,1,1,210.0
1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,0,133.0
1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,4,1,0,14,2.70805020110221,1,2,4,0,4,1,3,182.0
3,3,3,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,0,2,5,1.791759469228055,0,2,0,5,5,1,3,95.0
4,4,4,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,5,0,0,14,2.70805020110221,1,2,4,0,4,1,3,308.0
2,2,2,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,7,2,2,5,1.791759469228055,0,2,0,5,5,1,1,140.0
7,7,7,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,5,5,0,14,2.70805020110221,1,2,4,0,4,1,2,322.0
3,3,3,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,6,0,0,14,2.70805020110221,1,2,4,0,4,2,1,336.0
7,7,7,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,1,5,2,5,1.791759469228055,0,2,0,5,5,1,2,110.0
0,0,0,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,4,0,0,14,2.70805020110221,1,2,4,0,4,1,4,280.0
5,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,3,2,5,1.791759469228055,0,2,0,5,5,1,5,40.0
3,3,3,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,7,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,189.0
4,4,4,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,4,0,0,14,2.70805020110221,1,2,4,0,4,1,4,266.0
3,3,3,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,3,0,1,7,2.0794415416798357,0,1,2,0,7,1,0,112.0
1,1,1,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,1,0,14,2.70805020110221,1,2,4,0,4,1,2,350.0
4,4,4,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,0,1,7,2.0794415416798357,0,1,2,0,7,1,0,126.0
6,6,6,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,4,0,14,2.70805020110221,1,2,4,0,4,1,1,280.0
1,1,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,1,1,7,2.0794415416798357,0,1,2,0,7,1,1,161.0
3,3,3,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,7,0,0,14,2.70805020110221,1,2,4,0,4,2,1,392.0
5,5,5,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,3,1,7,2.0794415416798357,0,1,2,0,7,1,1,140.0
0,0,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,6,0,0,14,2.70805020110221,1,2,4,0,4,2,5,168.0
6,6,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,4,0,14,2.70805020110221,1,2,4,0,4,1,1,294.0
5,5,5,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,5,3,0,14,2.70805020110221,1,2,4,0,4,1,1,308.0
3,3,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,0,2,5,1.791759469228055,0,2,0,5,5,1,2,85.0
4,4,4,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,4,0,1,7,2.0794415416798357,0,1,2,0,7,1,0,175.0
4,4,4,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,3,0,2,5,1.791759469228055,0,2,0,5,5,1,3,95.0
7,7,7,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,7,5,2,5,1.791759469228055,0,2,0,5,5,1,3,90.0
7,7,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,0,5,2,5,1.791759469228055,0,2,0,5,5,1,3,75.0
5,5,5,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,3,3,0,14,2.70805020110221,1,2,4,0,4,1,0,336.0
