slot_items_per_container,slot_items_per_container_abs_log1p,slot_items_per_container_is_even,slot_items_per_container_mod3,slot_items_per_container_mod5,slot_items_per_container_mod7,slot_items_per_container_mod10,slot_num_containers,slot_num_containers_abs_log1p,slot_num_containers_is_even,slot_num_containers_mod3,slot_num_containers_mod5,slot_num_containers_mod7,slot_num_containers_mod10,slot_duration_per_item,slot_duration_per_item_abs_log1p,slot_duration_per_item_is_even,slot_duration_per_item_mod3,slot_duration_per_item_mod5,slot_duration_per_item_mod7,slot_duration_per_item_mod10,slot_time_unit,slot_person_name,slot_item_noun_plural,slot_container_noun_singular,slot_container_noun_plural,gcd_all,n_multiple_pairs,y
710,6.566672429803241,1,2,0,3,0,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,0,7,1,4,4,1,0,64610.0
753,6.625392368007956,0,0,3,4,3,26,3.295836866004329,1,2,1,5,6,17,2.8903717578961645,0,2,2,3,7,1,9,0,4,4,1,0,332826.0
799,6.684611727667927,0,1,4,1,9,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,0,0,0,0,0,1,1,25568.0
203,5.318119993844216,0,2,3,0,3,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,1,5,4,5,5,1,1,60900.0
647,6.473890696352274,0,2,2,3,7,55,4.02535169073515,0,1,0,6,5,12,2.5649493574615367,1,0,2,5,2,0,6,3,1,1,1,0,427020.0
272,5.60947179518496,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,5,2,0,0,2,1,13056.0
719,6.579251212010101,0,2,4,5,9,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,0,8,2,4,4,1,0,10066.0
732,6.597145701886651,1,0,2,4,2,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,0,7,1,4,4,1,1,50508.0
676,6.517671272912275,1,1,1,4,6,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,1,2,5,1,1,2,1,219024.0
53,3.9889840465642745,0,2,3,4,3,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,0,5,3,5,5,1,0,5247.0
590,6.3818160174060985,1,2,0,2,0,25,3.258096538021482,0,1,0,4,5,87,4.477336814478207,0,0,2,3,7,1,0,2,5,5,1,0,1283250.0
198,5.293304824724492,1,0,3,2,8,33,3.5263605246161616,0,0,3,5,3,12,2.5649493574615367,1,0,2,5,2,0,4,2,2,2,3,1,78408.0
683,6.52795791762255,0,2,3,4,3,20,3.044522437723423,1,2,0,6,0,42,3.7612001156935624,1,0,2,0,2,1,5,2,5,5,1,0,573720.0
379,5.940171252720432,0,1,4,1,9,34,3.5553480614894135,1,1,4,6,4,105,4.663439094112067,0,0,0,0,5,1,2,3,4,4,1,0,1353030.0
80,4.394449154672439,1,2,0,3,0,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,0,4,5,4,4,1,0,15120.0
765,6.641182169740591,0,0,0,2,5,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,0,7,3,0,0,1,1,137700.0
793,6.677083461247136,0,1,3,2,3,50,3.9318256327243257,1,2,0,1,0,149,5.0106352940962555,0,2,4,2,9,1,9,3,5,5,1,0,5907850.0
340,5.831882477283517,1,1,0,4,0,3,1.3862943611198906,0,0,3,3,3,118,4.77912349311153,1,1,3,6,8,1,1,3,3,3,1,0,120360.0
536,6.285998094508865,1,2,1,4,6,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,0,1,0,0,0,1,0,35376.0
27,3.332204510175204,0,0,2,6,7,53,3.9889840465642745,0,2,3,4,3,10,2.3978952727983707,1,1,0,3,0,0,5,0,4,4,1,0,14310.0
299,5.703782474656201,0,2,4,5,9,14,2.70805020110221,1,2,4,0,4,122,4.812184355372417,1,2,2,3,2,1,4,5,4,4,1,0,510692.0
722,6.583409222158765,1,2,2,1,2,45,3.828641396489095,0,0,0,3,5,32,3.4965075614664802,1,2,2,4,2,1,7,3,4,4,1,0,1039680.0
521,6.257667587882639,0,2,1,3,1,60,4.110873864173311,1,0,0,4,0,54,4.007333185232471,1,0,4,5,4,1,8,0,2,2,1,0,1688040.0
598,6.395261598115449,1,1,3,3,8,9,2.302585092994046,0,0,4,2,9,53,3.9889840465642745,0,2,3,4,3,1,5,4,4,4,1,0,285246.0
129,4.867534450455582,0,0,4,3,9,37,3.6375861597263857,0,1,2,2,7,148,5.003946305945459,1,1,3,1,8,1,7,1,3,3,1,1,706404.0
295,5.69035945432406,0,1,0,1,5,31,3.4657359027997265,0,1,1,3,1,8,2.1972245773362196,1,2,3,1,8,0,6,5,3,3,1,0,73160.0
70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,0,4,3,2,2,1,1,1470.0
35,3.58351893845611,0,2,0,0,5,53,3.9889840465642745,0,2,3,4,3,108,4.6913478822291435,1,0,3,3,8,1,7,2,2,2,1,0,200340.0
615,6.423246963533519,0,0,0,6,5,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,1,4,1,2,2,1,0,196800.0
560,6.329720905522696,1,2,0,0,0,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,0,0,2,0,0,2,0,168000.0
251,5.529429087511423,0,2,1,6,1,41,3.7376696182833684,0,2,1,6,1,46,3.8501476017100584,1,1,1,4,6,1,6,4,2,2,1,0,473386.0
608,6.411818267709897,1,2,3,6,8,49,3.912023005428146,0,1,4,0,9,23,3.1780538303479458,0,2,3,2,3,1,3,5,0,0,1,0,685216.0
140,4.948759890378168,1,2,0,0,0,42,3.7612001156935624,1,0,2,0,2,12,2.5649493574615367,1,0,2,5,2,0,3,5,2,2,2,0,70560.0
491,6.198478716492308,0,2,1,1,1,54,4.007333185232471,1,0,4,5,4,50,3.9318256327243257,1,2,0,1,0,1,4,5,5,5,1,0,1325700.0
457,6.126869184114185,0,1,2,2,7,42,3.7612001156935624,1,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,0,0,4,0,0,1,0,153552.0
39,3.6888794541139363,0,0,4,4,9,41,3.7376696182833684,0,2,1,6,1,8,2.1972245773362196,1,2,3,1,8,0,1,5,2,2,1,0,12792.0
59,4.0943445622221,0,2,4,3,9,30,3.4339872044851463,1,0,0,2,0,73,4.30406509320417,0,1,3,3,3,1,9,0,3,3,1,0,129210.0
614,6.421622267806518,1,2,4,5,4,34,3.5553480614894135,1,1,4,6,4,135,4.912654885736052,0,0,0,2,5,1,3,0,3,3,1,0,2818260.0
435,6.077642243349034,0,0,0,1,5,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,0,1,3,3,3,1,1,105270.0
673,6.513230110912307,0,1,3,1,3,43,3.784189633918261,0,1,3,1,3,7,2.0794415416798357,0,1,2,0,7,0,2,5,0,0,1,0,202573.0
67,4.219507705176107,0,1,2,4,7,51,3.9512437185814275,0,0,1,2,1,10,2.3978952727983707,1,1,0,3,0,0,7,5,5,5,1,0,34170.0
448,6.1070228877422545,1,1,3,0,8,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,0,9,4,2,2,2,2,23296.0
177,5.181783550292085,0,0,2,2,7,32,3.4965075614664802,1,2,2,4,2,104,4.653960350157523,1,2,4,6,4,1,3,1,4,4,1,0,589056.0
394,5.978885764901122,1,1,4,2,4,30,3.4339872044851463,1,0,0,2,0,37,3.6375861597263857,0,1,2,2,7,1,7,5,4,4,1,0,437340.0
133,4.897839799950911,0,1,3,0,3,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,0,1,4,0,0,1,0,39900.0
540,6.293419278846481,1,0,0,1,0,28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,1,0,1,3,3,1,0,166320.0
305,5.723585101952381,0,2,0,4,5,25,3.258096538021482,0,1,0,4,5,61,4.127134385045092,0,1,1,5,1,1,1,1,4,4,1,1,465125.0
646,6.472346294500901,1,1,1,2,6,42,3.7612001156935624,1,0,2,0,2,28,3.367295829986474,1,1,3,0,8,1,3,5,5,5,2,0,759696.0
780,6.660575149839686,1,0,0,3,0,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,0,7,1,5,5,3,2,112320.0
714,6.5722825426940075,1,0,4,0,4,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,0,5,3,4,4,1,0,64260.0
300,5.707110264748875,1,0,0,6,0,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,0,8,2,4,4,1,1,33000.0
629,6.4457198193855785,0,2,4,6,9,11,2.4849066497880004,0,2,1,4,1,162,5.093750200806762,1,0,2,1,2,1,5,3,3,3,1,0,1120878.0
229,5.438079308923196,0,1,4,5,9,58,4.07753744390572,1,1,3,2,8,107,4.68213122712422,0,2,2,2,7,1,7,2,4,4,1,0,1421174.0
374,5.926926025970411,1,2,4,3,4,32,3.4965075614664802,1,2,2,4,2,66,4.204692619390966,1,0,1,3,6,1,7,0,4,4,2,0,789888.0
284,5.652489180268651,1,2,4,4,4,57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,1,6,5,1,1,1,0,242820.0
588,6.3784261836515865,1,0,3,0,8,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,0,6,0,1,1,1,1,87024.0
195,5.278114659230517,0,0,0,6,5,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,1,2,1,5,5,1,1,30420.0
268,5.594711379601839,1,1,3,2,8,48,3.8918202981106265,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,0,4,1,1,1,1,0,115776.0
522,6.259581464064923,1,0,2,4,2,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,0,5,1,2,2,1,1,86130.0
188,5.241747015059643,1,2,3,6,8,48,3.8918202981106265,1,0,3,6,8,66,4.204692619390966,1,0,1,3,6,1,0,5,3,3,2,0,595584.0
643,6.467698726104354,0,1,3,6,3,13,2.6390573296152584,0,1,3,6,3,92,4.532599493153256,1,2,2,1,2,1,1,1,2,2,1,0,769028.0
394,5.978885764901122,1,1,4,2,4,37,3.6375861597263857,0,1,2,2,7,12,2.5649493574615367,1,0,2,5,2,0,1,1,2,2,1,0,174936.0
534,6.282266746896006,1,0,4,2,4,40,3.713572066704308,1,1,0,5,0,88,4.48863636973214,1,1,3,4,8,1,6,2,3,3,2,0,1879680.0
251,5.529429087511423,0,2,1,6,1,38,3.6635616461296463,1,2,3,3,8,10,2.3978952727983707,1,1,0,3,0,0,1,1,3,3,1,0,95380.0
706,6.561030665896573,1,1,1,6,6,51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,0,4,2,0,0,1,1,108018.0
338,5.82600010738045,1,2,3,2,8,38,3.6635616461296463,1,2,3,3,8,66,4.204692619390966,1,0,1,3,6,1,9,0,2,2,2,0,847704.0
248,5.517452896464707,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,109,4.700480365792417,0,1,4,4,9,1,2,4,1,1,1,1,216256.0
656,6.48768401848461,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,164,5.10594547390058,1,2,4,3,4,1,1,1,0,0,2,1,1936512.0
52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,0,6,5,5,5,1,1,624.0
335,5.817111159963204,0,2,0,6,5,51,3.9512437185814275,0,0,1,2,1,12,2.5649493574615367,1,0,2,5,2,0,2,2,3,3,1,0,205020.0
220,5.3981627015177525,1,1,0,3,0,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,0,9,3,1,1,2,0,68640.0
688,6.535241271013659,1,1,3,2,8,33,3.5263605246161616,0,0,3,5,3,80,4.394449154672439,1,2,0,3,0,1,0,2,5,5,1,0,1816320.0
690,6.53813982376767,1,0,0,4,0,52,3.970291913552122,1,1,2,3,2,99,4.605170185988092,0,0,4,1,9,1,1,1,4,4,1,0,3552120.0
307,5.730099782973574,0,1,2,6,7,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,0,6,5,0,0,1,0,84425.0
678,6.520621127558696,1,0,3,6,8,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,0,1,5,2,2,1,1,113904.0
407,6.0112671744041615,0,2,2,1,7,49,3.912023005428146,0,1,4,0,9,26,3.295836866004329,1,2,1,5,6,1,2,1,0,0,1,0,518518.0
570,6.3473892096560105,1,0,0,3,0,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,0,7,4,5,5,1,1,27930.0
653,6.483107351457199,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,0,6,3,4,4,1,0,27426.0
234,5.459585514144159,1,0,4,3,4,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,0,7,5,3,3,1,1,141570.0
77,4.356708826689592,0,2,2,0,7,32,3.4965075614664802,1,2,2,4,2,146,4.990432586778736,1,2,1,6,6,1,9,1,0,0,1,0,359744.0
590,6.3818160174060985,1,2,0,2,0,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,0,8,3,5,5,1,0,122130.0
569,6.345636360828596,0,2,4,2,9,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,0,3,2,4,4,1,1,81936.0
564,6.336825731146441,1,0,4,4,4,60,4.110873864173311,1,0,0,4,0,11,2.4849066497880004,0,2,1,4,1,0,7,2,3,3,1,0,372240.0
429,6.063785208687608,0,0,4,2,9,41,3.7376696182833684,0,2,1,6,1,16,2.833213344056216,1,1,1,2,6,1,3,3,3,3,1,0,281424.0
650,6.478509642208569,1,2,0,6,0,46,3.8501476017100584,1,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,2,5,4,4,1,0,89700.0
562,6.333279628139691,1,1,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,5,0,1,1,1,1,3372.0
581,6.366470447731438,0,2,1,0,1,52,3.970291913552122,1,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,0,3,2,2,2,1,0,241696.0
161,5.087596335232384,0,2,1,0,1,28,3.367295829986474,1,1,3,0,8,42,3.7612001156935624,1,0,2,0,2,1,4,3,3,3,7,0,189336.0
503,6.222576268071369,0,2,3,6,3,48,3.8918202981106265,1,0,3,6,8,11,2.4849066497880004,0,2,1,4,1,0,3,3,1,1,1,0,265584.0
558,6.326149473155099,1,0,3,5,8,59,4.0943445622221,0,2,4,3,9,97,4.584967478670572,0,1,2,6,7,1,8,5,3,3,1,0,3193434.0
416,6.0330862217988015,1,2,1,3,6,57,4.060443010546419,0,0,2,1,7,177,5.181783550292085,0,0,2,2,7,1,1,3,0,0,1,0,4197024.0
472,6.159095388491933,1,1,2,3,2,26,3.295836866004329,1,2,1,5,6,164,5.10594547390058,1,2,4,3,4,1,4,5,2,2,2,0,2012608.0
511,6.238324625039508,0,1,1,0,1,35,3.58351893845611,0,2,0,0,5,9,2.302585092994046,0,0,4,2,9,0,2,5,3,3,1,0,160965.0
57,4.060443010546419,0,0,2,1,7,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,0,7,3,1,1,1,0,10374.0
234,5.459585514144159,1,0,4,3,4,39,3.6888794541139363,0,0,4,4,9,141,4.955827057601261,0,0,1,1,1,1,0,4,5,5,3,1,1286766.0
427,6.059123195581797,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,155,5.049856007249537,0,2,0,1,5,1,5,1,0,0,1,0,397110.0
670,6.508769136971682,1,1,0,5,0,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,0,9,3,4,4,1,0,34170.0
34,3.5553480614894135,1,1,4,6,4,49,3.912023005428146,0,1,4,0,9,10,2.3978952727983707,1,1,0,3,0,0,1,2,5,5,1,0,16660.0
416,6.0330862217988015,1,2,1,3,6,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,0,2,1,2,2,1,0,74880.0
120,4.795790545596741,1,0,0,1,0,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,0,1,5,5,5,2,2,14400.0
509,6.234410725718371,0,2,4,5,9,28,3.367295829986474,1,1,3,0,8,31,3.4657359027997265,0,1,1,3,1,1,8,1,2,2,1,0,441812.0
658,6.490723534502507,1,1,3,0,8,42,3.7612001156935624,1,0,2,0,2,52,3.970291913552122,1,1,2,3,2,1,2,4,5,5,2,0,1437072.0
697,6.548219102762372,0,1,2,4,7,3,1.3862943611198906,0,0,3,3,3,38,3.6635616461296463,1,2,3,3,8,1,1,0,1,1,1,0,79458.0
233,5.455321115357702,0,2,3,2,3,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,1,3,5,5,5,1,0,25164.0
206,5.332718793265369,1,2,1,3,6,43,3.784189633918261,0,1,3,1,3,8,2.1972245773362196,1,2,3,1,8,0,9,1,2,2,1,0,70864.0
764,6.639875833826536,1,2,4,1,4,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,0,1,4,1,1,1,0,84040.0
594,6.38856140554563,1,0,4,6,4,48,3.8918202981106265,1,0,3,6,8,130,4.875197323201151,1,1,0,4,0,1,5,5,0,0,2,0,3706560.0
229,5.438079308923196,0,1,4,5,9,14,2.70805020110221,1,2,4,0,4,151,5.0238805208462765,0,1,1,4,1,1,8,2,0,0,1,0,484106.0
51,3.9512437185814275,0,0,1,2,1,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,0,9,4,0,0,1,1,3264.0
222,5.407171771460119,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,0,6,0,5,5,1,0,45954.0
731,6.595780513961311,0,2,1,3,1,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,0,1,1,0,0,1,1,81872.0
572,6.35088571671474,1,2,2,5,2,46,3.8501476017100584,1,1,1,4,6,12,2.5649493574615367,1,0,2,5,2,0,5,3,0,0,2,0,315744.0
568,6.343880434126331,1,1,3,1,8,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,0,2,5,4,4,1,1,25560.0
55,4.02535169073515,0,1,0,6,5,29,3.4011973816621555,0,2,4,1,9,80,4.394449154672439,1,2,0,3,0,1,8,0,1,1,1,0,127600.0
768,6.645090969505644,1,0,3,5,8,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,0,5,4,1,1,1,1,67584.0
654,6.484635235635252,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,129,4.867534450455582,0,0,4,3,9,1,7,0,1,1,3,0,3037176.0
628,6.444131256700441,1,1,3,5,8,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,0,8,3,1,1,4,2,80384.0
791,6.674561391814426,0,2,1,0,1,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,0,0,5,0,0,1,0,208824.0
605,6.406879986069314,0,2,0,3,5,46,3.8501476017100584,1,1,1,4,6,13,2.6390573296152584,0,1,3,6,3,1,6,5,0,0,1,0,361790.0
626,6.440946540632921,1,2,1,3,6,19,2.995732273553991,0,1,4,5,9,8,2.1972245773362196,1,2,3,1,8,0,4,5,1,1,1,0,95152.0
667,6.504288173536645,0,1,2,2,7,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,0,1,3,2,2,1,1,117392.0
449,6.1092475827643655,0,2,4,1,9,26,3.295836866004329,1,2,1,5,6,11,2.4849066497880004,0,2,1,4,1,0,3,3,0,0,1,0,128414.0
462,6.137727054086234,1,0,2,0,2,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,0,3,2,5,5,2,0,83160.0
615,6.423246963533519,0,0,0,6,5,52,3.970291913552122,1,1,2,3,2,137,4.927253685157205,0,2,2,4,7,1,7,4,0,0,1,0,4381260.0
635,6.455198563340122,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,41,3.7376696182833684,0,2,1,6,1,1,5,0,0,0,1,0,702945.0
765,6.641182169740591,0,0,0,2,5,30,3.4339872044851463,1,0,0,2,0,177,5.181783550292085,0,0,2,2,7,1,6,3,5,5,3,0,4062150.0
346,5.849324779946859,1,1,1,3,6,46,3.8501476017100584,1,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,0,9,2,1,1,2,0,95496.0
545,6.302618975744905,0,2,0,6,5,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,0,9,1,4,4,1,0,209280.0
551,6.313548046277095,0,2,1,5,1,49,3.912023005428146,0,1,4,0,9,115,4.7535901911063645,0,1,0,3,5,1,4,3,2,2,1,0,3104885.0
441,6.091309882077698,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,58,4.07753744390572,1,1,3,2,8,1,8,4,1,1,1,0,460404.0
83,4.430816798843313,0,2,3,6,3,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,0,7,1,1,1,1,1,4150.0
392,5.973809611869261,1,2,2,0,2,59,4.0943445622221,0,2,4,3,9,94,4.553876891600541,1,1,4,3,4,1,0,1,2,2,1,0,2174032.0
132,4.890349128221754,1,0,2,6,2,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,0,3,4,4,4,1,0,7392.0
628,6.444131256700441,1,1,3,5,8,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,0,4,0,2,2,1,0,122460.0
733,6.598509028614515,0,1,3,5,3,59,4.0943445622221,0,2,4,3,9,10,2.3978952727983707,1,1,0,3,0,0,3,1,1,1,1,0,432470.0
225,5.420534999272286,0,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,92,4.532599493153256,1,2,2,1,2,1,4,0,0,0,1,0,807300.0
609,6.413458957167357,0,0,4,0,9,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,0,8,3,3,3,1,1,25578.0
88,4.48863636973214,1,1,3,4,8,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,0,0,2,4,4,1,0,15840.0
121,4.804021044733257,0,1,1,2,1,22,3.1354942159291497,1,1,2,1,2,180,5.198497031265826,1,0,0,5,0,1,7,5,4,4,1,0,479160.0
270,5.602118820879701,1,0,0,4,0,43,3.784189633918261,0,1,3,1,3,12,2.5649493574615367,1,0,2,5,2,0,7,5,5,5,1,0,139320.0
113,4.736198448394496,0,2,3,1,3,24,3.2188758248682006,1,0,4,3,4,31,3.4657359027997265,0,1,1,3,1,1,5,5,4,4,1,0,84072.0
676,6.517671272912275,1,1,1,4,6,48,3.8918202981106265,1,0,3,6,8,131,4.882801922586371,0,2,1,5,1,1,6,0,0,0,1,0,4250688.0
722,6.583409222158765,1,2,2,1,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,1,5,2,5,5,1,0,50540.0
69,4.248495242049359,0,0,4,6,9,33,3.5263605246161616,0,0,3,5,3,2,1.0986122886681098,1,2,2,2,2,0,4,2,4,4,1,0,4554.0
531,6.2766434893416445,0,0,1,6,1,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,0,9,1,4,4,1,0,63720.0
648,6.47543271670409,1,0,3,4,8,34,3.5553480614894135,1,1,4,6,4,37,3.6375861597263857,0,1,2,2,7,1,6,1,2,2,1,0,815184.0
697,6.548219102762372,0,1,2,4,7,44,3.8066624897703196,1,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,0,5,3,5,5,1,0,214676.0
418,6.037870919922137,1,1,3,5,8,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,0,6,5,1,1,2,0,16720.0
314,5.752572638825633,1,2,4,6,4,17,2.8903717578961645,0,2,2,3,7,101,4.624972813284271,0,2,1,3,1,1,1,1,2,2,1,0,539138.0
455,6.1224928095143865,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,0,9,0,3,3,1,1,9100.0
110,4.709530201312334,1,2,0,5,0,4,1.6094379124341003,1,1,4,4,4,118,4.77912349311153,1,1,3,6,8,1,6,0,4,4,2,0,51920.0
269,5.598421958998375,0,2,4,3,9,32,3.4965075614664802,1,2,2,4,2,10,2.3978952727983707,1,1,0,3,0,0,9,1,4,4,1,0,86080.0
36,3.6109179126442243,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,0,2,5,2,2,1,0,2520.0
530,6.274762021241939,1,2,0,5,0,21,3.091042453358316,0,0,1,0,1,145,4.983606621708336,0,1,0,5,5,1,3,2,2,2,1,0,1613850.0
788,6.670766320845874,1,2,3,4,8,32,3.4965075614664802,1,2,2,4,2,13,2.6390573296152584,0,1,3,6,3,1,9,3,1,1,1,0,327808.0
105,4.663439094112067,0,0,0,0,5,17,2.8903717578961645,0,2,2,3,7,38,3.6635616461296463,1,2,3,3,8,1,2,0,5,5,1,0,67830.0
775,6.654152520183219,0,1,0,5,5,33,3.5263605246161616,0,0,3,5,3,173,5.159055299214529,0,2,3,5,3,1,9,5,2,2,1,0,4424475.0
543,6.298949246855942,0,0,3,4,3,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,8,2,5,5,1,0,19548.0
778,6.658011045870748,1,1,3,1,8,58,4.07753744390572,1,1,3,2,8,11,2.4849066497880004,0,2,1,4,1,0,4,3,0,0,1,0,496364.0
502,6.220590170099739,1,1,2,5,2,54,4.007333185232471,1,0,4,5,4,9,2.302585092994046,0,0,4,2,9,0,0,4,0,0,1,1,243972.0
48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,0,9,5,2,2,1,1,1440.0
613,6.419994928147142,0,1,3,4,3,59,4.0943445622221,0,2,4,3,9,8,2.1972245773362196,1,2,3,1,8,0,4,0,3,3,1,0,289336.0
108,4.6913478822291435,1,0,3,3,8,24,3.2188758248682006,1,0,4,3,4,158,5.0689042022202315,1,2,3,4,8,1,9,5,2,2,2,0,409536.0
95,4.564348191467836,0,2,0,4,5,22,3.1354942159291497,1,1,2,1,2,89,4.499809670330265,0,2,4,5,9,1,8,5,4,4,1,0,186010.0
119,4.787491742782046,0,2,4,0,9,26,3.295836866004329,1,2,1,5,6,11,2.4849066497880004,0,2,1,4,1,0,8,3,0,0,1,0,34034.0
267,5.5909869805108565,0,0,2,1,7,32,3.4965075614664802,1,2,2,4,2,148,5.003946305945459,1,1,3,1,8,1,9,1,2,2,1,0,1264512.0
770,6.647688373563329,1,2,0,0,0,54,4.007333185232471,1,0,4,5,4,89,4.499809670330265,0,2,4,5,9,1,4,0,4,4,1,0,3700620.0
381,5.945420608606575,0,0,1,3,1,26,3.295836866004329,1,2,1,5,6,141,4.955827057601261,0,0,1,1,1,1,9,1,3,3,1,0,1396746.0
181,5.204006687076795,0,1,1,6,1,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,0,7,4,1,1,1,0,16471.0
