slot_old_item,slot_new_item,slot_old_units_per_day,slot_old_units_per_day_abs_log1p,slot_old_units_per_day_is_even,slot_old_units_per_day_mod3,slot_old_units_per_day_mod5,slot_old_units_per_day_mod7,slot_old_units_per_day_mod10,slot_old_unit_profit,slot_old_unit_profit_abs_log1p,slot_old_unit_profit_mod3,slot_old_unit_profit_mod7,slot_new_units_per_day,slot_new_units_per_day_abs_log1p,slot_new_units_per_day_is_even,slot_new_units_per_day_mod3,slot_new_units_per_day_mod5,slot_new_units_per_day_mod7,slot_new_units_per_day_mod10,slot_new_unit_profit,slot_new_unit_profit_abs_log1p,slot_new_unit_profit_is_even,slot_new_unit_profit_mod3,slot_new_unit_profit_mod5,slot_new_unit_profit_mod7,slot_new_unit_profit_mod10,slot_currency,gcd_all,n_multiple_pairs,y
1,8,12,2.5649493574615367,1,0,2,5,2,160,5.081404364984463,1,6,1,0.6931471805599453,0,1,1,1,1,2304,7.742835955430749,1,0,4,1,4,2,1,4,20.0
5,0,12,2.5649493574615367,1,0,2,5,2,440,6.089044875446846,2,6,12,2.5649493574615367,1,0,2,5,2,660,6.493753839851686,1,0,0,2,0,0,4,3,50.0
6,3,16,2.833213344056216,1,1,1,2,6,140,4.948759890378168,2,0,20,3.044522437723423,1,2,0,6,0,140,4.948759890378168,1,2,0,0,0,3,4,3,25.0
10,9,20,3.044522437723423,1,2,0,6,0,120,4.795790545596741,0,1,15,2.772588722239781,0,0,0,1,5,224,5.41610040220442,1,2,4,0,4,3,1,2,40.0
4,6,6,1.9459101490553132,1,0,1,6,6,140,4.948759890378168,2,0,2,1.0986122886681098,1,2,2,2,2,609,6.413458957167357,0,0,4,0,9,1,1,2,45.0
6,1,20,3.044522437723423,1,2,0,6,0,240,5.484796933490655,0,2,10,2.3978952727983707,1,1,0,3,0,672,6.511745329644728,1,0,2,0,2,1,2,3,40.0
5,7,7,2.0794415416798357,0,1,2,0,7,500,6.2166061010848646,2,3,26,3.295836866004329,1,2,1,5,6,175,5.170483995038151,0,1,0,0,5,2,1,1,30.0
5,8,10,2.3978952727983707,1,1,0,3,0,180,5.198497031265826,0,5,1,0.6931471805599453,0,1,1,1,1,2340,7.75833346749091,1,0,0,2,0,3,1,6,30.0
9,1,7,2.0794415416798357,0,1,2,0,7,500,6.2166061010848646,2,3,25,3.258096538021482,0,1,0,4,5,182,5.209486152841421,1,2,2,0,2,1,1,2,30.0
7,3,6,1.9459101490553132,1,0,1,6,6,280,5.638354669333745,1,0,4,1.6094379124341003,1,1,4,4,4,609,6.413458957167357,0,0,4,0,9,1,1,1,45.0
7,4,9,2.302585092994046,0,0,4,2,9,260,5.564520407322694,2,1,3,1.3862943611198906,0,0,3,3,3,897,6.8001700683022,0,0,2,1,7,3,1,2,15.0
3,4,11,2.4849066497880004,0,2,1,4,1,340,5.831882477283517,1,4,23,3.1780538303479458,0,2,3,2,3,187,5.236441962829949,0,1,2,5,7,0,1,1,15.0
9,8,14,2.70805020110221,1,2,4,0,4,180,5.198497031265826,0,5,10,2.3978952727983707,1,1,0,3,0,378,5.937536205082426,1,0,3,0,8,3,2,2,50.0
4,2,5,1.791759469228055,0,2,0,5,5,320,5.771441123130016,2,5,1,0.6931471805599453,0,1,1,1,1,2400,7.783640596221253,1,0,0,6,0,2,1,5,50.0
7,7,10,2.3978952727983707,1,1,0,3,0,160,5.081404364984463,1,6,1,0.6931471805599453,0,1,1,1,1,1760,7.473637108496206,1,2,0,3,0,3,1,6,10.0
0,8,20,3.044522437723423,1,2,0,6,0,240,5.484796933490655,0,2,8,2.1972245773362196,1,2,3,1,8,810,6.698268054115413,1,0,0,5,0,3,2,2,35.0
8,9,5,1.791759469228055,0,2,0,5,5,260,5.564520407322694,2,1,1,0.6931471805599453,0,1,1,1,1,1625,7.3938782901077555,0,2,0,1,5,1,1,5,25.0
10,3,10,2.3978952727983707,1,1,0,3,0,320,5.771441123130016,2,5,12,2.5649493574615367,1,0,2,5,2,400,5.993961427306569,1,1,0,1,0,1,2,2,50.0
4,6,18,2.9444389791664403,1,0,3,4,8,240,5.484796933490655,0,2,21,3.091042453358316,0,0,1,0,1,216,5.37989735354046,1,0,1,6,6,3,3,1,5.0
4,9,15,2.772588722239781,0,0,0,1,5,400,5.993961427306569,1,1,6,1.9459101490553132,1,0,1,6,6,1500,7.313886831633462,1,0,0,2,0,0,1,2,50.0
5,6,9,2.302585092994046,0,0,4,2,9,340,5.831882477283517,1,4,9,2.302585092994046,0,0,4,2,9,459,6.131226489483141,0,0,4,4,9,3,1,3,35.0
4,5,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,2,5,1,0.6931471805599453,0,1,1,1,1,3456,8.148156439921625,1,0,1,5,6,1,1,5,35.0
8,3,13,2.6390573296152584,0,1,3,6,3,440,6.089044875446846,2,6,9,2.302585092994046,0,0,4,2,9,858,6.755768921984255,1,0,3,4,8,2,1,1,35.0
9,8,6,1.9459101490553132,1,0,1,6,6,380,5.942799375126701,2,2,10,2.3978952727983707,1,1,0,3,0,285,5.655991810819852,0,0,0,5,5,1,1,1,25.0
5,0,10,2.3978952727983707,1,1,0,3,0,300,5.707110264748875,0,6,10,2.3978952727983707,1,1,0,3,0,375,5.929589143389895,0,0,0,4,5,3,5,3,25.0
8,9,15,2.772588722239781,0,0,0,1,5,180,5.198497031265826,0,5,3,1.3862943611198906,0,0,3,3,3,1215,7.103322062526113,0,0,0,4,5,0,3,5,35.0
2,0,8,2.1972245773362196,1,2,3,1,8,260,5.564520407322694,2,1,3,1.3862943611198906,0,0,3,3,3,1040,6.947937068614969,1,2,0,4,0,3,1,2,50.0
4,8,16,2.833213344056216,1,1,1,2,6,140,4.948759890378168,2,0,1,0.6931471805599453,0,1,1,1,1,3248,8.0861025356691,1,2,3,0,8,0,1,4,45.0
7,5,19,2.995732273553991,0,1,4,5,9,100,4.61512051684126,1,2,23,3.1780538303479458,0,2,3,2,3,95,4.564348191467836,0,2,0,4,5,0,1,1,15.0
6,5,18,2.9444389791664403,1,0,3,4,8,280,5.638354669333745,1,0,18,2.9444389791664403,1,0,3,4,8,336,5.820082930352362,1,0,1,0,6,1,2,1,20.0
2,9,12,2.5649493574615367,1,0,2,5,2,300,5.707110264748875,0,6,27,3.332204510175204,0,0,2,6,7,180,5.198497031265826,1,0,0,5,0,2,3,2,35.0
7,8,20,3.044522437723423,1,2,0,6,0,140,4.948759890378168,2,0,7,2.0794415416798357,0,1,2,0,7,500,6.2166061010848646,1,2,0,3,0,3,1,3,25.0
5,6,8,2.1972245773362196,1,2,3,1,8,100,4.61512051684126,1,2,20,3.044522437723423,1,2,0,6,0,46,3.8501476017100584,1,1,1,4,6,1,2,1,15.0
2,7,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,0,1,3,1.3862943611198906,0,0,3,3,3,264,5.579729825986222,1,0,4,5,4,2,3,5,10.0
10,1,15,2.772588722239781,0,0,0,1,5,240,5.484796933490655,0,2,18,2.9444389791664403,1,0,3,4,8,280,5.638354669333745,1,1,0,0,0,1,1,1,40.0
6,8,16,2.833213344056216,1,1,1,2,6,120,4.795790545596741,0,1,8,2.1972245773362196,1,2,3,1,8,336,5.820082930352362,1,0,1,0,6,2,8,4,40.0
1,10,15,2.772588722239781,0,0,0,1,5,100,4.61512051684126,1,2,5,1.791759469228055,0,2,0,5,5,375,5.929589143389895,0,0,0,4,5,3,5,4,25.0
8,2,11,2.4849066497880004,0,2,1,4,1,300,5.707110264748875,0,6,22,3.1354942159291497,1,1,2,1,2,195,5.278114659230517,0,0,0,6,5,2,1,1,30.0
1,5,19,2.995732273553991,0,1,4,5,9,380,5.942799375126701,2,2,12,2.5649493574615367,1,0,2,5,2,722,6.583409222158765,1,2,2,1,2,3,1,2,20.0
3,10,12,2.5649493574615367,1,0,2,5,2,120,4.795790545596741,0,1,2,1.0986122886681098,1,2,2,2,2,792,6.675823221634848,1,0,2,1,2,2,2,5,10.0
7,10,10,2.3978952727983707,1,1,0,3,0,460,6.133398042996649,1,5,6,1.9459101490553132,1,0,1,6,6,920,6.825460036255307,1,2,0,3,0,2,2,3,20.0
4,0,5,1.791759469228055,0,2,0,5,5,380,5.942799375126701,2,2,14,2.70805020110221,1,2,4,0,4,190,5.25227342804663,1,1,0,1,0,0,1,3,40.0
0,7,14,2.70805020110221,1,2,4,0,4,320,5.771441123130016,2,5,20,3.044522437723423,1,2,0,6,0,336,5.820082930352362,1,0,1,0,6,0,2,2,50.0
0,3,13,2.6390573296152584,0,1,3,6,3,360,5.8888779583328805,0,3,1,0.6931471805599453,0,1,1,1,1,5148,8.546557800046141,1,0,3,3,8,2,1,4,10.0
4,6,8,2.1972245773362196,1,2,3,1,8,100,4.61512051684126,1,2,6,1.9459101490553132,1,0,1,6,6,160,5.081404364984463,1,1,0,6,0,2,2,1,20.0
5,10,20,3.044522437723423,1,2,0,6,0,220,5.3981627015177525,1,3,1,0.6931471805599453,0,1,1,1,1,5720,8.651898894268529,1,2,0,1,0,0,1,6,30.0
7,8,6,1.9459101490553132,1,0,1,6,6,360,5.8888779583328805,0,3,18,2.9444389791664403,1,0,3,4,8,162,5.093750200806762,1,0,2,1,2,1,6,5,35.0
2,1,15,2.772588722239781,0,0,0,1,5,140,4.948759890378168,2,0,3,1.3862943611198906,0,0,3,3,3,735,6.601230118728877,0,0,0,0,5,3,1,3,5.0
2,6,7,2.0794415416798357,0,1,2,0,7,340,5.831882477283517,1,4,1,0.6931471805599453,0,1,1,1,1,2499,7.824046010856292,0,0,4,0,9,3,1,4,5.0
8,6,20,3.044522437723423,1,2,0,6,0,300,5.707110264748875,0,6,4,1.6094379124341003,1,1,4,4,4,1800,7.496097345175956,1,0,0,1,0,3,4,6,20.0
2,2,11,2.4849066497880004,0,2,1,4,1,240,5.484796933490655,0,2,22,3.1354942159291497,1,1,2,1,2,174,5.1647859739235145,1,0,4,6,4,2,1,1,45.0
5,8,18,2.9444389791664403,1,0,3,4,8,120,4.795790545596741,0,1,13,2.6390573296152584,0,1,3,6,3,216,5.37989735354046,1,0,1,6,6,0,1,1,30.0
4,6,16,2.833213344056216,1,1,1,2,6,180,5.198497031265826,0,5,8,2.1972245773362196,1,2,3,1,8,396,5.983936280687191,1,0,1,4,6,3,4,1,10.0
6,1,13,2.6390573296152584,0,1,3,6,3,60,4.110873864173311,0,4,5,1.791759469228055,0,2,0,5,5,195,5.278114659230517,0,0,0,6,5,0,1,3,25.0
3,7,13,2.6390573296152584,0,1,3,6,3,280,5.638354669333745,1,0,21,3.091042453358316,0,0,1,0,1,260,5.564520407322694,1,2,0,1,0,0,1,1,50.0
0,4,14,2.70805020110221,1,2,4,0,4,160,5.081404364984463,1,6,7,2.0794415416798357,0,1,2,0,7,416,6.0330862217988015,1,2,1,3,6,0,1,1,30.0
5,1,10,2.3978952727983707,1,1,0,3,0,340,5.831882477283517,1,4,2,1.0986122886681098,1,2,2,2,2,1785,7.487733761436444,0,0,0,0,5,3,1,3,5.0
10,9,19,2.995732273553991,0,1,4,5,9,300,5.707110264748875,0,6,1,0.6931471805599453,0,1,1,1,1,8550,9.053803514155955,1,0,0,3,0,3,1,4,50.0
9,6,20,3.044522437723423,1,2,0,6,0,220,5.3981627015177525,1,3,4,1.6094379124341003,1,1,4,4,4,1540,7.340186835320115,1,1,0,0,0,2,4,6,40.0
4,3,10,2.3978952727983707,1,1,0,3,0,400,5.993961427306569,1,1,10,2.3978952727983707,1,1,0,3,0,540,6.293419278846481,1,0,0,1,0,3,10,5,35.0
7,0,12,2.5649493574615367,1,0,2,5,2,60,4.110873864173311,0,4,8,2.1972245773362196,1,2,3,1,8,117,4.770684624465665,0,0,2,5,7,3,1,1,30.0
0,7,15,2.772588722239781,0,0,0,1,5,400,5.993961427306569,1,1,1,0.6931471805599453,0,1,1,1,1,8100,8.999742789830492,1,0,0,1,0,2,1,4,35.0
2,0,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,0,4,27,3.332204510175204,0,0,2,6,7,15,2.772588722239781,0,0,0,1,5,1,1,3,35.0
0,3,13,2.6390573296152584,0,1,3,6,3,320,5.771441123130016,2,5,1,0.6931471805599453,0,1,1,1,1,4576,8.428799040653642,1,1,1,5,6,3,1,4,10.0
3,3,11,2.4849066497880004,0,2,1,4,1,280,5.638354669333745,1,0,1,0.6931471805599453,0,1,1,1,1,3388,8.128290171607052,1,1,3,0,8,1,1,4,10.0
7,7,15,2.772588722239781,0,0,0,1,5,300,5.707110264748875,0,6,27,3.332204510175204,0,0,2,6,7,225,5.420534999272286,0,0,0,1,5,1,3,2,35.0
0,9,19,2.995732273553991,0,1,4,5,9,160,5.081404364984463,1,6,12,2.5649493574615367,1,0,2,5,2,342,5.8377304471659395,1,0,2,6,2,0,1,1,35.0
4,3,12,2.5649493574615367,1,0,2,5,2,400,5.993961427306569,1,1,3,1.3862943611198906,0,0,3,3,3,2240,7.714677473800927,1,2,0,0,0,2,1,1,40.0
1,9,19,2.995732273553991,0,1,4,5,9,120,4.795790545596741,0,1,12,2.5649493574615367,1,0,2,5,2,228,5.43372200355424,1,0,3,4,8,3,1,3,20.0
10,9,6,1.9459101490553132,1,0,1,6,6,380,5.942799375126701,2,2,1,0.6931471805599453,0,1,1,1,1,2736,7.914617709040679,1,0,1,6,6,3,1,4,20.0
9,4,6,1.9459101490553132,1,0,1,6,6,220,5.3981627015177525,1,3,3,1.3862943611198906,0,0,3,3,3,660,6.493753839851686,1,0,0,2,0,2,1,4,50.0
8,1,14,2.70805020110221,1,2,4,0,4,360,5.8888779583328805,0,3,28,3.367295829986474,1,1,3,0,8,270,5.602118820879701,1,0,0,4,0,0,2,1,50.0
10,7,10,2.3978952727983707,1,1,0,3,0,280,5.638354669333745,1,0,8,2.1972245773362196,1,2,3,1,8,525,6.26530121273771,0,0,0,0,5,3,1,2,50.0
5,6,15,2.772588722239781,0,0,0,1,5,420,6.042632833682381,0,0,5,1.791759469228055,0,2,0,5,5,1764,7.475905969367397,1,0,4,0,4,3,1,3,40.0
1,1,6,1.9459101490553132,1,0,1,6,6,440,6.089044875446846,2,6,15,2.772588722239781,0,0,0,1,5,264,5.579729825986222,1,0,4,5,4,3,1,1,50.0
0,10,17,2.8903717578961645,0,2,2,3,7,260,5.564520407322694,2,1,29,3.4011973816621555,0,2,4,1,9,221,5.402677381872279,0,2,1,4,1,3,1,1,45.0
1,6,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,0,4,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,1,3,3,40.0
5,6,16,2.833213344056216,1,1,1,2,6,500,6.2166061010848646,2,3,1,0.6931471805599453,0,1,1,1,1,10000,9.210440366976517,1,1,0,4,0,2,1,5,25.0
3,0,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,0,4,13,2.6390573296152584,0,1,3,6,3,48,3.8918202981106265,1,0,3,6,8,2,1,1,30.0
1,4,6,1.9459101490553132,1,0,1,6,6,240,5.484796933490655,0,2,12,2.5649493574615367,1,0,2,5,2,150,5.017279836814924,1,0,0,3,0,1,6,4,25.0
3,4,11,2.4849066497880004,0,2,1,4,1,440,6.089044875446846,2,6,2,1.0986122886681098,1,2,2,2,2,2662,7.887208585813932,1,1,2,2,2,2,1,4,10.0
1,8,7,2.0794415416798357,0,1,2,0,7,140,4.948759890378168,2,0,26,3.295836866004329,1,2,1,5,6,49,3.912023005428146,0,1,4,0,9,1,1,2,30.0
10,3,6,1.9459101490553132,1,0,1,6,6,240,5.484796933490655,0,2,9,2.302585092994046,0,0,4,2,9,216,5.37989735354046,1,0,1,6,6,2,3,3,35.0
8,1,15,2.772588722239781,0,0,0,1,5,260,5.564520407322694,2,1,13,2.6390573296152584,0,1,3,6,3,405,6.0063531596017325,0,0,0,6,5,2,1,2,35.0
4,1,18,2.9444389791664403,1,0,3,4,8,100,4.61512051684126,1,2,2,1.0986122886681098,1,2,2,2,2,990,6.898714534329988,1,0,0,3,0,1,2,4,10.0
10,3,16,2.833213344056216,1,1,1,2,6,200,5.303304908059076,2,4,5,1.791759469228055,0,2,0,5,5,928,6.834108738813838,1,1,3,4,8,0,1,2,45.0
8,4,12,2.5649493574615367,1,0,2,5,2,100,4.61512051684126,1,2,1,0.6931471805599453,0,1,1,1,1,1440,7.273092595999522,1,0,0,5,0,1,1,4,20.0
7,3,9,2.302585092994046,0,0,4,2,9,440,6.089044875446846,2,6,6,1.9459101490553132,1,0,1,6,6,726,6.588926477533519,1,0,1,5,6,3,1,1,10.0
10,7,12,2.5649493574615367,1,0,2,5,2,380,5.942799375126701,2,2,3,1.3862943611198906,0,0,3,3,3,1748,7.466799475018602,1,2,3,5,8,1,1,1,15.0
4,6,6,1.9459101490553132,1,0,1,6,6,400,5.993961427306569,1,1,3,1.3862943611198906,0,0,3,3,3,1040,6.947937068614969,1,2,0,4,0,0,1,1,30.0
10,10,11,2.4849066497880004,0,2,1,4,1,160,5.081404364984463,1,6,18,2.9444389791664403,1,0,3,4,8,132,4.890349128221754,1,0,2,6,2,3,1,1,35.0
10,2,15,2.772588722239781,0,0,0,1,5,80,4.394449154672439,2,3,20,3.044522437723423,1,2,0,6,0,69,4.248495242049359,0,0,4,6,9,1,1,1,15.0
3,2,16,2.833213344056216,1,1,1,2,6,380,5.942799375126701,2,2,1,0.6931471805599453,0,1,1,1,1,7600,8.936035096566041,1,1,0,5,0,0,1,5,25.0
8,4,13,2.6390573296152584,0,1,3,6,3,360,5.8888779583328805,0,3,3,1.3862943611198906,0,0,3,3,3,2106,7.653020413804189,1,0,1,6,6,2,1,3,35.0
5,6,20,3.044522437723423,1,2,0,6,0,360,5.8888779583328805,0,3,3,1.3862943611198906,0,0,3,3,3,3480,8.15507488781144,1,0,0,1,0,2,1,4,45.0
10,2,8,2.1972245773362196,1,2,3,1,8,400,5.993961427306569,1,1,24,3.2188758248682006,1,0,4,3,4,180,5.198497031265826,1,0,0,5,0,2,4,2,35.0
10,3,6,1.9459101490553132,1,0,1,6,6,460,6.133398042996649,1,5,15,2.772588722239781,0,0,0,1,5,276,5.6240175061873385,1,0,1,3,6,1,1,1,50.0
5,8,9,2.302585092994046,0,0,4,2,9,260,5.564520407322694,2,1,3,1.3862943611198906,0,0,3,3,3,1092,6.996681488176539,1,0,2,0,2,1,1,2,40.0
4,5,5,1.791759469228055,0,2,0,5,5,360,5.8888779583328805,0,3,15,2.772588722239781,0,0,0,1,5,132,4.890349128221754,1,0,2,6,2,0,1,3,10.0
1,5,7,2.0794415416798357,0,1,2,0,7,160,5.081404364984463,1,6,13,2.6390573296152584,0,1,3,6,3,112,4.727387818712341,1,1,2,0,2,0,1,1,30.0
10,1,14,2.70805020110221,1,2,4,0,4,300,5.707110264748875,0,6,2,1.0986122886681098,1,2,2,2,2,2835,7.950149887652018,0,0,0,0,5,0,1,2,35.0
6,2,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,0,1,18,2.9444389791664403,1,0,3,4,8,42,3.7612001156935624,1,0,2,0,2,1,6,3,5.0
7,9,18,2.9444389791664403,1,0,3,4,8,340,5.831882477283517,1,4,9,2.302585092994046,0,0,4,2,9,884,6.785587645007929,1,2,4,2,4,3,1,1,30.0
6,6,12,2.5649493574615367,1,0,2,5,2,300,5.707110264748875,0,6,4,1.6094379124341003,1,1,4,4,4,1035,6.943122422819428,0,0,0,6,5,3,1,3,15.0
3,1,8,2.1972245773362196,1,2,3,1,8,140,4.948759890378168,2,0,14,2.70805020110221,1,2,4,0,4,108,4.6913478822291435,1,0,3,3,8,0,2,1,35.0
0,3,20,3.044522437723423,1,2,0,6,0,180,5.198497031265826,0,5,9,2.302585092994046,0,0,4,2,9,420,6.042632833682381,1,0,0,0,0,0,1,3,5.0
6,0,19,2.995732273553991,0,1,4,5,9,240,5.484796933490655,0,2,6,1.9459101490553132,1,0,1,6,6,798,6.683360945766275,1,0,3,0,8,3,1,3,5.0
4,6,9,2.302585092994046,0,0,4,2,9,400,5.993961427306569,1,1,18,2.9444389791664403,1,0,3,4,8,230,5.442417710521793,1,2,0,6,0,2,1,1,15.0
5,5,19,2.995732273553991,0,1,4,5,9,220,5.3981627015177525,1,3,1,0.6931471805599453,0,1,1,1,1,6061,8.709795057617749,0,1,1,6,1,0,1,4,45.0
5,0,16,2.833213344056216,1,1,1,2,6,60,4.110873864173311,0,4,12,2.5649493574615367,1,0,2,5,2,100,4.61512051684126,1,1,0,2,0,2,4,1,25.0
9,1,12,2.5649493574615367,1,0,2,5,2,80,4.394449154672439,2,3,1,0.6931471805599453,0,1,1,1,1,1008,6.9167150203536085,1,0,3,0,8,0,1,4,5.0
9,8,18,2.9444389791664403,1,0,3,4,8,260,5.564520407322694,2,1,1,0.6931471805599453,0,1,1,1,1,6084,8.713582005421628,1,0,4,1,4,3,1,4,30.0
4,10,19,2.995732273553991,0,1,4,5,9,360,5.8888779583328805,0,3,12,2.5649493574615367,1,0,2,5,2,741,6.60934924316738,0,0,1,6,1,2,1,2,30.0
10,7,6,1.9459101490553132,1,0,1,6,6,500,6.2166061010848646,2,3,6,1.9459101490553132,1,0,1,6,6,750,6.621405651764134,1,0,0,1,0,1,2,3,50.0
8,8,14,2.70805020110221,1,2,4,0,4,180,5.198497031265826,0,5,15,2.772588722239781,0,0,0,1,5,252,5.53338948872752,1,0,2,0,2,3,1,2,50.0
9,7,13,2.6390573296152584,0,1,3,6,3,120,4.795790545596741,0,1,1,0.6931471805599453,0,1,1,1,1,2028,7.615298339825815,1,0,3,5,8,0,1,4,30.0
3,1,20,3.044522437723423,1,2,0,6,0,180,5.198497031265826,0,5,3,1.3862943611198906,0,0,3,3,3,1740,7.462214939768189,1,0,0,4,0,2,1,4,45.0
9,7,12,2.5649493574615367,1,0,2,5,2,260,5.564520407322694,2,1,8,2.1972245773362196,1,2,3,1,8,429,6.063785208687608,0,0,4,2,9,3,1,0,10.0
0,0,18,2.9444389791664403,1,0,3,4,8,240,5.484796933490655,0,2,9,2.302585092994046,0,0,4,2,9,504,6.22455842927536,1,0,4,0,4,1,3,3,5.0
10,8,18,2.9444389791664403,1,0,3,4,8,200,5.303304908059076,2,4,15,2.772588722239781,0,0,0,1,5,360,5.8888779583328805,1,0,0,3,0,3,1,2,50.0
9,4,6,1.9459101490553132,1,0,1,6,6,360,5.8888779583328805,0,3,12,2.5649493574615367,1,0,2,5,2,234,5.459585514144159,1,0,4,3,4,3,6,4,30.0
1,7,11,2.4849066497880004,0,2,1,4,1,60,4.110873864173311,0,4,22,3.1354942159291497,1,1,2,1,2,33,3.5263605246161616,0,0,3,5,3,1,1,2,10.0
0,9,11,2.4849066497880004,0,2,1,4,1,500,6.2166061010848646,2,3,1,0.6931471805599453,0,1,1,1,1,7975,8.984192311641674,0,1,0,2,5,3,1,4,45.0
6,4,17,2.8903717578961645,0,2,2,3,7,440,6.089044875446846,2,6,10,2.3978952727983707,1,1,0,3,0,935,6.841615476477592,0,2,0,4,5,0,1,2,25.0
10,7,9,2.302585092994046,0,0,4,2,9,220,5.3981627015177525,1,3,2,1.0986122886681098,1,2,2,2,2,1287,7.160845906664299,0,0,2,6,7,2,1,2,30.0
10,5,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,2,4,30,3.4339872044851463,1,0,0,2,0,125,4.836281906951478,0,2,0,6,5,3,5,1,25.0
7,2,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,2,5,4,1.6094379124341003,1,1,4,4,4,928,6.834108738813838,1,1,3,4,8,2,4,5,45.0
7,6,8,2.1972245773362196,1,2,3,1,8,140,4.948759890378168,2,0,1,0.6931471805599453,0,1,1,1,1,1624,7.393263094763838,1,1,4,0,4,1,1,4,45.0
0,1,7,2.0794415416798357,0,1,2,0,7,380,5.942799375126701,2,2,14,2.70805020110221,1,2,4,0,4,266,5.58724865840025,1,2,1,0,6,1,1,3,40.0
7,5,6,1.9459101490553132,1,0,1,6,6,140,4.948759890378168,2,0,2,1.0986122886681098,1,2,2,2,2,462,6.137727054086234,1,0,2,0,2,2,2,4,10.0
2,7,13,2.6390573296152584,0,1,3,6,3,500,6.2166061010848646,2,3,25,3.258096538021482,0,1,0,4,5,325,5.786897381366708,0,1,0,3,5,0,1,3,25.0
7,4,15,2.772588722239781,0,0,0,1,5,240,5.484796933490655,0,2,1,0.6931471805599453,0,1,1,1,1,4140,8.328692583545568,1,0,0,3,0,2,1,5,15.0
1,7,13,2.6390573296152584,0,1,3,6,3,300,5.707110264748875,0,6,13,2.6390573296152584,0,1,3,6,3,345,5.846438775057725,0,0,0,2,5,1,1,1,15.0
9,10,6,1.9459101490553132,1,0,1,6,6,380,5.942799375126701,2,2,6,1.9459101490553132,1,0,1,6,6,437,6.082218910376446,0,2,2,3,7,0,1,1,15.0
7,6,11,2.4849066497880004,0,2,1,4,1,400,5.993961427306569,1,1,4,1.6094379124341003,1,1,4,4,4,1595,7.3752557780097545,0,2,0,6,5,2,1,2,45.0
7,5,6,1.9459101490553132,1,0,1,6,6,300,5.707110264748875,0,6,6,1.9459101490553132,1,0,1,6,6,405,6.0063531596017325,0,0,0,6,5,0,3,3,35.0
4,5,20,3.044522437723423,1,2,0,6,0,440,6.089044875446846,2,6,8,2.1972245773362196,1,2,3,1,8,1540,7.340186835320115,1,1,0,0,0,0,4,3,40.0
5,6,15,2.772588722239781,0,0,0,1,5,280,5.638354669333745,1,0,4,1.6094379124341003,1,1,4,4,4,1365,7.2196420401307355,0,0,0,0,5,3,1,2,30.0
7,5,20,3.044522437723423,1,2,0,6,0,340,5.831882477283517,1,4,15,2.772588722239781,0,0,0,1,5,544,6.300785794663244,1,1,4,5,4,0,1,1,20.0
10,0,7,2.0794415416798357,0,1,2,0,7,500,6.2166061010848646,2,3,1,0.6931471805599453,0,1,1,1,1,3850,8.25608813381491,1,1,0,0,0,2,1,4,10.0
0,2,20,3.044522437723423,1,2,0,6,0,220,5.3981627015177525,1,3,4,1.6094379124341003,1,1,4,4,4,1210,7.099201743553092,1,1,0,6,0,0,2,3,10.0
3,0,18,2.9444389791664403,1,0,3,4,8,160,5.081404364984463,1,6,4,1.6094379124341003,1,1,4,4,4,972,6.880384082186005,1,0,2,6,2,0,2,3,35.0
9,4,6,1.9459101490553132,1,0,1,6,6,80,4.394449154672439,2,3,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,2,2,3,20.0
5,0,12,2.5649493574615367,1,0,2,5,2,100,4.61512051684126,1,2,2,1.0986122886681098,1,2,2,2,2,690,6.53813982376767,1,0,0,4,0,1,2,3,15.0
10,5,11,2.4849066497880004,0,2,1,4,1,100,4.61512051684126,1,2,11,2.4849066497880004,0,2,1,4,1,135,4.912654885736052,0,0,0,2,5,3,1,1,35.0
5,8,15,2.772588722239781,0,0,0,1,5,160,5.081404364984463,1,6,4,1.6094379124341003,1,1,4,4,4,720,6.580639137284949,1,0,0,6,0,1,1,3,20.0
3,8,13,2.6390573296152584,0,1,3,6,3,320,5.771441123130016,2,5,3,1.3862943611198906,0,0,3,3,3,1664,7.417580402414544,1,2,4,5,4,1,1,1,20.0
6,7,10,2.3978952727983707,1,1,0,3,0,480,6.175867270105761,0,4,18,2.9444389791664403,1,0,3,4,8,400,5.993961427306569,1,1,0,1,0,2,2,2,50.0
7,6,7,2.0794415416798357,0,1,2,0,7,400,5.993961427306569,1,1,20,3.044522437723423,1,2,0,6,0,189,5.247024072160486,0,0,4,0,9,3,1,2,35.0
1,7,15,2.772588722239781,0,0,0,1,5,140,4.948759890378168,2,0,15,2.772588722239781,0,0,0,1,5,196,5.2832037287379885,1,1,1,0,6,2,1,1,40.0
9,0,18,2.9444389791664403,1,0,3,4,8,380,5.942799375126701,2,2,13,2.6390573296152584,0,1,3,6,3,684,6.529418838262226,1,0,4,5,4,0,1,1,30.0
