slot_person1,slot_person2,slot_item1,slot_item2,slot_multiplier,slot_multiplier_abs_log1p,slot_multiplier_is_even,slot_multiplier_mod3,slot_multiplier_mod5,slot_multiplier_mod7,slot_multiplier_mod10,slot_count1_person2,slot_count1_person2_abs_log1p,slot_count1_person2_is_even,slot_count1_person2_mod3,slot_count1_person2_mod5,slot_count1_person2_mod7,slot_count1_person2_mod10,slot_count2_person2,slot_count2_person2_abs_log1p,slot_count2_person2_is_even,slot_count2_person2_mod3,slot_count2_person2_mod5,slot_count2_person2_mod7,slot_count2_person2_mod10,gcd_all,n_multiple_pairs,y
6,2,3,8,5,1.791759469228055,0,2,0,5,5,155,5.049856007249537,0,2,0,1,5,110,4.709530201312334,1,2,0,5,0,5,2,53.0
4,6,8,1,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,4,3,20.0
0,4,8,1,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,16,2.833213344056216,1,1,1,2,6,4,3,28.0
4,4,2,3,6,1.9459101490553132,1,0,1,6,6,108,4.6913478822291435,1,0,3,3,8,84,4.442651256490317,1,0,4,0,4,6,2,32.0
8,8,6,8,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,245,5.5053315359323625,0,2,0,0,5,7,3,36.0
1,3,5,9,2,1.0986122886681098,1,2,2,2,2,74,4.31748811353631,1,2,4,4,4,32,3.4965075614664802,1,2,2,4,2,2,2,53.0
5,9,7,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,4,3,20.0
7,6,5,6,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,116,4.762173934797756,1,2,1,4,6,4,2,54.0
2,4,1,7,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,136,4.919980925828125,1,1,1,3,6,4,2,50.0
7,5,0,9,8,2.1972245773362196,1,2,3,1,8,128,4.859812404361672,1,2,3,2,8,168,5.1298987149230735,1,0,3,0,8,8,2,37.0
7,4,8,8,7,2.0794415416798357,0,1,2,0,7,196,5.2832037287379885,1,1,1,0,6,126,4.844187086458591,1,0,1,0,6,7,2,46.0
0,3,0,9,4,1.6094379124341003,1,1,4,4,4,104,4.653960350157523,1,2,4,6,4,108,4.6913478822291435,1,0,3,3,8,4,2,53.0
7,7,6,7,8,2.1972245773362196,1,2,3,1,8,48,3.8918202981106265,1,0,3,6,8,248,5.517452896464707,1,2,3,3,8,8,2,37.0
5,4,8,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,200,5.303304908059076,1,2,0,4,0,8,3,30.0
7,5,9,0,5,1.791759469228055,0,2,0,5,5,175,5.170483995038151,0,1,0,0,5,160,5.081404364984463,1,1,0,6,0,5,2,67.0
7,5,3,8,9,2.302585092994046,0,0,4,2,9,135,4.912654885736052,0,0,0,2,5,171,5.147494476813453,0,0,1,3,1,9,2,34.0
1,6,6,2,8,2.1972245773362196,1,2,3,1,8,72,4.290459441148391,1,0,2,2,2,240,5.484796933490655,1,0,0,2,0,8,2,39.0
0,1,7,3,2,1.0986122886681098,1,2,2,2,2,44,3.8066624897703196,1,2,4,2,4,60,4.110873864173311,1,0,0,4,0,2,2,52.0
7,4,8,1,8,2.1972245773362196,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,264,5.579729825986222,1,0,4,5,4,8,2,55.0
1,7,7,4,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,148,5.003946305945459,1,1,3,1,8,4,2,45.0
9,5,2,2,9,2.302585092994046,0,0,4,2,9,207,5.337538079701318,0,0,2,4,7,153,5.0369526024136295,0,0,3,6,3,9,2,40.0
4,5,6,8,6,1.9459101490553132,1,0,1,6,6,180,5.198497031265826,1,0,0,5,0,72,4.290459441148391,1,0,2,2,2,6,2,42.0
2,2,5,9,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,68,4.23410650459726,1,2,3,5,8,4,2,29.0
2,4,4,9,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,6,3,23.0
3,2,7,0,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,5,2,9.0
6,0,2,8,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,168,5.1298987149230735,1,0,3,0,8,8,2,32.0
5,0,4,2,4,1.6094379124341003,1,1,4,4,4,108,4.6913478822291435,1,0,3,3,8,20,3.044522437723423,1,2,0,6,0,4,2,32.0
4,3,7,1,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,0,5,5,105,4.663439094112067,0,0,0,0,5,5,2,36.0
4,1,9,5,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,1,0,0,1,0,108,4.6913478822291435,1,0,3,3,8,6,2,38.0
9,5,1,9,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,30,3.4339872044851463,1,0,0,2,0,3,3,30.0
2,3,3,1,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,3,3,10.0
0,8,7,2,8,2.1972245773362196,1,2,3,1,8,304,5.720311776607412,1,1,4,3,4,88,4.48863636973214,1,1,3,4,8,8,2,49.0
5,8,6,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,80,4.394449154672439,1,2,0,3,0,2,2,65.0
4,8,5,4,9,2.302585092994046,0,0,4,2,9,216,5.37989735354046,1,0,1,6,6,144,4.976733742420574,1,0,4,4,4,9,2,40.0
6,5,0,7,7,2.0794415416798357,0,1,2,0,7,140,4.948759890378168,1,2,0,0,0,217,5.384495062789089,0,1,2,0,7,7,2,51.0
9,5,3,5,4,1.6094379124341003,1,1,4,4,4,132,4.890349128221754,1,0,2,6,2,112,4.727387818712341,1,1,2,0,2,4,2,61.0
4,7,3,0,4,1.6094379124341003,1,1,4,4,4,76,4.343805421853684,1,1,1,6,6,52,3.970291913552122,1,1,2,3,2,4,2,32.0
3,8,8,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,0,1,0,3,3,41.0
8,3,5,5,8,2.1972245773362196,1,2,3,1,8,264,5.579729825986222,1,0,4,5,4,136,4.919980925828125,1,1,1,3,6,8,2,50.0
6,8,4,0,8,2.1972245773362196,1,2,3,1,8,104,4.653960350157523,1,2,4,6,4,192,5.262690188904886,1,0,2,3,2,8,2,37.0
3,9,3,2,7,2.0794415416798357,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,119,4.787491742782046,0,2,4,0,9,7,2,23.0
1,9,8,9,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,78,4.3694478524670215,1,0,3,1,8,3,2,44.0
7,3,0,0,2,1.0986122886681098,1,2,2,2,2,46,3.8501476017100584,1,1,1,4,6,74,4.31748811353631,1,2,4,4,4,2,2,60.0
9,4,9,3,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,168,5.1298987149230735,1,0,3,0,8,6,2,49.0
6,1,2,7,3,1.3862943611198906,0,0,3,3,3,114,4.74493212836325,1,0,4,2,4,72,4.290459441148391,1,0,2,2,2,3,2,62.0
7,7,8,7,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,54,4.007333185232471,1,0,4,5,4,3,2,48.0
5,1,1,5,8,2.1972245773362196,1,2,3,1,8,264,5.579729825986222,1,0,4,5,4,184,5.220355825078324,1,1,4,2,4,8,2,56.0
2,5,3,3,8,2.1972245773362196,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,216,5.37989735354046,1,0,1,6,6,8,2,49.0
9,5,7,4,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,0,3,0,304,5.720311776607412,1,1,4,3,4,8,2,48.0
8,3,4,1,7,2.0794415416798357,0,1,2,0,7,84,4.442651256490317,1,0,4,0,4,154,5.043425116919247,1,1,4,0,4,7,2,34.0
1,2,4,6,5,1.791759469228055,0,2,0,5,5,195,5.278114659230517,0,0,0,6,5,160,5.081404364984463,1,1,0,6,0,5,2,71.0
0,1,7,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,2,2,19.0
6,2,6,8,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,78,4.3694478524670215,1,0,3,1,8,6,2,28.0
2,7,4,5,3,1.3862943611198906,0,0,3,3,3,78,4.3694478524670215,1,0,3,1,8,108,4.6913478822291435,1,0,3,3,8,3,2,62.0
0,6,3,5,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,306,5.726847747587197,1,0,1,5,6,9,2,42.0
8,4,7,5,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,5,2,17.0
5,6,9,1,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,44,3.8066624897703196,1,2,4,2,4,2,2,49.0
1,5,7,7,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,306,5.726847747587197,1,0,1,5,6,9,2,39.0
0,0,0,7,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,69,4.248495242049359,0,0,4,6,9,3,2,47.0
7,9,5,1,4,1.6094379124341003,1,1,4,4,4,148,5.003946305945459,1,1,3,1,8,16,2.833213344056216,1,1,1,2,6,4,2,41.0
0,8,1,0,4,1.6094379124341003,1,1,4,4,4,136,4.919980925828125,1,1,1,3,6,132,4.890349128221754,1,0,2,6,2,4,2,67.0
7,5,1,7,7,2.0794415416798357,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,126,4.844187086458591,1,0,1,0,6,7,2,49.0
1,1,3,9,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,136,4.919980925828125,1,1,1,3,6,4,2,40.0
5,1,7,1,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,0,6,5,190,5.25227342804663,1,1,0,1,0,5,2,63.0
2,4,0,2,8,2.1972245773362196,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,232,5.4510384535657,1,1,2,1,2,8,2,51.0
2,9,0,6,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,95,4.564348191467836,0,2,0,4,5,5,2,28.0
5,2,3,2,4,1.6094379124341003,1,1,4,4,4,72,4.290459441148391,1,0,2,2,2,100,4.61512051684126,1,1,0,2,0,4,2,43.0
3,4,8,6,9,2.302585092994046,0,0,4,2,9,216,5.37989735354046,1,0,1,6,6,252,5.53338948872752,1,0,2,0,2,9,2,52.0
7,1,2,9,2,1.0986122886681098,1,2,2,2,2,28,3.367295829986474,1,1,3,0,8,62,4.143134726391533,1,2,2,6,2,2,2,45.0
3,4,0,5,4,1.6094379124341003,1,1,4,4,4,136,4.919980925828125,1,1,1,3,6,52,3.970291913552122,1,1,2,3,2,4,2,47.0
5,3,6,2,4,1.6094379124341003,1,1,4,4,4,116,4.762173934797756,1,2,1,4,6,40,3.713572066704308,1,1,0,5,0,4,2,39.0
4,2,7,3,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,196,5.2832037287379885,1,1,1,0,6,7,3,32.0
4,9,9,3,5,1.791759469228055,0,2,0,5,5,65,4.189654742026425,0,2,0,2,5,25,3.258096538021482,0,1,0,4,5,5,2,18.0
6,2,7,6,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,80,4.394449154672439,1,2,0,3,0,5,2,56.0
5,0,9,3,8,2.1972245773362196,1,2,3,1,8,248,5.517452896464707,1,2,3,3,8,112,4.727387818712341,1,1,2,0,2,8,2,45.0
0,1,4,4,9,2.302585092994046,0,0,4,2,9,198,5.293304824724492,1,0,3,2,8,207,5.337538079701318,0,0,2,4,7,9,2,45.0
8,7,9,3,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,102,4.634728988229636,1,0,2,4,2,3,2,44.0
9,2,5,8,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,195,5.278114659230517,0,0,0,6,5,5,2,45.0
0,1,6,8,5,1.791759469228055,0,2,0,5,5,65,4.189654742026425,0,2,0,2,5,40,3.713572066704308,1,1,0,5,0,5,2,21.0
9,3,4,4,4,1.6094379124341003,1,1,4,4,4,160,5.081404364984463,1,1,0,6,0,92,4.532599493153256,1,2,2,1,2,4,2,63.0
0,7,5,0,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,240,5.484796933490655,1,0,0,2,0,6,2,55.0
9,2,8,4,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,0,2,0,145,4.983606621708336,0,1,0,5,5,5,2,49.0
5,5,7,8,8,2.1972245773362196,1,2,3,1,8,216,5.37989735354046,1,0,1,6,6,72,4.290459441148391,1,0,2,2,2,8,3,36.0
6,9,7,6,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,21,3.091042453358316,0,0,1,0,1,3,2,31.0
7,9,7,1,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,108,4.6913478822291435,1,0,3,3,8,6,2,25.0
7,5,7,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,76,4.343805421853684,1,1,1,6,6,4,2,21.0
4,9,8,7,9,2.302585092994046,0,0,4,2,9,99,4.605170185988092,0,0,4,1,9,180,5.198497031265826,1,0,0,5,0,9,2,31.0
7,2,4,0,7,2.0794415416798357,0,1,2,0,7,224,5.41610040220442,1,2,4,0,4,133,4.897839799950911,0,1,3,0,3,7,2,51.0
5,1,5,7,8,2.1972245773362196,1,2,3,1,8,224,5.41610040220442,1,2,4,0,4,88,4.48863636973214,1,1,3,4,8,8,2,39.0
3,9,9,0,5,1.791759469228055,0,2,0,5,5,150,5.017279836814924,1,0,0,3,0,115,4.7535901911063645,0,1,0,3,5,5,2,53.0
8,9,6,2,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,195,5.278114659230517,0,0,0,6,5,5,3,42.0
6,0,7,7,4,1.6094379124341003,1,1,4,4,4,148,5.003946305945459,1,1,3,1,8,104,4.653960350157523,1,2,4,6,4,4,2,63.0
7,8,8,5,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,72,4.290459441148391,1,0,2,2,2,2,3,45.0
0,5,6,4,3,1.3862943611198906,0,0,3,3,3,78,4.3694478524670215,1,0,3,1,8,54,4.007333185232471,1,0,4,5,4,3,2,44.0
1,9,5,7,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,3,3,6.0
7,5,5,6,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,0,140,4.948759890378168,1,2,0,0,0,4,3,70.0
5,3,6,3,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,148,5.003946305945459,1,1,3,1,8,4,2,53.0
0,5,9,5,9,2.302585092994046,0,0,4,2,9,180,5.198497031265826,1,0,0,5,0,333,5.811140992976701,0,0,3,4,3,9,2,57.0
7,7,5,9,8,2.1972245773362196,1,2,3,1,8,192,5.262690188904886,1,0,2,3,2,56,4.04305126783455,1,2,1,0,6,8,2,31.0
1,0,6,0,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,74,4.31748811353631,1,2,4,4,4,2,2,43.0
9,7,7,7,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,3,3,9.0
3,3,7,4,6,1.9459101490553132,1,0,1,6,6,240,5.484796933490655,1,0,0,2,0,156,5.056245805348308,1,0,1,2,6,6,2,66.0
8,3,9,5,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,42,3.7612001156935624,1,0,2,0,2,3,2,46.0
2,7,8,3,7,2.0794415416798357,0,1,2,0,7,203,5.318119993844216,0,2,3,0,3,231,5.44673737166631,0,0,1,0,1,7,2,62.0
8,9,1,8,3,1.3862943611198906,0,0,3,3,3,78,4.3694478524670215,1,0,3,1,8,93,4.543294782270004,0,0,3,2,3,3,2,57.0
8,1,1,2,9,2.302585092994046,0,0,4,2,9,324,5.783825182329737,1,0,4,2,4,126,4.844187086458591,1,0,1,0,6,9,2,50.0
4,4,2,4,7,2.0794415416798357,0,1,2,0,7,210,5.351858133476067,1,0,0,0,0,21,3.091042453358316,0,0,1,0,1,7,3,33.0
1,2,4,1,5,1.791759469228055,0,2,0,5,5,185,5.225746673713202,0,2,0,3,5,10,2.3978952727983707,1,1,0,3,0,5,2,39.0
5,9,8,5,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,176,5.176149732573829,1,2,1,1,6,8,2,56.0
1,8,6,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,64,4.174387269895637,1,1,4,1,4,2,2,47.0
4,5,6,0,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,81,4.406719247264253,0,0,1,4,1,3,3,30.0
4,9,6,0,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,0,5,14,2.70805020110221,1,2,4,0,4,7,2,7.0
8,0,3,5,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,48,3.8918202981106265,1,0,3,6,8,4,3,24.0
9,7,4,6,7,2.0794415416798357,0,1,2,0,7,273,5.6131281063880705,0,0,3,0,3,238,5.476463551931511,1,1,3,0,8,7,2,73.0
8,4,0,4,9,2.302585092994046,0,0,4,2,9,324,5.783825182329737,1,0,4,2,4,135,4.912654885736052,0,0,0,2,5,9,2,51.0
1,3,4,8,7,2.0794415416798357,0,1,2,0,7,112,4.727387818712341,1,1,2,0,2,182,5.209486152841421,1,2,2,0,2,7,2,42.0
6,5,6,4,6,1.9459101490553132,1,0,1,6,6,234,5.459585514144159,1,0,4,3,4,72,4.290459441148391,1,0,2,2,2,6,2,51.0
8,4,9,3,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,96,4.574710978503383,1,0,1,5,6,8,3,13.0
5,0,3,8,9,2.302585092994046,0,0,4,2,9,144,4.976733742420574,1,0,4,4,4,144,4.976733742420574,1,0,4,4,4,9,3,32.0
9,5,2,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,3,2,10.0
8,4,3,2,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,2,2,22.0
6,8,5,1,3,1.3862943611198906,0,0,3,3,3,114,4.74493212836325,1,0,4,2,4,90,4.51085950651685,1,0,0,6,0,3,2,68.0
2,8,4,7,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,93,4.543294782270004,0,0,3,2,3,3,2,61.0
7,1,8,1,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,140,4.948759890378168,1,2,0,0,0,5,3,56.0
2,9,2,6,6,1.9459101490553132,1,0,1,6,6,108,4.6913478822291435,1,0,3,3,8,150,5.017279836814924,1,0,0,3,0,6,2,43.0
0,6,9,4,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,4,1.6094379124341003,1,1,4,4,4,4,3,25.0
7,5,7,7,7,2.0794415416798357,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,273,5.6131281063880705,0,0,3,0,3,7,2,46.0
7,6,6,1,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,0,3,0,80,4.394449154672439,1,2,0,3,0,8,3,20.0
8,3,6,8,6,1.9459101490553132,1,0,1,6,6,138,4.9344739331306915,1,0,3,5,8,180,5.198497031265826,1,0,0,5,0,6,2,53.0
7,8,1,0,8,2.1972245773362196,1,2,3,1,8,120,4.795790545596741,1,0,0,1,0,320,5.771441123130016,1,2,0,5,0,8,2,55.0
9,7,3,7,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,2,3,35.0
5,4,6,1,7,2.0794415416798357,0,1,2,0,7,70,4.2626798770413155,1,1,0,0,0,84,4.442651256490317,1,0,4,0,4,7,2,22.0
9,9,6,8,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,2,2,31.0
7,0,9,4,6,1.9459101490553132,1,0,1,6,6,186,5.231108616854587,1,0,1,4,6,60,4.110873864173311,1,0,0,4,0,6,2,41.0
5,7,8,4,7,2.0794415416798357,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,252,5.53338948872752,1,0,2,0,2,7,3,42.0
5,5,4,5,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,0,3,0,126,4.844187086458591,1,0,1,0,6,9,2,54.0
6,1,4,0,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,198,5.293304824724492,1,0,3,2,8,6,3,36.0
7,2,8,8,4,1.6094379124341003,1,1,4,4,4,60,4.110873864173311,1,0,0,4,0,96,4.574710978503383,1,0,1,5,6,4,2,39.0
5,4,2,7,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,26,3.295836866004329,1,2,1,5,6,2,2,42.0
0,5,4,9,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,135,4.912654885736052,0,0,0,2,5,5,2,65.0
9,6,0,7,7,2.0794415416798357,0,1,2,0,7,126,4.844187086458591,1,0,1,0,6,84,4.442651256490317,1,0,4,0,4,7,2,30.0
8,6,7,1,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,44,3.8066624897703196,1,2,4,2,4,2,2,31.0
9,8,8,6,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,99,4.605170185988092,0,0,4,1,9,3,2,58.0
7,3,7,0,3,1.3862943611198906,0,0,3,3,3,33,3.5263605246161616,0,0,3,5,3,27,3.332204510175204,0,0,2,6,7,3,2,20.0
2,6,3,4,8,2.1972245773362196,1,2,3,1,8,168,5.1298987149230735,1,0,3,0,8,56,4.04305126783455,1,2,1,0,6,8,3,28.0
2,5,6,2,9,2.302585092994046,0,0,4,2,9,207,5.337538079701318,0,0,2,4,7,342,5.8377304471659395,1,0,2,6,2,9,2,61.0
0,4,4,4,2,1.0986122886681098,1,2,2,2,2,78,4.3694478524670215,1,0,3,1,8,54,4.007333185232471,1,0,4,5,4,2,2,66.0
4,1,3,5,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,2,3,18.0
8,1,8,7,8,2.1972245773362196,1,2,3,1,8,280,5.638354669333745,1,1,0,0,0,24,3.2188758248682006,1,0,4,3,4,8,2,38.0
5,2,0,4,8,2.1972245773362196,1,2,3,1,8,216,5.37989735354046,1,0,1,6,6,160,5.081404364984463,1,1,0,6,0,8,2,47.0
9,9,9,4,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,78,4.3694478524670215,1,0,3,1,8,2,2,44.0
3,0,9,3,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,3,3,22.0
4,1,5,6,9,2.302585092994046,0,0,4,2,9,306,5.726847747587197,1,0,1,5,6,153,5.0369526024136295,0,0,3,6,3,9,3,51.0
5,6,3,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,5,3,4.0
8,9,1,1,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,72,4.290459441148391,1,0,2,2,2,2,3,72.0
7,4,2,9,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,124,4.8283137373023015,1,1,4,5,4,4,2,41.0
3,3,2,6,5,1.791759469228055,0,2,0,5,5,155,5.049856007249537,0,2,0,1,5,125,4.836281906951478,0,2,0,6,5,5,2,56.0
6,5,0,4,6,1.9459101490553132,1,0,1,6,6,204,5.3230099791384085,1,0,4,1,4,126,4.844187086458591,1,0,1,0,6,6,2,55.0
1,3,1,7,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,99,4.605170185988092,0,0,4,1,9,9,2,14.0
6,8,1,6,9,2.302585092994046,0,0,4,2,9,153,5.0369526024136295,0,0,3,6,3,54,4.007333185232471,1,0,4,5,4,9,2,23.0
9,9,4,2,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,3,1.3862943611198906,0,0,3,3,3,3,3,34.0
2,2,7,6,8,2.1972245773362196,1,2,3,1,8,312,5.746203190540153,1,0,2,4,2,120,4.795790545596741,1,0,0,1,0,8,2,54.0
7,9,2,3,8,2.1972245773362196,1,2,3,1,8,312,5.746203190540153,1,0,2,4,2,40,3.713572066704308,1,1,0,5,0,8,2,44.0
8,3,7,3,2,1.0986122886681098,1,2,2,2,2,70,4.2626798770413155,1,1,0,0,0,40,3.713572066704308,1,1,0,5,0,2,2,55.0
5,9,9,2,6,1.9459101490553132,1,0,1,6,6,228,5.43372200355424,1,0,3,4,8,114,4.74493212836325,1,0,4,2,4,6,3,57.0
8,3,3,8,9,2.302585092994046,0,0,4,2,9,63,4.1588830833596715,0,0,3,0,3,72,4.290459441148391,1,0,2,2,2,9,2,15.0
2,2,9,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,92,4.532599493153256,1,2,2,1,2,4,2,25.0
5,8,4,0,7,2.0794415416798357,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,224,5.41610040220442,1,2,4,0,4,7,2,63.0
8,7,2,7,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,58,4.07753744390572,1,1,3,2,8,2,2,36.0
9,0,8,6,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,280,5.638354669333745,1,1,0,0,0,8,2,43.0
1,1,4,5,9,2.302585092994046,0,0,4,2,9,81,4.406719247264253,0,0,1,4,1,81,4.406719247264253,0,0,1,4,1,9,3,18.0
0,9,1,0,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,105,4.663439094112067,0,0,0,0,5,7,2,38.0
0,4,6,8,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,32,3.4965075614664802,1,2,2,4,2,8,2,11.0
6,2,6,9,8,2.1972245773362196,1,2,3,1,8,168,5.1298987149230735,1,0,3,0,8,136,4.919980925828125,1,1,1,3,6,8,2,38.0
7,7,4,5,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,63,4.1588830833596715,0,0,3,0,3,9,2,32.0
5,8,7,5,9,2.302585092994046,0,0,4,2,9,306,5.726847747587197,1,0,1,5,6,324,5.783825182329737,1,0,4,2,4,9,2,70.0
4,3,1,2,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,36,3.6109179126442243,1,0,1,1,6,9,3,12.0
