slot_buyer_name,slot_item1,slot_item2,slot_item3,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_qty3,slot_qty3_abs_log1p,slot_qty3_is_even,slot_qty3_mod3,slot_qty3_mod5,slot_qty3_mod7,slot_qty3_mod10,slot_price1,slot_price1_abs_log1p,slot_price1_frac,slot_price1_n_decimals,slot_price2,slot_price2_abs_log1p,slot_price2_frac,slot_price2_n_decimals,slot_price3,slot_price3_abs_log1p,slot_price3_frac,slot_price3_n_decimals,slot_currency_symbol,gcd_all,n_multiple_pairs,y
9,3,5,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,12.5,2.6026896854443837,0.5,1,44.25,3.8122026701459353,0.25,2,60.5,4.119037174812473,0.5,1,0,1,2,275.0
10,2,0,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2.0,1.0986122886681098,0.0,1,16.75,2.8763855159214247,0.75,2,23.25,3.188416617383492,0.25,2,2,1,1,176.5
7,5,0,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,41.5,3.7495040759303713,0.5,1,41.0,3.7376696182833684,0.0,1,57.0,4.060443010546419,0.0,1,2,1,3,468.0
12,2,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,47.5,3.8815637979434374,0.5,1,3.75,1.55814461804655,0.75,2,40.75,3.7316994512968646,0.75,2,0,1,3,143.25
12,3,4,3,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,16.0,2.833213344056216,0.0,1,25.25,3.2676659890376327,0.25,2,66.75,4.21582445975981,0.75,2,0,1,1,555.75
3,1,2,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,48.0,3.8918202981106265,0.0,1,1.0,0.6931471805599453,0.0,1,29.25,3.4094961844768505,0.25,2,0,2,3,446.5
1,5,4,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,40.0,3.713572066704308,0.0,1,42.75,3.7784916128036232,0.75,2,74.5,4.324132656254979,0.5,1,1,1,1,906.25
6,4,0,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,32.25,3.5040547671018634,0.25,2,46.75,3.865979066926739,0.75,2,49.0,3.912023005428146,0.0,1,2,1,2,350.5
5,0,4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,36.75,3.6309854756950335,0.75,2,2.0,1.0986122886681098,0.0,1,99.0,4.605170185988092,0.0,1,2,1,2,444.75
11,3,2,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,42.25,3.7669972333778885,0.25,2,24.0,3.2188758248682006,0.0,1,71.5,4.283586561860629,0.5,1,0,1,2,462.75
14,2,3,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,46.25,3.855452653939752,0.25,2,3.0,1.3862943611198906,0.0,1,96.25,4.577284982498556,0.25,2,1,1,1,671.5
9,3,3,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5.75,1.9095425048844386,0.75,2,29.0,3.4011973816621555,0.0,1,9.25,2.327277705584417,0.25,2,2,1,3,84.25
9,3,5,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,8.25,2.224623551524334,0.25,2,35.25,3.590439381300684,0.25,2,57.5,4.069026754237811,0.5,1,2,1,2,196.25
3,0,1,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,10.0,2.3978952727983707,0.0,1,31.0,3.4657359027997265,0.0,1,22.25,3.1463051320333655,0.25,2,2,1,0,187.5
1,4,5,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,43.0,3.784189633918261,0.0,1,14.75,2.7568403652716422,0.75,2,12.5,2.6026896854443837,0.5,1,1,2,3,195.0
4,2,0,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,45.75,3.844814255734696,0.75,2,22.25,3.1463051320333655,0.25,2,81.5,4.412798293340635,0.5,1,0,1,1,611.5
9,3,1,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,13.5,2.6741486494265287,0.5,1,2.0,1.0986122886681098,0.0,1,52.75,3.984343667007772,0.75,2,1,1,3,267.0
0,6,0,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,47.75,3.886705197443856,0.75,2,36.25,3.6176519448255684,0.25,2,76.0,4.343805421853684,0.0,1,2,1,3,530.5
4,4,0,0,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,29.5,3.417726683613366,0.5,1,34.75,3.5765502691400166,0.75,2,70.75,4.273187854639731,0.75,2,3,1,1,340.75
5,5,0,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8.75,2.277267285009756,0.75,2,20.75,3.079613757534693,0.75,2,11.25,2.505525936990736,0.25,2,0,4,3,198.0
14,5,1,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,37.25,3.644143560272545,0.25,2,16.0,2.833213344056216,0.0,1,10.75,2.463853240590168,0.75,2,1,1,3,112.25
3,4,5,1,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,15.5,2.803360380906535,0.5,1,40.75,3.7316994512968646,0.75,2,10.25,2.4203681286504293,0.25,2,1,1,3,215.75
10,5,0,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,20.0,3.044522437723423,0.0,1,8.25,2.224623551524334,0.25,2,37.25,3.644143560272545,0.25,2,3,1,2,164.75
14,1,2,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,10.5,2.4423470353692043,0.5,1,28.25,3.3758795736778655,0.25,2,48.0,3.8918202981106265,0.0,1,0,1,0,370.0
3,1,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,35.5,3.597312260588446,0.5,1,31.75,3.488902962081261,0.75,2,63.25,4.162781723775329,0.25,2,1,1,2,391.25
12,2,3,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,40.25,3.71965111278069,0.25,2,20.0,3.044522437723423,0.0,1,69.75,4.259152536523347,0.75,2,2,1,3,409.0
10,1,5,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,19.0,2.995732273553991,0.0,1,46.0,3.8501476017100584,0.0,1,46.25,3.855452653939752,0.25,2,2,1,3,244.25
7,3,3,3,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,43.25,3.7898553714539385,0.25,2,29.0,3.4011973816621555,0.0,1,39.5,3.7013019741124933,0.5,1,3,1,1,624.25
4,3,4,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,17.25,2.9041650800285006,0.25,2,15.25,2.7880929087757464,0.25,2,41.0,3.7376696182833684,0.0,1,1,1,2,283.25
0,2,0,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,10.75,2.463853240590168,0.75,2,8.0,2.1972245773362196,0.0,1,89.5,4.505349850705881,0.5,1,2,1,3,183.5
7,2,4,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,21.0,3.091042453358316,0.0,1,23.5,3.1986731175506815,0.5,1,27.5,3.349904087274605,0.5,1,2,1,2,221.5
7,2,3,1,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,6.0,1.9459101490553132,0.0,1,38.0,3.6635616461296463,0.0,1,99.25,4.6076670661866785,0.25,2,2,1,2,470.5
6,5,0,4,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,23.5,3.1986731175506815,0.5,1,47.75,3.886705197443856,0.75,2,69.75,4.259152536523347,0.75,2,1,1,2,474.5
11,0,4,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,16.0,2.833213344056216,0.0,1,33.75,3.548179572010801,0.75,2,12.0,2.5649493574615367,0.0,1,3,1,2,165.25
5,1,2,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,15.75,2.8183982582710754,0.75,2,20.25,3.056356895370426,0.25,2,21.25,3.1023420086122493,0.25,2,2,1,0,257.0
8,5,2,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,20.5,3.068052935133617,0.5,1,9.75,2.3749057545736716,0.75,2,87.25,4.480173695813406,0.25,2,0,1,2,245.75
2,0,1,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,26.25,3.305053521109253,0.25,2,24.25,3.228826155721369,0.25,2,42.0,3.7612001156935624,0.0,1,2,1,3,195.5
1,6,0,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,23.5,3.1986731175506815,0.5,1,26.0,3.295836866004329,0.0,1,98.5,4.600157644164547,0.5,1,0,1,2,468.5
0,4,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,47.5,3.8815637979434374,0.5,1,48.5,3.901972669574645,0.5,1,53.0,3.9889840465642745,0.0,1,0,1,0,736.0
4,1,2,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,41.75,3.755369195382769,0.75,2,41.25,3.7436043538031827,0.25,2,10.5,2.4423470353692043,0.5,1,2,1,3,344.0
2,6,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10.25,2.4203681286504293,0.25,2,45.0,3.828641396489095,0.0,1,95.5,4.56954300834494,0.5,1,2,1,1,663.75
10,5,0,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,31.0,3.4657359027997265,0.0,1,31.5,3.481240089335692,0.5,1,55.0,4.02535169073515,0.0,1,0,1,3,305.0
9,1,1,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,31.75,3.488902962081261,0.75,2,11.75,2.545531271604435,0.75,2,56.5,4.051784947803305,0.5,1,2,2,1,423.5
6,4,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,16.25,2.847812143477369,0.25,2,47.5,3.8815637979434374,0.5,1,34.75,3.5765502691400166,0.75,2,2,1,1,445.0
10,0,5,4,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,20.25,3.056356895370426,0.25,2,1.75,1.0116009116784799,0.75,2,13.5,2.6741486494265287,0.5,1,2,1,0,185.75
9,3,1,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,25.25,3.2676659890376327,0.25,2,18.0,2.9444389791664403,0.0,1,47.25,3.876395827784995,0.25,2,1,1,1,242.25
13,3,1,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,25.25,3.2676659890376327,0.25,2,43.5,3.7954891891721947,0.5,1,50.0,3.9318256327243257,0.0,1,3,1,0,530.75
3,4,5,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,7.0,2.0794415416798357,0.0,1,44.25,3.8122026701459353,0.25,2,78.75,4.378896741664954,0.75,2,2,2,2,445.5
6,5,1,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,42.0,3.7612001156935624,0.0,1,0.75,0.5596157879354227,0.75,2,44.0,3.8066624897703196,0.0,1,2,1,1,307.0
14,6,5,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,10.0,2.3978952727983707,0.0,1,12.0,2.5649493574615367,0.0,1,28.0,3.367295829986474,0.0,1,1,1,0,198.0
6,4,1,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,32.75,3.518980417318539,0.75,2,1.0,0.6931471805599453,0.0,1,8.5,2.2512917986064953,0.5,1,0,1,1,102.5
14,6,1,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,20.25,3.056356895370426,0.25,2,46.75,3.865979066926739,0.75,2,83.75,4.43970574626056,0.75,2,0,2,3,488.5
12,3,3,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1.0,0.6931471805599453,0.0,1,49.25,3.917010546939185,0.25,2,55.0,4.02535169073515,0.0,1,2,1,1,425.75
12,6,1,0,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,35.75,3.6041382256588457,0.75,2,4.25,1.6582280766035324,0.25,2,70.5,4.269697449699962,0.5,1,1,1,2,354.75
12,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,40.5,3.7256934272366524,0.5,1,30.25,3.4420193761824107,0.25,2,31.5,3.481240089335692,0.5,1,3,1,2,203.25
0,6,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,25.0,3.258096538021482,0.0,1,11.75,2.545531271604435,0.75,2,88.0,4.48863636973214,0.0,1,0,1,3,576.75
6,5,5,1,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,41.25,3.7436043538031827,0.25,2,3.5,1.5040773967762742,0.5,1,54.75,4.020877410340228,0.75,2,3,4,3,577.0
13,0,4,2,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,0.5,0.4054651081081644,0.5,1,41.0,3.7376696182833684,0.0,1,82.75,4.427836170705175,0.75,2,2,1,2,332.75
2,0,3,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,47.0,3.871201010907891,0.0,1,37.5,3.6506582412937387,0.5,1,97.5,4.590056548178043,0.5,1,0,1,3,417.0
3,0,0,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,47.25,3.876395827784995,0.25,2,2.5,1.252762968495368,0.5,1,45.75,3.844814255734696,0.75,2,2,2,1,481.5
3,0,0,4,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3.25,1.4469189829363254,0.25,2,3.25,1.4469189829363254,0.25,2,24.75,3.248434627109745,0.75,2,1,1,1,91.75
5,3,3,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5.75,1.9095425048844386,0.75,2,24.0,3.2188758248682006,0.0,1,52.75,3.984343667007772,0.75,2,2,1,0,349.25
6,0,2,3,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,18.25,2.9575110607337933,0.25,2,20.75,3.079613757534693,0.75,2,67.25,4.223177434065069,0.25,2,2,1,1,472.25
8,2,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,15.75,2.8183982582710754,0.75,2,4.25,1.6582280766035324,0.25,2,75.75,4.340553386467307,0.75,2,0,1,1,367.25
7,6,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,18.25,2.9575110607337933,0.25,2,43.25,3.7898553714539385,0.25,2,96.5,4.579852378003801,0.5,1,1,1,0,503.75
12,6,2,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,12.25,2.583997552432231,0.25,2,42.25,3.7669972333778885,0.25,2,14.25,2.7245795030534206,0.25,2,3,2,2,331.0
7,6,1,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,9.0,2.302585092994046,0.0,1,15.25,2.7880929087757464,0.25,2,37.0,3.6375861597263857,0.0,1,0,1,2,189.25
9,2,5,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,12.25,2.583997552432231,0.25,2,36.5,3.624340932976365,0.5,1,65.5,4.197201947661808,0.5,1,2,1,2,384.25
1,5,3,5,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,12.0,2.5649493574615367,0.0,1,11.75,2.545531271604435,0.75,2,70.5,4.269697449699962,0.5,1,1,1,1,306.5
3,3,5,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,42.5,3.7727609380946383,0.5,1,31.75,3.488902962081261,0.75,2,51.25,3.9560398908449206,0.25,2,3,1,2,358.5
3,2,1,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,3.5,1.5040773967762742,0.5,1,7.25,2.1102132003465894,0.25,2,19.0,2.995732273553991,0.0,1,2,1,2,83.75
9,0,3,5,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,40.5,3.7256934272366524,0.5,1,29.5,3.417726683613366,0.5,1,21.75,3.1245651453969594,0.75,2,3,1,1,456.0
0,1,1,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,36.25,3.6176519448255684,0.25,2,25.25,3.2676659890376327,0.25,2,93.25,4.54595082632812,0.25,2,3,1,1,685.0
14,5,3,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,7.25,2.1102132003465894,0.25,2,36.25,3.6176519448255684,0.25,2,12.5,2.6026896854443837,0.5,1,1,1,1,334.75
13,6,2,1,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,14.0,2.70805020110221,0.0,1,33.75,3.548179572010801,0.75,2,46.75,3.865979066926739,0.75,2,1,1,1,615.75
0,1,0,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,38.75,3.6826098411003407,0.75,2,4.5,1.7047480922384253,0.5,1,15.75,2.8183982582710754,0.75,2,0,1,1,256.25
12,5,0,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10.0,2.3978952727983707,0.0,1,41.5,3.7495040759303713,0.5,1,94.25,4.55650501400681,0.25,2,2,2,3,291.5
4,6,2,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,17.75,2.9311937524164198,0.75,2,2.0,1.0986122886681098,0.0,1,30.75,3.457892725338701,0.75,2,3,2,2,176.0
0,6,4,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,29.75,3.4258899942525267,0.75,2,3.75,1.55814461804655,0.75,2,98.0,4.59511985013459,0.0,1,3,2,3,481.5
10,5,5,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,26.25,3.305053521109253,0.25,2,47.25,3.876395827784995,0.25,2,31.25,3.4735180432417816,0.25,2,3,1,2,446.0
1,6,1,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3.75,1.55814461804655,0.75,2,39.75,3.7074558396868715,0.75,2,39.5,3.7013019741124933,0.5,1,0,1,1,228.25
9,3,1,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4.75,1.749199854809259,0.75,2,3.75,1.55814461804655,0.75,2,25.75,3.2865344733420154,0.75,2,2,1,1,160.0
8,5,4,3,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,39.5,3.7013019741124933,0.5,1,9.25,2.327277705584417,0.25,2,91.25,4.524502282920636,0.25,2,1,1,2,468.25
2,3,2,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,32.25,3.5040547671018634,0.25,2,4.25,1.6582280766035324,0.25,2,55.75,4.038655656361512,0.75,2,3,1,1,354.25
3,3,0,1,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,47.25,3.876395827784995,0.25,2,8.75,2.277267285009756,0.75,2,32.5,3.5115454388310208,0.5,1,3,1,2,433.25
1,6,1,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,43.25,3.7898553714539385,0.25,2,10.25,2.4203681286504293,0.25,2,70.75,4.273187854639731,0.75,2,2,1,2,281.5
3,0,5,5,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,27.75,3.3586377672433594,0.75,2,37.25,3.644143560272545,0.25,2,22.75,3.1675825304806504,0.75,2,2,1,0,471.5
10,2,2,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,48.0,3.8918202981106265,0.0,1,26.25,3.305053521109253,0.25,2,72.0,4.290459441148391,0.0,1,3,1,0,666.0
0,0,4,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,48.25,3.8969093676180977,0.25,2,35.75,3.6041382256588457,0.75,2,83.25,4.433788569232471,0.25,2,0,1,3,394.25
11,0,0,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,47.0,3.871201010907891,0.0,1,37.5,3.6506582412937387,0.5,1,96.75,4.582413198865475,0.75,2,3,1,0,806.75
0,0,0,5,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,43.0,3.784189633918261,0.0,1,27.0,3.332204510175204,0.0,1,5.75,1.9095425048844386,0.75,2,3,1,2,511.75
4,0,0,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,37.0,3.6375861597263857,0.0,1,48.25,3.8969093676180977,0.25,2,16.0,2.833213344056216,0.0,1,3,1,3,294.25
14,1,4,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1.5,0.9162907318741551,0.5,1,4.75,1.749199854809259,0.75,2,33.75,3.548179572010801,0.75,2,1,1,1,181.25
11,6,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,6.5,2.0149030205422647,0.5,1,10.0,2.3978952727983707,0.0,1,30.5,3.449987545831587,0.5,1,3,1,3,76.5
5,4,1,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,15.25,2.7880929087757464,0.25,2,45.5,3.8394523125933104,0.5,1,73.75,4.314149212270796,0.75,2,1,1,0,614.0
5,5,4,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,36.5,3.624340932976365,0.5,1,44.75,3.82319179172153,0.75,2,79.25,4.385146762010125,0.25,2,1,1,0,548.25
0,5,1,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,47.75,3.886705197443856,0.75,2,47.75,3.886705197443856,0.75,2,23.0,3.1780538303479458,0.0,1,3,1,2,498.75
9,0,0,5,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,29.75,3.4258899942525267,0.75,2,2.25,1.1786549963416462,0.25,2,39.75,3.7074558396868715,0.75,2,1,1,2,125.0
1,2,4,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,11.5,2.5257286443082556,0.5,1,9.0,2.302585092994046,0.0,1,59.5,4.102643365036796,0.5,1,3,1,0,239.5
