slot_pair_noun_plural,slot_start_place,slot_opposite_phrase,slot_fast_speed,slot_fast_speed_abs_log1p,slot_fast_speed_mod3,slot_fast_speed_mod7,slot_distance_unit,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_time_h,slot_time_h_abs_log1p,slot_time_h_is_even,slot_time_h_mod3,slot_time_h_mod5,slot_time_h_mod7,slot_time_h_mod10,gcd_all,n_multiple_pairs,y
5,0,3,160,5.081404364984463,1,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,5,2400.0
4,0,3,140,4.948759890378168,2,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,5,1470.0
5,4,1,150,5.017279836814924,0,3,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,1,2025.0
1,2,0,140,4.948759890378168,2,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,5,1260.0
2,1,3,50,3.9318256327243257,2,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,3,450.0
4,3,3,60,4.110873864173311,0,4,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,3,270.0
5,2,1,90,4.51085950651685,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,2,1485.0
1,4,3,90,4.51085950651685,0,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,4,945.0
1,2,3,30,3.4339872044851463,0,2,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,3,135.0
3,4,3,110,4.709530201312334,2,5,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,1,1485.0
3,1,3,100,4.61512051684126,1,2,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,5,1500.0
3,4,2,130,4.875197323201151,1,4,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,3,2340.0
2,2,0,60,4.110873864173311,0,4,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,3,270.0
4,3,3,30,3.4339872044851463,0,2,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,3,360.0
5,2,0,160,5.081404364984463,1,6,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,3,720.0
5,2,3,110,4.709530201312334,2,5,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,1,2,1815.0
1,1,2,30,3.4339872044851463,0,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,3,135.0
2,4,0,130,4.875197323201151,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,4,2145.0
5,0,0,100,4.61512051684126,1,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,300.0
5,3,3,150,5.017279836814924,0,3,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,1,5,2700.0
2,1,2,170,5.14166355650266,2,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,510.0
1,1,1,70,4.2626798770413155,1,0,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,3,840.0
1,0,1,110,4.709530201312334,2,5,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,3,1980.0
5,5,3,70,4.2626798770413155,1,0,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,3,420.0
1,2,1,140,4.948759890378168,2,0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,2310.0
2,3,2,30,3.4339872044851463,0,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,3,360.0
3,2,3,70,4.2626798770413155,1,0,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,1155.0
5,2,1,120,4.795790545596741,0,1,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,4,1800.0
3,4,3,170,5.14166355650266,2,2,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,3,765.0
4,0,0,180,5.198497031265826,0,5,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,540.0
5,3,1,170,5.14166355650266,2,2,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,2,1275.0
4,0,1,170,5.14166355650266,2,2,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,3,2040.0
1,2,2,120,4.795790545596741,0,1,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,4,1800.0
0,5,1,150,5.017279836814924,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,6,1350.0
3,0,1,180,5.198497031265826,0,5,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,5,540.0
5,3,0,40,3.713572066704308,1,5,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,3,180.0
1,5,0,180,5.198497031265826,0,5,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,540.0
2,1,3,60,4.110873864173311,0,4,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,5,900.0
1,2,2,80,4.394449154672439,2,3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,6,240.0
0,1,3,150,5.017279836814924,0,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,5,450.0
3,0,2,100,4.61512051684126,1,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,3,1800.0
0,4,3,120,4.795790545596741,0,1,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,6,720.0
4,1,0,110,4.709530201312334,2,5,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,330.0
4,0,3,40,3.713572066704308,1,5,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,3,120.0
1,5,2,150,5.017279836814924,0,3,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,3,1800.0
1,0,2,130,4.875197323201151,1,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,5,1560.0
4,4,1,100,4.61512051684126,1,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,3,300.0
0,5,3,90,4.51085950651685,0,6,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,2,405.0
4,0,3,70,4.2626798770413155,1,0,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,3,840.0
3,2,2,120,4.795790545596741,0,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,6,720.0
2,3,0,80,4.394449154672439,2,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,4,720.0
0,2,0,60,4.110873864173311,0,4,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,630.0
5,0,3,70,4.2626798770413155,1,0,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,3,630.0
2,3,1,130,4.875197323201151,1,4,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,4,780.0
2,3,2,160,5.081404364984463,1,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,6,1920.0
3,1,3,130,4.875197323201151,1,4,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,1,585.0
0,0,0,100,4.61512051684126,1,2,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,1,1200.0
2,2,0,70,4.2626798770413155,1,0,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,3,420.0
1,5,0,180,5.198497031265826,0,5,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,6,540.0
1,0,1,80,4.394449154672439,2,3,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,2,1200.0
2,3,0,170,5.14166355650266,2,2,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,4,1020.0
0,4,0,160,5.081404364984463,1,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,1,6,2400.0
4,0,1,120,4.795790545596741,0,1,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,3,1260.0
1,5,3,70,4.2626798770413155,1,0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,420.0
0,0,2,70,4.2626798770413155,1,0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,2,735.0
0,3,2,180,5.198497031265826,0,5,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,1890.0
4,4,2,100,4.61512051684126,1,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,2,5,1800.0
3,0,0,50,3.9318256327243257,2,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,2,825.0
5,2,1,170,5.14166355650266,2,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,3,3060.0
2,5,2,40,3.713572066704308,1,5,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,6,480.0
2,1,0,160,5.081404364984463,1,6,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,2,1200.0
0,2,2,70,4.2626798770413155,1,0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,420.0
0,5,3,90,4.51085950651685,0,6,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,4,1350.0
2,4,3,60,4.110873864173311,0,4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,3,720.0
2,0,2,90,4.51085950651685,0,6,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,6,405.0
5,1,0,180,5.198497031265826,0,5,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,5,540.0
5,1,1,150,5.017279836814924,0,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,4,900.0
1,3,1,140,4.948759890378168,2,0,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,2310.0
0,4,2,170,5.14166355650266,2,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,4,2550.0
0,4,1,70,4.2626798770413155,1,0,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,210.0
3,5,3,90,4.51085950651685,0,6,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,945.0
1,0,3,170,5.14166355650266,2,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,3,510.0
4,2,2,120,4.795790545596741,0,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,3,1980.0
2,5,1,90,4.51085950651685,0,6,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,3,5,1620.0
4,5,3,160,5.081404364984463,1,6,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,6,960.0
2,3,0,30,3.4339872044851463,0,2,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,3,180.0
1,3,2,150,5.017279836814924,0,3,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,4,2025.0
0,4,3,100,4.61512051684126,1,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,5,900.0
3,3,0,140,4.948759890378168,2,0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,2,2100.0
5,4,0,70,4.2626798770413155,1,0,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,1155.0
4,0,0,60,4.110873864173311,0,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,1,6,900.0
4,0,3,170,5.14166355650266,2,2,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,3,2040.0
3,0,2,180,5.198497031265826,0,5,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,3,6,3240.0
0,2,0,90,4.51085950651685,0,6,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,2,1350.0
5,2,0,150,5.017279836814924,0,3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,2,1575.0
0,5,3,140,4.948759890378168,2,0,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,6,840.0
0,1,2,160,5.081404364984463,1,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,4,2160.0
4,1,1,40,3.713572066704308,1,5,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,3,720.0
1,5,3,30,3.4339872044851463,0,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,4,315.0
3,3,2,100,4.61512051684126,1,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,1,6,1500.0
4,3,1,70,4.2626798770413155,1,0,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,1,2,1155.0
0,2,0,70,4.2626798770413155,1,0,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,4,420.0
1,1,0,160,5.081404364984463,1,6,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,3,1680.0
0,5,1,180,5.198497031265826,0,5,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,1,6,2700.0
4,5,3,30,3.4339872044851463,0,2,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,3,180.0
5,3,1,50,3.9318256327243257,2,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,2,675.0
1,2,2,160,5.081404364984463,1,6,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,3,480.0
5,3,0,170,5.14166355650266,2,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,5,510.0
4,1,2,90,4.51085950651685,0,6,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,3,675.0
5,5,1,130,4.875197323201151,1,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,1,6,1950.0
5,5,1,180,5.198497031265826,0,5,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,3,810.0
0,3,3,170,5.14166355650266,2,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,4,765.0
1,0,2,100,4.61512051684126,1,2,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,2,900.0
0,2,1,140,4.948759890378168,2,0,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,2,1890.0
5,3,1,160,5.081404364984463,1,6,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,4,4,2880.0
4,3,0,180,5.198497031265826,0,5,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,6,1080.0
0,5,1,30,3.4339872044851463,0,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,315.0
1,0,1,60,4.110873864173311,0,4,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,3,270.0
4,3,3,170,5.14166355650266,2,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,4,2040.0
5,4,2,160,5.081404364984463,1,6,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,6,1920.0
0,5,0,50,3.9318256327243257,2,1,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,3,375.0
5,5,2,150,5.017279836814924,0,3,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,5,450.0
2,2,3,60,4.110873864173311,0,4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,3,990.0
2,2,1,70,4.2626798770413155,1,0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,2,525.0
2,4,2,50,3.9318256327243257,2,1,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,525.0
0,4,0,140,4.948759890378168,2,0,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,3,630.0
1,0,0,70,4.2626798770413155,1,0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,2,525.0
0,0,3,140,4.948759890378168,2,0,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,5,2100.0
2,5,3,110,4.709530201312334,2,5,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,2,825.0
2,3,0,120,4.795790545596741,0,1,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,6,720.0
5,1,2,90,4.51085950651685,0,6,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,2,2,1620.0
2,5,2,130,4.875197323201151,1,4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,3,585.0
4,0,0,30,3.4339872044851463,0,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,4,405.0
0,1,1,80,4.394449154672439,2,3,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,4,1200.0
5,2,3,40,3.713572066704308,1,5,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,3,420.0
2,2,1,80,4.394449154672439,2,3,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,6,480.0
0,3,3,160,5.081404364984463,1,6,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,2,960.0
2,4,0,170,5.14166355650266,2,2,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,3,1020.0
4,5,2,110,4.709530201312334,2,5,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,4,330.0
2,2,1,90,4.51085950651685,0,6,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,5,270.0
4,2,1,150,5.017279836814924,0,3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,2,1575.0
4,2,1,100,4.61512051684126,1,2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,5,1200.0
0,3,1,180,5.198497031265826,0,5,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,5,2430.0
4,4,1,120,4.795790545596741,0,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,5,1800.0
2,3,2,170,5.14166355650266,2,2,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,4,2040.0
1,2,2,100,4.61512051684126,1,2,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,3,750.0
0,3,3,80,4.394449154672439,2,3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,3,840.0
3,1,1,100,4.61512051684126,1,2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,1,3,1800.0
4,1,0,170,5.14166355650266,2,2,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,1,2295.0
