slot_person_name,slot_sold_item,slot_bought_item,slot_initial_qty,slot_initial_qty_abs_log1p,slot_initial_qty_is_even,slot_initial_qty_mod3,slot_initial_qty_mod5,slot_initial_qty_mod7,slot_initial_qty_mod10,slot_sell_price,slot_sell_price_abs_log1p,slot_sell_price_is_even,slot_sell_price_mod3,slot_sell_price_mod7,slot_sell_price_mod10,slot_buy_qty,slot_buy_qty_abs_log1p,slot_buy_qty_is_even,slot_buy_qty_mod3,slot_buy_qty_mod5,slot_buy_qty_mod7,slot_buy_qty_mod10,slot_buy_price,slot_buy_price_abs_log1p,slot_buy_price_is_even,slot_buy_price_mod3,slot_buy_price_mod7,slot_buy_price_mod10,slot_leftover_cash,slot_leftover_cash_abs_log1p,slot_leftover_cash_sign,slot_leftover_cash_is_even,slot_leftover_cash_mod3,slot_leftover_cash_mod7,slot_leftover_cash_mod10,gcd_all,n_multiple_pairs,y
9,0,7,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,20,3.044522437723423,1,1,2,6,0,1,7,4.0
7,3,4,36,3.6109179126442243,1,0,1,1,6,50,3.9318256327243257,1,2,1,0,19,2.995732273553991,0,1,4,5,9,35,3.58351893845611,0,2,0,5,635,6.455198563340122,1,0,2,5,5,1,0,10.0
2,4,5,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,0,0,1,5,110,4.709530201312334,1,1,2,5,0,1,8,5.0
7,6,4,34,3.5553480614894135,1,1,4,6,4,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,6,5,815,6.704414354964107,1,0,2,3,5,1,4,5.0
5,3,7,29,3.4011973816621555,0,2,4,1,9,60,4.110873864173311,1,0,4,0,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,5,0,520,6.255750041753367,1,1,1,2,0,1,4,7.0
6,1,0,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,6,5,25,3.258096538021482,1,0,1,4,5,1,4,5.0
9,3,4,23,3.1780538303479458,0,2,3,2,3,35,3.58351893845611,0,2,0,5,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,6,5,300,5.707110264748875,1,1,0,6,0,1,1,5.0
0,5,3,24,3.2188758248682006,1,0,4,3,4,40,3.713572066704308,1,1,5,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,470,6.154858094016418,1,1,2,1,0,1,3,6.0
3,5,0,33,3.5263605246161616,0,0,3,5,3,35,3.58351893845611,0,2,0,5,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,1,0,460,6.133398042996649,1,1,1,5,0,1,0,7.0
0,0,3,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,4,5,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,90,4.51085950651685,1,1,0,6,0,1,1,3.0
0,5,6,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,2,0,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,5,0,200,5.303304908059076,1,1,2,4,0,1,1,10.0
1,4,5,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,4,5,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,5,5,300,5.707110264748875,1,1,0,6,0,5,8,10.0
5,3,6,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,5,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,480,6.175867270105761,1,1,0,4,0,1,4,8.0
9,1,3,26,3.295836866004329,1,2,1,5,6,60,4.110873864173311,1,0,4,0,21,3.091042453358316,0,0,1,0,1,50,3.9318256327243257,1,2,1,0,330,5.802118375377063,1,1,0,1,0,1,0,3.0
8,0,2,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,4,5,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,250,5.5254529391317835,1,1,1,5,0,1,4,3.0
9,4,1,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,0,0.0,0,1,0,0,0,1,4,8.0
9,6,2,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,5,45,3.828641396489095,1,0,0,3,5,1,3,9.0
3,1,6,13,2.6390573296152584,0,1,3,6,3,50,3.9318256327243257,1,2,1,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,300,5.707110264748875,1,1,0,6,0,1,5,6.0
8,0,5,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,5,0,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,5,5,520,6.255750041753367,1,1,1,2,0,1,3,3.0
3,2,0,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,4,5,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,5,5,605,6.406879986069314,1,0,2,3,5,1,2,2.0
5,3,7,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,45,3.828641396489095,0,0,3,5,180,5.198497031265826,1,1,0,5,0,1,8,1.0
7,6,2,15,2.772588722239781,0,0,0,1,5,60,4.110873864173311,1,0,4,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,5,5,685,6.530877627725885,1,0,1,6,5,1,4,3.0
3,1,5,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,0,0.0,0,1,0,0,0,1,4,9.0
4,0,5,23,3.1780538303479458,0,2,3,2,3,55,4.02535169073515,0,1,6,5,21,3.091042453358316,0,0,1,0,1,55,4.02535169073515,0,1,6,5,0,0.0,0,1,0,0,0,1,1,2.0
3,0,2,23,3.1780538303479458,0,2,3,2,3,40,3.713572066704308,1,1,5,0,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,3,5,250,5.5254529391317835,1,1,1,5,0,1,0,10.0
9,4,4,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,5,5,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,0,0.0,0,1,0,0,0,1,1,7.0
1,6,5,34,3.5553480614894135,1,1,4,6,4,40,3.713572066704308,1,1,5,0,22,3.1354942159291497,1,1,2,1,2,30,3.4339872044851463,1,0,2,0,340,5.831882477283517,1,1,1,4,0,2,1,9.0
2,5,0,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,6,5,75,4.330733340286331,1,0,0,5,5,1,1,5.0
9,1,7,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,4,5,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,40,3.713572066704308,1,1,1,5,0,1,2,3.0
7,3,5,21,3.091042453358316,0,0,1,0,1,45,3.828641396489095,0,0,3,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,805,6.692083742506628,1,0,1,0,5,1,3,2.0
8,7,6,20,3.044522437723423,1,2,0,6,0,35,3.58351893845611,0,2,0,5,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,4,0,260,5.564520407322694,1,1,2,1,0,5,6,4.0
3,3,1,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,6,0,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,140,4.948759890378168,1,1,2,0,0,1,6,8.0
8,5,5,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,5,0,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,5,10,2.3978952727983707,1,1,1,3,0,1,5,6.0
8,4,0,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,5,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,10,2.3978952727983707,1,1,1,3,0,1,2,1.0
8,3,1,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,4,5,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,25,3.258096538021482,1,0,1,4,5,1,3,0.0
7,1,3,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,15,2.772588722239781,1,0,0,1,5,1,10,0.0
8,6,4,33,3.5263605246161616,0,0,3,5,3,40,3.713572066704308,1,1,5,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,960,6.8679744089702925,1,1,0,1,0,1,3,4.0
0,0,0,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,6,0,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,5,5,180,5.198497031265826,1,1,0,5,0,1,6,5.0
2,6,6,30,3.4339872044851463,1,0,0,2,0,50,3.9318256327243257,1,2,1,0,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,1,5,1180,7.074116816197362,1,1,1,4,0,1,1,4.0
5,7,5,32,3.4965075614664802,1,2,2,4,2,35,3.58351893845611,0,2,0,5,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,4,5,470,6.154858094016418,1,1,2,1,0,1,0,5.0
1,0,6,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,6,5,10,2.3978952727983707,1,1,1,3,0,1,4,4.0
5,4,1,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,6,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,140,4.948759890378168,1,1,2,0,0,2,5,2.0
5,4,5,16,2.833213344056216,1,1,1,2,6,45,3.828641396489095,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,115,4.7535901911063645,1,0,1,3,5,1,1,9.0
6,7,7,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,1,5,25,3.258096538021482,1,0,1,4,5,1,1,4.0
8,1,5,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,1,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,25,3.258096538021482,1,0,1,4,5,5,5,5.0
4,6,4,14,2.70805020110221,1,2,4,0,4,35,3.58351893845611,0,2,0,5,21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,6,0,35,3.58351893845611,1,0,2,0,5,1,1,1.0
7,0,1,27,3.332204510175204,0,0,2,6,7,50,3.9318256327243257,1,2,1,0,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,6,0,570,6.3473892096560105,1,1,0,3,0,1,0,6.0
4,3,1,32,3.4965075614664802,1,2,2,4,2,35,3.58351893845611,0,2,0,5,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,1,5,630,6.447305862541213,1,1,0,0,0,1,3,8.0
6,7,1,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,6,5,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,50,3.9318256327243257,1,1,2,1,0,1,6,0.0
2,7,0,24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,440,6.089044875446846,1,1,2,6,0,1,5,8.0
3,7,2,32,3.4965075614664802,1,2,2,4,2,25,3.258096538021482,0,1,4,5,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,5,595,6.39024066706535,1,0,1,0,5,1,1,4.0
2,6,1,30,3.4339872044851463,1,0,0,2,0,60,4.110873864173311,1,0,4,0,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,4,5,675,6.516193076042964,1,0,0,3,5,1,2,10.0
9,6,1,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,1,0,65,4.189654742026425,1,0,2,2,5,1,6,9.0
5,3,2,31,3.4657359027997265,0,1,1,3,1,10,2.3978952727983707,1,1,3,0,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,2,0,50,3.9318256327243257,1,1,2,1,0,1,2,2.0
7,3,4,31,3.4657359027997265,0,1,1,3,1,50,3.9318256327243257,1,2,1,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,750,6.621405651764134,1,1,0,1,0,1,4,10.0
8,1,5,17,2.8903717578961645,0,2,2,3,7,50,3.9318256327243257,1,2,1,0,24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,2,0,130,4.875197323201151,1,1,1,4,0,1,0,0.0
3,6,3,22,3.1354942159291497,1,1,2,1,2,60,4.110873864173311,1,0,4,0,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,2,0,720,6.580639137284949,1,1,0,6,0,2,5,4.0
2,0,3,19,2.995732273553991,0,1,4,5,9,35,3.58351893845611,0,2,0,5,1,0.6931471805599453,0,1,1,1,1,35,3.58351893845611,0,2,0,5,525,6.26530121273771,1,0,0,0,5,1,7,3.0
2,0,2,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,3,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,50,3.9318256327243257,1,1,2,1,0,1,3,10.0
6,3,2,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,90,4.51085950651685,1,1,0,6,0,1,5,3.0
5,4,2,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,5,0,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,5,5,65,4.189654742026425,1,0,2,2,5,1,4,6.0
1,5,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,5,5,20,3.044522437723423,1,1,2,6,0,1,10,0.0
2,7,4,9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,4,5,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,65,4.189654742026425,1,0,2,2,5,1,4,4.0
7,6,7,30,3.4339872044851463,1,0,0,2,0,45,3.828641396489095,0,0,3,5,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,2,0,210,5.351858133476067,1,1,0,0,0,1,3,10.0
0,2,3,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,1,0,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,5,5,765,6.641182169740591,1,0,0,2,5,1,5,8.0
3,1,2,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,1,5,525,6.26530121273771,1,0,0,0,5,1,4,6.0
2,6,5,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,180,5.198497031265826,1,1,0,5,0,1,8,2.0
8,1,3,38,3.6635616461296463,1,2,3,3,8,10,2.3978952727983707,1,1,3,0,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,3,0,90,4.51085950651685,1,1,0,6,0,1,3,8.0
2,0,0,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,3,0,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,1,5,60,4.110873864173311,1,1,0,4,0,1,4,2.0
2,1,4,15,2.772588722239781,0,0,0,1,5,50,3.9318256327243257,1,2,1,0,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,6,5,640,6.46302945692067,1,1,1,3,0,1,2,0.0
0,5,3,36,3.6109179126442243,1,0,1,1,6,60,4.110873864173311,1,0,4,0,25,3.258096538021482,0,1,0,4,5,55,4.02535169073515,0,1,6,5,365,5.902633333401366,1,0,2,1,5,1,0,7.0
1,1,6,20,3.044522437723423,1,2,0,6,0,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,350,5.860786223465865,1,1,2,0,0,5,7,8.0
0,2,0,23,3.1780538303479458,0,2,3,2,3,40,3.713572066704308,1,1,5,0,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,580,6.364750756851911,1,1,1,6,0,1,4,7.0
9,6,2,29,3.4011973816621555,0,2,4,1,9,60,4.110873864173311,1,0,4,0,11,2.4849066497880004,0,2,1,4,1,60,4.110873864173311,1,0,4,0,780,6.660575149839686,1,1,0,3,0,1,3,5.0
5,4,6,38,3.6635616461296463,1,2,3,3,8,60,4.110873864173311,1,0,4,0,24,3.2188758248682006,1,0,4,3,4,40,3.713572066704308,1,1,5,0,840,6.734591659972948,1,1,0,0,0,2,3,8.0
8,4,1,38,3.6635616461296463,1,2,3,3,8,60,4.110873864173311,1,0,4,0,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,5,0,940,6.846943139585379,1,1,1,2,0,2,3,9.0
4,1,4,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,6,0,75,4.330733340286331,1,0,0,5,5,1,6,4.0
5,4,1,16,2.833213344056216,1,1,1,2,6,45,3.828641396489095,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,240,5.484796933490655,1,1,0,2,0,1,4,8.0
0,7,6,31,3.4657359027997265,0,1,1,3,1,60,4.110873864173311,1,0,4,0,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,3,5,1110,7.01301578963963,1,1,0,4,0,1,2,8.0
3,5,5,16,2.833213344056216,1,1,1,2,6,50,3.9318256327243257,1,2,1,0,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,2,0,130,4.875197323201151,1,1,1,4,0,1,0,2.0
6,2,2,21,3.091042453358316,0,0,1,0,1,40,3.713572066704308,1,1,5,0,3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,6,5,595,6.39024066706535,1,0,1,0,5,1,1,2.0
0,1,1,26,3.295836866004329,1,2,1,5,6,60,4.110873864173311,1,0,4,0,13,2.6390573296152584,0,1,3,6,3,60,4.110873864173311,1,0,4,0,360,5.8888779583328805,1,1,0,3,0,1,4,7.0
9,4,1,34,3.5553480614894135,1,1,4,6,4,55,4.02535169073515,0,1,6,5,19,2.995732273553991,0,1,4,5,9,45,3.828641396489095,0,0,3,5,575,6.3561076606958915,1,0,2,1,5,1,0,8.0
1,6,0,39,3.6888794541139363,0,0,4,4,9,10,2.3978952727983707,1,1,3,0,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,2,0,270,5.602118820879701,1,1,0,4,0,1,7,9.0
0,6,3,19,2.995732273553991,0,1,4,5,9,55,4.02535169073515,0,1,6,5,8,2.1972245773362196,1,2,3,1,8,55,4.02535169073515,0,1,6,5,110,4.709530201312334,1,1,2,5,0,1,3,9.0
1,1,4,28,3.367295829986474,1,1,3,0,8,45,3.828641396489095,0,0,3,5,14,2.70805020110221,1,2,4,0,4,30,3.4339872044851463,1,0,2,0,840,6.734591659972948,1,1,0,0,0,1,4,0.0
3,2,5,22,3.1354942159291497,1,1,2,1,2,60,4.110873864173311,1,0,4,0,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,3,0,930,6.836259277277067,1,1,0,6,0,1,4,4.0
6,0,2,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,5,0,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,4,0,540,6.293419278846481,1,1,0,1,0,1,5,0.0
3,0,4,29,3.4011973816621555,0,2,4,1,9,20,3.044522437723423,1,2,6,0,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,1,5,145,4.983606621708336,1,0,1,5,5,1,1,6.0
3,4,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,3,0,20,3.044522437723423,1,1,2,6,0,2,5,0.0
5,3,1,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,1,5,5,1.791759469228055,1,0,2,5,5,1,6,8.0
2,6,2,17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,3,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,100,4.61512051684126,1,1,1,2,0,1,3,4.0
8,6,3,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,60,4.110873864173311,1,1,0,4,0,3,6,2.0
9,5,1,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,4,0,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,1,5,210,5.351858133476067,1,1,0,0,0,3,3,1.0
4,2,6,22,3.1354942159291497,1,1,2,1,2,60,4.110873864173311,1,0,4,0,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,5,850,6.7464121285733745,1,1,1,3,0,1,2,2.0
2,1,3,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,6,0,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,3,0,180,5.198497031265826,1,1,0,5,0,1,3,0.0
9,5,6,35,3.58351893845611,0,2,0,0,5,25,3.258096538021482,0,1,4,5,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,1,0,275,5.62040086571715,1,0,2,2,5,1,2,8.0
1,2,3,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,4,5,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,1,0,125,4.836281906951478,1,0,2,6,5,1,6,4.0
8,1,4,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,1,2,6,0,1,5,9.0
8,4,0,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,160,5.081404364984463,1,1,1,6,0,1,1,9.0
5,2,2,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,5,0,5,1.791759469228055,1,0,2,5,5,1,6,8.0
7,3,5,35,3.58351893845611,0,2,0,0,5,55,4.02535169073515,0,1,6,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1420,7.259116128097101,1,1,1,6,0,1,1,7.0
0,0,4,32,3.4965075614664802,1,2,2,4,2,35,3.58351893845611,0,2,0,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,915,6.82001636467413,1,0,0,5,5,1,3,3.0
5,3,3,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,2,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,370,5.916202062607435,1,1,1,6,0,1,5,4.0
1,7,6,24,3.2188758248682006,1,0,4,3,4,50,3.9318256327243257,1,2,1,0,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,6,0,840,6.734591659972948,1,1,0,0,0,1,2,2.0
8,3,2,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,2,0,14,2.70805020110221,1,2,4,0,4,15,2.772588722239781,0,0,1,5,30,3.4339872044851463,1,1,0,2,0,1,6,7.0
5,3,5,21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,6,0,6,1.9459101490553132,1,0,1,6,6,55,4.02535169073515,0,1,6,5,50,3.9318256327243257,1,1,2,1,0,1,0,2.0
9,6,0,22,3.1354942159291497,1,1,2,1,2,50,3.9318256327243257,1,2,1,0,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,1,0,600,6.398594934535208,1,1,0,5,0,2,4,2.0
8,2,6,17,2.8903717578961645,0,2,2,3,7,40,3.713572066704308,1,1,5,0,16,2.833213344056216,1,1,1,2,6,35,3.58351893845611,0,2,0,5,40,3.713572066704308,1,1,1,5,0,1,1,2.0
6,2,5,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,3,0,25,3.258096538021482,1,0,1,4,5,1,6,7.0
1,2,0,23,3.1780538303479458,0,2,3,2,3,50,3.9318256327243257,1,2,1,0,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,1,5,375,5.929589143389895,1,0,0,4,5,1,3,8.0
3,1,3,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,2,0,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,270,5.602118820879701,1,1,0,4,0,1,7,7.0
9,1,6,32,3.4965075614664802,1,2,2,4,2,45,3.828641396489095,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,1,5,930,6.836259277277067,1,1,0,6,0,1,3,10.0
7,7,0,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,5,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,25,3.258096538021482,1,0,1,4,5,1,3,8.0
8,4,5,20,3.044522437723423,1,2,0,6,0,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,4,0,0,0.0,0,1,0,0,0,10,4,8.0
5,5,7,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,6,0,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,6,5,230,5.442417710521793,1,1,2,6,0,1,3,9.0
7,6,2,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,5,0,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,1,5,865,6.763884908562435,1,0,1,4,5,1,1,2.0
0,2,3,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,5,5,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,4,0,65,4.189654742026425,1,0,2,2,5,1,6,4.0
8,1,5,24,3.2188758248682006,1,0,4,3,4,60,4.110873864173311,1,0,4,0,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,3,5,495,6.206575926724928,1,0,0,5,5,3,3,9.0
2,3,4,22,3.1354942159291497,1,1,2,1,2,35,3.58351893845611,0,2,0,5,11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,1,5,430,6.066108090103747,1,1,1,3,0,1,1,5.0
