slot_v1,slot_v1_abs_log1p,slot_v1_is_even,slot_v1_mod3,slot_v1_mod5,slot_v1_mod7,slot_v1_mod10,slot_t1,slot_t1_abs_log1p,slot_t1_is_even,slot_t1_mod3,slot_t1_mod5,slot_t1_mod7,slot_t1_mod10,slot_v2,slot_v2_abs_log1p,slot_v2_is_even,slot_v2_mod3,slot_v2_mod5,slot_v2_mod7,slot_v2_mod10,slot_t2,slot_t2_abs_log1p,slot_t2_is_even,slot_t2_mod3,slot_t2_mod5,slot_t2_mod7,slot_t2_mod10,slot_speed_unit,slot_distance_unit,slot_time_unit,slot_mover1,slot_mover2,gcd_all,n_multiple_pairs,y
26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,1,0,6,5,1,0,152.0
99,4.605170185988092,0,0,4,1,9,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,1,2,0,1,1,2,102.0
28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,0,0,1,1,4,1,2,140.0
22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,0,0,0,2,4,1,4,17.0
61,4.127134385045092,0,1,1,5,1,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,1,2,5,5,1,0,179.0
71,4.276666119016055,0,2,1,1,1,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,1,1,1,2,3,1,1,330.0
89,4.499809670330265,0,2,4,5,9,7,2.0794415416798357,0,1,2,0,7,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,0,0,0,5,1,1,1,239.0
26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,0,0,0,2,3,1,2,60.0
49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,59,4.0943445622221,0,2,4,3,9,1,0.6931471805599453,0,1,1,1,1,0,0,1,0,1,1,3,137.0
85,4.454347296253507,0,1,0,1,5,9,2.302585092994046,0,0,4,2,9,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,1,1,2,5,2,1,1,637.0
74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,0,0,2,1,0,1,3,90.0
88,4.48863636973214,1,1,3,4,8,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,1,1,0,3,1,1,2,16.0
79,4.382026634673881,0,1,4,2,9,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,0,0,0,4,4,1,1,195.0
68,4.23410650459726,1,2,3,5,8,5,1.791759469228055,0,2,0,5,5,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,1,1,0,1,3,1,1,238.0
61,4.127134385045092,0,1,1,5,1,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,0,0,1,4,0,1,2,24.0
85,4.454347296253507,0,1,0,1,5,8,2.1972245773362196,1,2,3,1,8,83,4.430816798843313,0,2,3,6,3,8,2.1972245773362196,1,2,3,1,8,0,0,1,3,6,1,1,16.0
87,4.477336814478207,0,0,2,3,7,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,0,0,1,6,5,1,2,165.0
97,4.584967478670572,0,1,2,6,7,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,0,0,0,0,0,1,1,227.0
49,3.912023005428146,0,1,4,0,9,9,2.302585092994046,0,0,4,2,9,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,1,0,6,5,1,0,277.0
66,4.204692619390966,1,0,1,3,6,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,1,1,3,0,1,5,306.0
52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,1,0.6931471805599453,0,1,1,1,1,1,1,2,2,4,1,3,212.0
84,4.442651256490317,1,0,4,0,4,8,2.1972245773362196,1,2,3,1,8,48,3.8918202981106265,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,1,1,1,5,1,1,1,240.0
87,4.477336814478207,0,0,2,3,7,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,1,1,2,5,5,1,2,62.0
39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,1,1,5,2,1,3,58.0
54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,0,0,0,2,2,1,1,184.0
34,3.5553480614894135,1,1,4,6,4,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,1,1,1,1,6,1,1,171.0
98,4.59511985013459,1,2,3,0,8,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,1,1,1,4,5,1,3,574.0
38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,1,2,6,5,1,1,50.0
40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,1,1,1,5,4,1,3,95.0
42,3.7612001156935624,1,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,53,3.9889840465642745,0,2,3,4,3,4,1.6094379124341003,1,1,4,4,4,1,1,2,5,5,1,1,124.0
76,4.343805421853684,1,1,1,6,6,6,1.9459101490553132,1,0,1,6,6,66,4.204692619390966,1,0,1,3,6,1,0.6931471805599453,0,1,1,1,1,1,1,0,2,3,1,4,390.0
62,4.143134726391533,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,1,1,1,3,0,2,0,196.0
82,4.418840607796598,1,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,1,2,6,6,1,2,88.0
43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,1,0.6931471805599453,0,1,1,1,1,1,1,0,1,3,1,4,52.0
89,4.499809670330265,0,2,4,5,9,9,2.302585092994046,0,0,4,2,9,73,4.30406509320417,0,1,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,1,3,2,1,0,290.0
89,4.499809670330265,0,2,4,5,9,3,1.3862943611198906,0,0,3,3,3,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,0,0,1,3,4,1,1,215.0
97,4.584967478670572,0,1,2,6,7,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,7,2.0794415416798357,0,1,2,0,7,0,0,2,0,3,1,1,24.0
30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,1,0,2,6,1,3,135.0
70,4.2626798770413155,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,0,0,1,0,6,1,1,70.0
99,4.605170185988092,0,0,4,1,9,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,1,1,2,4,3,1,2,270.0
70,4.2626798770413155,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,61,4.127134385045092,0,1,1,5,1,4,1.6094379124341003,1,1,4,4,4,0,0,0,6,1,1,1,36.0
79,4.382026634673881,0,1,4,2,9,7,2.0794415416798357,0,1,2,0,7,37,3.6375861597263857,0,1,2,2,7,7,2.0794415416798357,0,1,2,0,7,0,0,1,4,2,1,1,294.0
25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,0,0,1,2,3,1,1,40.0
100,4.61512051684126,1,1,0,2,0,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,1,1,2,3,6,1,5,375.0
20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,47,3.871201010907891,0,2,2,5,7,1,0.6931471805599453,0,1,1,1,1,0,0,2,6,0,1,3,13.0
95,4.564348191467836,0,2,0,4,5,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,0,0,1,0,1,1,1,655.0
48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,43,3.784189633918261,0,1,3,1,3,4,1.6094379124341003,1,1,4,4,4,0,0,1,6,3,1,2,116.0
59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,1,1,1,3,2,1,4,141.0
81,4.406719247264253,0,0,1,4,1,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,1,1,0,3,2,1,1,423.0
89,4.499809670330265,0,2,4,5,9,7,2.0794415416798357,0,1,2,0,7,57,4.060443010546419,0,0,2,1,7,2,1.0986122886681098,1,2,2,2,2,0,0,1,3,4,1,0,509.0
96,4.574710978503383,1,0,1,5,6,5,1.791759469228055,0,2,0,5,5,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,0,0,0,1,0,1,1,285.0
79,4.382026634673881,0,1,4,2,9,5,1.791759469228055,0,2,0,5,5,57,4.060443010546419,0,0,2,1,7,2,1.0986122886681098,1,2,2,2,2,1,1,2,1,1,1,0,281.0
51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,1,1,1,2,1,1,72.0
27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,1,1,5,6,1,2,8.0
42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,1,1,4,3,1,2,30.0
52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,81,4.406719247264253,0,0,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,1,1,1,1,1,4,23.0
70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,1,1,0,5,6,1,3,185.0
20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,1,1,4,2,1,2,65.0
37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,1,1,3,4,1,0,35.0
46,3.8501476017100584,1,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,0,0,1,5,4,1,1,108.0
79,4.382026634673881,0,1,4,2,9,5,1.791759469228055,0,2,0,5,5,98,4.59511985013459,1,2,3,0,8,1,0.6931471805599453,0,1,1,1,1,1,1,0,2,2,1,3,297.0
95,4.564348191467836,0,2,0,4,5,9,2.302585092994046,0,0,4,2,9,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,1,1,1,6,4,1,0,745.0
83,4.430816798843313,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,0,0,2,5,5,1,1,78.0
70,4.2626798770413155,1,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,0,0,0,3,0,1,3,399.0
90,4.51085950651685,1,0,0,6,0,7,2.0794415416798357,0,1,2,0,7,32,3.4965075614664802,1,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,0,0,2,1,0,1,3,598.0
44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,1,1,0,4,2,1,2,20.0
23,3.1780538303479458,0,2,3,2,3,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,1,2,4,0,1,3,187.0
35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,26,3.295836866004329,1,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,0,0,2,3,6,1,1,72.0
100,4.61512051684126,1,1,0,2,0,4,1.6094379124341003,1,1,4,4,4,33,3.5263605246161616,0,0,3,5,3,7,2.0794415416798357,0,1,2,0,7,0,0,2,2,3,1,1,169.0
98,4.59511985013459,1,2,3,0,8,4,1.6094379124341003,1,1,4,4,4,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,0,0,0,1,2,1,2,350.0
79,4.382026634673881,0,1,4,2,9,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,0,0,1,5,5,1,0,178.0
51,3.9512437185814275,0,0,1,2,1,7,2.0794415416798357,0,1,2,0,7,63,4.1588830833596715,0,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,1,1,2,0,5,1,1,231.0
95,4.564348191467836,0,2,0,4,5,3,1.3862943611198906,0,0,3,3,3,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,0,0,1,4,3,1,1,201.0
51,3.9512437185814275,0,0,1,2,1,5,1.791759469228055,0,2,0,5,5,55,4.02535169073515,0,1,0,6,5,4,1.6094379124341003,1,1,4,4,4,1,1,1,6,5,1,1,35.0
45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,1,1,1,4,2,1,1,171.0
59,4.0943445622221,0,2,4,3,9,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,0,0,1,4,5,1,3,217.0
73,4.30406509320417,0,1,3,3,3,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,0,0,1,2,2,1,0,69.0
49,3.912023005428146,0,1,4,0,9,6,1.9459101490553132,1,0,1,6,6,83,4.430816798843313,0,2,3,6,3,3,1.3862943611198906,0,0,3,3,3,0,0,0,4,3,1,1,45.0
88,4.48863636973214,1,1,3,4,8,3,1.3862943611198906,0,0,3,3,3,71,4.276666119016055,0,2,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,1,2,5,3,1,1,51.0
69,4.248495242049359,0,0,4,6,9,9,2.302585092994046,0,0,4,2,9,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,0,0,1,6,6,1,1,569.0
80,4.394449154672439,1,2,0,3,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,0,0,1,2,4,1,1,40.0
56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,0,0,2,5,4,2,2,140.0
76,4.343805421853684,1,1,1,6,6,8,2.1972245773362196,1,2,3,1,8,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,1,2,6,3,1,0,388.0
57,4.060443010546419,0,0,2,1,7,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,0,0,2,2,5,1,3,78.0
46,3.8501476017100584,1,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,0,0,0,0,2,1,2,70.0
84,4.442651256490317,1,0,4,0,4,8,2.1972245773362196,1,2,3,1,8,68,4.23410650459726,1,2,3,5,8,2,1.0986122886681098,1,2,2,2,2,1,1,1,5,6,2,3,536.0
31,3.4657359027997265,0,1,1,3,1,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,1,0,1,3,1,0,164.0
93,4.543294782270004,0,0,3,2,3,4,1.6094379124341003,1,1,4,4,4,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,1,1,0,2,3,1,1,152.0
100,4.61512051684126,1,1,0,2,0,5,1.791759469228055,0,2,0,5,5,94,4.553876891600541,1,1,4,3,4,2,1.0986122886681098,1,2,2,2,2,0,0,1,4,4,1,3,312.0
21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,0,0,1,6,0,1,1,67.0
34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,0,0,1,2,5,1,2,130.0
28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,1,1,0,2,6,1,3,143.0
23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,0,0,0,4,1,1,1,24.0
51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,1,0,6,1,1,2,27.0
60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,1,1,2,2,6,2,5,8.0
83,4.430816798843313,0,2,3,6,3,8,2.1972245773362196,1,2,3,1,8,73,4.30406509320417,0,1,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,0,0,6,1,0,445.0
88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,1,1,2,5,3,4,4,592.0
26,3.295836866004329,1,2,1,5,6,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,0,0,0,1,4,1,0,194.0
70,4.2626798770413155,1,1,0,0,0,9,2.302585092994046,0,0,4,2,9,85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,0,0,1,5,5,1,2,205.0
35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,1,2,6,4,1,2,65.0
54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,1,1,4,3,1,2,112.0
29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,0,0,4,2,9,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,0,0,1,4,1,1,0,65.0
69,4.248495242049359,0,0,4,6,9,9,2.302585092994046,0,0,4,2,9,78,4.3694478524670215,1,0,3,1,8,5,1.791759469228055,0,2,0,5,5,0,0,1,3,6,1,0,231.0
36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,1,1,1,4,5,1,3,195.0
62,4.143134726391533,1,2,2,6,2,3,1.3862943611198906,0,0,3,3,3,87,4.477336814478207,0,0,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,1,2,4,1,1,4,99.0
47,3.871201010907891,0,2,2,5,7,6,1.9459101490553132,1,0,1,6,6,57,4.060443010546419,0,0,2,1,7,4,1.6094379124341003,1,1,4,4,4,0,0,0,5,1,1,0,54.0
23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,0,0,1,1,1,1,1,15.0
50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,86,4.465908118654584,1,2,1,2,6,1,0.6931471805599453,0,1,1,1,1,0,0,2,3,4,1,3,214.0
69,4.248495242049359,0,0,4,6,9,7,2.0794415416798357,0,1,2,0,7,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,1,1,1,0,1,1,1,431.0
63,4.1588830833596715,0,0,3,0,3,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,1,1,3,0,1,2,275.0
93,4.543294782270004,0,0,3,2,3,7,2.0794415416798357,0,1,2,0,7,77,4.356708826689592,0,2,2,0,7,1,0.6931471805599453,0,1,1,1,1,0,0,0,0,3,1,4,574.0
54,4.007333185232471,1,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,49,3.912023005428146,0,1,4,0,9,6,1.9459101490553132,1,0,1,6,6,1,1,1,5,2,1,1,138.0
82,4.418840607796598,1,1,2,5,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,0,0,2,3,6,1,1,504.0
78,4.3694478524670215,1,0,3,1,8,7,2.0794415416798357,0,1,2,0,7,59,4.0943445622221,0,2,4,3,9,1,0.6931471805599453,0,1,1,1,1,1,1,1,0,0,1,3,487.0
47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,0,0,1,0,1,1,0,149.0
38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,1,2,1,4,1,1,172.0
57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,91,4.5217885770490405,0,1,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,1,0,0,5,1,4,80.0
61,4.127134385045092,0,1,1,5,1,7,2.0794415416798357,0,1,2,0,7,73,4.30406509320417,0,1,3,3,3,1,0.6931471805599453,0,1,1,1,1,0,0,2,6,5,1,3,354.0
69,4.248495242049359,0,0,4,6,9,7,2.0794415416798357,0,1,2,0,7,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,0,0,2,3,0,1,0,219.0
36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,61,4.127134385045092,0,1,1,5,1,1,0.6931471805599453,0,1,1,1,1,1,1,2,2,5,1,3,119.0
60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,1,1,1,0,1,3,100.0
22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,1,1,1,2,5,1,3,106.0
37,3.6375861597263857,0,1,2,2,7,8,2.1972245773362196,1,2,3,1,8,43,3.784189633918261,0,1,3,1,3,6,1.9459101490553132,1,0,1,6,6,0,0,2,0,6,1,0,38.0
34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,1,1,1,3,2,1,1,126.0
57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,84,4.442651256490317,1,0,4,0,4,3,1.3862943611198906,0,0,3,3,3,0,0,1,1,1,1,3,147.0
61,4.127134385045092,0,1,1,5,1,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,0,0,0,5,2,1,1,58.0
65,4.189654742026425,0,2,0,2,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,0,0,1,6,5,1,0,230.0
90,4.51085950651685,1,0,0,6,0,5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,0,0,1,5,4,1,2,392.0
63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,0,0,1,2,3,1,0,197.0
32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,1,1,0,5,1,3,92.0
56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,1,1,2,3,6,2,3,272.0
74,4.31748811353631,1,2,4,4,4,5,1.791759469228055,0,2,0,5,5,99,4.605170185988092,0,0,4,1,9,2,1.0986122886681098,1,2,2,2,2,1,1,0,2,4,1,1,172.0
60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,0,0,2,3,6,1,2,176.0
24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,5,4,1,3,26.0
58,4.07753744390572,1,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,46,3.8501476017100584,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,1,1,1,2,3,1,3,128.0
89,4.499809670330265,0,2,4,5,9,7,2.0794415416798357,0,1,2,0,7,98,4.59511985013459,1,2,3,0,8,2,1.0986122886681098,1,2,2,2,2,0,0,1,2,0,1,2,427.0
