slot_person_name,slot_activity,slot_venue,slot_distance_km,slot_distance_km_abs_log1p,slot_speed_offset_1,slot_speed_offset_1_abs_log1p,slot_total_time1_hours,slot_total_time1_hours_abs_log1p,slot_total_time1_hours_frac,slot_total_time1_hours_n_decimals,slot_total_time2_hours,slot_total_time2_hours_abs_log1p,slot_total_time2_hours_frac,slot_total_time2_hours_n_decimals,y
6,2,4,48.0,3.8918202981106265,2.0,1.0986122886681098,9.127272727272727,2.315232054694813,0.12727272727272698,15,6.800000000000001,2.0541237336955462,0.8000000000000007,15,504.0
7,3,2,9.0,2.302585092994046,1.0,0.6931471805599453,4.0,1.6094379124341003,0.0,1,2.9714285714285715,1.3791258716412782,0.9714285714285715,16,204.0
2,3,3,21.0,3.091042453358316,3.0,1.3862943611198906,3.730769230769231,1.5540878173509354,0.7307692307692308,15,2.710526315789474,1.3111737306517826,0.7105263157894739,15,210.0
5,3,2,40.0,3.713572066704308,3.0,1.3862943611198906,9.588888888888889,2.359805233323937,0.5888888888888886,15,6.033333333333333,1.9506607518139112,0.033333333333333215,15,522.0
0,0,3,9.0,2.302585092994046,1.0,0.6931471805599453,4.0,1.6094379124341003,0.0,1,2.9714285714285715,1.3791258716412782,0.9714285714285715,16,204.0
4,2,3,8.0,2.1972245773362196,2.0,1.0986122886681098,5.433333333333333,1.8614928072427301,0.4333333333333327,15,2.3857142857142857,1.2195648990857721,0.3857142857142857,16,246.0
7,1,1,25.0,3.258096538021482,1.0,0.6931471805599453,6.055555555555555,1.9538153285624265,0.05555555555555536,15,5.045454545454546,1.7993066748634379,0.04545454545454586,15,330.0
0,3,3,12.0,2.5649493574615367,2.0,1.0986122886681098,3.9285714285714284,1.5950491749820008,0.9285714285714284,16,2.6818181818181817,1.3034067013141228,0.6818181818181817,16,210.0
1,1,3,25.0,3.258096538021482,1.0,0.6931471805599453,5.855555555555555,1.9250593535751226,0.8555555555555552,15,4.845454545454546,1.7656643584452032,0.8454545454545457,15,318.0
5,1,4,18.0,2.9444389791664403,3.0,1.3862943611198906,7.6000000000000005,2.1517622032594623,0.6000000000000005,16,3.672727272727273,1.541742899662749,0.6727272727272728,15,384.0
4,3,3,20.0,3.044522437723423,1.0,0.6931471805599453,5.144444444444445,1.8155483311920697,0.14444444444444482,15,4.336363636363636,1.6745444540356802,0.336363636363636,15,282.0
1,0,0,24.0,3.2188758248682006,1.0,0.6931471805599453,9.7,2.3702437414678603,0.6999999999999993,1,6.957142857142856,2.074069997877925,0.9571428571428564,15,486.0
0,0,3,12.0,2.5649493574615367,3.0,1.3862943611198906,5.0,1.791759469228055,0.0,1,2.381818181818182,1.2184134884807303,0.38181818181818183,15,252.0
5,1,1,42.0,3.7612001156935624,2.0,1.0986122886681098,7.736363636363636,2.1674940431778764,0.7363636363636363,15,5.699999999999999,1.9021075263969203,0.6999999999999993,15,426.0
0,0,4,20.0,3.044522437723423,1.0,0.6931471805599453,6.214285714285714,1.9760631872260008,0.2142857142857144,15,4.944444444444445,1.7824570765657415,0.9444444444444446,15,330.0
0,2,4,36.0,3.6109179126442243,3.0,1.3862943611198906,6.6454545454545455,2.0341112941805317,0.6454545454545455,16,4.3352941176470585,1.6743440130648748,0.3352941176470585,16,366.0
0,3,4,20.0,3.044522437723423,1.0,0.6931471805599453,5.814285714285714,1.9190212488389822,0.8142857142857141,15,4.544444444444444,1.7127964254212535,0.5444444444444443,15,306.0
3,0,1,30.0,3.4339872044851463,2.0,1.0986122886681098,7.066666666666667,2.0877403444945313,0.06666666666666732,15,5.015384615384615,1.7943202900897286,0.01538461538461533,15,384.0
4,3,2,56.0,4.04305126783455,3.0,1.3862943611198906,9.315384615384614,2.333636432826096,0.31538461538461426,15,6.594736842105263,2.027455486613385,0.594736842105263,15,522.0
2,3,4,12.0,2.5649493574615367,2.0,1.0986122886681098,4.8999999999999995,1.7749523509116736,0.8999999999999995,16,2.7666666666666666,1.3261904370501851,0.7666666666666666,16,246.0
0,2,3,42.0,3.7612001156935624,1.0,0.6931471805599453,6.561538461538461,2.0230746696915842,0.5615384615384613,15,5.699999999999999,1.9021075263969203,0.6999999999999993,15,366.0
6,1,0,24.0,3.2188758248682006,2.0,1.0986122886681098,10.0,2.3978952727983707,0.0,1,5.733333333333333,1.9070703157390494,0.7333333333333334,15,504.0
4,3,2,30.0,3.4339872044851463,2.0,1.0986122886681098,5.754545454545454,1.9102156789253428,0.754545454545454,15,4.3,1.667706820558076,0.2999999999999998,1,318.0
7,3,0,21.0,3.091042453358316,1.0,0.6931471805599453,3.930769230769231,1.5954950064650877,0.930769230769231,15,3.5,1.5040773967762742,0.5,1,222.0
2,3,2,24.0,3.2188758248682006,3.0,1.3862943611198906,7.057142857142857,2.0865590094487,0.05714285714285694,15,3.8923076923076927,1.58766411288454,0.8923076923076927,16,372.0
4,2,0,15.0,2.772588722239781,3.0,1.3862943611198906,6.4,2.0014800002101243,0.40000000000000036,1,3.127272727272727,1.4176168322489318,0.12727272727272698,15,324.0
5,0,1,48.0,3.8918202981106265,2.0,1.0986122886681098,8.927272727272726,2.295285790512434,0.9272727272727259,15,6.6000000000000005,2.0281482472922856,0.6000000000000005,16,492.0
3,2,3,40.0,3.713572066704308,1.0,0.6931471805599453,9.488888888888889,2.350316495815236,0.48888888888888893,15,7.872727272727272,2.1829822206206764,0.8727272727272721,15,516.0
4,3,2,18.0,2.9444389791664403,2.0,1.0986122886681098,7.8,2.174751721484161,0.7999999999999998,1,4.6,1.7227665977411035,0.5999999999999996,1,396.0
7,0,2,10.0,2.3978952727983707,2.0,1.0986122886681098,6.966666666666667,2.075266170269355,0.9666666666666668,15,3.157142857142857,1.4248280251221335,0.15714285714285703,15,318.0
5,0,4,24.0,3.2188758248682006,1.0,0.6931471805599453,9.799999999999999,2.379546134130174,0.7999999999999989,15,7.057142857142857,2.0865590094487,0.05714285714285694,15,492.0
4,3,1,20.0,3.044522437723423,2.0,1.0986122886681098,5.144444444444445,1.8155483311920697,0.14444444444444482,15,3.776923076923077,1.5637966314778964,0.7769230769230768,15,282.0
3,0,4,16.0,2.833213344056216,3.0,1.3862943611198906,5.171428571428571,1.8199303461947511,0.17142857142857082,15,3.0615384615384618,1.4015618332506792,0.061538461538461764,16,276.0
4,1,0,42.0,3.7612001156935624,1.0,0.6931471805599453,7.061538461538461,2.087104414425405,0.06153846153846132,15,6.199999999999999,1.9740810260220096,0.1999999999999993,15,396.0
5,1,3,42.0,3.7612001156935624,2.0,1.0986122886681098,6.7615384615384615,2.0491805698980263,0.7615384615384615,16,5.241176470588235,1.8311687015637215,0.24117647058823533,15,378.0
5,3,0,30.0,3.4339872044851463,2.0,1.0986122886681098,5.554545454545454,1.8801587714925327,0.5545454545454538,15,4.1,1.62924053973028,0.09999999999999964,1,306.0
0,1,2,49.0,3.912023005428146,3.0,1.3862943611198906,8.138461538461538,2.212492049467008,0.13846153846153797,15,5.757894736842105,1.9107114120894202,0.757894736842105,15,456.0
7,2,0,40.0,3.713572066704308,3.0,1.3862943611198906,9.088888888888889,2.3114347082710283,0.08888888888888857,15,5.533333333333333,1.8769172775683618,0.5333333333333332,15,492.0
3,2,1,24.0,3.2188758248682006,2.0,1.0986122886681098,10.1,2.4069451083182885,0.09999999999999964,1,5.833333333333333,1.9218125974762528,0.833333333333333,15,510.0
4,2,2,8.0,2.1972245773362196,1.0,0.6931471805599453,5.933333333333333,1.9363406980391624,0.9333333333333327,15,3.8000000000000003,1.5686159179138452,0.8000000000000003,16,276.0
0,3,2,35.0,3.58351893845611,3.0,1.3862943611198906,8.277777777777779,2.2276220545205905,0.27777777777777857,15,5.166666666666667,1.8191584434161694,0.16666666666666696,15,450.0
5,2,2,30.0,3.4339872044851463,1.0,0.6931471805599453,7.066666666666667,2.0877403444945313,0.06666666666666732,15,5.8545454545454545,1.92491200221554,0.8545454545454545,16,384.0
0,2,1,42.0,3.7612001156935624,3.0,1.3862943611198906,7.061538461538461,2.087104414425405,0.06153846153846132,15,5.021052631578947,1.795262099779257,0.021052631578947434,15,396.0
2,2,3,35.0,3.58351893845611,1.0,0.6931471805599453,5.684615384615385,1.8998086748098097,0.6846153846153848,15,4.966666666666667,1.7861884241785997,0.9666666666666668,15,318.0
1,2,4,36.0,3.6109179126442243,3.0,1.3862943611198906,6.745454545454546,2.0471061610368997,0.745454545454546,15,4.435294117647059,1.6929136345914224,0.43529411764705905,15,372.0
7,2,2,21.0,3.091042453358316,3.0,1.3862943611198906,8.5,2.2512917986064953,0.5,1,3.9181818181818184,1.5929389130540654,0.9181818181818184,16,426.0
5,3,0,42.0,3.7612001156935624,2.0,1.0986122886681098,6.661538461538462,2.036212807129016,0.6615384615384619,15,5.141176470588236,1.8150163313923224,0.14117647058823568,15,372.0
7,3,4,15.0,2.772588722239781,1.0,0.6931471805599453,3.5333333333333337,1.5114575040738967,0.5333333333333337,16,2.9272727272727272,1.3679452224516941,0.9272727272727272,16,192.0
3,3,0,12.0,2.5649493574615367,2.0,1.0986122886681098,3.9285714285714284,1.5950491749820008,0.9285714285714284,16,2.6818181818181817,1.3034067013141228,0.6818181818181817,16,210.0
3,0,2,14.0,2.70805020110221,3.0,1.3862943611198906,10.033333333333333,2.4009209937149074,0.033333333333333215,15,3.811111111111111,1.5709280576722247,0.8111111111111109,15,462.0
3,0,0,24.0,3.2188758248682006,2.0,1.0986122886681098,7.057142857142857,2.0865590094487,0.05714285714285694,15,4.5636363636363635,1.7162519167199097,0.5636363636363635,16,372.0
4,3,1,24.0,3.2188758248682006,1.0,0.6931471805599453,10.1,2.4069451083182885,0.09999999999999964,1,7.357142857142857,2.1231166051824975,0.35714285714285676,15,510.0
4,1,0,42.0,3.7612001156935624,2.0,1.0986122886681098,6.661538461538462,2.036212807129016,0.6615384615384619,15,5.141176470588236,1.8150163313923224,0.14117647058823568,15,372.0
5,3,1,10.0,2.3978952727983707,1.0,0.6931471805599453,7.166666666666667,2.1000608288825715,0.16666666666666696,15,4.5,1.7047480922384253,0.5,1,330.0
0,2,2,10.0,2.3978952727983707,2.0,1.0986122886681098,6.866666666666667,2.0626344233634546,0.8666666666666671,15,3.0571428571428574,1.4004789961118471,0.057142857142857384,16,312.0
2,1,2,48.0,3.8918202981106265,3.0,1.3862943611198906,8.927272727272726,2.295285790512434,0.9272727272727259,15,5.847058823529412,1.9238191912411216,0.8470588235294123,15,492.0
2,2,2,48.0,3.8918202981106265,3.0,1.3862943611198906,9.027272727272727,2.3053086534610863,0.027272727272727337,15,5.947058823529412,1.9383183791471006,0.947058823529412,15,498.0
7,2,1,15.0,2.772588722239781,1.0,0.6931471805599453,6.2,1.9740810260220096,0.20000000000000018,1,4.485714285714286,1.702147310538368,0.48571428571428577,15,312.0
2,3,2,28.0,3.367295829986474,3.0,1.3862943611198906,4.407692307692307,1.6878224413550824,0.40769230769230713,15,3.0473684210526315,1.3980668973451578,0.047368421052631504,16,246.0
4,2,4,20.0,3.044522437723423,3.0,1.3862943611198906,4.844444444444445,1.7654915424074449,0.844444444444445,15,3.0666666666666664,1.402823663071101,0.06666666666666643,16,264.0
7,2,1,16.0,2.833213344056216,2.0,1.0986122886681098,4.9714285714285715,1.7869861904753974,0.9714285714285715,16,3.309090909090909,1.4607269559026603,0.3090909090909091,15,264.0
0,3,1,15.0,2.772588722239781,1.0,0.6931471805599453,3.8333333333333335,1.575536360758419,0.8333333333333335,16,3.227272727272727,1.44155703979494,0.22727272727272707,15,210.0
7,1,2,40.0,3.713572066704308,3.0,1.3862943611198906,8.988888888888889,2.3014733641413554,0.9888888888888889,15,5.433333333333333,1.8614928072427301,0.4333333333333327,15,486.0
7,3,2,9.0,2.302585092994046,2.0,1.0986122886681098,4.0,1.6094379124341003,0.0,1,2.4,1.2237754316221157,0.3999999999999999,1,204.0
0,1,4,36.0,3.6109179126442243,2.0,1.0986122886681098,7.245454545454546,2.1096620843227205,0.24545454545454604,15,5.5,1.8718021769015913,0.5,1,402.0
5,1,0,21.0,3.091042453358316,2.0,1.0986122886681098,3.430769230769231,1.4885732102403089,0.430769230769231,15,2.670588235294118,1.300351931319166,0.6705882352941179,15,192.0
5,0,4,16.0,2.833213344056216,2.0,1.0986122886681098,11.166666666666666,2.498699971920336,0.16666666666666607,15,5.071428571428571,1.8035939268750578,0.07142857142857117,15,510.0
5,3,2,30.0,3.4339872044851463,1.0,0.6931471805599453,6.054545454545454,1.9536721543908024,0.054545454545453786,15,5.215384615384615,1.8270276080655128,0.21538461538461462,15,336.0
5,0,1,24.0,3.2188758248682006,3.0,1.3862943611198906,5.0636363636363635,1.8023096801232075,0.06363636363636349,16,3.523529411764706,1.509292532455382,0.5235294117647058,15,282.0
6,1,1,10.0,2.3978952727983707,1.0,0.6931471805599453,7.366666666666667,2.1242555574696285,0.36666666666666714,15,4.7,1.7404661748405046,0.7000000000000002,1,342.0
7,2,2,25.0,3.258096538021482,1.0,0.6931471805599453,6.055555555555555,1.9538153285624265,0.05555555555555536,15,5.045454545454546,1.7993066748634379,0.04545454545454586,15,330.0
4,1,1,14.0,2.70805020110221,3.0,1.3862943611198906,9.933333333333334,2.3918162267219882,0.9333333333333336,15,3.7111111111111112,1.5499237849016927,0.7111111111111112,16,456.0
0,0,4,21.0,3.091042453358316,1.0,0.6931471805599453,9.1,2.312535423847214,0.09999999999999964,1,6.7,2.0412203288596382,0.7000000000000002,1,462.0
2,1,4,35.0,3.58351893845611,3.0,1.3862943611198906,7.977777777777778,2.1947523881908304,0.9777777777777779,15,4.866666666666667,1.7692866133759966,0.8666666666666671,15,432.0
5,3,3,6.0,1.9459101490553132,2.0,1.0986122886681098,4.1,1.62924053973028,0.09999999999999964,1,1.8142857142857143,1.0347084866886296,0.8142857142857143,16,186.0
5,2,3,16.0,2.833213344056216,1.0,0.6931471805599453,11.266666666666666,2.5068855565067754,0.2666666666666657,15,7.0,2.0794415416798357,0.0,1,516.0
5,3,1,24.0,3.2188758248682006,1.0,0.6931471805599453,10.2,2.4159137783010487,0.1999999999999993,1,7.457142857142856,2.1350113928346466,0.4571428571428564,15,516.0
6,1,2,35.0,3.58351893845611,2.0,1.0986122886681098,5.584615384615385,1.8847359256861598,0.5846153846153852,15,4.317647058823529,1.6710309233419147,0.31764705882352917,15,312.0
3,2,1,12.0,2.5649493574615367,3.0,1.3862943611198906,5.3,1.840549633397487,0.2999999999999998,1,2.6818181818181817,1.3034067013141228,0.6818181818181817,16,270.0
0,0,4,25.0,3.258096538021482,3.0,1.3862943611198906,6.055555555555555,1.9538153285624265,0.05555555555555536,15,3.8333333333333335,1.575536360758419,0.8333333333333335,16,330.0
4,3,1,42.0,3.7612001156935624,1.0,0.6931471805599453,8.136363636363637,2.21226245470076,0.1363636363636367,15,6.961538461538462,2.074622255243887,0.9615384615384617,15,450.0
7,3,0,36.0,3.6109179126442243,3.0,1.3862943611198906,7.1454545454545455,2.097460047182514,0.1454545454545455,16,4.8352941176470585,1.763924670234611,0.8352941176470585,16,396.0
2,3,0,42.0,3.7612001156935624,3.0,1.3862943611198906,7.736363636363636,2.1674940431778764,0.7363636363636363,15,5.041176470588235,1.7985987728782964,0.04117647058823515,15,426.0
0,2,0,12.0,2.5649493574615367,2.0,1.0986122886681098,8.5,2.2512917986064953,0.5,1,3.9285714285714284,1.5950491749820008,0.9285714285714284,16,390.0
1,3,0,18.0,2.9444389791664403,2.0,1.0986122886681098,3.472727272727273,1.497998350699892,0.4727272727272731,15,2.6,1.2809338454620642,0.6000000000000001,1,192.0
4,3,2,24.0,3.2188758248682006,2.0,1.0986122886681098,6.957142857142856,2.074069997877925,0.9571428571428564,15,4.463636363636363,1.6981145687427912,0.46363636363636296,15,366.0
3,1,1,35.0,3.58351893845611,1.0,0.6931471805599453,5.784615384615385,1.914657605551209,0.7846153846153854,15,5.066666666666667,1.8028093054146401,0.06666666666666732,15,324.0
2,1,4,15.0,2.772588722239781,1.0,0.6931471805599453,6.7,2.0412203288596382,0.7000000000000002,1,4.985714285714286,1.7893756778727787,0.9857142857142858,15,342.0
3,1,4,48.0,3.8918202981106265,3.0,1.3862943611198906,8.927272727272726,2.295285790512434,0.9272727272727259,15,5.847058823529412,1.9238191912411216,0.8470588235294123,15,492.0
5,3,4,49.0,3.912023005428146,2.0,1.0986122886681098,7.7384615384615385,2.1677341488255144,0.7384615384615385,16,5.964705882352941,1.9408553783936893,0.9647058823529413,15,432.0
4,1,1,8.0,2.1972245773362196,1.0,0.6931471805599453,5.833333333333333,1.9218125974762528,0.833333333333333,15,3.7,1.547562508716013,0.7000000000000002,1,270.0
4,1,2,15.0,2.772588722239781,1.0,0.6931471805599453,6.3,1.9878743481543455,0.2999999999999998,1,4.585714285714285,1.7202123179360067,0.5857142857142854,15,318.0
0,3,4,36.0,3.6109179126442243,3.0,1.3862943611198906,7.245454545454546,2.1096620843227205,0.24545454545454604,15,4.935294117647059,1.7809165833033471,0.935294117647059,15,402.0
7,2,0,21.0,3.091042453358316,3.0,1.3862943611198906,3.5307692307692307,1.5108917331960043,0.5307692307692307,16,2.5105263157894737,1.2557659737551377,0.5105263157894737,16,198.0
1,0,3,35.0,3.58351893845611,1.0,0.6931471805599453,5.984615384615385,1.9437099281457109,0.9846153846153847,15,5.266666666666667,1.8352445811677938,0.2666666666666666,15,336.0
0,2,2,20.0,3.044522437723423,1.0,0.6931471805599453,6.414285714285715,2.0034086411165295,0.4142857142857146,15,5.144444444444445,1.8155483311920697,0.14444444444444482,15,342.0
2,1,1,12.0,2.5649493574615367,3.0,1.3862943611198906,3.9285714285714284,1.5950491749820008,0.9285714285714284,16,2.3461538461538463,1.2078115806331018,0.34615384615384626,16,210.0
5,0,3,14.0,2.70805020110221,3.0,1.3862943611198906,9.433333333333334,2.345005808877998,0.43333333333333357,15,3.2111111111111112,1.4377265347521613,0.21111111111111125,16,426.0
5,3,1,35.0,3.58351893845611,3.0,1.3862943611198906,5.484615384615385,1.869432507546273,0.48461538461538467,15,3.7842105263157895,1.5653210220169926,0.7842105263157895,16,306.0
6,1,1,24.0,3.2188758248682006,2.0,1.0986122886681098,7.457142857142856,2.1350113928346466,0.4571428571428564,15,4.963636363636363,1.7856804231516727,0.963636363636363,15,396.0
0,1,0,16.0,2.833213344056216,1.0,0.6931471805599453,11.066666666666666,2.4904468301636156,0.06666666666666643,15,6.800000000000001,2.0541237336955462,0.8000000000000007,15,504.0
3,2,1,10.0,2.3978952727983707,3.0,1.3862943611198906,7.066666666666667,2.0877403444945313,0.06666666666666732,15,2.6222222222222222,1.2870877110364425,0.6222222222222222,16,324.0
2,1,2,28.0,3.367295829986474,3.0,1.3862943611198906,8.2,2.2192034840549946,0.1999999999999993,1,4.507692307692308,1.706145716505063,0.5076923076923077,15,432.0
4,0,1,16.0,2.833213344056216,2.0,1.0986122886681098,4.871428571428571,1.7700979724468755,0.871428571428571,15,3.209090909090909,1.4372466882938177,0.209090909090909,15,258.0
0,0,3,35.0,3.58351893845611,2.0,1.0986122886681098,6.084615384615385,1.9579255857997244,0.0846153846153852,15,4.817647058823529,1.7608958945724502,0.8176470588235292,15,342.0
3,1,0,12.0,2.5649493574615367,1.0,0.6931471805599453,8.6,2.2617630984737906,0.5999999999999996,1,5.3999999999999995,1.856297990365626,0.39999999999999947,16,396.0
4,1,2,42.0,3.7612001156935624,1.0,0.6931471805599453,7.161538461538462,2.0994326881584007,0.16153846153846185,15,6.3,1.9878743481543455,0.2999999999999998,1,402.0
7,3,3,56.0,4.04305126783455,1.0,0.6931471805599453,8.815384615384614,2.2839510134491525,0.8153846153846143,15,7.666666666666667,2.1594842493533726,0.666666666666667,15,492.0
1,1,2,14.0,2.70805020110221,1.0,0.6931471805599453,9.833333333333334,2.3826278006675823,0.8333333333333339,15,6.1,1.9600947840472698,0.09999999999999964,1,450.0
4,0,4,16.0,2.833213344056216,2.0,1.0986122886681098,11.266666666666666,2.5068855565067754,0.2666666666666657,15,5.171428571428571,1.8199303461947511,0.17142857142857082,15,516.0
5,3,1,24.0,3.2188758248682006,2.0,1.0986122886681098,7.357142857142857,2.1231166051824975,0.35714285714285676,15,4.863636363636363,1.768769951003356,0.8636363636363633,15,390.0
1,3,0,16.0,2.833213344056216,1.0,0.6931471805599453,4.871428571428571,1.7700979724468755,0.871428571428571,15,3.855555555555555,1.580123524765325,0.8555555555555552,15,258.0
1,2,2,9.0,2.302585092994046,2.0,1.0986122886681098,3.7,1.547562508716013,0.7000000000000002,1,2.1,1.1314021114911006,0.10000000000000009,1,186.0
6,2,2,30.0,3.4339872044851463,3.0,1.3862943611198906,7.366666666666667,2.1242555574696285,0.36666666666666714,15,4.7,1.7404661748405046,0.7000000000000002,1,402.0
7,3,3,21.0,3.091042453358316,1.0,0.6931471805599453,8.8,2.2823823856765264,0.8000000000000007,1,6.4,2.0014800002101243,0.40000000000000036,1,444.0
3,2,0,12.0,2.5649493574615367,1.0,0.6931471805599453,3.8285714285714283,1.5745506534336597,0.8285714285714283,16,3.0666666666666664,1.402823663071101,0.06666666666666643,16,204.0
1,0,1,16.0,2.833213344056216,1.0,0.6931471805599453,4.771428571428571,1.7529196359117911,0.7714285714285714,15,3.7555555555555555,1.5593135252515318,0.7555555555555555,16,252.0
3,1,4,16.0,2.833213344056216,3.0,1.3862943611198906,11.066666666666666,2.4904468301636156,0.06666666666666643,15,3.9555555555555553,1.600509281689799,0.9555555555555553,16,504.0
5,1,0,42.0,3.7612001156935624,3.0,1.3862943611198906,6.561538461538461,2.0230746696915842,0.5615384615384613,15,4.521052631578947,1.708568536235811,0.5210526315789474,15,366.0
6,3,2,35.0,3.58351893845611,1.0,0.6931471805599453,7.877777777777777,2.1835512754360096,0.8777777777777773,15,6.463636363636363,2.010042743660012,0.46363636363636296,15,426.0
3,3,0,12.0,2.5649493574615367,1.0,0.6931471805599453,8.4,2.2407096892759584,0.40000000000000036,1,5.2,1.824549292051046,0.20000000000000018,1,384.0
6,0,4,30.0,3.4339872044851463,2.0,1.0986122886681098,6.966666666666667,2.075266170269355,0.9666666666666668,15,4.915384615384615,1.7775565190500615,0.9153846153846148,15,378.0
1,3,2,24.0,3.2188758248682006,2.0,1.0986122886681098,7.257142857142857,2.1110786266230184,0.2571428571428571,15,4.763636363636364,1.7515685886448098,0.7636363636363637,15,384.0
4,2,3,16.0,2.833213344056216,2.0,1.0986122886681098,5.171428571428571,1.8199303461947511,0.17142857142857082,15,3.5090909090909093,1.5060955609325113,0.5090909090909093,16,276.0
7,3,0,15.0,2.772588722239781,1.0,0.6931471805599453,3.8333333333333335,1.575536360758419,0.8333333333333335,16,3.227272727272727,1.44155703979494,0.22727272727272707,15,210.0
7,2,1,9.0,2.302585092994046,1.0,0.6931471805599453,4.2,1.6486586255873816,0.20000000000000018,1,3.1714285714285717,1.4282585602189228,0.1714285714285717,16,216.0
7,1,3,40.0,3.713572066704308,3.0,1.3862943611198906,9.088888888888889,2.3114347082710283,0.08888888888888857,15,5.533333333333333,1.8769172775683618,0.5333333333333332,15,492.0
6,1,3,49.0,3.912023005428146,1.0,0.6931471805599453,7.7384615384615385,2.1677341488255144,0.7384615384615385,16,6.733333333333333,2.0455399900041544,0.7333333333333334,15,432.0
0,0,2,20.0,3.044522437723423,3.0,1.3862943611198906,4.944444444444445,1.7824570765657415,0.9444444444444446,15,3.1666666666666665,1.4271163556401456,0.16666666666666652,16,270.0
5,0,1,12.0,2.5649493574615367,1.0,0.6931471805599453,8.1,2.2082744135228043,0.09999999999999964,1,4.8999999999999995,1.7749523509116736,0.8999999999999995,16,366.0
2,0,2,56.0,4.04305126783455,2.0,1.0986122886681098,9.115384615384615,2.3140574941562826,0.11538461538461497,15,7.088235294117647,2.0904105730504097,0.08823529411764675,15,510.0
5,1,4,12.0,2.5649493574615367,3.0,1.3862943611198906,5.3999999999999995,1.856297990365626,0.39999999999999947,16,2.7818181818181817,1.330204894468847,0.7818181818181817,16,276.0
5,1,1,12.0,2.5649493574615367,1.0,0.6931471805599453,4.128571428571428,1.6348271464389197,0.12857142857142811,15,3.3666666666666663,1.4739999415389962,0.36666666666666625,16,222.0
7,1,0,9.0,2.302585092994046,3.0,1.3862943611198906,4.3,1.667706820558076,0.2999999999999998,1,2.3363636363636364,1.204881482262154,0.3363636363636364,16,222.0
7,1,1,15.0,2.772588722239781,3.0,1.3862943611198906,3.8333333333333335,1.575536360758419,0.8333333333333335,16,2.5,1.252762968495368,0.5,1,210.0
4,3,4,24.0,3.2188758248682006,2.0,1.0986122886681098,10.2,2.4159137783010487,0.1999999999999993,1,5.933333333333333,1.9363406980391624,0.9333333333333327,15,516.0
6,2,0,20.0,3.044522437723423,3.0,1.3862943611198906,5.044444444444444,1.7991395765256775,0.04444444444444429,15,3.2666666666666666,1.4508328822574619,0.2666666666666666,16,276.0
0,1,3,20.0,3.044522437723423,1.0,0.6931471805599453,4.644444444444445,1.730671777248217,0.6444444444444448,15,3.8363636363636364,1.5761631235492282,0.8363636363636364,16,252.0
3,2,4,24.0,3.2188758248682006,2.0,1.0986122886681098,7.257142857142857,2.1110786266230184,0.2571428571428571,15,4.763636363636364,1.7515685886448098,0.7636363636363637,15,384.0
5,3,2,35.0,3.58351893845611,1.0,0.6931471805599453,5.584615384615385,1.8847359256861598,0.5846153846153852,15,4.866666666666667,1.7692866133759966,0.8666666666666671,15,312.0
1,1,1,15.0,2.772588722239781,2.0,1.0986122886681098,6.4,2.0014800002101243,0.40000000000000036,1,3.7333333333333334,1.5546296759391054,0.7333333333333334,16,324.0
1,1,2,14.0,2.70805020110221,2.0,1.0986122886681098,9.433333333333334,2.345005808877998,0.43333333333333357,15,4.1,1.62924053973028,0.09999999999999964,1,426.0
0,0,2,40.0,3.713572066704308,2.0,1.0986122886681098,9.088888888888889,2.3114347082710283,0.08888888888888857,15,6.353846153846154,1.995223462595819,0.35384615384615437,15,492.0
2,2,4,32.0,3.4965075614664802,1.0,0.6931471805599453,9.642857142857142,2.3648889763302003,0.6428571428571423,15,7.611111111111111,2.153053359023082,0.6111111111111107,15,510.0
6,1,2,15.0,2.772588722239781,2.0,1.0986122886681098,3.9333333333333336,1.5960148921019597,0.9333333333333336,16,2.9076923076923076,1.3629469971228994,0.9076923076923076,16,216.0
0,2,1,15.0,2.772588722239781,1.0,0.6931471805599453,6.2,1.9740810260220096,0.20000000000000018,1,4.485714285714286,1.702147310538368,0.48571428571428577,15,312.0
3,2,2,12.0,2.5649493574615367,3.0,1.3862943611198906,4.128571428571428,1.6348271464389197,0.12857142857142811,15,2.546153846153846,1.265863592541066,0.546153846153846,15,222.0
7,3,2,24.0,3.2188758248682006,3.0,1.3862943611198906,10.2,2.4159137783010487,0.1999999999999993,1,4.963636363636363,1.7856804231516727,0.963636363636363,15,516.0
2,0,2,21.0,3.091042453358316,3.0,1.3862943611198906,8.5,2.2512917986064953,0.5,1,3.9181818181818184,1.5929389130540654,0.9181818181818184,16,426.0
7,0,2,21.0,3.091042453358316,3.0,1.3862943611198906,3.830769230769231,1.5750057160126163,0.8307692307692309,15,2.810526315789474,1.3377673202252303,0.810526315789474,15,216.0
2,3,2,15.0,2.772588722239781,2.0,1.0986122886681098,3.6333333333333333,1.5332765514685365,0.6333333333333333,16,2.6076923076923073,1.2830683179906968,0.6076923076923073,16,198.0
3,2,4,28.0,3.367295829986474,3.0,1.3862943611198906,4.8076923076923075,1.7591832987934422,0.8076923076923075,16,3.4473684210526314,1.4923125551966876,0.4473684210526314,16,270.0
7,0,2,24.0,3.2188758248682006,3.0,1.3862943611198906,4.963636363636363,1.7856804231516727,0.963636363636363,15,3.423529411764706,1.4869378868995782,0.42352941176470615,15,276.0
5,2,1,21.0,3.091042453358316,3.0,1.3862943611198906,3.6307692307692307,1.5327229948532386,0.6307692307692307,16,2.610526315789474,1.2838535555653992,0.6105263157894738,15,204.0
