slot_first_player,slot_second_player,slot_move1,slot_move1_abs_log1p,slot_move1_is_even,slot_move1_mod3,slot_move1_mod5,slot_move1_mod7,slot_move1_mod10,slot_move2,slot_move2_abs_log1p,slot_move2_is_even,slot_move2_mod3,slot_move2_mod5,slot_move2_mod7,slot_move2_mod10,slot_upper_limit,slot_upper_limit_abs_log1p,slot_upper_limit_is_even,slot_upper_limit_mod3,slot_upper_limit_mod5,slot_upper_limit_mod7,slot_upper_limit_mod10,gcd_all,n_multiple_pairs,y
3,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,769,6.646390514847729,0,1,4,6,9,1,2,384.0
2,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2547,7.843064016692054,0,0,2,6,7,1,1,1019.0
4,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4582,8.430109084509125,1,1,2,4,2,1,0,2083.0
3,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4857,8.488382109562117,0,0,2,6,7,3,2,2429.0
3,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4923,8.501876487304344,0,0,3,2,3,1,1,1969.0
2,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,4220,8.347827345782498,1,2,0,6,0,1,2,2110.0
2,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,634,6.453624998892692,1,1,4,4,4,2,2,211.0
3,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2339,7.757906208351747,0,2,4,1,9,1,2,779.0
3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1685,7.430114138561801,0,2,0,5,5,1,2,561.0
2,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,205,5.327876168789581,0,1,0,2,5,1,1,103.0
0,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1069,6.975413927455952,0,1,4,5,9,1,2,534.0
3,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3525,8.167919362957816,0,0,0,4,5,1,1,1511.0
2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4654,8.445697189711167,1,1,4,6,4,1,3,1551.0
4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4003,8.295049140435111,0,1,3,6,3,1,2,1334.0
3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1770,7.479299637782834,1,0,0,6,0,1,2,708.0
3,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,879,6.779921907472252,0,0,4,4,9,1,0,377.0
0,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2611,7.867871490396322,0,1,1,0,1,1,2,1119.0
0,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3431,8.140898460607852,0,2,1,1,1,1,1,1373.0
0,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,988,6.8966943316227125,1,1,3,1,8,1,0,395.0
4,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1392,7.239214973779806,1,0,2,6,2,1,1,596.0
1,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4921,8.501470230951002,0,1,1,0,1,1,2,2460.0
2,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3578,8.182838710766026,1,2,3,1,8,2,2,1431.0
4,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,302,5.713732805509369,1,2,2,1,2,1,2,151.0
2,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,456,6.124683390894205,1,0,1,1,6,1,2,228.0
4,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,116,4.762173934797756,1,2,1,4,6,1,2,58.0
4,1,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1172,7.067319848653476,1,2,2,3,2,1,2,586.0
2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4668,8.448700194970938,1,0,3,6,8,1,1,1751.0
0,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1031,6.939253946041508,0,2,1,2,1,1,1,413.0
3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,753,6.625392368007956,0,0,3,4,3,1,1,377.0
0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3668,8.207674424355282,1,2,3,0,8,1,2,1834.0
2,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,432,6.07073772800249,1,0,2,5,2,1,2,216.0
4,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,136,4.919980925828125,1,1,1,3,6,1,1,58.0
3,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3631,8.197538739721184,0,1,1,5,1,1,2,1815.0
4,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4751,8.466320861042481,0,2,1,5,1,1,2,2036.0
4,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1609,7.383989457978509,0,1,4,6,9,1,0,643.0
2,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3608,8.19118600464279,1,2,3,3,8,1,1,1640.0
3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2222,7.706612913964197,1,2,2,3,2,2,2,741.0
0,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,690,6.53813982376767,1,0,0,4,0,1,3,345.0
1,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1728,7.455298485683291,1,0,3,6,8,1,3,864.0
0,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1124,7.025538314638521,1,2,4,4,4,1,0,450.0
2,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,4297,8.365905077202456,0,1,2,6,7,1,2,2148.0
3,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,3367,8.122074375362217,0,1,2,0,7,1,1,1347.0
1,0,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3497,8.159946655578548,0,2,2,4,7,1,1,1748.0
4,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4931,8.503499864284235,0,2,1,3,1,1,1,2465.0
1,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3698,8.215817791832453,1,2,3,2,8,1,1,1850.0
1,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,132,4.890349128221754,1,0,2,6,2,1,1,50.0
0,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1071,6.977281341630747,0,0,1,0,1,1,1,429.0
3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,399,5.991464547107982,0,0,4,0,9,1,1,133.0
4,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1721,7.451241684987676,0,2,1,6,1,1,2,688.0
0,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3437,8.142645185942795,0,2,2,0,7,1,1,1145.0
0,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4852,8.487352349405215,1,1,2,1,2,1,0,2206.0
3,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3158,8.058010800802085,1,2,3,1,8,1,1,1052.0
3,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,609,6.413458957167357,0,0,4,0,9,3,2,203.0
1,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3089,8.035926369891792,0,2,4,2,9,1,2,1544.0
1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1206,7.095893221097532,1,0,1,2,6,3,3,402.0
2,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3480,8.15507488781144,1,0,0,1,0,2,3,1392.0
0,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4976,8.512582578858554,1,2,1,6,6,1,3,1990.0
2,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2481,7.8168199657645525,0,0,1,3,1,1,1,993.0
3,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3371,8.123261319121745,0,2,1,4,1,1,2,1685.0
2,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4566,8.426611813185,1,0,1,2,6,2,2,1827.0
1,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,666,6.502790045915623,1,0,1,1,6,1,3,333.0
1,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,2132,7.665284718471351,1,2,2,4,2,1,0,969.0
1,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4190,8.340694647925071,1,2,0,4,0,1,3,2095.0
4,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,3208,8.073714641109857,1,1,3,2,8,1,1,1426.0
1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3830,8.25088114470065,1,2,0,1,0,1,2,1532.0
2,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3924,8.275121630216509,1,0,4,4,4,1,2,1962.0
0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1755,7.470793774195062,0,0,0,5,5,1,1,702.0
1,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2279,7.731930721948486,0,2,4,4,9,1,2,1139.0
1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1282,7.1569563646156364,1,1,2,1,2,1,3,427.0
3,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4240,8.352554369474591,1,1,0,5,0,2,2,2120.0
3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,543,6.298949246855942,0,0,3,4,3,1,2,181.0
2,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2980,8.000014093678072,1,1,0,5,0,1,2,1490.0
2,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3994,8.292798858200374,1,1,4,4,4,1,2,1997.0
3,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4427,8.395703293828527,0,2,2,3,7,1,1,1475.0
4,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,315,5.755742213586912,0,0,0,0,5,3,2,105.0
3,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3857,8.257904193465674,0,2,2,0,7,1,0,1754.0
0,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2687,7.89655270164304,0,2,2,6,7,1,1,1343.0
1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1434,7.268920128193722,1,0,4,6,4,1,2,573.0
2,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,259,5.560681631015528,0,1,4,0,9,1,1,115.0
1,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1982,7.592366128519796,1,2,2,1,2,1,2,849.0
0,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4070,8.31164394850298,1,2,0,3,0,1,2,1744.0
0,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,318,5.765191102784844,1,0,3,3,8,1,2,127.0
4,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2495,7.822444729489319,0,2,0,3,5,1,1,1069.0
0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3645,8.201385955238608,0,0,0,5,5,1,1,1458.0
4,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3295,8.100464891029363,0,1,0,5,5,1,3,1647.0
1,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2483,7.81762544305337,0,2,3,5,3,1,1,993.0
3,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2434,7.79770203551669,1,1,4,5,4,1,2,1217.0
1,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2297,7.739794458408701,0,2,2,1,7,1,1,765.0
4,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2410,7.787796878181171,1,1,0,2,0,1,3,1205.0
1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1420,7.259116128097101,1,1,0,6,0,1,1,608.0
1,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4410,8.39185670010494,1,0,0,0,0,1,2,1764.0
2,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2062,7.631916513071252,1,1,2,4,2,1,1,825.0
0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3454,8.14757773620177,1,1,4,3,4,1,1,1381.0
3,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4728,8.461469042643875,1,0,3,3,8,1,1,1891.0
2,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1588,7.370860166536716,1,1,3,6,8,1,3,635.0
2,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1623,7.392647520721623,0,0,3,6,3,1,3,811.0
4,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4357,8.379768515504566,0,1,2,3,7,1,1,2179.0
2,4,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,3521,8.166784289056151,0,2,1,0,1,1,3,1760.0
2,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2098,7.649216319820633,1,1,3,5,8,1,0,788.0
0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,239,5.480638923341991,0,2,4,1,9,1,0,103.0
2,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4320,8.371242135931933,1,0,0,1,0,3,3,2160.0
3,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2808,7.940583827104244,1,0,3,1,8,1,1,1204.0
1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2908,7.975564658495202,1,1,3,3,8,1,3,1163.0
3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,172,5.153291594497779,1,1,2,4,2,1,3,69.0
2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1663,7.416979621381154,0,1,3,4,3,1,0,739.0
1,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,923,6.828712071641684,0,2,3,6,3,1,0,395.0
3,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1778,7.483806687665835,1,2,3,0,8,1,1,762.0
1,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1444,7.275864600546533,1,1,4,2,4,2,2,722.0
4,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,495,6.206575926724928,0,0,0,5,5,1,1,225.0
2,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,4396,8.388677769180811,1,1,1,0,6,1,1,2198.0
2,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2737,7.914983005848394,0,1,2,0,7,1,1,913.0
2,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,330,5.802118375377063,1,0,0,1,0,2,3,165.0
3,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,581,6.366470447731438,0,2,1,0,1,1,2,249.0
3,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3248,8.0861025356691,1,2,3,0,8,2,2,1624.0
0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,430,6.066108090103747,1,1,0,3,0,1,0,185.0
0,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3679,8.210668031162976,0,1,4,4,9,1,1,1471.0
2,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2710,7.905072849498666,1,1,0,1,0,1,3,1355.0
4,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2346,7.760893195851024,1,0,1,1,6,1,1,1006.0
2,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4629,8.440312147080279,0,0,4,2,9,1,3,2314.0
2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2893,7.970394907191429,0,1,3,2,3,1,1,965.0
3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3964,8.285261134068948,1,1,4,2,4,2,3,1321.0
0,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4870,8.491054533806542,1,1,0,5,0,2,2,1623.0
0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1722,7.45182223652793,1,0,2,0,2,1,3,861.0
1,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4207,8.344742754417545,0,1,2,0,7,1,0,1803.0
4,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2386,7.77779262633883,1,1,1,6,6,1,2,1022.0
2,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,4646,8.443977129084978,1,2,1,5,6,1,2,1991.0
3,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,414,6.028278520230698,1,0,4,1,4,1,2,165.0
4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1878,7.538494999413465,1,0,3,2,8,1,2,939.0
4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3388,8.128290171607052,1,1,3,0,8,1,3,1129.0
3,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4902,8.497602541651233,1,0,2,2,2,2,3,2451.0
2,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4063,8.309922989258318,0,1,3,3,3,1,1,1355.0
2,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,654,6.484635235635252,1,0,4,3,4,3,2,327.0
3,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,2214,7.703007682479236,1,0,4,2,4,1,3,949.0
3,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2228,7.709308333385869,1,2,3,2,8,2,2,1114.0
0,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4044,8.305236829492593,1,0,4,5,4,1,3,2022.0
0,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3898,8.268475388982598,1,1,3,6,8,1,1,1300.0
4,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4756,8.467372496432281,1,1,1,3,6,2,2,1903.0
1,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,579,6.363028103540465,0,0,4,5,9,1,1,231.0
0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3386,8.127699852817772,1,2,1,5,6,1,2,1693.0
1,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3124,8.047189562170502,1,1,4,2,4,1,2,1562.0
4,0,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1985,7.593877844605118,0,2,0,4,5,1,2,851.0
4,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4484,8.408493774492896,1,2,4,4,4,1,2,2242.0
0,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1921,7.561121589530238,0,1,1,3,1,1,1,641.0
1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2717,7.907651594711089,0,2,2,1,7,1,2,905.0
4,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2613,7.868636894184167,0,0,3,2,3,1,0,1161.0
3,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,119,4.787491742782046,0,2,4,0,9,1,1,53.0
3,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,2448,7.803435056952168,1,0,3,5,8,1,2,1113.0
0,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,846,6.741700694652055,1,0,1,6,6,1,1,384.0
0,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,152,5.030437921392435,1,2,2,5,2,1,0,62.0
4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2070,7.635786861395585,1,0,0,5,0,3,3,690.0
2,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1072,6.9782137426306985,1,1,2,1,2,1,1,536.0
2,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4060,8.309184527686298,1,1,0,0,0,1,0,1846.0
1,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3150,8.055475141757274,1,0,0,0,0,3,3,1575.0
2,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4014,8.297792626380861,1,0,4,3,4,1,1,1824.0
3,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1572,7.360739903058278,1,0,2,4,2,1,2,674.0
0,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2687,7.89655270164304,0,2,2,6,7,1,1,1343.0
0,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,160,5.081404364984463,1,1,0,6,0,1,1,53.0
1,2,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4223,8.348537825386098,0,2,3,2,3,1,0,1877.0
2,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4463,8.403800504061147,0,2,3,4,3,1,2,1785.0
3,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3416,8.136518252115291,1,2,1,0,6,2,3,1367.0
1,0,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1798,7.4949862339505335,1,1,3,6,8,2,2,899.0
4,0,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2870,7.962415680121064,1,2,0,0,0,1,1,1436.0
0,3,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1910,7.555381944240273,1,2,0,6,0,2,2,764.0
2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1540,7.340186835320115,1,1,0,0,0,1,2,685.0
2,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3985,8.29054350077274,0,1,0,2,5,1,0,1594.0
4,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4209,8.345217926676428,0,0,4,2,9,1,1,1403.0
0,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3578,8.182838710766026,1,2,3,1,8,1,0,1534.0
0,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2410,7.787796878181171,1,1,0,2,0,1,2,1205.0
3,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3351,8.117312461601975,0,0,1,5,1,1,1,1675.0
0,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,691,6.539585955617669,0,1,1,5,1,1,2,345.0
4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3402,8.132412674500905,1,0,2,0,2,1,2,1701.0
3,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2473,7.813591552952433,0,1,3,2,3,1,2,1236.0
0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4807,8.478036476215044,0,1,2,5,7,1,0,1802.0
2,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2970,7.9966538754626075,1,0,0,2,0,2,2,990.0
3,1,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,3400,8.131824785007195,1,1,0,5,0,1,1,1700.0
3,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4223,8.348537825386098,0,2,3,2,3,1,1,1689.0
1,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3669,8.207946941048617,0,0,4,1,9,1,1,1835.0
0,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4128,8.32579052588609,1,0,3,5,8,2,3,1376.0
4,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2645,7.880804344674901,0,2,0,6,5,1,2,881.0
4,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1357,7.213768308118642,0,1,2,6,7,1,1,679.0
3,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,829,6.721425700790643,0,1,4,3,9,1,1,415.0
1,4,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4994,8.516192691082654,1,2,4,3,4,1,0,1998.0
