slot_rows,slot_rows_abs_log1p,slot_rows_is_even,slot_rows_mod3,slot_rows_mod5,slot_rows_mod7,slot_rows_mod10,slot_cols,slot_cols_abs_log1p,slot_cols_is_even,slot_cols_mod3,slot_cols_mod5,slot_cols_mod7,slot_cols_mod10,slot_color1,slot_color2,slot_supply1,slot_supply1_abs_log1p,slot_supply1_is_even,slot_supply1_mod3,slot_supply1_mod5,slot_supply1_mod7,slot_supply1_mod10,slot_supply2,slot_supply2_abs_log1p,slot_supply2_is_even,slot_supply2_mod3,slot_supply2_mod5,slot_supply2_mod7,slot_supply2_mod10,gcd_all,n_multiple_pairs,y
6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,6,3,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,1,4,2.0
5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,2.0
6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,2,42,3.7612001156935624,1,0,2,0,2,43,3.784189633918261,0,1,3,1,3,1,1,870.0
3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,8,2,14,2.70805020110221,1,2,4,0,4,17,2.8903717578961645,0,2,2,3,7,1,0,86.0
2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,2,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,1,2,62.0
3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,4,2.0
4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,6,48,3.8918202981106265,1,0,3,6,8,30,3.4339872044851463,1,0,0,2,0,2,3,870.0
3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,4,15,2.772588722239781,0,0,0,1,5,23,3.1780538303479458,0,2,3,2,3,1,2,182.0
7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,2,8,69,4.248495242049359,0,0,4,6,9,63,4.1588830833596715,0,0,3,0,3,1,1,3782.0
7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,4,5,82,4.418840607796598,1,1,2,5,2,59,4.0943445622221,0,2,4,3,9,1,0,7814.0
6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,8,2,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,1,4,2.0
4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,0,20,3.044522437723423,1,2,0,6,0,34,3.5553480614894135,1,1,4,6,4,1,2,422.0
1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,6,6,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,4,2.0
4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,8,16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,1,3,198.0
3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,3,27,3.332204510175204,0,0,2,6,7,28,3.367295829986474,1,1,3,0,8,1,1,182.0
2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,5,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,1,14.0
5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,2,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,1,2,62.0
6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,0,1,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,1,1,870.0
3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,8,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,0,1,5,1,3,38.0
2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,0,0,22,3.1354942159291497,1,1,2,1,2,24,3.2188758248682006,1,0,4,3,4,2,4,126.0
4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,0,8,26,3.295836866004329,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,2,1,198.0
2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,8,4,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,2,4,30.0
6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,8,1,34,3.5553480614894135,1,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,1,3,374.0
1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,3,2.0
2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,5,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,1,2,14.0
2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,4,28,3.367295829986474,1,1,3,0,8,18,2.9444389791664403,1,0,3,4,8,1,3,254.0
5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,4,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,1,2,62.0
2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3,2,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,2,62.0
4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,2,6,54,4.007333185232471,1,0,4,5,4,47,3.871201010907891,0,2,2,5,7,1,0,1766.0
3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,5,6,39,3.6888794541139363,0,0,4,4,9,29,3.4011973816621555,0,2,4,1,9,1,1,758.0
3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7,1,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,1,3,86.0
2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,4,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,1,2,62.0
6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,6,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,3,2.0
1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,4,2.0
3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,3,2.0
1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,6,2.0
2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,2,6.0
4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,1,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,4,2.0
5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,7,1,48,3.8918202981106265,1,0,3,6,8,47,3.871201010907891,0,2,2,5,7,1,1,1862.0
6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,8,0,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,4,2.0
7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,3,0,78,4.3694478524670215,1,0,3,1,8,76,4.343805421853684,1,1,1,6,6,1,1,15878.0
4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,7,6,34,3.5553480614894135,1,1,4,6,4,31,3.4657359027997265,0,1,1,3,1,1,0,422.0
6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,5,3,72,4.290459441148391,1,0,2,2,2,80,4.394449154672439,1,2,0,3,0,1,1,7814.0
7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,8,4,35,3.58351893845611,0,2,0,0,5,27,3.332204510175204,0,0,2,6,7,1,2,758.0
6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,6,5,34,3.5553480614894135,1,1,4,6,4,47,3.871201010907891,0,2,2,5,7,1,0,870.0
7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,7,40,3.713572066704308,1,1,0,5,0,23,3.1780538303479458,0,2,3,2,3,1,0,758.0
2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,4,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,2,4,126.0
2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3,7,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,1,2,62.0
2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,8,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,5,14.0
4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,6,16,2.833213344056216,1,1,1,2,6,31,3.4657359027997265,0,1,1,3,1,1,3,198.0
5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,2,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,1,5,62.0
6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,5,39,3.6888794541139363,0,0,4,4,9,38,3.6635616461296463,1,2,3,3,8,1,1,3846.0
7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,4,2.0
7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,4,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,1,4,2.0
4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,8,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,1,2,30.0
5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,8,27,3.332204510175204,0,0,2,6,7,27,3.332204510175204,0,0,2,6,7,1,3,182.0
6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,6,19,2.995732273553991,0,1,4,5,9,31,3.4657359027997265,0,1,1,3,1,1,1,374.0
1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,7,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,4,2.0
1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,8,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,6,2.0
2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4,4,14,2.70805020110221,1,2,4,0,4,17,2.8903717578961645,0,2,2,3,7,1,2,254.0
4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,7,35,3.58351893845611,0,2,0,0,5,32,3.4965075614664802,1,2,2,4,2,1,2,1766.0
7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,0,5,17,2.8903717578961645,0,2,2,3,7,23,3.1780538303479458,0,2,3,2,3,1,0,254.0
4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,7,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,0,1,5,1,1,86.0
5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,1,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,4,2.0
6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,0,4,25,3.258096538021482,0,1,0,4,5,44,3.8066624897703196,1,2,4,2,4,1,1,870.0
5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0,43,3.784189633918261,0,1,3,1,3,41,3.7376696182833684,0,2,1,6,1,1,0,1862.0
3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,4,2.0
5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,7,5,35,3.58351893845611,0,2,0,0,5,36,3.6109179126442243,1,0,1,1,6,1,3,902.0
1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,0,8,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,4,2.0
5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,2,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,1,3,62.0
1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,4,2.0
7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1,66,4.204692619390966,1,0,1,3,6,47,3.871201010907891,0,2,2,5,7,1,0,3782.0
2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,0,17,2.8903717578961645,0,2,2,3,7,24,3.2188758248682006,1,0,4,3,4,1,1,254.0
6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,7,7,19,2.995732273553991,0,1,4,5,9,19,2.995732273553991,0,1,4,5,9,1,2,126.0
7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,7,7,62,4.143134726391533,1,2,2,6,2,96,4.574710978503383,1,0,1,5,6,1,1,15878.0
5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,8,3,36,3.6109179126442243,1,0,1,1,6,57,4.060443010546419,0,0,2,1,7,1,1,1862.0
6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,0,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,0,1,4,5,9,1,1,126.0
1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4,1,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,3,2.0
6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,3,18,2.9444389791664403,1,0,3,4,8,34,3.5553480614894135,1,1,4,6,4,1,3,374.0
3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,6,7,28,3.367295829986474,1,1,3,0,8,28,3.367295829986474,1,1,3,0,8,1,2,374.0
4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,7,22,3.1354942159291497,1,1,2,1,2,21,3.091042453358316,0,0,1,0,1,1,1,86.0
2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4,8,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,1,2,254.0
4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,2,49,3.912023005428146,0,1,4,0,9,42,3.7612001156935624,1,0,2,0,2,1,2,1766.0
2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,0,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,4,2.0
7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,2,4,79,4.382026634673881,0,1,4,2,9,81,4.406719247264253,0,0,1,4,1,1,1,15878.0
4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,4,34,3.5553480614894135,1,1,4,6,4,44,3.8066624897703196,1,2,4,2,4,1,1,1766.0
4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,1,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,2,5,30.0
4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,7,8,26,3.295836866004329,1,2,1,5,6,32,3.4965075614664802,1,2,2,4,2,1,1,422.0
4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1,45,3.828641396489095,0,0,0,3,5,46,3.8501476017100584,1,1,1,4,6,1,0,870.0
4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,0,3,29,3.4011973816621555,0,2,4,1,9,26,3.295836866004329,1,2,1,5,6,1,1,198.0
1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,7,4,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,1,4,2.0
5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,8,1,39,3.6888794541139363,0,0,4,4,9,32,3.4965075614664802,1,2,2,4,2,1,0,1862.0
1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6,4,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,3,2.0
6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,5,45,3.828641396489095,0,0,0,3,5,27,3.332204510175204,0,0,2,6,7,1,0,870.0
4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,3,2.0
1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,4,2.0
4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,0,7,30,3.4339872044851463,1,0,0,2,0,29,3.4011973816621555,0,2,4,1,9,1,1,198.0
3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,0,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,1,3,38.0
1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,0,8,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,4,2.0
7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,2,0,48,3.8918202981106265,1,0,3,6,8,44,3.8066624897703196,1,2,4,2,4,1,0,3782.0
3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2,5,30,3.4339872044851463,1,0,0,2,0,34,3.5553480614894135,1,1,4,6,4,1,1,758.0
2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,7,0,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1,2,30.0
6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,0,6,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,3,2.0
4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,6,24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,1,2,86.0
1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,8,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,4,2.0
6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,7,5,45,3.828641396489095,0,0,0,3,5,24,3.2188758248682006,1,0,4,3,4,1,2,870.0
3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,5,6,22,3.1354942159291497,1,1,2,1,2,27,3.332204510175204,0,0,2,6,7,1,1,758.0
6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,7,22,3.1354942159291497,1,1,2,1,2,23,3.1780538303479458,0,2,3,2,3,1,2,126.0
1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,0,7,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,4,2.0
2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,4,2.0
1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,4,2.0
1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,6,6,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,4,2.0
5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,7,6,38,3.6635616461296463,1,2,3,3,8,37,3.6375861597263857,0,1,2,2,7,1,0,3782.0
2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,1,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,2,14.0
1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,6,2.0
3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,4,2,21,3.091042453358316,0,0,1,0,1,22,3.1354942159291497,1,1,2,1,2,1,2,374.0
7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,6,52,3.970291913552122,1,1,2,3,2,42,3.7612001156935624,1,0,2,0,2,1,1,3782.0
4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,7,52,3.970291913552122,1,1,2,3,2,37,3.6375861597263857,0,1,2,2,7,1,1,1766.0
6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,2,30,3.4339872044851463,1,0,0,2,0,59,4.0943445622221,0,2,4,3,9,1,2,1862.0
7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,8,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,1,3,2.0
6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,8,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,3,2.0
6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,5,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,1,3,126.0
6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,4,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,4,2.0
4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,4,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,4,2.0
3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,6,18,2.9444389791664403,1,0,3,4,8,23,3.1780538303479458,0,2,3,2,3,1,1,86.0
5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,7,4,43,3.784189633918261,0,1,3,1,3,46,3.8501476017100584,1,1,1,4,6,1,0,1862.0
4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,6,22,3.1354942159291497,1,1,2,1,2,15,2.772588722239781,0,0,0,1,5,1,1,86.0
7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,4,22,3.1354942159291497,1,1,2,1,2,37,3.6375861597263857,0,1,2,2,7,1,0,758.0
1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,0,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,4,2.0
3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,2,31,3.4657359027997265,0,1,1,3,1,27,3.332204510175204,0,0,2,6,7,1,2,374.0
1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7,8,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,4,2.0
5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,2,44,3.8066624897703196,1,2,4,2,4,38,3.6635616461296463,1,2,3,3,8,1,1,902.0
1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,4,2.0
5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,7,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,4,2.0
3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6,5,16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,1,1,86.0
7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,0,6,38,3.6635616461296463,1,2,3,3,8,36,3.6109179126442243,1,0,1,1,6,1,1,1766.0
7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,3,19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,0,1,5,1,0,254.0
5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,2,49,3.912023005428146,0,1,4,0,9,35,3.58351893845611,0,2,0,0,5,1,3,902.0
1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,0,6,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,6,2.0
7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,2,6,50,3.9318256327243257,1,2,0,1,0,40,3.713572066704308,1,1,0,5,0,1,1,1766.0
6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,0,0,19,2.995732273553991,0,1,4,5,9,18,2.9444389791664403,1,0,3,4,8,1,3,374.0
2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7,2,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,1,3,62.0
1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,6,2.0
