slot_town_name,slot_total_residents,slot_total_residents_abs_log1p,slot_total_residents_is_even,slot_total_residents_mod3,slot_total_residents_mod5,slot_total_residents_mod7,slot_total_residents_mod10,slot_item_a_name,slot_item_b_name,slot_item_c_name,slot_universal_item_name,slot_count_item_a,slot_count_item_a_abs_log1p,slot_count_item_a_is_even,slot_count_item_a_mod3,slot_count_item_a_mod5,slot_count_item_a_mod7,slot_count_item_a_mod10,slot_count_item_b,slot_count_item_b_abs_log1p,slot_count_item_b_sign,slot_count_item_b_is_even,slot_count_item_b_mod3,slot_count_item_b_mod5,slot_count_item_b_mod7,slot_count_item_b_mod10,slot_count_item_c,slot_count_item_c_abs_log1p,slot_count_item_c_sign,slot_count_item_c_is_even,slot_count_item_c_mod3,slot_count_item_c_mod5,slot_count_item_c_mod7,slot_count_item_c_mod10,slot_count_universal,slot_count_universal_abs_log1p,slot_count_universal_is_even,slot_count_universal_mod3,slot_count_universal_mod5,slot_count_universal_mod7,slot_count_universal_mod10,slot_exactly_two_count,slot_exactly_two_count_abs_log1p,slot_exactly_two_count_sign,slot_exactly_two_count_is_even,slot_exactly_two_count_mod3,slot_exactly_two_count_mod5,slot_exactly_two_count_mod7,slot_exactly_two_count_mod10,slot_exactly_three_count,slot_exactly_three_count_abs_log1p,slot_exactly_three_count_sign,slot_exactly_three_count_is_even,slot_exactly_three_count_mod3,slot_exactly_three_count_mod5,slot_exactly_three_count_mod7,slot_exactly_three_count_mod10,gcd_all,n_multiple_pairs,y
7,312,5.746203190540153,1,0,2,4,2,3,6,9,0,312,5.746203190540153,1,0,2,4,2,132,4.890349128221754,1,1,0,2,6,2,0,0.0,0,1,0,0,0,0,312,5.746203190540153,1,0,2,4,2,209,5.3471075307174685,1,0,2,4,6,9,23,3.1780538303479458,1,0,2,3,2,3,1,3,63.0
8,1310,7.1785454837637,1,2,0,1,0,0,0,11,4,1310,7.1785454837637,1,2,0,1,0,1269,7.146772179452637,1,0,0,4,2,9,0,0.0,0,1,0,0,0,0,1310,7.1785454837637,1,2,0,1,0,88,4.48863636973214,1,1,1,3,4,8,812,6.70073110954781,1,1,2,2,0,2,1,3,289.0
3,566,6.340359303727752,1,2,1,6,6,3,10,13,3,566,6.340359303727752,1,2,1,6,6,296,5.6937321388027,1,1,2,1,2,6,0,0.0,0,1,0,0,0,0,566,6.340359303727752,1,2,1,6,6,394,5.978885764901122,1,1,1,4,2,4,27,3.332204510175204,1,0,0,2,6,7,1,3,138.0
7,948,6.855408798609928,1,0,3,3,8,5,7,17,4,948,6.855408798609928,1,0,3,3,8,37,3.6375861597263857,1,0,1,2,2,7,0,0.0,0,1,0,0,0,0,948,6.855408798609928,1,0,3,3,8,904,6.807934943699926,1,1,1,4,1,4,27,3.332204510175204,1,0,0,2,6,7,1,3,9.0
6,1001,6.90975328164481,0,2,1,0,1,17,3,10,5,1001,6.90975328164481,0,2,1,0,1,16,2.833213344056216,1,1,1,1,2,6,0,0.0,0,1,0,0,0,0,1001,6.90975328164481,0,2,1,0,1,979,6.887552571664617,1,0,1,4,6,9,19,2.995732273553991,1,0,1,4,5,9,1,3,0.0
8,1284,7.158513997329321,1,0,4,3,4,4,16,2,4,1284,7.158513997329321,1,0,4,3,4,196,5.2832037287379885,1,1,1,1,0,6,0,0.0,0,1,0,0,0,0,1284,7.158513997329321,1,0,4,3,4,392,5.973809611869261,1,1,2,2,0,2,403,6.0014148779611505,1,0,1,3,4,3,1,4,94.0
5,652,6.481577129276431,1,1,2,1,2,8,11,0,2,652,6.481577129276431,1,1,2,1,2,292,5.680172609017068,1,1,1,2,5,2,0,0.0,0,1,0,0,0,0,652,6.481577129276431,1,1,2,1,2,125,4.836281906951478,1,0,2,0,6,5,372,5.921578419643816,1,1,0,2,1,2,1,3,25.0
3,438,6.0844994130751715,1,0,3,4,8,13,3,5,3,438,6.0844994130751715,1,0,3,4,8,33,3.5263605246161616,1,0,0,3,5,3,0,0.0,0,1,0,0,0,0,438,6.0844994130751715,1,0,3,4,8,371,5.918893854273146,1,0,2,1,0,1,41,3.7376696182833684,1,0,2,1,6,1,1,3,6.0
6,1133,7.033506484287697,0,2,3,6,3,12,11,0,3,1133,7.033506484287697,0,2,3,6,3,215,5.375278407684165,1,0,2,0,5,5,0,0.0,0,1,0,0,0,0,1133,7.033506484287697,0,2,3,6,3,905,6.80903930604298,1,0,2,0,2,5,88,4.48863636973214,1,1,1,3,4,8,1,3,89.0
0,1188,7.080867896690782,1,0,3,5,8,14,10,1,4,935,6.841615476477592,0,2,0,4,5,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1188,7.080867896690782,1,0,3,5,8,31,3.4657359027997265,1,0,1,1,3,1,134,4.90527477843843,1,1,2,4,1,4,1,1,212.0
6,626,6.440946540632921,1,2,1,3,6,3,15,9,4,626,6.440946540632921,1,2,1,3,6,146,4.990432586778736,1,1,2,1,6,6,0,0.0,0,1,0,0,0,0,626,6.440946540632921,1,2,1,3,6,194,5.272999558563747,1,1,2,4,5,4,172,5.153291594497779,1,1,1,2,4,2,2,3,78.0
6,724,6.586171654854675,1,1,4,3,4,6,1,11,3,724,6.586171654854675,1,1,4,3,4,185,5.225746673713202,1,0,2,0,3,5,0,0.0,0,1,0,0,0,0,724,6.586171654854675,1,1,4,3,4,442,6.093569770045136,1,1,1,2,1,2,220,5.3981627015177525,1,1,1,0,3,0,1,3,9.0
2,1359,7.215239978730097,0,0,4,1,9,1,8,6,0,1359,7.215239978730097,0,0,4,1,9,398,5.988961416889864,1,1,2,3,6,8,0,0.0,0,1,0,0,0,0,1359,7.215239978730097,0,0,4,1,9,1112,7.014814351275545,1,1,2,2,6,2,45,3.828641396489095,1,0,0,0,3,5,1,3,185.0
5,1144,7.0431599159883405,1,1,4,3,4,2,6,6,0,1144,7.0431599159883405,1,1,4,3,4,254,5.541263545158426,1,1,2,4,2,4,0,0.0,0,1,0,0,0,0,1144,7.0431599159883405,1,1,4,3,4,871,6.77078942390898,1,0,1,1,3,1,238,5.476463551931511,1,1,1,3,0,8,1,3,17.0
8,1667,7.419380582918692,0,2,2,1,7,6,1,7,5,1667,7.419380582918692,0,2,2,1,7,1667,7.419380582918692,1,0,2,2,1,7,318,5.765191102784844,1,1,0,3,3,8,1667,7.419380582918692,0,2,2,1,7,389,5.966146739123692,1,0,2,4,4,9,358,5.883322388488279,1,1,1,3,1,8,1,6,849.0
5,656,6.48768401848461,1,2,1,5,6,12,0,3,3,656,6.48768401848461,1,2,1,5,6,656,6.48768401848461,1,1,2,1,5,6,391,5.971261839790462,1,0,1,1,6,1,656,6.48768401848461,1,2,1,5,6,86,4.465908118654584,1,1,2,1,2,6,60,4.110873864173311,1,1,0,0,4,0,1,6,499.0
5,1041,6.948897222313312,0,0,1,5,1,9,2,14,4,1041,6.948897222313312,0,0,1,5,1,836,6.729824070489475,1,1,2,1,3,6,0,0.0,0,1,0,0,0,0,1041,6.948897222313312,0,0,1,5,1,282,5.645446897643238,1,1,0,2,2,2,205,5.327876168789581,1,0,1,0,2,5,1,3,395.0
6,374,5.926926025970411,1,2,4,3,4,11,9,1,4,374,5.926926025970411,1,2,4,3,4,146,4.990432586778736,1,1,2,1,6,6,0,0.0,0,1,0,0,0,0,374,5.926926025970411,1,2,4,3,4,171,5.147494476813453,1,0,0,1,3,1,38,3.6635616461296463,1,1,2,3,3,8,1,3,91.0
8,1959,7.580699752224563,0,0,4,6,9,3,7,7,5,1959,7.580699752224563,0,0,4,6,9,1101,7.004881989712859,1,0,0,1,2,1,0,0.0,0,1,0,0,0,0,1959,7.580699752224563,0,0,4,6,9,826,6.717804695023691,1,1,1,1,0,6,901,6.804614520062624,1,0,1,1,5,1,1,3,144.0
3,666,6.502790045915623,1,0,1,1,6,0,7,4,2,666,6.502790045915623,1,0,1,1,6,112,4.727387818712341,1,1,1,2,0,2,0,0.0,0,1,0,0,0,0,666,6.502790045915623,1,0,1,1,6,587,6.376726947898627,1,0,2,2,6,7,16,2.833213344056216,1,1,1,1,2,6,1,4,53.0
1,816,6.705639094860003,1,0,1,4,6,7,2,10,5,760,6.634633357861686,1,1,0,4,0,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,816,6.705639094860003,1,0,1,4,6,169,5.135798437050262,1,0,1,4,1,9,123,4.820281565605037,1,0,0,3,4,3,1,1,115.0
1,1971,7.586803535162581,0,0,1,4,1,13,5,14,4,1971,7.586803535162581,0,0,1,4,1,36,3.6109179126442243,1,1,0,1,1,6,0,0.0,0,1,0,0,0,0,1971,7.586803535162581,0,0,1,4,1,1934,7.5678626054638825,1,1,2,4,2,4,35,3.58351893845611,1,0,2,0,0,5,1,3,1.0
8,1887,7.543273346705446,0,0,2,4,7,7,15,14,3,1887,7.543273346705446,0,0,2,4,7,1245,7.1276936993473985,1,0,0,0,6,5,0,0.0,0,1,0,0,0,0,1887,7.543273346705446,0,0,2,4,7,419,6.040254711277414,1,0,2,4,6,9,1121,7.022868086082641,1,0,2,1,1,1,1,3,157.0
5,636,6.456769655572163,1,0,1,6,6,15,15,6,4,636,6.456769655572163,1,0,1,6,6,273,5.6131281063880705,1,0,0,3,0,3,0,0.0,0,1,0,0,0,0,636,6.456769655572163,1,0,1,6,6,46,3.8501476017100584,1,1,1,1,4,6,316,5.75890177387728,1,1,1,1,1,6,1,3,77.0
5,1057,6.964135612418245,0,1,2,0,7,6,11,2,0,1057,6.964135612418245,0,1,2,0,7,263,5.575949103146316,1,0,2,3,4,3,0,0.0,0,1,0,0,0,0,1057,6.964135612418245,0,1,2,0,7,307,5.730099782973574,1,0,1,2,6,7,7,2.0794415416798357,1,0,1,2,0,7,1,6,333.0
7,358,5.883322388488279,1,1,3,1,8,10,10,0,3,358,5.883322388488279,1,1,3,1,8,358,5.883322388488279,1,1,1,3,1,8,125,4.836281906951478,1,0,2,0,6,5,358,5.883322388488279,1,1,3,1,8,34,3.5553480614894135,1,1,1,4,6,4,42,3.7612001156935624,1,1,0,2,0,2,1,6,241.0
1,871,6.77078942390898,0,1,1,3,1,4,17,17,3,871,6.77078942390898,0,1,1,3,1,610,6.415096959171596,1,1,1,0,1,0,0,0.0,0,1,0,0,0,0,871,6.77078942390898,0,1,1,3,1,22,3.1354942159291497,1,1,1,2,1,2,38,3.6635616461296463,1,1,2,3,3,8,1,3,461.0
5,1976,7.589335823170617,1,2,1,2,6,8,0,1,1,1412,7.253470382684528,1,2,2,5,2,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1976,7.589335823170617,1,2,1,2,6,395,5.981414211254481,1,0,2,0,3,5,453,6.118097198041348,1,0,0,3,5,3,1,1,37.0
5,512,6.240275845170769,1,2,2,1,2,10,1,4,3,512,6.240275845170769,1,2,2,1,2,233,5.455321115357702,1,0,2,3,2,3,0,0.0,0,1,0,0,0,0,512,6.240275845170769,1,2,2,1,2,285,5.655991810819852,1,0,0,0,5,5,140,4.948759890378168,1,1,2,0,0,0,1,3,60.0
5,780,6.660575149839686,1,0,0,3,0,9,17,9,3,780,6.660575149839686,1,0,0,3,0,396,5.983936280687191,1,1,0,1,4,6,0,0.0,0,1,0,0,0,0,780,6.660575149839686,1,0,0,3,0,376,5.932245187448011,1,1,1,1,5,6,388,5.963579343618446,1,1,1,3,3,8,4,3,8.0
3,623,6.436150368369428,0,2,3,0,3,15,6,13,4,623,6.436150368369428,0,2,3,0,3,573,6.352629396319567,1,0,0,3,6,3,0,0.0,0,1,0,0,0,0,623,6.436150368369428,0,2,3,0,3,91,4.5217885770490405,1,0,1,1,0,1,482,6.180016653652572,1,1,2,2,6,2,1,3,47.0
4,1047,6.954638864880987,0,0,2,4,7,17,3,11,3,1047,6.954638864880987,0,0,2,4,7,923,6.828712071641684,1,0,2,3,6,3,0,0.0,0,1,0,0,0,0,1047,6.954638864880987,0,0,2,4,7,105,4.663439094112067,1,0,0,0,0,5,763,6.638567789166521,1,0,1,3,0,3,1,3,113.0
6,357,5.8805329864007,0,0,2,0,7,10,0,17,0,357,5.8805329864007,0,0,2,0,7,209,5.3471075307174685,1,0,2,4,6,9,0,0.0,0,1,0,0,0,0,357,5.8805329864007,0,0,2,0,7,38,3.6635616461296463,1,1,2,3,3,8,198,5.293304824724492,1,1,0,3,2,8,1,3,44.0
6,713,6.570882962339584,0,2,3,6,3,16,10,10,3,713,6.570882962339584,0,2,3,6,3,692,6.541029999189903,1,1,2,2,6,2,0,0.0,0,1,0,0,0,0,713,6.570882962339584,0,2,3,6,3,131,4.882801922586371,1,0,2,1,5,1,331,5.805134968916488,1,0,1,1,2,1,1,3,204.0
5,1702,7.440146680662688,1,1,2,1,2,8,16,6,2,1702,7.440146680662688,1,1,2,1,2,132,4.890349128221754,1,1,0,2,6,2,0,0.0,0,1,0,0,0,0,1702,7.440146680662688,1,1,2,1,2,1503,7.315883504509785,1,0,0,3,5,3,164,5.10594547390058,1,1,2,4,3,4,1,3,1.0
6,1591,7.3727463664043285,0,1,1,2,1,13,13,7,1,1591,7.3727463664043285,0,1,1,2,1,568,6.343880434126331,1,1,1,3,1,8,0,0.0,0,1,0,0,0,0,1591,7.3727463664043285,0,1,1,2,1,94,4.553876891600541,1,1,1,4,3,4,794,6.678342114654332,1,1,2,4,3,4,1,3,159.0
7,430,6.066108090103747,1,1,0,3,0,9,3,13,4,430,6.066108090103747,1,1,0,3,0,63,4.1588830833596715,1,0,0,3,0,3,0,0.0,0,1,0,0,0,0,430,6.066108090103747,1,1,0,3,0,264,5.579729825986222,1,1,0,4,5,4,104,4.653960350157523,1,1,2,4,6,4,1,3,7.0
1,1803,7.4977617006225685,0,0,3,4,3,2,9,4,3,1709,7.444248649496705,0,2,4,1,9,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1803,7.4977617006225685,0,0,3,4,3,35,3.58351893845611,1,0,2,0,0,5,336,5.820082930352362,1,1,0,1,0,6,1,1,334.0
2,305,5.723585101952381,0,2,0,4,5,5,4,11,0,305,5.723585101952381,0,2,0,4,5,208,5.342334251964811,1,1,1,3,5,8,0,0.0,0,1,0,0,0,0,305,5.723585101952381,0,2,0,4,5,1,0.6931471805599453,1,0,1,1,1,1,100,4.61512051684126,1,1,1,0,2,0,1,8,104.0
4,1633,7.3987862754199485,0,1,3,2,3,16,15,12,0,1633,7.3987862754199485,0,1,3,2,3,227,5.429345628954441,1,0,2,2,3,7,0,0.0,0,1,0,0,0,0,1633,7.3987862754199485,0,1,3,2,3,1434,7.268920128193722,1,1,0,4,6,4,159,5.075173815233827,1,0,0,4,5,9,1,3,36.0
1,471,6.156978985585555,0,0,1,2,1,1,11,7,5,471,6.156978985585555,0,0,1,2,1,55,4.02535169073515,1,0,1,0,6,5,0,0.0,0,1,0,0,0,0,471,6.156978985585555,0,0,1,2,1,420,6.042632833682381,1,1,0,0,0,0,47,3.871201010907891,1,0,2,2,5,7,1,3,4.0
4,639,6.461468176353717,0,0,4,2,9,1,3,3,4,639,6.461468176353717,0,0,4,2,9,71,4.276666119016055,1,0,2,1,1,1,0,0.0,0,1,0,0,0,0,639,6.461468176353717,0,0,4,2,9,566,6.340359303727752,1,1,2,1,6,6,63,4.1588830833596715,1,0,0,3,0,3,1,6,6.0
1,1533,7.335633981927201,0,0,3,0,3,17,3,14,3,1533,7.335633981927201,0,0,3,0,3,413,6.025865973825314,1,0,2,3,0,3,0,0.0,0,1,0,0,0,0,1533,7.335633981927201,0,0,3,0,3,1015,6.923628628138427,1,0,1,0,0,5,428,6.061456918928017,1,1,2,3,1,8,1,3,25.0
2,1726,7.454141078146678,1,1,1,4,6,4,1,7,5,1726,7.454141078146678,1,1,1,4,6,246,5.5093883366279774,1,1,0,1,1,6,0,0.0,0,1,0,0,0,0,1726,7.454141078146678,1,1,1,4,6,1500,7.313886831633462,1,1,0,0,2,0,200,5.303304908059076,1,1,2,0,4,0,2,3,24.0
0,1712,7.44600149832412,1,2,2,4,2,5,3,16,4,1712,7.44600149832412,1,2,2,4,2,103,4.6443908991413725,1,0,1,3,5,3,0,0.0,0,1,0,0,0,0,1712,7.44600149832412,1,2,2,4,2,1616,7.388327859577107,1,1,2,1,6,6,86,4.465908118654584,1,1,2,1,2,6,1,3,9.0
5,1055,6.962243464266207,0,2,0,5,5,16,10,6,4,1055,6.962243464266207,0,2,0,5,5,694,6.543911845564792,1,1,1,4,1,4,0,0.0,0,1,0,0,0,0,1055,6.962243464266207,0,2,0,5,5,140,4.948759890378168,1,1,2,0,0,0,722,6.583409222158765,1,1,2,2,1,2,1,3,55.0
5,542,6.297109319933935,1,2,2,3,2,5,2,4,2,542,6.297109319933935,1,2,2,3,2,68,4.23410650459726,1,1,2,3,5,8,0,0.0,0,1,0,0,0,0,542,6.297109319933935,1,2,2,3,2,477,6.169610732491456,1,0,0,2,1,7,62,4.143134726391533,1,1,2,2,6,2,1,3,3.0
6,1574,7.362010551259734,1,2,4,6,4,8,17,14,5,1574,7.362010551259734,1,2,4,6,4,1161,7.057897937411856,1,0,0,1,6,1,0,0.0,0,1,0,0,0,0,1574,7.362010551259734,1,2,4,6,4,216,5.37989735354046,1,1,0,1,6,6,1222,7.109062135687172,1,1,1,2,4,2,1,3,25.0
0,838,6.732210706467206,1,1,3,5,8,15,4,12,5,838,6.732210706467206,1,1,3,5,8,325,5.786897381366708,1,0,1,0,3,5,0,0.0,0,1,0,0,0,0,838,6.732210706467206,1,1,3,5,8,426,6.056784013228625,1,1,0,1,6,6,265,5.583496308781699,1,0,1,0,6,5,1,3,69.0
7,1228,7.113956109566034,1,1,3,3,8,8,7,2,1,1144,7.0431599159883405,1,1,4,3,4,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1228,7.113956109566034,1,1,3,3,8,326,5.7899601708972535,1,1,2,1,4,6,52,3.970291913552122,1,1,1,2,3,2,2,2,238.0
3,338,5.82600010738045,1,2,3,2,8,15,10,10,3,338,5.82600010738045,1,2,3,2,8,170,5.14166355650266,1,1,2,0,2,0,0,0.0,0,1,0,0,0,0,338,5.82600010738045,1,2,3,2,8,122,4.812184355372417,1,1,2,2,3,2,154,5.043425116919247,1,1,1,4,0,4,2,3,26.0
7,1982,7.592366128519796,1,2,2,1,2,6,10,2,5,1982,7.592366128519796,1,2,2,1,2,1629,7.396335293800808,1,0,0,4,5,9,0,0.0,0,1,0,0,0,0,1982,7.592366128519796,1,2,2,1,2,593,6.386879319362645,1,0,2,3,5,3,1146,7.044905117129371,1,1,0,1,5,6,1,3,242.0
0,957,6.86484777797086,0,0,2,5,7,12,8,12,3,957,6.86484777797086,0,0,2,5,7,761,6.635946555686647,1,0,2,1,5,1,0,0.0,0,1,0,0,0,0,957,6.86484777797086,0,0,2,5,7,6,1.9459101490553132,1,1,0,1,6,6,754,6.626717749249025,1,1,1,4,5,4,1,3,68.0
3,1451,7.280697195384741,0,2,1,2,1,6,3,6,0,1451,7.280697195384741,0,2,1,2,1,670,6.508769136971682,1,1,1,0,5,0,0,0.0,0,1,0,0,0,0,1451,7.280697195384741,0,2,1,2,1,824,6.715383386334681,1,1,2,4,5,4,389,5.966146739123692,1,0,2,4,4,9,1,3,173.0
0,337,5.823045895483019,0,1,2,1,7,12,17,9,3,337,5.823045895483019,0,1,2,1,7,8,2.1972245773362196,1,1,2,3,1,8,0,0.0,0,1,0,0,0,0,337,5.823045895483019,0,1,2,1,7,188,5.241747015059643,1,1,2,3,6,8,26,3.295836866004329,1,1,2,1,5,6,1,3,35.0
8,1799,7.495541943884256,0,2,4,0,9,4,3,3,3,1799,7.495541943884256,0,2,4,0,9,1448,7.278628942320682,1,1,2,3,6,8,0,0.0,0,1,0,0,0,0,1799,7.495541943884256,0,2,4,0,9,403,6.0014148779611505,1,0,1,3,4,3,915,6.82001636467413,1,0,0,0,5,5,1,3,338.0
0,1960,7.581209826196346,1,1,0,0,0,10,7,8,2,1960,7.581209826196346,1,1,0,0,0,9,2.302585092994046,1,0,0,4,2,9,0,0.0,0,1,0,0,0,0,1960,7.581209826196346,1,1,0,0,0,1428,7.264730177929867,1,1,0,3,0,8,8,2.1972245773362196,1,1,2,3,1,8,1,6,175.0
7,809,6.697034247666484,0,2,4,4,9,13,9,8,1,809,6.697034247666484,0,2,4,4,9,36,3.6109179126442243,1,1,0,1,1,6,0,0.0,0,1,0,0,0,0,809,6.697034247666484,0,2,4,4,9,709,6.565264970035361,1,0,1,4,2,9,53,3.9889840465642745,1,0,2,3,4,3,1,3,10.0
1,472,6.159095388491933,1,1,2,3,2,11,6,7,5,265,5.583496308781699,0,1,0,6,5,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,472,6.159095388491933,1,1,2,3,2,253,5.537334267018537,1,0,1,3,1,3,6,1.9459101490553132,1,1,0,1,6,6,1,1,0.0
2,1813,7.503289630675082,0,1,3,0,3,3,17,11,1,1813,7.503289630675082,0,1,3,0,3,1813,7.503289630675082,1,0,1,3,0,3,486,6.18826412308259,1,1,0,1,3,6,1813,7.503289630675082,0,1,3,0,3,257,5.552959584921617,1,0,2,2,5,7,18,2.9444389791664403,1,1,0,3,4,8,1,7,1273.0
6,1876,7.537430036586509,1,1,1,0,6,10,6,1,3,1876,7.537430036586509,1,1,1,0,6,693,6.542471960506805,1,0,0,3,0,3,0,0.0,0,1,0,0,0,0,1876,7.537430036586509,1,1,1,0,6,1306,7.175489713624222,1,1,1,1,4,6,366,5.905361848054571,1,1,0,1,2,6,1,3,177.0
5,732,6.597145701886651,1,0,2,4,2,14,4,2,5,732,6.597145701886651,1,0,2,4,2,540,6.293419278846481,1,1,0,0,1,0,0,0.0,0,1,0,0,0,0,732,6.597145701886651,1,0,2,4,2,149,5.0106352940962555,1,0,2,4,2,9,458,6.129050210060545,1,1,2,3,3,8,1,3,69.0
1,931,6.837332814685591,0,1,1,0,1,12,12,15,2,931,6.837332814685591,0,1,1,0,1,260,5.564520407322694,1,1,2,0,1,0,0,0.0,0,1,0,0,0,0,931,6.837332814685591,0,1,1,0,1,292,5.680172609017068,1,1,1,2,5,2,355,5.87493073085203,1,0,1,0,5,5,1,3,63.0
5,1336,7.198183577101943,1,1,1,6,6,12,4,10,4,1336,7.198183577101943,1,1,1,6,6,1336,7.198183577101943,1,1,1,1,6,6,366,5.905361848054571,1,1,0,1,2,6,1336,7.198183577101943,1,1,1,6,6,5,1.791759469228055,1,0,2,0,5,5,534,6.282266746896006,1,1,0,4,2,4,1,6,655.0
2,994,6.902742737158593,1,1,4,0,4,10,3,16,2,994,6.902742737158593,1,1,4,0,4,293,5.683579767338681,1,0,2,3,6,3,0,0.0,0,1,0,0,0,0,994,6.902742737158593,1,1,4,0,4,260,5.564520407322694,1,1,2,0,1,0,158,5.0689042022202315,1,1,2,3,4,8,1,3,237.0
5,571,6.349138991379798,0,1,1,4,1,11,10,15,2,571,6.349138991379798,0,1,1,4,1,324,5.783825182329737,1,1,0,4,2,4,0,0.0,0,1,0,0,0,0,571,6.349138991379798,0,1,1,4,1,62,4.143134726391533,1,1,2,2,6,2,235,5.4638318050256105,1,0,1,0,4,5,1,3,121.0
4,888,6.790097235513905,1,0,3,6,8,16,9,6,5,888,6.790097235513905,1,0,3,6,8,71,4.276666119016055,1,0,2,1,1,1,0,0.0,0,1,0,0,0,0,888,6.790097235513905,1,0,3,6,8,488,6.192362489474872,1,1,2,3,5,8,183,5.214935757608986,1,0,0,3,1,3,1,3,35.0
4,638,6.459904454377535,1,2,3,1,8,0,1,9,4,638,6.459904454377535,1,2,3,1,8,217,5.384495062789089,1,0,1,2,0,7,0,0.0,0,1,0,0,0,0,638,6.459904454377535,1,2,3,1,8,356,5.877735781779639,1,1,2,1,6,6,248,5.517452896464707,1,1,2,3,3,8,1,3,1.0
6,857,6.754604099487962,0,2,2,3,7,2,2,0,2,857,6.754604099487962,0,2,2,3,7,5,1.791759469228055,1,0,2,0,5,5,0,0.0,0,1,0,0,0,0,857,6.754604099487962,0,2,2,3,7,853,6.74993119378857,1,0,1,3,6,3,3,1.3862943611198906,1,0,0,3,3,3,1,3,1.0
3,1415,7.255591274253665,0,2,0,1,5,11,12,8,5,1415,7.255591274253665,0,2,0,1,5,1149,7.047517221357296,1,0,0,4,1,9,0,0.0,0,1,0,0,0,0,1415,7.255591274253665,0,2,0,1,5,349,5.857933154483459,1,0,1,4,6,9,677,6.519147287940395,1,0,2,2,5,7,1,3,287.0
5,1707,7.443078374348516,0,0,2,6,7,9,0,14,3,1707,7.443078374348516,0,0,2,6,7,47,3.871201010907891,1,0,2,2,5,7,0,0.0,0,1,0,0,0,0,1707,7.443078374348516,0,0,2,6,7,1268,7.1459844677143876,1,1,2,3,1,8,204,5.3230099791384085,1,1,0,4,1,4,1,3,26.0
8,1258,7.138073034044347,1,1,3,5,8,1,13,7,0,1258,7.138073034044347,1,1,3,5,8,574,6.354370040797351,1,1,1,4,0,4,0,0.0,0,1,0,0,0,0,1258,7.138073034044347,1,1,3,5,8,117,4.770684624465665,1,0,0,2,5,7,40,3.713572066704308,1,1,1,0,5,0,1,3,545.0
7,1066,6.9726062513017535,1,1,1,2,6,0,14,7,5,1066,6.9726062513017535,1,1,1,2,6,708,6.5638555265321274,1,1,0,3,1,8,0,0.0,0,1,0,0,0,0,1066,6.9726062513017535,1,1,1,2,6,642,6.466144724237619,1,1,0,2,5,2,53,3.9889840465642745,1,0,2,3,4,3,1,3,342.0
4,573,6.352629396319567,0,0,3,6,3,16,8,15,3,573,6.352629396319567,0,0,3,6,3,398,5.988961416889864,1,1,2,3,6,8,0,0.0,0,1,0,0,0,0,573,6.352629396319567,0,0,3,6,3,68,4.23410650459726,1,1,2,3,5,8,27,3.332204510175204,1,0,0,2,6,7,1,3,283.0
5,1534,7.336285660021297,1,1,4,1,4,10,12,1,4,800,6.68586094706836,1,2,0,2,0,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1534,7.336285660021297,1,1,4,1,4,734,6.5998704992128365,1,1,2,4,6,4,0,0.0,0,1,0,0,0,0,2,1,22.0
5,1526,7.3310603052186325,1,2,1,0,6,13,10,11,1,1526,7.3310603052186325,1,2,1,0,6,885,6.786716950605081,1,0,0,0,3,5,0,0.0,0,1,0,0,0,0,1526,7.3310603052186325,1,2,1,0,6,628,6.444131256700441,1,1,1,3,5,8,833,6.726233402358747,1,0,2,3,0,3,1,3,39.0
2,1267,7.145196134997171,0,1,2,0,7,16,9,3,5,1267,7.145196134997171,0,1,2,0,7,442,6.093569770045136,1,1,1,2,1,2,0,0.0,0,1,0,0,0,0,1267,7.145196134997171,0,1,2,0,7,396,5.983936280687191,1,1,0,1,4,6,235,5.4638318050256105,1,0,1,0,4,5,1,3,281.0
7,1920,7.560601162768557,1,0,0,2,0,10,6,16,0,1920,7.560601162768557,1,0,0,2,0,1920,7.560601162768557,1,1,0,0,2,0,586,6.375024819828097,1,1,1,1,5,6,1920,7.560601162768557,1,0,0,2,0,261,5.568344503761097,1,0,0,1,2,1,521,6.257667587882639,1,0,2,1,3,1,1,6,1041.0
8,1402,7.246368080102461,1,1,2,2,2,4,12,5,0,1402,7.246368080102461,1,1,2,2,2,873,6.773080375655535,1,0,0,3,5,3,0,0.0,0,1,0,0,0,0,1402,7.246368080102461,1,1,2,2,2,611,6.416732282512326,1,0,2,1,2,1,706,6.561030665896573,1,1,1,1,6,6,1,3,84.0
2,1200,7.0909098220799835,1,0,0,3,0,4,0,13,4,1200,7.0909098220799835,1,0,0,3,0,673,6.513230110912307,1,0,1,3,1,3,0,0.0,0,1,0,0,0,0,1200,7.0909098220799835,1,0,0,3,0,357,5.8805329864007,1,0,0,2,0,7,473,6.161207321695077,1,0,2,3,4,3,1,3,190.0
